 ,Area,Mean,Min,Max
1,2125883.792,95.161,0,255
2,511462.058,0.035,0,255
3,1281609.871,121.049,0,255
4,364563.926,0.000,0,0
5,1037417.023,126.744,0,255
6,349011.895,92.099,0,255
7,2469452.021,112.632,0,255
8,589239.294,84.758,0,255
9,2691984.088,118.974,0,255
10,723627.243,104.949,0,255
