Date,Rain,PET (mm/h=L/h over 1m2),SV,SF_complete,Soil_moisture,PSY,,SF in L/h ,PET,PET_2.88,,,,,,Transpiration_min (L/h m2 of leaf area SF/Aleafmax),,Transpiration_max (L/h per m2 of leaf area SF/Aleafmin),Evaporation_min,Evaporation_max,maxLeaf area (m2): ,24.6163419,,SWA m2,SWA cm2
2021-05-18 17:30,0,0.223739196,7.394819110410436,450.45896710876303,0.2775461089626479,-1.122987509,,0.450459,0.223739,0.077687221,,,0.081788011,,,0.018299184,,0.091495919,0.205440,0.132243,max Leaf area (cm2):,246163.419,,0.003282179,32.82179
2021-05-18 18:00,0,0.1877240099794447,7.311082925378367,445.3581370741145,0.27374918525877506,-0.800418467,,0.445358,0.187724,0.065181948,,,0.096375369,,,0.018091971,,0.090459854,0.169632,0.097264,min Leaf area (m2): ,4.923268387,,,
2021-05-18 18:30,0,0.1393858810580886,6.264776683,381.62188844543607,0.27374918525877506,-0.921266208,,0.381622,0.139386,0.048397875,,,0.111222071,,,0.015502786,,0.077513931,0.123883,0.061872,min Leaf area (cm2): ,49232.68387,,,
2021-05-18 19:00,0,0.1104079851232497,7.594589404113552,462.6280707496937,0.27071164629567684,-0.89034291,,0.462628,0.110408,0.038336106,,,0.170218979,,,0.018793534,,0.093967672,0.091614,0.016440,,,,,
2021-05-18 19:30,0,0.1467268004869223,5.352339019991217,326.0403088382447,0.27071164629567684,-0.777087535,,0.326040,0.146727,0.050946806,,,0.090268938,,,0.013244872,,0.066224362,0.133482,0.080502,,,,,
2021-05-18 20:00,0,0.1272361834420241,7.193352691464228,438.1865431818749,0.26843349207335315,-0.77786043,,0.438187,0.127236,0.04417923,,,0.139902311,,,0.017800636,,0.08900318,0.109436,0.038233,,,,,
2021-05-18 20:30,0,0.1061021865234508,3.686394955695216,224.5585239211151,0.26843349207335315,-0.762915103,,0.224559,0.106102,0.036841037,,,0.085976883,,,0.009122335,,0.045611676,0.096980,0.060491,,,,,
2021-05-18 21:00,0,0.08529688,6.561098817561277,399.67249398925986,0.266914723,-0.634932133,,0.399672,0.085297,0.029616972,,,0.190347685,,,0.016236064,,0.081180318,0.069061,0.004117,,,,,
2021-05-18 21:30,0,0.1021685238113181,6.229665812090816,379.4830928584335,0.266914723,-0.598967156,,0.379483,0.102169,0.035475182,,,0.150886991,,,0.015415901,,0.077079506,0.086753,0.025089,,,,,
2021-05-18 22:00,0,0.05696558,5.315807789542685,323.81499134374485,0.266914723,-0.570007916,,0.323815,0.056966,0.019779715,,,0.230919662,,,0.013154472,,0.065772362,0.043811,0.000000,,,,,
2021-05-18 22:30,0,0.056351325,5.021431053242337,305.88289069397746,0.266914723,-0.544281779,,0.305883,0.056351,0.019566432,,,0.220509618,,,0.012426009,,0.062130046,0.043925,0.000000,,,,,
2021-05-18 23:00,0,0.077081758,5.606437024326621,341.5188111340191,0.26615533785102946,-0.55108034,,0.341519,0.077082,0.026764499,,,0.179986323,,,0.013873662,,0.069368311,0.063208,0.007713,,,,,
2021-05-18 23:30,0,0.054093838,3.8430619252394815,234.10196781436983,0.26615533785102946,-0.57,,0.234102,0.054094,0.018782583,,,0.175806023,,,0.009510023,,0.047550113,0.044584,0.006544,,,,,
2021-05-19 0:00,0,0.073561627,4.733824588226999,288.36320437978156,0.2653959531102548,-0.588922299,,0.288363,0.073562,0.025542232,,,0.159244706,,,0.0117143,,0.058571498,0.061847,0.014990,,,,,
2021-05-19 0:30,0,0.072990701,3.603528491481895,219.51067334895745,0.2653959531102548,-0.596793284,,0.219511,0.072991,0.025343994,,,0.122170005,,,0.008917274,,0.044586372,0.064073,0.028404,,,,,
2021-05-19 1:00,0,0.051126645,3.4259587448492597,208.69392672356744,0.2646365683694803,-0.582126377,,0.208694,0.051127,0.017752307,,,0.165820798,,,0.008477861,,0.042389305,0.042649,0.008737,,,,,
2021-05-19 1:30,0,0.048022092,3.3266894038702906,202.64688701437404,0.2646365683694803,-0.577870985,,0.202647,0.048022,0.016674337,,,0.17142547,,,0.00823221,,0.041161048,0.039790,0.006861,,,,,
2021-05-19 2:00,0,0.045235995,4.489624223947664,273.4876216,0.26387718362870577,-0.562131654,,0.273488,0.045236,0.015706943,,,0.245600931,,,0.011110003,,0.055550013,0.034126,0.000000,,,,,
2021-05-19 2:30,0,0.025920788,2.884511483841136,175.71140608364726,0.26387718362870577,-0.558938131,,0.175711,0.025921,0.009000274,,,0.275377365,,,0.007137998,,0.035689991,0.018783,0.000000,,,,,
2021-05-19 3:00,0,4.920392438380014e-05,3.818644976355677,232.61459761505532,0.2631177988879312,-0.551072424,,0.232615,0.000049,1.70847E-05,,,192.0497329,,,0.009449601,,0.047248003,0.000000,0.000000,,,,,
2021-05-19 3:30,0,0.025542331,3.066478360656846,186.796006,0.2631177988879312,-0.552129015,,0.186796,0.025542,0.008868865,,,0.297086924,,,0.007588293,,0.037941463,0.017954,0.000000,,,,,
2021-05-19 4:00,0,0.023904643,2.7419300749028044,167.02599089764846,0.26159902940638197,-0.564658991,,0.167026,0.023905,0.008300223,,,0.283843054,,,0.006785167,,0.033925835,0.017119,0.000000,,,,,
2021-05-19 4:30,0,6.103685782681687e-05,2.2876580012022445,139.3537887720508,0.26159902940638197,-0.54105923,,0.139354,0.000061,2.11934E-05,,,92.7476891,,,0.005661028,,0.028305138,0.000000,0.000000,,,,,
2021-05-19 5:00,0,6.000825586079839e-05,2.660035817706877,162.03736278412464,0.26083964466560744,-0.521067146,,0.162037,0.000060,2.08362E-05,,,109.6934376,,,0.006582512,,0.032912559,0.000000,0.000000,,,,,
2021-05-19 5:30,0,6.0567999586577415e-05,2.7623557985599883,168.2702336902965,0.26083964466560744,-0.507876262,,0.168270,0.000061,2.10306E-05,,,112.8601316,,,0.006835712,,0.034178562,0.000000,0.000000,,,,,
2021-05-19 6:00,0,0.000230815,1.5447504637102305,94.09921837629254,0.26083964466560744,-0.48535948,,0.094099,0.000231,8.01442E-05,,,16.56142731,,,0.003822632,,0.01911316,0.000000,0.000000,,,,,
2021-05-19 6:30,0,0.000230815,3.206973817922999,195.35435444698257,0.26083964466560744,-0.506421349,,0.195354,0.000231,8.01442E-05,,,34.38229346,,,0.007935962,,0.03967981,0.000000,0.000000,,,,,
2021-05-19 7:00,0,0.003212207,2.660035817706877,162.03736278412464,0.2600802599248329,-0.57573933,,0.162037,0.003212,0.00111535,,,2.049218075,,,0.006582512,,0.032912559,0.000000,0.000000,,,,,
2021-05-19 7:30,0,0.003237092,3.3067818739535753,201.43421024296447,0.2600802599248329,-0.62105923,,0.201434,0.003237,0.00112399,,,2.527869867,,,0.008182947,,0.040914733,0.000000,0.000000,,,,,
2021-05-19 8:00,0,0.011733093,3.954461899,240.8879508876372,0.25932087518405833,-0.670010555,,0.240888,0.011733,0.004073991,,,0.834024938,,,0.009785692,,0.048928462,0.001947,0.000000,,,,,
2021-05-19 8:30,0,0.035705916,4.070221613311422,247.93950960272548,0.25932087518405833,-0.723217271,,0.247940,0.035706,0.012397888,,,0.28208633,,,0.010072151,,0.050360754,0.025634,0.000000,,,,,
2021-05-19 9:00,0,0.02091071,4.166231979984479,253.78802732270503,0.25856149044328375,-0.803175053,,0.253788,0.020911,0.007260663,,,0.493036241,,,0.010309738,,0.051548688,0.010601,0.000000,,,,,
2021-05-19 9:30,0,0.021536433,4.808434831257955,292.90812326280655,0.25856149044328375,-0.892907188,,0.292908,0.021536,0.007477928,,,0.552502356,,,0.01189893,,0.059494649,0.009638,0.000000,,,,,
2021-05-19 10:00,0,0.03334715,5.378494374358619,327.6335748447271,0.2570427209617347,-0.866376492,,0.327634,0.033347,0.011578872,,,0.399122451,,,0.013309596,,0.066547982,0.020038,0.000000,,,,,
2021-05-19 10:30,0,0.033540685,5.505268198108384,335.3560633667726,0.2570427209617347,-0.870055412,,0.335356,0.033541,0.011646071,,,0.406172692,,,0.01362331,,0.068116551,0.019917,0.000000,,,,,
2021-05-19 11:00,0,0.081749336,5.378494374358619,327.6335748447271,0.256283336,-0.895991364,,0.327634,0.081749,0.028385186,,,0.162809841,,,0.013309596,,0.066547982,0.068440,0.015201,,,,,
2021-05-19 11:30,0,0.085423709,5.881439919610671,358.27074492874533,0.256283336,-1.017537153,,0.358271,0.085424,0.02966101,,,0.170376388,,,0.014554183,,0.072770915,0.070870,0.012653,,,,,
2021-05-19 12:00,0,0.1466753177430771,5.685165608940828,346.3146007777879,0.25476456673941095,-0.97504148,,0.346315,0.146675,0.05092893,,,0.095915821,,,0.014068484,,0.070342418,0.132607,0.076333,,,,,
2021-05-19 12:30,0,0.125914301,5.5593857080569755,338.6526575457461,0.25476456673941095,-0.829882737,,0.338653,0.125914,0.043720243,,,0.109258671,,,0.013757229,,0.068786146,0.112157,0.057128,,,,,
2021-05-19 13:00,0,0.081056159,5.828076247332428,355.0200711,0.25400518199863636,-0.876135013,,0.355020,0.081056,0.0281445,,,0.177927622,,,0.01442213,,0.072110647,0.066634,0.008946,,,,,
2021-05-19 13:30,0,0.081602077,5.360326326796538,326.5268594786032,0.25400518199863636,-0.837099252,,0.326527,0.081602,0.028334055,,,0.162552698,,,0.013264638,,0.066323189,0.068337,0.015279,,,,,
2021-05-19 14:00,0,0.064027004,4.565044915400286,278.08190933316666,0.25400518199863636,-0.678250835,,0.278082,0.064027,0.022231599,,,0.176435528,,,0.011296638,,0.056483191,0.052730,0.007544,,,,,
2021-05-19 14:30,0,0.047249985,3.4259587448492597,208.69392672356744,0.25400518199863636,-0.440299529,,0.208694,0.047250,0.016406245,,,0.179425688,,,0.008477861,,0.042389305,0.038772,0.004861,,,,,
2021-05-19 15:00,0,0.023280521,2.3917367911223413,145.69379837949802,0.25400518199863636,-0.341127835,,0.145694,0.023281,0.008083514,,,,,,0.00591858,,0.029592902,0.017362,0.000000,,,,,
2021-05-19 15:30,0.2,0.018478163,1.4581927152685266,88.82651144781354,0.25400518199863636,-0.273235742,,0.088827,0.018478,0.006416029,,,,,,0.003608437,,0.018042183,0.014870,0.000436,,,,,
2021-05-19 16:00,0,0.003659975,1.4147825584750076,86.18216084,0.2942525732596884,-0.239633342,,0.086182,0.003660,0.001270825,,,,,,0.003501014,,0.017505071,0.000159,0.000000,,,,,
2021-05-19 16:30,0,0.003641994,1.1744413380354597,71.54165966230423,0.2942525732596884,-0.278951324,,0.071542,0.003642,0.001264581,,,,,,0.002906267,,0.014531334,0.000736,0.000000,,,,,
2021-05-19 17:00,0,0.003252107,1.0642957938683373,64.83209079843506,0.3284248865945438,-0.318927576,,0.064832,0.003252,0.001129204,,,,,,0.002633701,,0.013168506,0.000618,0.000000,,,,,
2021-05-19 17:30,0,0.003204054,1.2183410222391362,74.21583006560047,0.3284248865945438,-0.349994723,,0.074216,0.003204,0.001112519,,,,,,0.003014901,,0.015074504,0.000189,0.000000,,,,,
2021-05-19 18:00,0,0.003204073,0.8868711526966772,54.024183342076334,0.3307030408168675,-0.378930215,,0.054024,0.003204,0.001112525,,,,,,0.002194647,,0.010973235,0.001009,0.000000,,,,,
2021-05-19 18:30,0,0.003177613,0.9313660310578388,56.73461028409336,0.3307030408168675,-0.399989445,,0.056735,0.003178,0.001103338,,,,,,0.002304754,,0.01152377,0.000873,0.000000,,,,,
2021-05-19 19:00,0,0.001644282,1.5878988676470824,96.72762418035384,0.3307030408168675,-0.416798561,,0.096728,0.001644,0.000570931,,,,,,0.003929407,,0.019647035,0.000000,0.000000,,,,,
2021-05-19 19:30,0,0.001584805,1.2183410222391362,74.21583006560047,0.3307030408168675,-0.413193523,,0.074216,0.001585,0.00055028,,,,,,0.003014901,,0.015074504,0.000000,0.000000,,,,,
2021-05-19 20:00,0,0.001105479,1.1084222231182028,67.52007348540968,0.3329811950391912,-0.426774813,,0.067520,0.001105,0.000383847,,,,,,0.002742896,,0.013714482,0.000000,0.000000,,,,,
2021-05-19 20:30,0,0.001096249,0.8199539087359339,49.94788720200098,0.3329811950391912,-0.410385128,,0.049948,0.001096,0.000380642,,,,,,0.002029054,,0.01014527,0.000000,0.000000,,,,,
2021-05-19 21:00,0,0.000409813,0.8422830550226494,51.308077900726005,0.3170341154829253,-0.328545087,,0.051308,0.000410,0.000142296,,,,,,0.00208431,,0.010421548,0.000000,0.000000,,,,,
2021-05-19 21:30,0,0.000407753,0.8422830550226494,51.308077900726005,0.3170341154829253,-0.304297611,,0.051308,0.000408,0.000141581,,,,,,0.00208431,,0.010421548,0.000000,0.000000,,,,,
2021-05-19 22:00,0,0.000326751,1.5663354961475917,95.41408102155384,0.3170341154829253,-0.318930215,,0.095414,0.000327,0.000113455,,,,,,0.003876046,,0.019380231,0.000000,0.000000,,,,,
2021-05-19 22:30,0,0.000328401,1.130451278030995,68.86198397358223,0.3170341154829253,-0.325728776,,0.068862,0.000328,0.000114028,,,,,,0.002797409,,0.013987047,0.000000,0.000000,,,,,
2021-05-19 23:00,0,0.000336396,1.1524576317589006,70.20251160814558,0.2995682664451103,-0.304271224,,0.070203,0.000336,0.000116804,,,,,,0.002851866,,0.014259331,0.000000,0.000000,,,,,
2021-05-19 23:30,0,0.000339801,0.9313660310578388,56.73461028409336,0.2995682664451103,-0.311077701,,0.056735,0.000340,0.000117987,,,,,,0.002304754,,0.01152377,0.000000,0.000000,,,,,
2021-05-20 0:00,0,6.178207037373889e-05,1.6125595362571894,98.22984068416008,0.2972901122227866,-0.328898551,,0.098230,0.000062,2.14521E-05,,,,,,0.003990432,,0.01995216,0.000000,0.000000,,,,,
2021-05-20 0:30,0,6.178207037373889e-05,1.069593907960945,65.15482796970953,0.2972901122227866,-0.326100711,,0.065155,0.000062,2.14521E-05,,,,,,0.002646812,,0.01323406,0.000000,0.000000,,,,,
2021-05-20 1:00,0,0.000296616,1.5481250522450551,94.30478306,0.2942525732596884,-0.224323997,,0.094305,0.000297,0.000102992,,,,,,0.003830983,,0.019154914,0.000000,0.000000,,,,,
2021-05-20 1:30,0,0.000295621,0.7817018710455549,47.617745905703984,0.2942525732596884,-0.172014391,,0.047618,0.000296,0.000102646,,,,,,0.001934396,,0.009671978,0.000000,0.000000,,,,,
2021-05-20 2:00,0,0.00032905,0.625053399,38.07542878,0.2904556495558155,-0.323738133,,0.038075,0.000329,0.000114253,,,,,,0.001546754,,0.007733771,0.000000,0.000000,,,,,
2021-05-20 2:30,0,0.00032905,0.2397282676531637,14.603162865984364,0.2904556495558155,-0.252723958,,0.014603,0.000329,0.000114253,,,,,,0.00059323,,0.002966152,0.000000,0.000000,,,,,
2021-05-20 3:00,0,0.000220109,0.4445979603077619,27.08289884967605,0.28817749533349185,-0.230466926,,0.027083,0.000220,7.64266E-05,,,,,,0.0011002,,0.005501,0.000000,0.000000,,,,,
2021-05-20 3:30,0,0.000218613,1.179294609516121,71.83729903165667,0.28817749533349185,-0.175585126,,0.071837,0.000219,7.59075E-05,,,,,,0.002918277,,0.014591384,0.000000,0.000000,,,,,
2021-05-20 4:00,0,0.000167202,1.719523196141744,104.74558353471036,0.2858993411111681,-0.273411055,,0.104746,0.000167,5.80562E-05,,,,,,0.004255124,,0.021275619,0.000000,0.000000,,,,,
2021-05-20 4:30,0,0.000164338,1.1573995027803898,70.50354806119294,0.2858993411111681,-0.237231384,,0.070504,0.000164,5.70618E-05,,,,,,0.002864095,,0.014320476,0.000000,0.000000,,,,,
2021-05-20 5:00,0,0.000143749,0.4898561890089298,29.839825645248293,0.2851399563703935,-0.391378193,,0.029840,0.000144,4.99129E-05,,,,,,0.001212196,,0.006060979,0.000000,0.000000,,,,,
2021-05-20 5:30,0,0.000141256,0.4898561890089298,29.839825645248293,0.2851399563703935,-0.200097829,,0.029840,0.000141,4.90471E-05,,,,,,0.001212196,,0.006060979,0.000000,0.000000,,,,,
2021-05-20 6:00,0,0.000104502,1.1354819324302787,69.16842870884186,0.2851399563703935,-0.305133833,,0.069168,0.000105,3.62853E-05,,,,,,0.002809858,,0.014049291,0.000000,0.000000,,,,,
2021-05-20 6:30,0,0.000103955,1.179294609516121,71.83729903165667,0.2851399563703935,-0.34458247,,0.071837,0.000104,3.60955E-05,,,,,,0.002918277,,0.014591384,0.000000,0.000000,,,,,
2021-05-20 7:00,0,0.000236665,0.1250465888737521,7.617273177817885,0.2866587258519427,-0.317157302,,0.007617,0.000237,8.21754E-05,,,,,,0.00030944,,0.001547198,0.000000,0.000000,,,,,
2021-05-20 7:30,0,0.000236261,0.8262472041608804,50.33124632336756,0.2866587258519427,-0.193254212,,0.050331,0.000236,8.20351E-05,,,,,,0.002044627,,0.010223137,0.000000,0.000000,,,,,
2021-05-20 8:00,0,0.001103968,1.7621603008111906,107.34284329767988,0.2980494969635612,-0.11099474,,0.107343,0.001104,0.000383322,,,,,,0.004360633,,0.021803167,0.000000,0.000000,,,,,
2021-05-20 8:30,0,0.001121366,0.8039862053309197,48.97520685978737,0.2980494969635612,-0.245088976,,0.048975,0.001121,0.000389363,,,,,,0.00198954,,0.009947702,0.000000,0.000000,,,,,
2021-05-20 9:00,0,0.002114297,0.4445979603077619,27.08289884967605,0.301846421,-0.295707667,,0.027083,0.002114,0.000734131,,,,,,0.0011002,,0.005501,0.001014,0.000000,,,,,
2021-05-20 9:30,0,0.002143802,0.4898561890089298,29.839825645248293,0.301846421,-0.309609595,,0.029840,0.002144,0.000744376,,,,,,0.001212196,,0.006060979,0.000932,0.000000,,,,,
2021-05-20 10:00,0,0.002787227,0.7593941451789927,46.25886004218767,0.31323719177905257,-0.386777452,,0.046259,0.002787,0.000967787,,,,,,0.001879193,,0.009395966,0.000908,0.000000,,,,,
2021-05-20 10:30,0,0.002815762,0.4898561890089298,29.839825645248293,0.31323719177905257,-0.435049396,,0.029840,0.002816,0.000977695,,,,,,0.001212196,,0.006060979,0.001604,0.000000,,,,,
2021-05-20 11:00,0.2,0.004873512,0.4445979603077619,27.08289884967605,0.3117184222975034,-0.383851794,,0.027083,0.004874,0.001692192,,,,,,0.0011002,,0.005501,0.003773,0.000000,,,,,
2021-05-20 11:30,0,0.005156541,0.5800834405559744,35.336062122449746,0.3117184222975034,-0.412553723,,0.035336,0.005157,0.001790466,,,,,,0.001435472,,0.007177358,0.003721,0.000000,,,,,
2021-05-20 12:00,0,0.004971522,0.4898561890089298,29.839825645248293,0.2995682664451103,-0.403217271,,0.029840,0.004972,0.001726223,,,,,,0.001212196,,0.006060979,0.003759,0.000000,,,,,
2021-05-20 12:30,0.2,0.005065604,0.4445979603077619,27.08289884967605,0.2995682664451103,-0.42065827,,0.027083,0.005066,0.00175889,,,,,,0.0011002,,0.005501,0.003965,0.000000,,,,,
2021-05-20 13:00,0.4,0.003762947,0.9150589605722308,55.74125723274212,0.29273380377813923,-0.500788727,,0.055741,0.003763,0.001306579,,,,,,0.002264401,,0.011322003,0.001499,0.000000,,,,,
2021-05-20 13:30,0.4,0.003675332,0.3765285353788387,22.936417051087684,0.29273380377813923,-0.457438361,,0.022936,0.003675,0.001276157,,,,,,0.000931756,,0.004658779,0.002744,0.000000,,,,,
2021-05-20 14:00,0.4,0.004115022,0.7370629714077079,44.898545838263765,0.29273380377813923,-0.44895924,,0.044899,0.004115,0.001428827,,,,,,0.001823932,,0.009119662,0.002291,0.000000,,,,,
2021-05-20 14:30,0,0.004115022,0.5124490645529481,31.216081538681564,0.29273380377813923,-0.444287056,,0.031216,0.004115,0.001428827,,,,,,0.001268104,,0.00634052,0.002847,0.000000,,,,,
2021-05-20 15:00,0,0.005405931,0.5800834405559744,35.336062122449746,0.2942525732596884,-0.474294972,,0.035336,0.005406,0.001877059,,,,,,0.001435472,,0.007177358,0.003970,0.000000,,,,,
2021-05-20 15:30,0,0.005579595,0.7593941451789927,46.25886004218767,0.2942525732596884,-0.542134293,,0.046259,0.005580,0.001937359,,,,,,0.001879193,,0.009395966,0.003700,0.000000,,,,,
2021-05-20 16:00,3.2,0.01645043,1.091579188378066,66.49407191339856,0.29273380377813923,-0.623557542,,0.066494,0.016450,0.005711955,,,,,,0.002701217,,0.013506083,0.013749,0.002944,,,,,
2021-05-20 16:30,2.6,0.018240199,1.1354819324302787,69.16842870884186,0.29273380377813923,-0.648227087,,0.069168,0.018240,0.006333402,,,,,,0.002809858,,0.014049291,0.015430,0.004191,,,,,
2021-05-20 17:00,1.6,0.017077506,0.6699281964452443,40.808998692465885,0.29273380377813923,-0.584234283,,0.040809,0.017078,0.00592969,,,,,,0.001657801,,0.008289005,0.015420,0.008789,,,,,
2021-05-20 17:30,0.2,0.01486213,0.7593941451789927,46.25886004218767,0.29273380377813923,-0.533605038,,0.046259,0.014862,0.005160462,,,,,,0.001879193,,0.009395966,0.012983,0.005466,,,,,
2021-05-20 18:00,0,0.016419584,0.4445979603077619,27.08289884967605,0.29197441903736465,-0.445351564,,0.027083,0.016420,0.005701245,,,,,,0.0011002,,0.005501,0.015319,0.010919,,,,,
2021-05-20 18:30,0,0.017100608,0.3310268353384032,20.164659081639577,0.29197441903736465,-0.397485856,,,,,,,,,,,,,,,,,,,
2021-05-20 19:00,0,0.012567854,0.5575626318709739,33.964196216437564,0.289696265,-0.403586567,,,,,,,,,,,,,,,,,,,
2021-05-20 19:30,0,0.012414086,0.5800834405559744,35.336062122449746,0.289696265,-0.364632604,,,,,,,,,,,,,,,,,,,
2021-05-20 20:00,0,0.003656591,0.2625899571227502,15.995793689141795,0.28817749533349185,-0.278930215,,,,,,,,,,,,,,,,,,,
2021-05-20 20:30,0,0.006303504,0.4898561890089298,29.839825645248293,0.28817749533349185,-0.185362118,,,,,,,,,,,,,,,,,,,
2021-05-20 21:00,0,0.00106288,1.0255552621666078,62.47219265420083,0.2889368800742664,-0.136402878,,,,,,,,,,,,,,,,,,,
2021-05-20 21:30,0,0.001066557,1.719523196141744,104.74558353471036,0.2889368800742664,-0.128343188,,,,,,,,,,,,,,,,,,,
2021-05-20 22:00,0,0.000126981,-0.059753059,-3.639886334,0.2889368800742664,-0.07839616,,,,,,,,,,,,,,,,,,,
2021-05-20 22:30,0,0.000126106,1.3536530829922733,82.45842940632095,0.2889368800742664,-0.264831665,,,,,,,,,,,,,,,,,,,
2021-05-20 23:00,0,7.680156284004359e-05,1.440302802525595,87.73673879813482,0.28817749533349185,-0.246007196,,,,,,,,,,,,,,,,,,,
2021-05-20 23:30,0,7.64006048247367e-05,0.9593262709332944,58.43782176,0.28817749533349185,-0.329089895,,,,,,,,,,,,,,,,,,,
2021-05-21 0:00,0,7.653562899632197e-05,1.2490841067824954,76.08855986498705,0.28741811059271727,-0.486733558,,,,,,,,,,,,,,,,,,,
2021-05-21 0:30,0,7.64006048247367e-05,1.140158873,69.45332680468844,0.28741811059271727,-0.10223476,,,,,,,,,,,,,,,,,,,
2021-05-21 1:00,0,5.690024270755264e-05,1.4006537418614229,85.32149717464847,0.2858993411111681,-0.028687574,,,,,,,,,,,,,,,,,,,
2021-05-21 1:30,0,5.670268672132467e-05,1.140158873,69.45332680468844,0.2858993411111681,-0.070023748,,,,,,,,,,,,,,,,,,,
2021-05-21 2:00,0,6.626627561470756e-05,1.0526169739786309,64.12066986088159,0.2858993411111681,-0.121175331,,,,,,,,,,,,,,,,,,,
2021-05-21 2:30,0,6.673254548832198e-05,1.335826643841357,81.37252328106575,0.2858993411111681,-0.222564477,,,,,,,,,,,,,,,,,,,
2021-05-21 3:00,0,5.6402185871000353e-05,0.9426819056462808,57.42392223384288,0.2851399563703935,-0.547139795,,,,,,,,,,,,,,,,,,,
2021-05-21 3:30,0,5.6402185871000353e-05,1.0526169739786309,64.12066986088159,0.2851399563703935,-0.27257767,,,,,,,,,,,,,,,,,,,
2021-05-21 4:00,0,5.630229560235139e-05,0.7655965716430414,46.63668383704292,0.284380572,-0.226545365,,,,,,,,,,,,,,,,,,,
2021-05-21 4:30,0,5.7101814991609614e-05,0.5870228907130727,35.758782070483164,0.284380572,-0.278563557,,,,,,,,,,,,,,,,,,,
2021-05-21 5:00,0,5.630229560235139e-05,-0.119554521,-7.282721233,0.28362118688884447,-0.395699751,,,,,,,,,,,,,,,,,,,
2021-05-21 5:30,0,5.541288721630895e-05,0.6094269760961125,37.12353772034794,0.28362118688884447,-0.473018011,,,,,,,,,,,,,,,,,,,
2021-05-21 6:00,0,0.000142821,0.2024788522323687,12.334096788054945,0.28362118688884447,-0.478687773,,,,,,,,,,,,,,,,,,,
2021-05-21 6:30,0,0.000145676,1.4867860675114326,90.56828926890776,0.28362118688884447,-0.856268108,,,,,,,,,,,,,,,,,,,
2021-05-21 7:00,0,0.00226252,-1.140807202,-69.49282005,0.28286180214806983,-0.963467828,,,,,,,,,,,,,,,,,,,
2021-05-21 7:30,0,0.00231841,-0.493744536,-30.07668617,0.28286180214806983,-0.977836682,,,,,,,,,,,,,,,,,,,
2021-05-21 8:00,0,0.005962784,-0.540992212,-32.95480112,0.2813430326665208,-0.966753704,,,,,,,,,,,,,,,,,,,
2021-05-21 8:30,0,0.006095911,-0.683380119,-41.62842905,0.2813430326665208,-0.917199521,,,,,,,,,,,,,,,,,,,
2021-05-21 9:00,0.4,0.014966642,-1.092180034,-66.53067274,0.2775461089626479,-0.788273421,,,,,,,,,,,,,,,,,,,
2021-05-21 9:30,0.2,0.015663588,-0.352638745,-21.48115894,0.2775461089626479,-0.828013671,,,,,,,,,,,,,,,,,,,
2021-05-21 10:00,0,0.024306731,0.1109709448131767,6.759848541697818,0.2775461089626479,-1.170617015,,,,,,,,,,,,,,,,,,,
2021-05-21 10:30,0,0.024383774,0.4971689085530023,30.28528347773828,0.2775461089626479,-1.063767357,,,,,,,,,,,,,,,,,,,
2021-05-21 11:00,0,0.028656837,2.184527226,133.07152795335458,0.2790648784441971,-1.002861168,,,,,,,,,,,,,,,,,,,
2021-05-21 11:30,0,0.028794218,2.961136084311796,180.3790305201319,0.2790648784441971,-1.045723499,,,,,,,,,,,,,,,,,,,
2021-05-21 12:00,0,0.033982994,2.3709778442620024,144.42925713496516,0.2813430326665208,-1.058248197,,,,,,,,,,,,,,,,,,,
2021-05-21 12:30,0,0.033459694,2.820135900758402,171.78993643990054,0.2813430326665208,-0.990682018,,,,,,,,,,,,,,,,,,,
2021-05-21 13:00,0,0.027111054,2.9410486277842636,179.15539343258015,0.284380572,-0.995348925,,,,,,,,,,,,,,,,,,,
2021-05-21 13:30,0,0.027746287,3.4181558676756927,208.21861070303984,0.284380572,-1.039339091,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00,0,0.050734848,2.8605143111060585,174.24960675057696,0.284380572,-1.019564738,,,,,,,,,,,,,,,,,,,
2021-05-21 14:30,0,0.052276774,4.019571516225766,244.85413454804117,0.284380572,-1.045020371,,,,,,,,,,,,,,,,,,,
2021-05-21 15:00,0,0.032391969,3.7693437437131583,229.6113892874746,0.2866587258519427,-0.959333814,,,,,,,,,,,,,,,,,,,
2021-05-21 15:30,0,0.031640427,3.923662314548462,239.01177934249424,0.2866587258519427,-0.807745806,,,,,,,,,,,,,,,,,,,
2021-05-21 16:00,0,0.065973329,4.0387039925463775,246.0195985564146,0.2866587258519427,-0.832946767,,,,,,,,,,,,,,,,,,,
2021-05-21 16:30,0,0.064468484,4.000422629910192,243.6876709169223,0.2866587258519427,-0.757815573,,,,,,,,,,,,,,,,,,,
2021-05-21 17:00,0,0.045580282,3.516267635449696,214.1951362830198,0.2866587258519427,-0.648951324,,,,,,,,,,,,,,,,,,,
2021-05-21 17:30,1,0.037734932,2.7594283168317477,168.0919047310828,0.2866587258519427,-0.540703128,,,,,,,,,,,,,,,,,,,
2021-05-21 18:00,0,0.016910707,2.6985517979564686,164.3835822685184,0.284380572,-0.513217271,,,,,,,,,,,,,,,,,,,
2021-05-21 18:30,0,0.017037387,2.3503399611795612,143.17209054876156,0.284380572,-0.512527337,,,,,,,,,,,,,,,,,,,
