#SFM_R1-4,,,,,,,,,,,,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,SFM1I60S,,,,,,,,,,,,,,,,,,,,,,,
APP Serial #:,02000FCA,,,,,,,,,,,,,,,,,,,,,,,
APP Ver:,R1-9-3,,,,,,,,,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,,,,,,,,,
Instrument Name:,EstefaniaSFM1_test ,,,,,,,,,,,,,,,,,,,,,,,
Comment:,testing instruments ,,,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1,(inner):,1,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry offset (outer):,-1,(inner):,-1,,,,,,,,,,,,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,,,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,,,,,,,,,,,,
Vs factor:,1,,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10,cm^2,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10,cm^2,,,,,,,,,,,,,,,,,,,,,,
Pulse Energy:,20,Joules,,,,,,,,,,,,,,,,,,,,,,
#DATA_START_44780 ,,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
26/06/2019,10:30:00,8.568,3.371,16.537,7.556,0.165,0.075,4.06,26.2,present ,8.02,78,,,,,,,,,,,,
26/06/2019,11:00:01,7.736,3.159,15.099,7.188,0.15,0.071,4.11,26.2,present ,22.18,112.2,,,,,,,,,,,,
26/06/2019,11:30:01,8.477,3.357,16.379,7.53,0.163,0.075,4.18,31.9,present ,20.5,109.5,,,,,,,,,,,,
26/06/2019,12:00:01,9.367,3.597,17.918,7.946,0.179,0.079,4.19,23.6,present ,21.23,30.9,,,,,,,,,,,,
26/06/2019,12:30:01,9.963,3.672,18.948,8.075,0.189,0.08,4.19,21.9,present ,21.14,28.8,,,,,,,,,,,,
26/06/2019,13:00:01,10.296,3.76,19.524,8.226,0.195,0.082,4.19,21,present ,22.51,26.7,,,,,,,,,,,,
26/06/2019,13:30:00,10.567,4.182,19.992,8.956,0.199,0.089,4.19,23.1,present ,19.87,29.4,,,,,,,,,,,,
26/06/2019,14:00:00,11.182,4.056,21.054,8.738,0.21,0.087,4.19,24.7,present ,21.53,27.9,,,,,,,,,,,,
26/06/2019,14:30:01,11.542,4.108,21.677,8.829,0.216,0.088,4.19,25.4,present ,21.52,27.3,,,,,,,,,,,,
26/06/2019,15:00:01,11.307,3.986,21.27,8.617,0.212,0.086,4.19,25.5,present ,21.8,27.3,,,,,,,,,,,,
26/06/2019,15:30:01,11.124,3.993,20.955,8.63,0.209,0.086,4.19,24.7,present ,20.75,27.9,,,,,,,,,,,,
26/06/2019,16:00:01,10.773,4.04,20.348,8.711,0.203,0.087,4.19,24.2,present ,20.33,28.8,,,,,,,,,,,,
26/06/2019,16:30:01,10.532,3.757,19.93,8.223,0.199,0.082,4.19,23.7,present ,20.01,29.1,,,,,,,,,,,,
26/06/2019,17:00:00,10.393,3.801,19.691,8.297,0.196,0.082,4.19,25.6,present ,20.97,28.8,,,,,,,,,,,,
26/06/2019,17:30:00,6.491,3.797,12.948,8.29,0.129,0.082,4.19,26.3,present ,21.02,27.3,,,,,,,,,,,,
26/06/2019,18:00:01,7.704,3.615,15.044,7.977,0.15,0.079,4.19,21.4,present ,20.88,26.7,,,,,,,,,,,,
26/06/2019,18:30:00,7.017,2.972,13.856,6.865,0.138,0.068,4.17,18.2,present ,0,0,,,,,,,,,,,,
26/06/2019,19:00:00,8.387,2.631,16.225,6.275,0.162,0.062,4.19,20.4,present ,20.94,30.6,,,,,,,,,,,,
26/06/2019,19:30:00,4.183,2.633,8.958,6.279,0.089,0.062,4.19,27.9,present ,7.98,86.1,,,,,,,,,,,,
26/06/2019,20:00:00,6.385,2.762,12.764,6.502,0.127,0.065,4.19,24.8,present ,7.39,61.2,,,,,,,,,,,,
26/06/2019,20:30:00,5.097,2.675,10.537,6.351,0.105,0.063,4.18,27.9,present ,6.28,41.4,,,,,,,,,,,,
26/06/2019,21:00:00,5.727,2.588,11.627,6.202,0.116,0.062,4.17,18.5,present ,0,0,,,,,,,,,,,,
26/06/2019,21:30:00,4.01,2.495,8.659,6.041,0.086,0.06,4.16,14.8,present ,0,0,,,,,,,,,,,,
26/06/2019,22:00:01,3.614,2.428,7.975,5.925,0.079,0.059,4.15,12.7,not present ,0,0,,,,,,,,,,,,
26/06/2019,22:30:00,3.337,2.414,7.495,5.901,0.074,0.059,4.14,11.8,not present ,0,0,,,,,,,,,,,,
26/06/2019,23:00:01,4.587,2.461,9.656,5.982,0.096,0.059,4.13,11.3,not present ,0,0,,,,,,,,,,,,
26/06/2019,23:30:01,3.419,2.414,7.638,5.901,0.076,0.059,4.12,11,not present ,0,0,,,,,,,,,,,,
27/06/2019,0:00:00,3.227,2.411,7.306,5.896,0.073,0.058,4.11,11.1,not present ,0,0,,,,,,,,,,,,
27/06/2019,0:30:00,3.709,2.349,8.14,5.789,0.081,0.057,4.1,11.2,not present ,0,0,,,,,,,,,,,,
27/06/2019,1:00:00,2.92,2.302,6.775,5.707,0.067,0.057,4.09,10.8,not present ,0,0,,,,,,,,,,,,
27/06/2019,1:30:00,2.907,2.279,6.753,5.668,0.067,0.056,4.08,10.7,not present ,0,0,,,,,,,,,,,,
27/06/2019,2:00:00,2.497,2.242,6.044,5.603,0.06,0.056,4.07,10.9,not present ,0,0,,,,,,,,,,,,
27/06/2019,2:30:00,2.636,2.168,6.285,5.476,0.062,0.054,4.07,10.6,not present ,0,0,,,,,,,,,,,,
27/06/2019,3:00:00,2.042,2.189,5.258,5.512,0.052,0.055,4.06,10.4,not present ,0,0,,,,,,,,,,,,
27/06/2019,3:30:01,1.742,2.197,4.739,5.527,0.047,0.055,4.06,10.2,not present ,0,0,,,,,,,,,,,,
27/06/2019,4:00:00,1.796,2.212,4.832,5.552,0.048,0.055,4.05,10.1,not present ,0,0,,,,,,,,,,,,
27/06/2019,4:30:01,1.908,2.159,5.027,5.459,0.05,0.054,4.04,10.1,not present ,0,0,,,,,,,,,,,,
27/06/2019,5:00:01,1.711,2.155,4.686,5.453,0.046,0.054,4.03,9.8,not present ,0,0,,,,,,,,,,,,
27/06/2019,5:30:01,2.135,2.198,5.418,5.528,0.054,0.055,4.01,9.89,not present ,0,0,,,,,,,,,,,,
27/06/2019,6:00:01,1.644,2.108,4.569,5.373,0.045,0.053,3.99,10.3,not present ,0,0,,,,,,,,,,,,
27/06/2019,6:30:01,0.392,2.109,2.406,5.374,0.024,0.053,3.98,10.3,not present ,0,0,,,,,,,,,,,,
27/06/2019,7:00:01,-0.226,2.104,1.336,5.365,0.013,0.053,3.97,9.89,present ,0,0,,,,,,,,,,,,
27/06/2019,7:30:00,2.173,2.088,5.484,5.338,0.054,0.053,3.96,10.9,present ,0,0,,,,,,,,,,,,
27/06/2019,8:00:01,0.676,1.993,2.896,5.173,0.028,0.051,3.96,12.1,present ,0,0,,,,,,,,,,,,
27/06/2019,8:30:01,0.364,2.025,2.358,5.229,0.023,0.052,3.97,14,present ,7.11,56.7,,,,,,,,,,,,
27/06/2019,9:00:00,1.614,2.057,4.519,5.284,0.045,0.052,3.95,12.9,present ,0,0,,,,,,,,,,,,
27/06/2019,9:30:01,0.693,2.105,2.927,5.367,0.029,0.053,3.95,12.5,present ,0,0,,,,,,,,,,,,
27/06/2019,10:00:00,1.681,2.171,4.633,5.48,0.046,0.054,3.95,14.1,present ,0,0,,,,,,,,,,,,
27/06/2019,10:30:01,1.348,2.164,4.058,5.468,0.04,0.054,3.94,12.4,present ,0,0,,,,,,,,,,,,
27/06/2019,11:00:00,1.314,2.1,3.999,5.358,0.039,0.053,3.95,14.4,present ,6.93,51.3,,,,,,,,,,,,
27/06/2019,11:30:00,2.149,2.13,5.443,5.41,0.054,0.054,3.97,18.1,present ,7.33,61.8,,,,,,,,,,,,
27/06/2019,12:00:00,1.577,2.072,4.454,5.309,0.044,0.053,3.96,16.4,present ,6.98,54,,,,,,,,,,,,
27/06/2019,12:30:00,2.582,2.256,6.192,5.628,0.061,0.056,3.98,18.79,present ,7.23,58.5,,,,,,,,,,,,
27/06/2019,13:00:01,2.066,2.195,5.299,5.523,0.052,0.055,3.99,18.2,present ,7.45,63.3,,,,,,,,,,,,
27/06/2019,13:30:01,1.475,2.158,4.279,5.458,0.042,0.054,3.97,14.1,present ,0,0,,,,,,,,,,,,
27/06/2019,14:00:01,0.345,2.123,2.324,5.397,0.023,0.053,3.97,14.7,present ,6.45,45.3,,,,,,,,,,,,
27/06/2019,14:30:01,1.531,2.101,4.375,5.36,0.043,0.053,3.97,14.8,present ,0,0,,,,,,,,,,,,
27/06/2019,15:00:01,1.671,2.141,4.617,5.429,0.046,0.054,3.96,13.4,present ,0,0,,,,,,,,,,,,
27/06/2019,15:30:01,1.493,2.081,4.309,5.326,0.043,0.053,3.96,13.6,present ,0,0,,,,,,,,,,,,
27/06/2019,16:00:01,1.327,2.083,4.022,5.328,0.04,0.053,4.03,23.7,present ,8.64,89.4,,,,,,,,,,,,
27/06/2019,16:30:00,2.243,2.233,5.605,5.588,0.056,0.055,4.06,19.5,present ,7.78,70.5,,,,,,,,,,,,
27/06/2019,17:00:00,2.154,2.173,5.452,5.484,0.054,0.054,4.08,18.7,present ,7.82,71.1,,,,,,,,,,,,
27/06/2019,17:30:00,2.274,2.117,5.658,5.387,0.056,0.053,4.08,17.1,present ,6.86,48,,,,,,,,,,,,
27/06/2019,18:00:00,1.867,2.131,4.955,5.412,0.049,0.054,4.07,14.3,present ,0,0,,,,,,,,,,,,
27/06/2019,18:30:00,2.005,2.107,5.194,5.371,0.051,0.053,4.07,14.9,present ,0,0,,,,,,,,,,,,
27/06/2019,19:00:01,1.251,2.151,3.89,5.446,0.038,0.054,4.06,13.2,present ,0,0,,,,,,,,,,,,
27/06/2019,19:30:00,0.739,2.199,3.006,5.53,0.03,0.055,4.06,12.2,present ,5.61,18.29,,,,,,,,,,,,
27/06/2019,20:00:00,0.66,2.038,2.869,5.251,0.028,0.052,4.04,11,present ,0,0,,,,,,,,,,,,
27/06/2019,20:30:00,1.235,2.149,3.862,5.442,0.038,0.054,4.02,10,not present ,0,0,,,,,,,,,,,,
27/06/2019,21:00:00,-1.43,2.13,-0.744,5.41,-0.007,0.054,4,9.7,present ,0,0,,,,,,,,,,,,
27/06/2019,21:30:00,2.511,2.069,6.069,5.305,0.06,0.053,3.98,9.1,not present ,0,0,,,,,,,,,,,,
27/06/2019,22:00:01,2.129,2.213,5.408,5.554,0.054,0.055,3.97,8.5,not present ,0,0,,,,,,,,,,,,
27/06/2019,22:30:01,0.273,2.092,2.201,5.344,0.022,0.053,3.96,7.8,not present ,0,0,,,,,,,,,,,,
27/06/2019,23:00:01,1.894,2.154,5.001,5.451,0.05,0.054,3.95,7.6,not present ,0,0,,,,,,,,,,,,
27/06/2019,23:30:00,1.606,2.03,4.505,5.236,0.045,0.052,3.94,7.4,not present ,0,0,,,,,,,,,,,,
28/06/2019,0:00:01,1.612,2.115,4.514,5.383,0.045,0.053,3.93,7,not present ,0,0,,,,,,,,,,,,
28/06/2019,0:30:01,1.526,2.182,4.367,5.5,0.043,0.055,3.93,6.7,not present ,0,0,,,,,,,,,,,,
28/06/2019,1:00:00,2.337,2.128,5.767,5.407,0.057,0.054,3.92,6.2,not present ,0,0,,,,,,,,,,,,
28/06/2019,1:30:00,1.674,2.04,4.622,5.254,0.046,0.052,3.92,6.1,not present ,0,0,,,,,,,,,,,,
28/06/2019,2:00:01,0.323,2.16,2.286,5.462,0.022,0.054,3.91,5.9,not present ,0,0,,,,,,,,,,,,
28/06/2019,2:30:01,1.601,2.093,4.496,5.346,0.044,0.053,3.91,5.6,not present ,0,0,,,,,,,,,,,,
28/06/2019,3:00:01,1.275,2.056,3.932,5.283,0.039,0.052,3.9,5.4,not present ,0,0,,,,,,,,,,,,
28/06/2019,3:30:01,1.26,2.167,3.905,5.474,0.039,0.054,3.9,5.3,not present ,0,0,,,,,,,,,,,,
28/06/2019,4:00:01,1.261,2.115,3.908,5.384,0.039,0.053,3.89,5.2,not present ,0,0,,,,,,,,,,,,
28/06/2019,4:30:00,1.799,2.161,4.839,5.463,0.048,0.054,3.89,5.9,not present ,0,0,,,,,,,,,,,,
28/06/2019,5:00:01,2.281,2.165,5.67,5.471,0.056,0.054,3.88,5.8,not present ,0,0,,,,,,,,,,,,
28/06/2019,5:30:00,1.578,2.273,4.456,5.657,0.044,0.056,3.87,5.6,not present ,0,0,,,,,,,,,,,,
28/06/2019,6:00:01,2.505,2.289,6.058,5.685,0.06,0.056,3.87,6.1,present ,0,0,,,,,,,,,,,,
28/06/2019,6:30:00,2.196,2.145,5.525,5.436,0.055,0.054,3.86,6,present ,0,0,,,,,,,,,,,,
28/06/2019,7:00:01,-0.975,2.249,0.042,5.615,0,0.056,3.86,6.9,present ,0,0,,,,,,,,,,,,
28/06/2019,7:30:01,3.995,2.73,8.633,6.447,0.086,0.064,3.86,8.8,present ,0,0,,,,,,,,,,,,
28/06/2019,8:00:01,8.786,3.187,16.913,7.236,0.169,0.072,3.86,10,present ,0,0,,,,,,,,,,,,
28/06/2019,8:30:01,8.042,3.264,15.627,7.369,0.156,0.073,3.86,12.3,present ,0,0,,,,,,,,,,,,
28/06/2019,9:00:01,7.55,3.28,14.777,7.398,0.147,0.073,3.86,13.5,present ,0,0,,,,,,,,,,,,
28/06/2019,9:30:00,8.268,3.645,16.019,8.028,0.16,0.08,3.86,14.3,present ,0,0,,,,,,,,,,,,
28/06/2019,10:00:01,9.148,3.916,17.54,8.497,0.175,0.084,3.91,22.8,present ,15.6,114,,,,,,,,,,,,
28/06/2019,10:30:01,12.311,3.917,23.006,8.498,0.23,0.084,3.98,30.8,present ,20.52,122.1,,,,,,,,,,,,
28/06/2019,11:00:01,11.162,4.047,21.02,8.724,0.21,0.087,4.07,31.8,present ,21.61,116.1,,,,,,,,,,,,
28/06/2019,11:30:00,10.974,4.161,20.695,8.92,0.206,0.089,4.16,32.2,present ,21.76,112.2,,,,,,,,,,,,
28/06/2019,12:00:01,11.762,4.112,22.056,8.835,0.22,0.088,4.19,23,present ,22.15,35.09,,,,,,,,,,,,
28/06/2019,12:30:00,10.551,4.135,19.964,8.876,0.199,0.088,4.19,22.3,present ,22.28,28.8,,,,,,,,,,,,
28/06/2019,13:00:01,9.511,4.17,18.166,8.936,0.181,0.089,4.19,21.2,present ,22.13,27.9,,,,,,,,,,,,
28/06/2019,13:30:00,10.42,4.241,19.738,9.059,0.197,0.09,4.19,22,present ,21.77,27.9,,,,,,,,,,,,
28/06/2019,14:00:00,10.786,4.15,20.371,8.9,0.203,0.089,4.19,22.5,present ,21.88,27.6,,,,,,,,,,,,
28/06/2019,14:30:01,10.204,4.191,19.364,8.971,0.193,0.089,4.19,22.8,present ,18.87,30,,,,,,,,,,,,
28/06/2019,15:00:00,8.127,4.153,15.775,8.907,0.157,0.089,4.19,22.7,present ,21.8,27.3,,,,,,,,,,,,
28/06/2019,15:30:00,10.782,4.069,20.364,8.76,0.203,0.087,4.19,22.6,present ,21.91,27,,,,,,,,,,,,
28/06/2019,16:00:00,10.804,4.143,20.401,8.888,0.204,0.088,4.19,23.1,present ,21.87,27,,,,,,,,,,,,
28/06/2019,16:30:01,7.564,4.136,14.801,8.878,0.148,0.088,4.19,23,present ,8.14,80.1,,,,,,,,,,,,
28/06/2019,17:00:01,13.784,3.995,25.551,8.633,0.255,0.086,4.19,23.8,present ,21.17,27.6,,,,,,,,,,,,
28/06/2019,17:30:01,10.341,3.968,19.6,8.586,0.196,0.085,4.19,25.6,present ,8.49,88.5,,,,,,,,,,,,
28/06/2019,18:00:01,11.911,4.118,22.315,8.845,0.223,0.088,4.19,26,present ,21.17,27.9,,,,,,,,,,,,
28/06/2019,18:30:01,10.753,3.944,20.313,8.545,0.203,0.085,4.19,23.2,present ,7.8,72.6,,,,,,,,,,,,
28/06/2019,19:00:01,4.897,3.797,10.192,8.292,0.101,0.082,4.19,21.8,present ,8.02,78,,,,,,,,,,,,
28/06/2019,19:30:01,8.703,3.667,16.77,8.066,0.167,0.08,4.19,25.5,present ,6.78,50.7,,,,,,,,,,,,
28/06/2019,20:00:01,6.787,3.677,13.459,8.084,0.134,0.08,4.18,22,present ,7.39,61.2,,,,,,,,,,,,
28/06/2019,20:30:01,13.782,3.661,25.548,8.056,0.255,0.08,4.19,25.1,present ,7.43,70.8,,,,,,,,,,,,
28/06/2019,21:00:01,8.269,3.399,16.02,7.603,0.16,0.076,4.17,20.29,present ,0,0,,,,,,,,,,,,
28/06/2019,21:30:01,8.147,3.303,15.81,7.437,0.158,0.074,4.16,15.6,not present ,0,0,,,,,,,,,,,,
28/06/2019,22:00:00,7.691,3.139,15.021,7.153,0.15,0.071,4.15,14.1,not present ,0,0,,,,,,,,,,,,
28/06/2019,22:30:01,4.279,2.955,9.125,6.835,0.091,0.068,4.14,13,not present ,0,0,,,,,,,,,,,,
28/06/2019,23:00:00,5.355,2.776,10.983,6.527,0.109,0.065,4.13,12.2,not present ,0,0,,,,,,,,,,,,
28/06/2019,23:30:00,3.556,2.694,7.875,6.385,0.078,0.063,4.12,11.5,not present ,0,0,,,,,,,,,,,,
29/06/2019,0:00:00,3.705,2.641,8.133,6.293,0.081,0.062,4.11,10.8,not present ,0,0,,,,,,,,,,,,
29/06/2019,0:30:00,-1.654,2.563,-1.131,6.158,-0.011,0.061,4.1,10.1,not present ,0,0,,,,,,,,,,,,
29/06/2019,1:00:00,4.089,2.534,8.796,6.108,0.087,0.061,4.09,10.1,not present ,0,0,,,,,,,,,,,,
29/06/2019,1:30:00,2.897,2.455,6.735,5.972,0.067,0.059,4.08,9.6,not present ,0,0,,,,,,,,,,,,
29/06/2019,2:00:01,3.251,2.425,7.347,5.92,0.073,0.059,4.07,9.2,not present ,0,0,,,,,,,,,,,,
29/06/2019,2:30:01,4.027,2.45,8.688,5.964,0.086,0.059,4.06,8.7,not present ,0,0,,,,,,,,,,,,
29/06/2019,3:00:01,2.93,2.374,6.792,5.832,0.067,0.058,4.06,8,not present ,0,0,,,,,,,,,,,,
29/06/2019,3:30:00,3.582,2.348,7.92,5.786,0.079,0.057,4.06,7.7,not present ,0,0,,,,,,,,,,,,
29/06/2019,4:00:00,-1.597,2.409,-1.032,5.892,-0.01,0.058,4.05,7.9,not present ,0,0,,,,,,,,,,,,
29/06/2019,4:30:00,1.827,2.558,4.886,6.15,0.048,0.061,4.04,10,not present ,0,0,,,,,,,,,,,,
29/06/2019,5:00:00,2.611,2.557,6.241,6.148,0.062,0.061,4.03,10.5,not present ,0,0,,,,,,,,,,,,
29/06/2019,5:30:00,1.436,2.551,4.211,6.138,0.042,0.061,4.01,10.9,not present ,0,0,,,,,,,,,,,,
29/06/2019,6:00:00,3.564,2.529,7.888,6.1,0.078,0.061,3.99,11.4,present ,0,0,,,,,,,,,,,,
29/06/2019,6:30:00,3.772,2.663,8.248,6.331,0.082,0.063,3.98,11.2,present ,0,0,,,,,,,,,,,,
29/06/2019,7:00:00,4.063,2.657,8.75,6.32,0.087,0.063,3.97,11.6,present ,0,0,,,,,,,,,,,,
29/06/2019,7:30:00,4.855,2.789,10.12,6.549,0.101,0.065,3.97,12.7,present ,0,0,,,,,,,,,,,,
29/06/2019,8:00:00,4.905,2.791,10.206,6.552,0.102,0.065,3.96,12.4,present ,0,0,,,,,,,,,,,,
29/06/2019,8:30:01,5.103,2.932,10.548,6.796,0.105,0.067,3.96,13.6,present ,0,0,,,,,,,,,,,,
29/06/2019,9:00:00,6.501,3.132,12.964,7.141,0.129,0.071,3.95,13.7,present ,0,0,,,,,,,,,,,,
29/06/2019,9:30:00,6.594,3.122,13.125,7.124,0.131,0.071,3.96,15.3,present ,7.24,60,,,,,,,,,,,,
29/06/2019,10:00:01,9.774,3.414,18.622,7.63,0.186,0.076,3.99,22.3,present ,15,118.5,,,,,,,,,,,,
29/06/2019,10:30:00,8.196,3.631,15.894,8.004,0.158,0.08,4.09,24.7,present ,7.72,71.69,,,,,,,,,,,,
29/06/2019,11:00:00,9.077,3.647,17.416,8.032,0.174,0.08,4.16,29.1,present ,21.52,113.1,,,,,,,,,,,,
29/06/2019,11:30:01,8.213,3.769,15.924,8.242,0.159,0.082,4.19,20.7,present ,22.59,37.5,,,,,,,,,,,,
29/06/2019,12:00:01,8.829,3.685,16.987,8.098,0.169,0.08,4.19,20.29,present ,22.7,27.9,,,,,,,,,,,,
29/06/2019,12:30:00,10.392,3.744,19.69,8.2,0.196,0.082,4.19,20.1,present ,22.12,27.3,,,,,,,,,,,,
29/06/2019,13:00:00,9.644,3.831,18.397,8.35,0.183,0.083,4.19,20.6,present ,21.95,27.6,,,,,,,,,,,,
29/06/2019,13:30:00,8.554,3.778,16.513,8.258,0.165,0.082,4.19,20.6,present ,22.22,26.4,,,,,,,,,,,,
29/06/2019,14:00:00,9.241,3.872,17.7,8.421,0.177,0.084,4.19,21,present ,21.56,27.6,,,,,,,,,,,,
29/06/2019,14:30:00,9.494,3.822,18.137,8.335,0.181,0.083,4.19,20.6,present ,22.72,26.1,,,,,,,,,,,,
29/06/2019,15:00:01,10.36,3.833,19.633,8.353,0.196,0.083,4.19,21.4,present ,22.68,26.4,,,,,,,,,,,,
29/06/2019,15:30:00,8.69,3.793,16.748,8.285,0.167,0.082,4.19,20.6,present ,22.51,26.4,,,,,,,,,,,,
29/06/2019,16:00:01,12.463,3.872,23.269,8.42,0.232,0.084,4.19,21.6,present ,22.05,26.4,,,,,,,,,,,,
29/06/2019,16:30:00,10.455,3.784,19.798,8.269,0.197,0.082,4.19,23.4,present ,21.45,27.3,,,,,,,,,,,,
29/06/2019,17:00:00,9.778,4.007,18.629,8.654,0.186,0.086,4.19,22.9,present ,21.55,27,,,,,,,,,,,,
29/06/2019,17:30:00,11.13,3.891,20.965,8.454,0.209,0.084,4.19,22.9,present ,7.76,71.69,,,,,,,,,,,,
29/06/2019,18:00:00,7.007,3.792,13.838,8.282,0.138,0.082,4.19,21,present ,7.86,75.9,,,,,,,,,,,,
29/06/2019,18:30:00,8.257,3.763,15.999,8.232,0.159,0.082,4.19,24,present ,20.86,28.5,,,,,,,,,,,,
29/06/2019,19:00:00,14.068,3.771,26.043,8.246,0.26,0.082,4.19,26.7,present ,20.27,30.9,,,,,,,,,,,,
29/06/2019,19:30:00,8.987,3.701,17.261,8.125,0.172,0.081,4.18,24.2,present ,6.95,54,,,,,,,,,,,,
29/06/2019,20:00:00,7.378,3.59,14.48,7.933,0.144,0.079,4.18,20.1,present ,7.05,54,,,,,,,,,,,,
29/06/2019,20:30:00,7.206,3.372,14.183,7.557,0.141,0.075,4.18,20.2,present ,0,0,,,,,,,,,,,,
29/06/2019,21:00:01,8.807,3.247,16.95,7.34,0.169,0.073,4.17,17.6,present ,0,0,,,,,,,,,,,,
29/06/2019,21:30:01,6.504,3.011,12.969,6.933,0.129,0.069,4.16,15.9,present ,0,0,,,,,,,,,,,,
29/06/2019,22:00:01,5.479,2.98,11.197,6.88,0.111,0.068,4.15,14.7,not present ,0,0,,,,,,,,,,,,
29/06/2019,22:30:01,4.87,2.877,10.145,6.702,0.101,0.067,4.14,13.8,not present ,0,0,,,,,,,,,,,,
29/06/2019,23:00:01,4.086,2.74,8.79,6.464,0.087,0.064,4.13,13.8,not present ,0,0,,,,,,,,,,,,
29/06/2019,23:30:01,4.989,2.594,10.352,6.211,0.103,0.062,4.12,12.7,not present ,0,0,,,,,,,,,,,,
30/06/2019,0:00:01,3.978,2.601,8.603,6.223,0.086,0.062,4.11,11.8,not present ,0,0,,,,,,,,,,,,
30/06/2019,0:30:01,4.926,2.518,10.243,6.08,0.102,0.06,4.1,11.6,not present ,0,0,,,,,,,,,,,,
30/06/2019,1:00:00,2.777,2.505,6.528,6.058,0.065,0.06,4.09,11.5,not present ,0,0,,,,,,,,,,,,
30/06/2019,1:30:01,3.782,2.406,8.265,5.886,0.082,0.058,4.08,11.8,not present ,0,0,,,,,,,,,,,,
30/06/2019,2:00:00,2.719,2.442,6.427,5.949,0.064,0.059,4.07,10.6,not present ,0,0,,,,,,,,,,,,
30/06/2019,2:30:01,4.637,2.196,9.742,5.524,0.097,0.055,4.06,9.8,not present ,0,0,,,,,,,,,,,,
30/06/2019,3:00:01,2.441,2.368,5.948,5.822,0.059,0.058,4.06,10,not present ,0,0,,,,,,,,,,,,
30/06/2019,3:30:01,3.126,2.345,7.131,5.782,0.071,0.057,4.06,9.8,not present ,0,0,,,,,,,,,,,,
30/06/2019,4:00:00,4.151,2.377,8.902,5.836,0.089,0.058,4.05,9,not present ,0,0,,,,,,,,,,,,
30/06/2019,4:30:00,1.942,2.331,5.085,5.758,0.05,0.057,4.04,9.1,not present ,0,0,,,,,,,,,,,,
30/06/2019,5:00:00,2.777,2.384,6.528,5.849,0.065,0.058,4.02,9.7,not present ,0,0,,,,,,,,,,,,
30/06/2019,5:30:00,2.916,2.452,6.769,5.967,0.067,0.059,4,9.6,not present ,0,0,,,,,,,,,,,,
30/06/2019,6:00:00,3.144,2.315,7.162,5.73,0.071,0.057,3.98,8.3,not present ,0,0,,,,,,,,,,,,
30/06/2019,6:30:01,4.257,2.322,9.086,5.742,0.09,0.057,3.97,8,present ,0,0,,,,,,,,,,,,
30/06/2019,7:00:01,4.529,2.288,9.556,5.683,0.095,0.056,3.96,7.8,present ,0,0,,,,,,,,,,,,
30/06/2019,7:30:01,2.308,2.389,5.718,5.858,0.057,0.058,3.95,7.9,present ,0,0,,,,,,,,,,,,
30/06/2019,8:00:01,3.679,2.453,8.087,5.968,0.08,0.059,3.95,8.39,present ,0,0,,,,,,,,,,,,
30/06/2019,8:30:01,3.489,2.698,7.758,6.392,0.077,0.063,3.95,11.3,present ,0,0,,,,,,,,,,,,
30/06/2019,9:00:00,3.634,2.919,8.009,6.773,0.08,0.067,3.95,13.4,present ,0,0,,,,,,,,,,,,
30/06/2019,9:30:00,6.403,3.204,12.795,7.265,0.127,0.072,3.95,14.4,present ,0,0,,,,,,,,,,,,
30/06/2019,10:00:01,9.387,3.585,17.953,7.925,0.179,0.079,3.96,18.6,present ,8.39,85.8,,,,,,,,,,,,
30/06/2019,10:30:00,10.457,3.796,19.801,8.29,0.198,0.082,4.02,29.1,present ,16.89,124.8,,,,,,,,,,,,
30/06/2019,11:00:01,11.64,3.931,21.847,8.522,0.218,0.085,4.12,32.2,present ,21.2,118.2,,,,,,,,,,,,
30/06/2019,11:30:00,11.537,4.027,21.668,8.689,0.216,0.086,4.19,29.1,present ,20.97,48,,,,,,,,,,,,
30/06/2019,12:00:00,10.275,4.033,19.487,8.7,0.194,0.087,4.19,24.1,present ,22.41,28.2,,,,,,,,,,,,
30/06/2019,12:30:00,11.081,3.977,20.88,8.602,0.208,0.086,4.19,23.8,present ,20.46,29.4,,,,,,,,,,,,
30/06/2019,13:00:00,9.556,3.88,18.244,8.434,0.182,0.084,4.19,22.8,present ,21.21,27.9,,,,,,,,,,,,
30/06/2019,13:30:00,10.711,3.859,20.24,8.399,0.202,0.083,4.19,24.4,present ,20.57,28.5,,,,,,,,,,,,
30/06/2019,14:00:00,9.753,3.862,18.585,8.404,0.185,0.084,4.19,23.7,present ,21.1,27.6,,,,,,,,,,,,
