Date,S1,S2,S3
2021-05-01 00:00:00,0.297,0.228,0.174
2021-05-01 01:00:00,0.296,0.227,0.174
2021-05-01 02:00:00,0.295,0.227,0.174
2021-05-01 03:00:00,0.295,0.227,0.175
2021-05-01 04:00:00,0.294,0.227,0.175
2021-05-01 05:00:00,0.293,0.226,0.175
2021-05-01 06:00:00,0.293,0.226,0.175
2021-05-01 07:00:00,0.292,0.226,0.175
2021-05-01 08:00:00,0.291,0.225,0.174
2021-05-01 09:00:00,0.29,0.225,0.174
2021-05-01 10:00:00,0.289,0.224,0.173
2021-05-01 11:00:00,0.287,0.223,0.172
2021-05-01 12:00:00,0.285,0.223,0.171
2021-05-01 13:00:00,0.282,0.219,0.169
2021-05-01 14:00:00,0.28,0.217,0.166
2021-05-01 15:00:00,0.279,0.218,0.165
2021-05-01 16:00:00,0.279,0.22,0.165
2021-05-01 17:00:00,0.278,0.219,0.165
2021-05-01 18:00:00,0.283,0.218,0.163
2021-05-01 19:00:00,0.295,0.217,0.164
2021-05-01 20:00:00,0.302,0.218,0.164
2021-05-01 21:00:00,0.313,0.218,0.165
2021-05-01 22:00:00,0.315,0.218,0.165
2021-05-01 23:00:00,0.316,0.218,0.166
2021-05-02 00:00:00,0.316,0.218,0.166
2021-05-02 01:00:00,0.316,0.218,0.166
2021-05-02 02:00:00,0.315,0.219,0.166
2021-05-02 03:00:00,0.315,0.219,0.167
2021-05-02 04:00:00,0.315,0.219,0.167
2021-05-02 05:00:00,0.314,0.22,0.167
2021-05-02 06:00:00,0.314,0.22,0.167
2021-05-02 07:00:00,0.314,0.22,0.167
2021-05-02 08:00:00,0.32,0.22,0.167
2021-05-02 09:00:00,0.321,0.219,0.167
2021-05-02 10:00:00,0.321,0.219,0.166
2021-05-02 11:00:00,0.331,0.219,0.166
2021-05-02 12:00:00,0.395,0.219,0.166
2021-05-02 13:00:00,0.389,0.216,0.165
2021-05-02 14:00:00,0.379,0.213,0.162
2021-05-02 15:00:00,0.373,0.212,0.16
2021-05-02 16:00:00,0.368,0.211,0.159
2021-05-02 17:00:00,0.363,0.212,0.158
2021-05-02 18:00:00,0.36,0.213,0.157
2021-05-02 19:00:00,0.357,0.215,0.158
2021-05-02 20:00:00,0.356,0.215,0.159
2021-05-02 21:00:00,0.355,0.215,0.159
2021-05-02 22:00:00,0.355,0.216,0.16
2021-05-02 23:00:00,0.354,0.216,0.16
2021-05-03 00:00:00,0.353,0.216,0.16
2021-05-03 01:00:00,0.352,0.216,0.161
2021-05-03 02:00:00,0.352,0.216,0.161
2021-05-03 03:00:00,0.351,0.216,0.161
2021-05-03 04:00:00,0.35,0.217,0.162
2021-05-03 05:00:00,0.35,0.217,0.163
2021-05-03 06:00:00,0.349,0.217,0.163
2021-05-03 07:00:00,0.348,0.217,0.164
2021-05-03 08:00:00,0.347,0.217,0.164
2021-05-03 09:00:00,0.346,0.216,0.164
2021-05-03 10:00:00,0.345,0.215,0.163
2021-05-03 11:00:00,0.344,0.214,0.162
2021-05-03 12:00:00,0.343,0.213,0.16
2021-05-03 13:00:00,0.34,0.21,0.157
2021-05-03 14:00:00,0.338,0.209,0.155
2021-05-03 15:00:00,0.336,0.208,0.153
2021-05-03 16:00:00,0.334,0.207,0.151
2021-05-03 17:00:00,0.332,0.208,0.151
2021-05-03 18:00:00,0.33,0.209,0.151
2021-05-03 19:00:00,0.329,0.209,0.151
2021-05-03 20:00:00,0.328,0.209,0.151
2021-05-03 21:00:00,0.328,0.21,0.151
2021-05-03 22:00:00,0.327,0.21,0.151
2021-05-03 23:00:00,0.327,0.21,0.152
2021-05-04 00:00:00,0.326,0.21,0.152
2021-05-04 01:00:00,0.326,0.21,0.152
2021-05-04 02:00:00,0.325,0.21,0.152
2021-05-04 03:00:00,0.325,0.21,0.153
2021-05-04 04:00:00,0.324,0.21,0.153
2021-05-04 05:00:00,0.324,0.21,0.153
2021-05-04 06:00:00,0.323,0.21,0.153
2021-05-04 07:00:00,0.323,0.21,0.153
2021-05-04 08:00:00,0.322,0.21,0.153
2021-05-04 09:00:00,0.322,0.209,0.153
2021-05-04 10:00:00,0.32,0.208,0.152
2021-05-04 11:00:00,0.319,0.207,0.151
2021-05-04 12:00:00,0.317,0.206,0.149
2021-05-04 14:00:00,0.316,0.204,0.146
2021-05-04 15:00:00,0.313,0.204,0.141
2021-05-04 16:00:00,0.311,0.204,0.14
2021-05-04 17:00:00,0.308,0.203,0.139
2021-05-04 18:00:00,0.306,0.203,0.138
2021-05-04 19:00:00,0.306,0.205,0.137
2021-05-04 20:00:00,0.313,0.205,0.136
2021-05-04 21:00:00,0.33,0.206,0.137
2021-05-04 22:00:00,0.333,0.206,0.137
2021-05-04 23:00:00,0.332,0.206,0.138
2021-05-05 00:00:00,0.349,0.205,0.138
