
#SFM_R1-4
CFMT_2E2C
Serial Number:,SFM1I60S
APP Serial #:,02000FCA
APP Ver:,R1-9-3
COM Ver:,R2-6-7
Instrument Name:,EstefaniaSFM1_test 
Comment:,testing instruments 
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000
Thermal diffusivity:,0.0025,(cm^2 s^-1)
Wounding coefficient:,1.7283
Vs factor:,1.00
Corrected sap flow sapwood area 1:,10.00 ,cm^2
Corrected sap flow sapwood area 2:,10.00 ,cm^2
Pulse Energy:,20 ,Joules
#DATA_START_44780 
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
20/09/2019,07:30:01,0.932,2.904,4.542,9.177,0.045,0.091,3.93,10.30,not present ,0.00,0.00,
20/09/2019,08:00:01,2.031,2.992,7.125,9.385,0.071,0.093,3.93,10.90,present ,0.00,0.00,
20/09/2019,08:30:00,2.641,3.091,8.559,9.617,0.085,0.096,3.93,12.30,present ,0.00,0.00,
20/09/2019,09:00:01,4.319,3.244,12.502,9.976,0.125,0.099,3.95,14.50,present ,7.92,74.10,
20/09/2019,09:30:00,6.042,3.524,16.553,10.633,0.165,0.106,3.97,19.29,present ,8.83,94.80,
20/09/2019,10:00:00,8.255,3.667,21.755,10.970,0.217,0.109,4.04,24.10,present ,15.68,119.70,
20/09/2019,10:30:00,7.139,3.829,19.130,11.351,0.191,0.113,4.14,28.60,present ,19.35,130.20,
20/09/2019,11:00:00,8.651,3.888,22.684,11.490,0.226,0.114,4.19,20.80,present ,20.84,40.20,
20/09/2019,11:30:00,10.074,4.050,26.030,11.871,0.260,0.118,4.19,19.50,present ,20.80,30.00,
20/09/2019,12:00:01,10.900,4.166,27.970,12.143,0.279,0.121,4.19,18.60,present ,20.08,29.10,
20/09/2019,12:30:00,10.452,4.135,26.918,12.070,0.269,0.120,4.19,17.79,present ,20.68,28.20,
20/09/2019,13:00:00,9.854,4.121,25.512,12.038,0.255,0.120,4.19,17.70,present ,21.16,27.00,
20/09/2019,13:30:00,10.711,4.124,27.528,12.045,0.275,0.120,4.19,18.10,present ,21.59,26.70,
20/09/2019,14:00:00,10.691,4.122,27.479,12.040,0.274,0.120,4.19,17.90,present ,19.90,28.50,
20/09/2019,14:30:00,10.600,3.940,27.266,11.612,0.272,0.116,4.19,17.90,present ,20.81,27.60,
20/09/2019,15:00:00,13.322,3.960,33.663,11.658,0.336,0.116,4.19,19.10,present ,20.18,28.20,
20/09/2019,15:30:01,10.324,3.920,26.618,11.564,0.266,0.115,4.19,18.00,present ,22.04,26.10,
20/09/2019,16:00:01,10.821,4.072,27.785,11.921,0.277,0.119,4.19,20.50,present ,20.11,28.80,
20/09/2019,16:30:01,11.770,4.091,30.016,11.968,0.300,0.119,4.19,21.50,present ,20.45,28.20,
20/09/2019,17:00:00,8.935,3.618,23.352,10.855,0.233,0.108,4.19,14.30,present ,19.75,27.00,
20/09/2019,17:30:01,1.682,3.516,6.304,10.615,0.063,0.106,4.19,14.50,present ,20.60,27.30,
20/09/2019,18:00:01,6.215,3.387,16.960,10.313,0.169,0.103,4.17,11.90,present ,0.00,0.00,
20/09/2019,18:30:01,8.397,3.176,22.089,9.816,0.220,0.098,4.19,13.80,present ,20.02,34.50,
20/09/2019,19:00:01,3.844,3.091,11.386,9.616,0.113,0.096,4.16,10.80,present ,0.00,0.00,
20/09/2019,19:30:01,4.096,3.069,11.979,9.564,0.119,0.095,4.15,10.30,not present ,0.00,0.00,
20/09/2019,20:00:01,3.133,2.987,9.715,9.372,0.097,0.093,4.14,10.00,not present ,0.00,0.00,
20/09/2019,20:30:01,1.689,3.018,6.322,9.444,0.063,0.094,4.14,9.80,not present ,0.00,0.00,
20/09/2019,21:00:01,3.983,3.096,11.714,9.629,0.117,0.096,4.12,9.10,not present ,0.00,0.00,
20/09/2019,21:30:00,2.663,2.925,8.610,9.226,0.086,0.092,4.12,9.00,not present ,0.00,0.00,
20/09/2019,22:00:01,2.949,2.821,9.282,8.983,0.092,0.089,4.11,8.80,not present ,0.00,0.00,
20/09/2019,22:30:00,2.791,3.086,8.911,9.605,0.089,0.096,4.10,8.70,not present ,0.00,0.00,
20/09/2019,23:00:00,3.238,2.861,9.963,9.076,0.099,0.090,4.09,8.30,not present ,0.00,0.00,
20/09/2019,23:30:00,2.562,2.870,8.374,9.098,0.083,0.090,4.08,7.90,not present ,0.00,0.00,
21/09/2019,00:00:00,2.510,2.872,8.251,9.103,0.082,0.091,4.07,7.20,not present ,0.00,0.00,
21/09/2019,00:30:00,2.577,2.845,8.409,9.038,0.084,0.090,4.06,6.50,not present ,0.00,0.00,
21/09/2019,01:00:01,3.234,2.960,9.953,9.308,0.099,0.093,4.06,5.70,not present ,0.00,0.00,
21/09/2019,01:30:01,1.022,2.891,4.753,9.146,0.047,0.091,4.05,5.40,not present ,0.00,0.00,
21/09/2019,02:00:01,1.561,2.799,6.021,8.930,0.060,0.089,4.05,5.20,not present ,0.00,0.00,
21/09/2019,02:30:01,3.400,2.959,10.342,9.306,0.103,0.093,4.03,4.90,not present ,0.00,0.00,
21/09/2019,03:00:01,2.016,2.911,7.091,9.193,0.070,0.091,4.01,4.69,not present ,0.00,0.00,
21/09/2019,03:30:00,2.273,2.798,7.694,8.928,0.076,0.089,3.99,4.40,not present ,0.00,0.00,
21/09/2019,04:00:01,1.340,2.893,5.500,9.150,0.055,0.091,3.98,4.10,not present ,0.00,0.00,
21/09/2019,04:30:01,2.002,2.871,7.058,9.098,0.070,0.090,3.96,4.10,not present ,0.00,0.00,
21/09/2019,05:00:01,2.271,2.970,7.690,9.333,0.076,0.093,3.95,5.50,not present ,0.00,0.00,
21/09/2019,05:30:01,2.157,2.862,7.422,9.078,0.074,0.090,3.95,5.40,not present ,0.00,0.00,
21/09/2019,06:00:01,3.141,2.900,9.734,9.167,0.097,0.091,3.94,4.69,not present ,0.00,0.00,
21/09/2019,06:30:01,2.440,2.907,8.086,9.183,0.080,0.091,3.93,5.80,not present ,0.00,0.00,
21/09/2019,07:00:00,3.152,2.866,9.759,9.088,0.097,0.090,3.92,5.00,not present ,0.00,0.00,
21/09/2019,07:30:00,1.477,2.894,5.824,9.153,0.058,0.091,3.92,5.00,present ,0.00,0.00,
21/09/2019,08:00:00,4.728,2.967,13.463,9.324,0.134,0.093,3.92,6.00,present ,0.00,0.00,
21/09/2019,08:30:00,2.315,2.977,7.792,9.350,0.077,0.093,3.93,8.70,present ,0.00,0.00,
21/09/2019,09:00:00,5.278,3.358,14.758,10.245,0.147,0.102,3.93,11.40,present ,0.00,0.00,
21/09/2019,09:30:00,5.418,3.533,15.085,10.655,0.150,0.106,3.93,12.40,present ,0.00,0.00,
21/09/2019,10:00:01,5.925,3.649,16.279,10.927,0.162,0.109,3.94,13.40,present ,6.86,51.90,
21/09/2019,10:30:01,8.769,3.783,22.962,11.244,0.229,0.112,3.94,14.00,present ,7.29,57.00,
21/09/2019,11:00:01,8.494,3.918,22.316,11.560,0.223,0.115,4.01,25.80,present ,20.89,119.40,
21/09/2019,11:30:01,8.838,4.105,23.125,12.000,0.231,0.120,4.12,27.50,present ,20.93,119.10,
21/09/2019,12:00:00,10.574,4.091,27.205,11.967,0.272,0.119,4.19,23.20,present ,21.19,53.10,
21/09/2019,12:30:00,11.348,4.044,29.024,11.856,0.290,0.118,4.19,19.20,present ,21.54,30.30,
21/09/2019,13:00:00,10.902,4.252,27.977,12.344,0.279,0.123,4.19,18.20,present ,21.49,28.20,
21/09/2019,13:30:00,11.228,4.477,28.742,12.875,0.287,0.128,4.19,19.79,present ,20.93,28.80,
21/09/2019,14:00:00,11.858,4.557,30.222,13.063,0.302,0.130,4.19,20.80,present ,20.82,27.90,
21/09/2019,14:30:01,11.578,4.619,29.565,13.209,0.295,0.132,4.19,21.50,present ,21.03,28.20,
21/09/2019,15:00:00,12.984,4.292,32.870,12.440,0.328,0.124,4.19,21.50,present ,20.67,27.90,
21/09/2019,15:30:01,12.731,4.320,32.274,12.505,0.322,0.125,4.19,21.80,present ,20.99,27.60,
21/09/2019,16:00:00,11.564,4.321,29.533,12.507,0.295,0.125,4.19,22.90,present ,20.25,28.50,
21/09/2019,16:30:01,8.921,4.268,23.320,12.384,0.233,0.123,4.19,24.10,present ,8.45,87.90,
21/09/2019,17:00:01,13.718,4.253,34.595,12.348,0.345,0.123,4.19,23.90,present ,21.13,27.60,
21/09/2019,17:30:00,11.276,4.299,28.856,12.457,0.288,0.124,4.19,24.90,present ,21.10,27.90,
21/09/2019,18:00:00,10.928,4.053,28.038,11.877,0.280,0.118,4.18,21.50,present ,0.00,0.00,
21/09/2019,18:30:00,9.731,4.016,25.224,11.792,0.252,0.117,4.18,19.00,present ,0.00,0.00,
21/09/2019,19:00:00,9.027,3.738,23.568,11.138,0.235,0.111,4.17,16.70,present ,0.00,0.00,
21/09/2019,19:30:01,7.067,3.519,18.961,10.623,0.189,0.106,4.16,15.50,present ,0.00,0.00,
21/09/2019,20:00:01,6.209,3.337,16.946,10.194,0.169,0.101,4.15,13.70,not present ,0.00,0.00,
21/09/2019,20:30:00,4.143,3.219,12.089,9.917,0.120,0.099,4.14,12.70,not present ,0.00,0.00,
21/09/2019,21:00:00,3.431,3.147,10.417,9.747,0.104,0.097,4.13,12.30,not present ,0.00,0.00,
21/09/2019,21:30:00,2.953,3.084,9.292,9.601,0.092,0.096,4.12,12.00,not present ,0.00,0.00,
21/09/2019,22:00:00,3.979,3.115,11.703,9.673,0.117,0.096,4.11,11.80,not present ,0.00,0.00,
21/09/2019,22:30:01,4.617,3.096,13.203,9.628,0.132,0.096,4.10,11.50,not present ,0.00,0.00,
21/09/2019,23:00:01,1.256,3.077,5.303,9.583,0.053,0.095,4.09,11.90,not present ,0.00,0.00,
21/09/2019,23:30:01,3.612,3.078,10.841,9.585,0.108,0.095,4.08,11.90,not present ,0.00,0.00,
22/09/2019,00:00:00,2.668,3.009,8.622,9.423,0.086,0.094,4.07,11.70,not present ,0.00,0.00,
22/09/2019,00:30:00,4.575,3.123,13.104,9.691,0.131,0.096,4.07,11.40,not present ,0.00,0.00,
22/09/2019,01:00:01,1.789,2.967,6.556,9.325,0.065,0.093,4.06,11.00,not present ,0.00,0.00,
22/09/2019,01:30:00,4.188,2.875,12.194,9.109,0.121,0.091,4.06,10.20,not present ,0.00,0.00,
22/09/2019,02:00:00,2.680,3.147,8.651,9.749,0.086,0.097,4.05,10.70,not present ,0.00,0.00,
22/09/2019,02:30:00,-0.738,2.962,0.613,9.314,0.006,0.093,4.04,10.10,not present ,0.00,0.00,
22/09/2019,03:00:00,1.985,2.982,7.018,9.360,0.070,0.093,4.03,10.30,not present ,0.00,0.00,
22/09/2019,03:30:00,2.461,2.984,8.136,9.365,0.081,0.093,4.01,9.89,not present ,0.00,0.00,
22/09/2019,04:00:00,3.110,3.016,9.661,9.439,0.096,0.094,3.99,9.60,not present ,0.00,0.00,
22/09/2019,04:30:00,4.549,2.878,13.044,9.115,0.130,0.091,3.97,9.89,not present ,0.00,0.00,
22/09/2019,05:00:01,1.592,2.940,6.093,9.263,0.060,0.092,3.96,9.70,not present ,0.00,0.00,
22/09/2019,05:30:01,2.087,2.994,7.256,9.388,0.072,0.093,3.95,9.00,not present ,0.00,0.00,
22/09/2019,06:00:01,1.825,2.839,6.640,9.025,0.066,0.090,3.94,8.89,not present ,0.00,0.00,
22/09/2019,06:30:01,2.577,2.910,8.409,9.190,0.084,0.091,3.94,8.39,not present ,0.00,0.00,
22/09/2019,07:00:01,2.892,2.944,9.149,9.271,0.091,0.092,3.93,9.30,not present ,0.00,0.00,
22/09/2019,07:30:01,3.895,2.968,11.507,9.328,0.115,0.093,3.93,11.70,not present ,0.00,0.00,
22/09/2019,08:00:01,4.760,3.140,13.539,9.732,0.135,0.097,3.93,12.00,present ,0.00,0.00,
22/09/2019,08:30:01,4.633,3.260,13.240,10.013,0.132,0.100,3.93,13.40,present ,0.00,0.00,
22/09/2019,09:00:01,8.425,3.290,22.154,10.083,0.221,0.100,3.93,13.00,present ,0.00,0.00,
22/09/2019,09:30:01,7.513,3.469,20.011,10.505,0.200,0.105,3.93,14.60,present ,0.00,0.00,
22/09/2019,10:00:00,6.834,3.487,18.416,10.548,0.184,0.105,3.93,16.60,present ,6.84,48.90,
22/09/2019,10:30:01,10.652,4.207,27.388,12.240,0.273,0.122,3.93,18.29,present ,7.06,54.90,
22/09/2019,11:00:01,10.722,4.211,27.552,12.249,0.275,0.122,4.00,29.60,present ,20.83,120.00,
22/09/2019,11:30:01,10.726,4.366,27.562,12.613,0.275,0.126,4.11,32.00,present ,21.00,119.70,
22/09/2019,12:00:00,11.505,4.370,29.394,12.623,0.293,0.126,4.19,30.10,present ,21.17,78.00,
22/09/2019,12:30:00,11.386,4.434,29.113,12.774,0.291,0.127,4.19,23.50,present ,21.23,30.90,
22/09/2019,13:00:00,12.038,4.277,30.647,12.404,0.306,0.124,4.19,22.00,present ,21.00,28.80,
22/09/2019,13:30:00,11.362,4.260,29.058,12.364,0.290,0.123,4.19,21.60,present ,21.21,27.90,
22/09/2019,14:00:01,11.428,4.177,29.213,12.170,0.292,0.121,4.19,21.30,present ,21.10,27.90,
22/09/2019,14:30:01,11.951,4.387,30.442,12.664,0.304,0.126,4.19,21.60,present ,19.12,29.40,
22/09/2019,15:00:01,8.967,4.224,23.428,12.279,0.234,0.122,4.19,22.30,present ,20.64,28.20,
22/09/2019,15:30:01,10.383,4.166,26.757,12.144,0.267,0.121,4.19,21.80,present ,21.10,27.60,
22/09/2019,16:00:01,11.154,4.263,28.568,12.371,0.285,0.123,4.19,22.70,present ,20.64,27.90,
22/09/2019,16:30:01,12.348,4.281,31.376,12.414,0.313,0.124,4.19,23.70,present ,21.07,28.20,
22/09/2019,17:00:00,10.869,4.281,27.898,12.412,0.278,0.124,4.19,24.50,present ,19.76,29.10,
22/09/2019,17:30:01,8.664,4.183,22.716,12.183,0.227,0.121,4.19,22.70,present ,19.20,29.10,
22/09/2019,18:00:01,10.060,3.853,25.996,11.408,0.259,0.114,4.19,21.70,present ,18.95,29.70,
22/09/2019,18:30:00,8.556,3.843,22.462,11.383,0.224,0.113,4.18,20.60,present ,6.87,48.90,
22/09/2019,19:00:01,5.937,3.605,16.306,10.824,0.163,0.108,4.18,19.29,present ,0.00,0.00,
22/09/2019,19:30:01,6.209,3.519,16.946,10.623,0.169,0.106,4.17,17.29,not present ,0.00,0.00,
22/09/2019,20:00:00,5.358,3.339,14.944,10.198,0.149,0.101,4.15,16.79,not present ,0.00,0.00,
22/09/2019,20:30:00,1.601,3.201,6.113,9.875,0.061,0.098,4.14,16.60,not present ,0.00,0.00,
22/09/2019,21:00:00,4.516,3.259,12.967,10.011,0.129,0.100,4.14,16.50,not present ,0.00,0.00,
22/09/2019,21:30:00,1.545,3.126,5.984,9.698,0.059,0.096,4.13,16.29,not present ,0.00,0.00,
22/09/2019,22:00:01,2.614,3.063,8.494,9.550,0.084,0.095,4.12,16.00,not present ,0.00,0.00,
22/09/2019,22:30:00,2.505,3.114,8.239,9.670,0.082,0.096,4.11,16.10,not present ,0.00,0.00,
22/09/2019,23:00:00,1.739,2.986,6.440,9.369,0.064,0.093,4.10,15.90,not present ,0.00,0.00,
22/09/2019,23:30:00,2.005,2.981,7.064,9.358,0.070,0.093,4.09,15.90,not present ,0.00,0.00,
23/09/2019,00:00:01,2.204,3.132,7.531,9.713,0.075,0.097,4.08,15.60,not present ,0.00,0.00,
23/09/2019,00:30:01,2.509,2.975,8.249,9.343,0.082,0.093,4.07,15.60,not present ,0.00,0.00,
23/09/2019,01:00:01,3.135,3.055,9.720,9.533,0.097,0.095,4.06,15.60,not present ,0.00,0.00,
23/09/2019,01:30:01,1.773,2.939,6.519,9.259,0.065,0.092,4.06,15.20,not present ,0.00,0.00,
23/09/2019,02:00:01,3.243,3.045,9.974,9.509,0.099,0.095,4.06,14.10,not present ,0.00,0.00,
23/09/2019,02:30:01,1.328,2.927,5.474,9.230,0.054,0.092,4.05,13.60,not present ,0.00,0.00,
23/09/2019,03:00:01,2.369,3.001,7.919,9.406,0.079,0.094,4.03,13.20,not present ,0.00,0.00,
23/09/2019,03:30:00,3.011,3.055,9.429,9.532,0.094,0.095,4.01,12.80,not present ,0.00,0.00,
23/09/2019,04:00:00,1.921,3.044,6.866,9.507,0.068,0.095,3.99,12.00,not present ,0.00,0.00,
23/09/2019,04:30:01,-1.496,2.849,-1.166,9.049,-0.011,0.090,3.98,11.40,not present ,0.00,0.00,
23/09/2019,05:00:00,2.997,2.982,9.395,9.360,0.093,0.093,3.97,10.90,not present ,0.00,0.00,
23/09/2019,05:30:00,2.035,2.893,7.135,9.152,0.071,0.091,3.96,10.20,not present ,0.00,0.00,
23/09/2019,06:00:00,1.976,2.895,6.995,9.155,0.069,0.091,3.95,9.80,not present ,0.00,0.00,
23/09/2019,06:30:00,3.235,2.908,9.955,9.187,0.099,0.091,3.94,9.70,not present ,0.00,0.00,
23/09/2019,07:00:00,2.558,2.837,8.363,9.019,0.083,0.090,3.93,9.39,not present ,0.00,0.00,
23/09/2019,07:30:00,-0.302,2.820,1.640,8.979,0.016,0.089,3.93,9.39,present ,0.00,0.00,
23/09/2019,08:00:00,1.672,2.938,6.280,9.257,0.062,0.092,3.93,11.10,present ,0.00,0.00,
23/09/2019,08:30:00,3.671,3.102,10.980,9.643,0.109,0.096,3.95,16.10,present ,7.39,65.40,
23/09/2019,09:00:00,5.022,3.472,14.154,10.511,0.141,0.105,3.95,15.60,present ,7.03,56.10,
23/09/2019,09:30:01,6.711,3.532,18.124,10.652,0.181,0.106,3.98,21.50,present ,11.76,102.60,
23/09/2019,10:00:01,6.881,3.664,18.525,10.964,0.185,0.109,4.05,25.40,present ,15.07,105.00,
23/09/2019,10:30:01,8.578,3.791,22.512,11.261,0.225,0.112,4.11,25.80,present ,14.14,108.60,
23/09/2019,11:00:01,9.805,4.030,25.398,11.824,0.253,0.118,4.19,25.90,present ,21.34,67.50,
23/09/2019,11:30:00,9.045,4.072,23.612,11.922,0.236,0.119,4.19,20.50,present ,20.28,32.09,
23/09/2019,12:00:01,7.537,4.041,20.066,11.850,0.200,0.118,4.19,18.00,present ,20.12,29.10,
23/09/2019,12:30:00,9.823,4.072,25.439,11.923,0.254,0.119,4.19,17.79,present ,20.08,28.80,
23/09/2019,13:00:00,9.791,3.879,25.364,11.469,0.253,0.114,4.19,17.60,present ,19.62,28.80,
23/09/2019,13:30:00,8.645,3.766,22.671,11.203,0.226,0.112,4.19,17.70,present ,20.45,27.90,
23/09/2019,14:00:00,10.007,3.866,25.874,11.438,0.258,0.114,4.19,17.79,present ,20.53,27.90,
23/09/2019,14:30:01,9.402,3.834,24.451,11.362,0.244,0.113,4.19,18.00,present ,20.60,27.60,
23/09/2019,15:00:00,8.695,3.898,22.788,11.513,0.227,0.115,4.19,17.79,present ,20.71,27.90,
23/09/2019,15:30:01,8.450,3.979,22.212,11.704,0.222,0.117,4.19,17.70,present ,21.38,27.00,
23/09/2019,16:00:00,8.516,3.915,22.368,11.553,0.223,0.115,4.19,18.00,present ,21.09,27.00,
23/09/2019,16:30:00,7.063,3.871,18.953,11.451,0.189,0.114,4.19,18.00,present ,20.81,27.60,
23/09/2019,17:00:00,8.808,3.965,23.054,11.672,0.230,0.116,4.19,19.20,present ,20.85,27.60,
23/09/2019,17:30:00,10.736,3.905,27.585,11.530,0.275,0.115,4.19,19.29,present ,20.45,27.90,
23/09/2019,18:00:00,8.008,3.902,21.174,11.523,0.211,0.115,4.19,17.40,present ,20.07,28.20,
23/09/2019,18:30:00,6.651,3.693,17.985,11.031,0.179,0.110,4.19,16.50,present ,8.04,75.90,
23/09/2019,19:00:01,6.758,3.716,18.236,11.086,0.182,0.110,4.17,14.90,present ,0.00,0.00,
23/09/2019,19:30:01,6.521,3.514,17.678,10.611,0.176,0.106,4.16,13.90,not present ,0.00,0.00,
23/09/2019,20:00:01,4.644,3.359,13.268,10.247,0.132,0.102,4.15,13.50,not present ,0.00,0.00,
23/09/2019,20:30:01,3.367,3.245,10.266,9.977,0.102,0.099,4.14,13.40,not present ,0.00,0.00,
23/09/2019,21:00:01,2.990,3.131,9.379,9.711,0.093,0.097,4.13,13.40,not present ,0.00,0.00,
23/09/2019,21:30:01,1.844,3.096,6.686,9.628,0.066,0.096,4.12,13.20,not present ,0.00,0.00,
23/09/2019,22:00:01,2.212,3.055,7.552,9.531,0.075,0.095,4.11,12.70,not present ,0.00,0.00,
23/09/2019,22:30:00,1.964,3.059,6.968,9.541,0.069,0.095,4.11,12.20,not present ,0.00,0.00,
23/09/2019,23:00:00,3.046,2.975,9.512,9.343,0.095,0.093,4.09,12.00,not present ,0.00,0.00,
23/09/2019,23:30:00,-0.126,2.896,2.053,9.159,0.020,0.091,4.09,11.70,not present ,0.00,0.00,
24/09/2019,00:00:01,1.586,2.971,6.079,9.335,0.060,0.093,4.08,11.30,not present ,0.00,0.00,
24/09/2019,00:30:00,1.601,2.987,6.115,9.371,0.061,0.093,4.07,10.90,not present ,0.00,0.00,
24/09/2019,01:00:00,0.296,2.987,3.047,9.372,0.030,0.093,4.06,11.10,not present ,0.00,0.00,
24/09/2019,01:30:00,1.749,2.922,6.463,9.219,0.064,0.092,4.06,11.20,not present ,0.00,0.00,
24/09/2019,02:00:00,1.318,2.962,5.450,9.313,0.054,0.093,4.06,11.40,not present ,0.00,0.00,
24/09/2019,02:30:00,1.605,2.982,6.124,9.361,0.061,0.093,4.05,11.30,not present ,0.00,0.00,
24/09/2019,03:00:00,2.960,2.991,9.309,9.381,0.093,0.093,4.03,11.20,not present ,0.00,0.00,
24/09/2019,03:30:00,0.724,2.909,4.052,9.190,0.040,0.091,4.01,11.30,not present ,0.00,0.00,
24/09/2019,04:00:00,2.175,2.994,7.464,9.389,0.074,0.093,3.99,11.10,not present ,0.00,0.00,
24/09/2019,04:30:01,2.308,2.962,7.775,9.313,0.077,0.093,3.98,11.00,not present ,0.00,0.00,
24/09/2019,05:00:00,1.593,3.058,6.096,9.538,0.060,0.095,3.97,10.50,not present ,0.00,0.00,
24/09/2019,05:30:01,1.847,3.132,6.692,9.714,0.066,0.097,3.96,9.89,not present ,0.00,0.00,
24/09/2019,06:00:00,3.508,2.955,10.596,9.297,0.105,0.092,3.95,9.70,not present ,0.00,0.00,
24/09/2019,06:30:01,1.293,2.928,5.390,9.234,0.053,0.092,3.94,9.10,not present ,0.00,0.00,
24/09/2019,07:00:01,2.691,2.937,8.677,9.255,0.086,0.092,3.93,8.89,not present ,0.00,0.00,
24/09/2019,07:30:01,3.297,3.050,10.102,9.520,0.101,0.095,3.93,8.70,not present ,0.00,0.00,
24/09/2019,08:00:01,2.467,3.059,8.150,9.541,0.081,0.095,3.93,10.10,present ,0.00,0.00,
24/09/2019,08:30:01,3.539,3.131,10.668,9.711,0.106,0.097,3.94,11.30,present ,7.06,54.90,
24/09/2019,09:00:01,5.491,3.426,15.258,10.403,0.152,0.104,3.94,13.30,present ,0.00,0.00,
24/09/2019,09:30:01,6.971,3.659,18.735,10.952,0.187,0.109,3.94,13.10,present ,0.00,0.00,
24/09/2019,10:00:01,6.933,3.625,18.646,10.872,0.186,0.108,3.95,15.20,present ,8.08,77.10,
24/09/2019,10:30:01,9.571,3.988,24.847,11.726,0.248,0.117,4.00,23.50,present ,16.00,119.40,
24/09/2019,11:00:01,10.401,3.997,26.798,11.745,0.267,0.117,4.10,26.00,present ,19.87,126.00,
24/09/2019,11:30:00,9.743,4.114,25.252,12.021,0.252,0.120,4.18,25.80,present ,21.93,107.10,
24/09/2019,12:00:00,11.325,4.151,28.970,12.107,0.289,0.121,4.19,19.00,present ,21.45,32.40,
24/09/2019,12:30:00,9.566,3.988,24.837,11.725,0.248,0.117,4.19,16.60,present ,20.75,28.80,
24/09/2019,13:00:01,9.925,4.070,25.679,11.918,0.256,0.119,4.19,13.90,present ,21.80,27.00,
24/09/2019,13:30:01,10.433,4.035,26.875,11.836,0.268,0.118,4.19,15.30,present ,21.80,27.30,
24/09/2019,14:00:01,8.442,4.016,22.194,11.790,0.221,0.117,4.19,15.30,present ,21.17,27.60,
24/09/2019,14:30:01,9.624,3.700,24.972,11.049,0.249,0.110,4.19,13.90,present ,21.87,26.10,
24/09/2019,15:00:01,6.462,3.848,17.541,11.397,0.175,0.113,4.19,13.90,present ,19.71,28.50,
24/09/2019,15:30:01,9.290,4.019,24.188,11.798,0.241,0.117,4.19,15.90,present ,19.96,28.50,
24/09/2019,16:00:01,9.378,3.881,24.395,11.473,0.243,0.114,4.19,16.29,present ,21.17,27.60,
24/09/2019,16:30:00,7.903,3.861,20.928,11.425,0.209,0.114,4.19,16.00,present ,21.17,27.30,
24/09/2019,17:00:01,9.318,3.866,24.253,11.439,0.242,0.114,4.19,16.10,present ,19.90,28.50,
24/09/2019,17:30:00,7.459,3.847,19.884,11.394,0.198,0.113,4.19,18.00,present ,21.63,27.00,
24/09/2019,18:00:01,9.569,3.891,24.844,11.496,0.248,0.114,4.18,15.40,present ,6.94,53.70,
24/09/2019,18:30:01,6.885,3.640,18.534,10.907,0.185,0.109,4.17,13.60,present ,0.00,0.00,
24/09/2019,19:00:01,6.595,3.563,17.852,10.726,0.178,0.107,4.17,12.20,present ,0.00,0.00,
24/09/2019,19:30:00,3.200,3.525,9.873,10.638,0.098,0.106,4.15,10.80,not present ,0.00,0.00,
24/09/2019,20:00:00,3.765,3.293,11.201,10.092,0.112,0.100,4.14,10.20,not present ,0.00,0.00,
24/09/2019,20:30:00,3.495,3.164,10.565,9.787,0.105,0.097,4.14,10.10,not present ,0.00,0.00,
24/09/2019,21:00:00,2.916,3.172,9.205,9.807,0.092,0.098,4.12,9.70,not present ,0.00,0.00,
24/09/2019,21:30:00,1.743,3.180,6.449,9.826,0.064,0.098,4.12,9.80,not present ,0.00,0.00,
24/09/2019,22:00:00,1.757,3.000,6.481,9.403,0.064,0.094,4.11,10.10,not present ,0.00,0.00,
24/09/2019,22:30:00,2.781,3.012,8.889,9.431,0.088,0.094,4.10,9.20,not present ,0.00,0.00,
24/09/2019,23:00:00,1.544,3.143,5.981,9.740,0.059,0.097,4.09,8.60,not present ,0.00,0.00,
24/09/2019,23:30:01,1.257,2.987,5.306,9.373,0.053,0.093,4.08,8.50,not present ,0.00,0.00,
25/09/2019,00:00:01,1.360,2.969,5.549,9.329,0.055,0.093,4.07,8.10,not present ,0.00,0.00,
25/09/2019,00:30:00,1.129,3.014,5.005,9.435,0.050,0.094,4.06,8.89,not present ,0.00,0.00,
25/09/2019,01:00:00,2.383,2.966,7.953,9.323,0.079,0.093,4.06,8.50,not present ,0.00,0.00,
25/09/2019,01:30:00,3.395,2.967,10.332,9.326,0.103,0.093,4.06,7.40,not present ,0.00,0.00,
25/09/2019,02:00:01,2.648,2.976,8.574,9.347,0.085,0.093,4.05,7.10,not present ,0.00,0.00,
25/09/2019,02:30:00,2.893,2.936,9.150,9.252,0.091,0.092,4.04,6.80,not present ,0.00,0.00,
25/09/2019,03:00:01,3.658,3.141,10.949,9.733,0.109,0.097,4.02,6.20,not present ,0.00,0.00,
25/09/2019,03:30:00,2.635,3.063,8.544,9.551,0.085,0.095,4.00,6.00,not present ,0.00,0.00,
25/09/2019,04:00:00,2.088,2.807,7.260,8.948,0.072,0.089,3.98,5.90,not present ,0.00,0.00,
25/09/2019,04:30:00,2.457,2.948,8.126,9.281,0.081,0.092,3.97,5.80,not present ,0.00,0.00,
