
#SFM_R1-4
CFMT_2E2C
Serial Number:,SFM1J20M
APP Serial #:,02001114
APP Ver:,R1-9-4
COM Ver:,R2-6-7
Instrument Name:,Doug Fir SFM Upper Site ROOT
Comment:,
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000
Thermal diffusivity:,0.0025,(cm^2 s^-1)
Wounding coefficient:,1.7283
Vs factor:,1.00
Corrected sap flow sapwood area 1:,10.00 ,cm^2
Corrected sap flow sapwood area 2:,10.00 ,cm^2
Pulse Energy:,20 ,Joules
#DATA_START_44780 
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
10/03/2021,06:00:00,-4.117,-6.560,-5.387,-9.610,-0.053,-0.096,3.92,-3.00,not present ,0.00,0.00,
10/03/2021,06:30:00,-4.408,-6.560,-5.890,-9.610,-0.058,-0.096,3.91,-3.70,not present ,0.00,0.00,
10/03/2021,07:00:00,-3.899,-6.599,-5.011,-9.677,-0.050,-0.096,3.91,-3.90,not present ,0.00,0.00,
10/03/2021,07:30:01,-3.812,-6.559,-4.861,-9.608,-0.048,-0.096,3.91,-3.70,not present ,0.00,0.00,
10/03/2021,08:00:00,-3.901,-6.587,-5.015,-9.656,-0.050,-0.096,3.90,-3.90,not present ,0.00,0.00,
10/03/2021,08:30:00,-3.744,-6.549,-4.743,-9.590,-0.047,-0.095,3.90,-4.00,present ,0.00,0.00,
10/03/2021,09:00:01,-3.715,-6.600,-4.693,-9.680,-0.046,-0.096,3.90,-3.80,present ,0.00,0.00,
10/03/2021,09:30:01,-3.800,-6.589,-4.839,-9.659,-0.048,-0.096,3.90,-3.90,present ,0.00,0.00,
10/03/2021,10:00:00,-3.741,-6.559,-4.738,-9.608,-0.047,-0.096,3.91,-2.40,present ,0.00,0.00,
10/03/2021,10:30:00,-3.738,-6.617,-4.733,-9.709,-0.047,-0.097,3.92,-0.20,present ,7.03,55.50,
10/03/2021,11:00:00,-3.792,-6.589,-4.826,-9.660,-0.048,-0.096,3.92,0.00,present ,7.23,63.00,
10/03/2021,11:30:01,-3.531,-6.564,-4.375,-9.617,-0.043,-0.096,3.98,9.60,present ,15.80,125.40,
10/03/2021,12:00:01,-3.896,-6.561,-5.006,-9.611,-0.050,-0.096,4.02,15.70,present ,21.91,118.50,
10/03/2021,12:30:01,-3.791,-6.521,-4.824,-9.543,-0.048,-0.095,4.08,11.60,present ,8.50,112.50,
10/03/2021,13:00:00,-3.842,-6.531,-4.912,-9.559,-0.049,-0.095,4.18,13.20,present ,22.41,109.80,
10/03/2021,13:30:00,-3.736,-6.617,-4.729,-9.708,-0.047,-0.097,4.19,3.90,present ,23.06,37.80,
10/03/2021,14:00:00,-3.809,-6.566,-4.856,-9.620,-0.048,-0.096,4.19,3.30,present ,22.27,33.00,
10/03/2021,14:30:00,-3.819,-6.550,-4.873,-9.592,-0.048,-0.095,4.17,-1.40,present ,0.00,0.00,
10/03/2021,15:00:00,-3.830,-6.577,-4.892,-9.638,-0.048,-0.096,4.17,-0.70,present ,0.00,0.00,
10/03/2021,15:30:00,-3.756,-6.583,-4.764,-9.650,-0.047,-0.096,4.17,-2.40,present ,0.00,0.00,
10/03/2021,16:00:01,-3.729,-6.564,-4.718,-9.616,-0.047,-0.096,4.15,-4.50,present ,0.00,0.00,
10/03/2021,16:30:01,-3.788,-6.587,-4.819,-9.656,-0.048,-0.096,4.14,-4.10,present ,0.00,0.00,
10/03/2021,17:00:01,-3.804,-6.593,-4.847,-9.666,-0.048,-0.096,4.13,-4.60,present ,0.00,0.00,
10/03/2021,17:30:00,-3.764,-6.588,-4.778,-9.658,-0.047,-0.096,4.12,-5.20,not present ,0.00,0.00,
10/03/2021,18:00:00,-3.762,-6.584,-4.774,-9.651,-0.047,-0.096,4.11,-5.70,not present ,0.00,0.00,
10/03/2021,18:30:00,-3.677,-6.550,-4.626,-9.592,-0.046,-0.095,4.09,-6.30,not present ,0.00,0.00,
10/03/2021,19:00:01,-3.663,-6.513,-4.602,-9.529,-0.046,-0.095,4.08,-6.80,not present ,0.00,0.00,
10/03/2021,19:30:01,-3.737,-6.536,-4.731,-9.569,-0.047,-0.095,4.08,-6.90,not present ,0.00,0.00,
10/03/2021,20:00:01,-3.691,-6.328,-4.651,-9.209,-0.046,-0.092,4.07,-7.30,not present ,0.00,0.00,
10/03/2021,20:30:01,-3.753,-6.586,-4.758,-9.654,-0.047,-0.096,4.06,-7.10,not present ,0.00,0.00,
10/03/2021,21:00:00,-3.796,-6.636,-4.833,-9.741,-0.048,-0.097,4.05,-7.40,not present ,0.00,0.00,
10/03/2021,21:30:00,-3.611,-6.655,-4.513,-9.774,-0.045,-0.097,4.05,-7.60,not present ,0.00,0.00,
10/03/2021,22:00:00,-3.683,-6.582,-4.638,-9.648,-0.046,-0.096,4.04,-8.10,not present ,0.00,0.00,
10/03/2021,22:30:01,-3.684,-6.637,-4.639,-9.743,-0.046,-0.097,4.03,-8.80,not present ,0.00,0.00,
10/03/2021,23:00:01,-3.702,-6.642,-4.669,-9.751,-0.046,-0.097,4.02,-10.30,not present ,0.00,0.00,
10/03/2021,23:30:01,-3.720,-6.568,-4.701,-9.624,-0.047,-0.096,4.00,-11.00,not present ,0.00,0.00,
11/03/2021,00:00:01,-3.696,-6.577,-4.660,-9.640,-0.046,-0.096,3.98,-11.80,not present ,0.00,0.00,
11/03/2021,00:30:01,-3.590,-6.645,-4.477,-9.757,-0.044,-0.097,3.96,-11.80,not present ,0.00,0.00,
11/03/2021,01:00:01,-3.714,-6.651,-4.691,-9.767,-0.046,-0.097,3.95,-11.60,not present ,0.00,0.00,
11/03/2021,01:30:00,-3.706,-6.575,-4.677,-9.636,-0.046,-0.096,3.94,-11.50,not present ,0.00,0.00,
11/03/2021,02:00:01,-3.657,-6.650,-4.593,-9.766,-0.045,-0.097,3.92,-11.40,not present ,0.00,0.00,
11/03/2021,02:30:00,-3.547,-6.625,-4.402,-9.722,-0.044,-0.097,3.92,-11.30,not present ,0.00,0.00,
11/03/2021,03:00:00,-3.658,-6.622,-4.594,-9.717,-0.045,-0.097,3.91,-11.20,not present ,0.00,0.00,
11/03/2021,03:30:00,-3.625,-6.537,-4.537,-9.570,-0.045,-0.095,3.90,-11.10,not present ,0.00,0.00,
11/03/2021,04:00:00,-3.611,-6.515,-4.513,-9.532,-0.045,-0.095,3.90,-10.80,not present ,0.00,0.00,
11/03/2021,04:30:00,-3.673,-6.565,-4.621,-9.618,-0.046,-0.096,3.90,-10.40,not present ,0.00,0.00,
11/03/2021,05:00:01,-3.629,-6.549,-4.544,-9.591,-0.045,-0.095,3.89,-10.10,not present ,0.00,0.00,
11/03/2021,05:30:00,-3.637,-6.499,-4.557,-9.505,-0.045,-0.095,3.89,-8.70,not present ,0.00,0.00,
11/03/2021,06:00:01,-3.598,-6.543,-4.490,-9.580,-0.044,-0.095,3.89,-7.90,not present ,0.00,0.00,
11/03/2021,06:30:01,-3.584,-6.517,-4.467,-9.536,-0.044,-0.095,3.89,-8.39,not present ,0.00,0.00,
11/03/2021,07:00:00,-3.583,-6.519,-4.464,-9.538,-0.044,-0.095,3.89,-7.50,not present ,0.00,0.00,
11/03/2021,07:30:01,-3.705,-6.459,-4.675,-9.435,-0.046,-0.094,3.88,-6.90,not present ,0.00,0.00,
11/03/2021,08:00:01,-3.786,-6.562,-4.815,-9.614,-0.048,-0.096,3.88,-6.80,present ,0.00,0.00,
11/03/2021,08:30:01,-3.664,-6.508,-4.604,-9.520,-0.046,-0.095,3.88,-6.30,present ,0.00,0.00,
11/03/2021,09:00:01,-3.622,-6.557,-4.532,-9.605,-0.045,-0.096,3.88,-5.70,present ,0.00,0.00,
11/03/2021,09:30:00,-3.692,-6.562,-4.653,-9.613,-0.046,-0.096,3.88,-4.90,present ,0.00,0.00,
11/03/2021,10:00:00,-3.631,-6.464,-4.547,-9.444,-0.045,-0.094,3.90,-2.20,present ,8.12,86.40,
11/03/2021,10:30:00,-3.680,-6.509,-4.632,-9.521,-0.046,-0.095,3.92,1.60,present ,7.18,61.50,
11/03/2021,11:00:00,-3.507,-6.563,-4.333,-9.615,-0.043,-0.096,3.99,15.20,present ,22.83,113.70,
11/03/2021,11:30:00,-3.959,-6.605,-5.115,-9.687,-0.051,-0.096,4.06,20.29,present ,22.60,115.20,
11/03/2021,12:00:01,-4.642,-6.712,-6.295,-9.873,-0.062,-0.098,4.16,22.30,present ,22.41,114.30,
11/03/2021,12:30:01,-3.959,-6.835,-5.115,-10.085,-0.051,-0.100,4.19,14.30,present ,22.70,37.50,
11/03/2021,13:00:00,-3.486,-7.539,-4.296,-11.302,-0.042,-0.113,4.19,13.40,present ,22.93,31.20,
11/03/2021,13:30:01,-3.719,-6.932,-4.700,-10.253,-0.047,-0.102,4.19,13.90,present ,22.82,30.60,
11/03/2021,14:00:01,-3.046,-6.480,-3.537,-9.472,-0.035,-0.094,4.19,14.80,present ,22.75,30.30,
11/03/2021,14:30:00,-3.394,-6.455,-4.138,-9.428,-0.041,-0.094,4.19,16.00,present ,22.57,30.00,
11/03/2021,15:00:00,-3.459,-6.412,-4.250,-9.353,-0.042,-0.093,4.19,16.60,present ,22.53,30.00,
11/03/2021,15:30:00,-3.377,-6.504,-4.108,-9.512,-0.041,-0.095,4.19,15.90,present ,22.46,30.00,
11/03/2021,16:00:00,-3.488,-6.506,-4.300,-9.516,-0.043,-0.095,4.19,15.70,present ,22.04,30.00,
11/03/2021,16:30:00,-3.402,-6.490,-4.152,-9.489,-0.041,-0.094,4.18,13.60,present ,0.00,0.00,
11/03/2021,17:00:01,-3.416,-6.504,-4.176,-9.514,-0.041,-0.095,4.17,11.70,present ,0.00,0.00,
11/03/2021,17:30:00,-3.546,-6.505,-4.400,-9.514,-0.044,-0.095,4.17,7.90,present ,0.00,0.00,
11/03/2021,18:00:00,-3.540,-6.560,-4.389,-9.609,-0.043,-0.096,4.15,5.30,present ,0.00,0.00,
11/03/2021,18:30:00,-3.627,-6.595,-4.540,-9.670,-0.045,-0.096,4.14,3.40,not present ,0.00,0.00,
11/03/2021,19:00:01,-3.661,-6.532,-4.599,-9.562,-0.045,-0.095,4.13,2.60,not present ,0.00,0.00,
11/03/2021,19:30:01,-3.651,-6.510,-4.583,-9.523,-0.045,-0.095,4.12,2.30,not present ,0.00,0.00,
11/03/2021,20:00:01,-3.735,-6.578,-4.728,-9.641,-0.047,-0.096,4.11,1.60,not present ,0.00,0.00,
11/03/2021,20:30:01,-3.689,-6.512,-4.647,-9.527,-0.046,-0.095,4.10,1.20,not present ,0.00,0.00,
11/03/2021,21:00:01,-3.673,-6.528,-4.621,-9.554,-0.046,-0.095,4.09,0.90,not present ,0.00,0.00,
11/03/2021,21:30:01,-3.733,-6.559,-4.725,-9.608,-0.047,-0.096,4.08,1.00,not present ,0.00,0.00,
11/03/2021,22:00:00,-3.746,-6.581,-4.747,-9.647,-0.047,-0.096,4.07,0.60,not present ,0.00,0.00,
11/03/2021,22:30:01,-3.690,-6.612,-4.649,-9.700,-0.046,-0.097,4.06,0.40,not present ,0.00,0.00,
11/03/2021,23:00:00,-3.724,-6.656,-4.709,-9.776,-0.047,-0.097,4.06,0.30,not present ,0.00,0.00,
11/03/2021,23:30:00,-3.698,-6.583,-4.664,-9.649,-0.046,-0.096,4.06,0.20,not present ,0.00,0.00,
12/03/2021,00:00:00,-3.718,-6.615,-4.698,-9.705,-0.046,-0.097,4.05,0.00,not present ,0.00,0.00,
12/03/2021,00:30:00,-3.704,-6.604,-4.674,-9.685,-0.046,-0.096,4.04,0.00,not present ,0.00,0.00,
12/03/2021,01:00:00,-3.786,-6.593,-4.816,-9.667,-0.048,-0.096,4.03,0.00,not present ,0.00,0.00,
12/03/2021,01:30:01,-3.720,-6.585,-4.701,-9.653,-0.047,-0.096,4.01,0.00,not present ,0.00,0.00,
12/03/2021,02:00:01,-3.728,-6.595,-4.715,-9.669,-0.047,-0.096,3.99,0.00,not present ,0.00,0.00,
12/03/2021,02:30:00,-3.762,-6.526,-4.774,-9.550,-0.047,-0.095,3.98,0.00,not present ,0.00,0.00,
12/03/2021,03:00:01,-3.713,-6.586,-4.690,-9.654,-0.046,-0.096,3.97,0.00,not present ,0.00,0.00,
12/03/2021,03:30:01,-3.719,-6.594,-4.699,-9.669,-0.046,-0.096,3.96,0.30,not present ,0.00,0.00,
12/03/2021,04:00:01,-3.690,-6.587,-4.649,-9.657,-0.046,-0.096,3.95,0.10,not present ,0.00,0.00,
12/03/2021,04:30:00,-3.742,-6.590,-4.740,-9.661,-0.047,-0.096,3.94,-0.20,not present ,0.00,0.00,
12/03/2021,05:00:00,-3.762,-6.598,-4.774,-9.675,-0.047,-0.096,3.94,-0.30,not present ,0.00,0.00,
12/03/2021,05:30:01,-3.620,-6.554,-4.529,-9.599,-0.045,-0.095,3.93,-0.20,not present ,0.00,0.00,
12/03/2021,06:00:01,-3.633,-6.594,-4.550,-9.668,-0.045,-0.096,3.93,-0.10,not present ,0.00,0.00,
12/03/2021,06:30:01,-3.715,-6.564,-4.693,-9.617,-0.046,-0.096,3.92,0.00,not present ,0.00,0.00,
12/03/2021,07:00:00,-3.732,-6.578,-4.722,-9.641,-0.047,-0.096,3.92,0.10,not present ,0.00,0.00,
12/03/2021,07:30:00,-3.730,-6.583,-4.719,-9.649,-0.047,-0.096,3.92,0.30,present ,0.00,0.00,
12/03/2021,08:00:00,-3.689,-6.559,-4.648,-9.608,-0.046,-0.096,3.92,1.50,present ,0.00,0.00,
12/03/2021,08:30:01,-3.798,-6.532,-4.836,-9.561,-0.048,-0.095,3.93,3.60,present ,0.00,0.00,
12/03/2021,09:00:01,-3.645,-6.551,-4.571,-9.594,-0.045,-0.095,3.94,5.90,present ,7.33,66.90,
12/03/2021,09:30:00,-3.637,-6.545,-4.558,-9.584,-0.045,-0.095,3.94,7.70,present ,7.60,74.10,
12/03/2021,10:00:00,-3.646,-6.585,-4.573,-9.654,-0.045,-0.096,3.96,11.40,present ,9.47,127.80,
12/03/2021,10:30:01,-3.563,-6.537,-4.430,-9.570,-0.044,-0.095,4.06,23.90,present ,21.11,124.50,
12/03/2021,11:00:01,-3.630,-6.565,-4.546,-9.618,-0.045,-0.096,4.14,24.10,present ,20.80,126.00,
12/03/2021,11:30:00,-3.673,-6.511,-4.620,-9.524,-0.046,-0.095,4.19,16.90,present ,22.63,37.50,
12/03/2021,12:00:01,-3.320,-6.526,-4.011,-9.552,-0.040,-0.095,4.19,14.30,present ,22.51,31.20,
12/03/2021,12:30:01,-3.490,-6.426,-4.303,-9.379,-0.043,-0.093,4.19,16.10,present ,22.47,31.20,
12/03/2021,13:00:01,-3.427,-6.484,-4.195,-9.478,-0.041,-0.094,4.19,18.20,present ,22.68,30.60,
12/03/2021,13:30:00,-3.455,-6.362,-4.244,-9.267,-0.042,-0.092,4.19,20.00,present ,22.54,30.90,
12/03/2021,14:00:00,-3.893,-6.487,-5.000,-9.484,-0.050,-0.094,4.19,19.90,present ,22.46,30.00,
12/03/2021,14:30:00,-3.596,-6.410,-4.486,-9.350,-0.044,-0.093,4.19,17.50,present ,22.57,29.70,
12/03/2021,15:00:00,-3.841,-6.363,-4.910,-9.269,-0.049,-0.092,4.19,19.79,present ,22.36,30.30,
12/03/2021,15:30:01,-3.615,-6.459,-4.521,-9.436,-0.045,-0.094,4.19,19.10,present ,21.97,30.60,
12/03/2021,16:00:01,-3.556,-6.395,-4.418,-9.324,-0.044,-0.093,4.19,18.20,present ,21.30,30.90,
12/03/2021,16:30:01,-3.446,-6.402,-4.227,-9.337,-0.042,-0.093,4.18,16.79,present ,0.00,0.00,
12/03/2021,17:00:01,-3.487,-6.427,-4.299,-9.381,-0.042,-0.093,4.17,15.00,present ,0.00,0.00,
12/03/2021,17:30:01,-3.593,-6.506,-4.482,-9.517,-0.044,-0.095,4.16,11.50,present ,0.00,0.00,
12/03/2021,18:00:01,-3.711,-6.434,-4.686,-9.393,-0.046,-0.093,4.15,9.60,present ,0.00,0.00,
12/03/2021,18:30:00,-3.605,-6.545,-4.502,-9.585,-0.045,-0.095,4.14,7.70,not present ,0.00,0.00,
12/03/2021,19:00:00,-3.717,-6.537,-4.697,-9.570,-0.046,-0.095,4.13,6.60,not present ,0.00,0.00,
12/03/2021,19:30:00,-3.653,-6.581,-4.586,-9.647,-0.045,-0.096,4.12,6.00,not present ,0.00,0.00,
12/03/2021,20:00:00,-3.744,-6.571,-4.743,-9.628,-0.047,-0.096,4.11,5.20,not present ,0.00,0.00,
12/03/2021,20:30:01,-3.636,-6.578,-4.557,-9.641,-0.045,-0.096,4.10,4.90,not present ,0.00,0.00,
12/03/2021,21:00:00,-3.687,-6.591,-4.645,-9.663,-0.046,-0.096,4.09,4.19,not present ,0.00,0.00,
12/03/2021,21:30:00,-3.761,-6.534,-4.772,-9.564,-0.047,-0.095,4.08,3.60,not present ,0.00,0.00,
12/03/2021,22:00:00,-3.797,-6.608,-4.835,-9.693,-0.048,-0.096,4.07,3.60,not present ,0.00,0.00,
12/03/2021,22:30:01,-3.720,-6.605,-4.701,-9.687,-0.047,-0.096,4.06,2.40,not present ,0.00,0.00,
12/03/2021,23:00:01,-3.734,-6.594,-4.725,-9.669,-0.047,-0.096,4.06,1.50,not present ,0.00,0.00,
12/03/2021,23:30:01,-3.727,-6.627,-4.713,-9.726,-0.047,-0.097,4.06,1.60,not present ,0.00,0.00,
13/03/2021,00:00:01,-3.757,-6.575,-4.764,-9.636,-0.047,-0.096,4.05,1.20,not present ,0.00,0.00,
13/03/2021,00:30:01,-3.677,-6.547,-4.626,-9.587,-0.046,-0.095,4.04,0.30,not present ,0.00,0.00,
13/03/2021,01:00:00,-3.792,-6.634,-4.825,-9.738,-0.048,-0.097,4.02,-0.20,not present ,0.00,0.00,
13/03/2021,01:30:01,-3.731,-6.657,-4.721,-9.778,-0.047,-0.097,4.00,-0.60,not present ,0.00,0.00,
13/03/2021,02:00:00,-3.830,-6.566,-4.891,-9.620,-0.048,-0.096,3.99,-0.70,not present ,0.00,0.00,
13/03/2021,02:30:01,-3.789,-6.577,-4.821,-9.639,-0.048,-0.096,3.97,-0.90,not present ,0.00,0.00,
13/03/2021,03:00:00,-3.783,-6.605,-4.811,-9.687,-0.048,-0.096,3.96,-0.70,not present ,0.00,0.00,
13/03/2021,03:30:00,-3.790,-6.639,-4.822,-9.746,-0.048,-0.097,3.95,-1.10,not present ,0.00,0.00,
13/03/2021,04:00:00,-3.881,-6.548,-4.979,-9.588,-0.049,-0.095,3.94,-1.30,not present ,0.00,0.00,
13/03/2021,04:30:00,-3.855,-6.580,-4.935,-9.644,-0.049,-0.096,3.94,-1.50,not present ,0.00,0.00,
13/03/2021,05:00:00,-3.823,-6.591,-4.879,-9.664,-0.048,-0.096,3.93,-1.60,not present ,0.00,0.00,
13/03/2021,05:30:01,-3.847,-6.520,-4.920,-9.540,-0.049,-0.095,3.93,-1.50,not present ,0.00,0.00,
13/03/2021,06:00:00,-3.785,-6.516,-4.814,-9.533,-0.048,-0.095,3.92,-1.40,not present ,0.00,0.00,
13/03/2021,06:30:01,-3.655,-6.501,-4.589,-9.507,-0.045,-0.095,3.92,-1.50,not present ,0.00,0.00,
13/03/2021,07:00:01,-3.785,-6.564,-4.813,-9.616,-0.048,-0.096,3.91,-1.80,not present ,0.00,0.00,
13/03/2021,07:30:00,-3.725,-6.575,-4.710,-9.636,-0.047,-0.096,3.91,-1.60,not present ,0.00,0.00,
13/03/2021,08:00:00,-3.882,-6.564,-4.982,-9.616,-0.049,-0.096,3.91,-0.90,present ,0.00,0.00,
13/03/2021,08:30:00,-3.725,-6.552,-4.710,-9.596,-0.047,-0.095,3.91,-0.70,present ,0.00,0.00,
13/03/2021,09:00:00,-3.919,-6.542,-5.045,-9.578,-0.050,-0.095,3.91,-0.30,present ,0.00,0.00,
13/03/2021,09:30:01,-3.829,-6.560,-4.889,-9.610,-0.048,-0.096,3.90,0.10,present ,0.00,0.00,
13/03/2021,10:00:00,-3.780,-6.547,-4.805,-9.587,-0.048,-0.095,3.92,2.60,present ,7.47,71.40,
13/03/2021,10:30:00,-3.343,-6.556,-4.049,-9.603,-0.040,-0.096,3.93,7.50,present ,6.85,55.20,
13/03/2021,11:00:00,-3.476,-6.504,-4.280,-9.512,-0.042,-0.095,3.99,20.90,present ,22.02,118.50,
13/03/2021,11:30:00,-4.198,-6.473,-5.528,-9.460,-0.055,-0.094,4.07,27.50,present ,21.18,124.50,
13/03/2021,12:00:01,-3.192,-6.454,-3.788,-9.427,-0.037,-0.094,4.16,30.20,present ,20.99,123.30,
13/03/2021,12:30:01,-4.009,-6.376,-5.200,-9.292,-0.052,-0.092,4.19,23.20,present ,22.18,35.09,
13/03/2021,13:00:01,-3.458,-6.283,-4.248,-9.131,-0.042,-0.091,4.19,23.10,present ,21.81,32.09,
13/03/2021,13:30:01,-3.819,-6.394,-4.873,-9.322,-0.048,-0.093,4.19,24.60,present ,21.67,32.40,
13/03/2021,14:00:01,-3.650,-6.336,-4.581,-9.222,-0.045,-0.092,4.19,24.00,present ,21.63,31.80,
13/03/2021,14:30:01,-3.465,-6.446,-4.261,-9.412,-0.042,-0.094,4.19,23.00,present ,22.22,30.60,
13/03/2021,15:00:00,-3.491,-6.364,-4.306,-9.271,-0.043,-0.092,4.19,23.60,present ,22.44,30.90,
13/03/2021,15:30:00,-3.397,-6.317,-4.142,-9.189,-0.041,-0.091,4.19,23.70,present ,21.62,31.50,
13/03/2021,16:00:00,-3.463,-6.285,-4.258,-9.134,-0.042,-0.091,4.19,24.40,present ,21.38,31.80,
13/03/2021,16:30:00,-3.177,-6.339,-3.762,-9.228,-0.037,-0.092,4.18,23.40,present ,0.00,0.00,
13/03/2021,17:00:01,-3.302,-6.338,-3.978,-9.226,-0.039,-0.092,4.18,21.00,present ,0.00,0.00,
13/03/2021,17:30:00,-3.599,-6.373,-4.493,-9.286,-0.044,-0.092,4.17,15.80,present ,0.00,0.00,
13/03/2021,18:00:00,-3.555,-6.459,-4.416,-9.436,-0.044,-0.094,4.15,11.50,present ,0.00,0.00,
13/03/2021,18:30:00,-3.621,-6.457,-4.530,-9.431,-0.045,-0.094,4.14,9.10,not present ,0.00,0.00,
13/03/2021,19:00:00,-3.647,-6.515,-4.575,-9.532,-0.045,-0.095,4.13,7.50,not present ,0.00,0.00,
13/03/2021,19:30:00,-3.684,-6.614,-4.639,-9.703,-0.046,-0.097,4.12,6.00,not present ,0.00,0.00,
13/03/2021,20:00:01,-3.775,-6.566,-4.797,-9.620,-0.047,-0.096,4.11,5.00,not present ,0.00,0.00,
13/03/2021,20:30:01,-3.725,-6.561,-4.709,-9.611,-0.047,-0.096,4.10,4.69,not present ,0.00,0.00,
13/03/2021,21:00:01,-3.721,-6.553,-4.702,-9.598,-0.047,-0.095,4.09,4.60,not present ,0.00,0.00,
13/03/2021,21:30:01,-3.729,-6.624,-4.717,-9.720,-0.047,-0.097,4.08,4.30,not present ,0.00,0.00,
13/03/2021,22:00:00,-3.705,-6.592,-4.675,-9.664,-0.046,-0.096,4.07,3.90,not present ,0.00,0.00,
13/03/2021,22:30:00,-3.737,-6.616,-4.731,-9.707,-0.047,-0.097,4.07,3.50,not present ,0.00,0.00,
13/03/2021,23:00:00,-3.714,-6.632,-4.691,-9.735,-0.046,-0.097,4.06,3.00,not present ,0.00,0.00,
13/03/2021,23:30:00,-3.800,-6.606,-4.840,-9.689,-0.048,-0.096,4.06,2.60,not present ,0.00,0.00,
14/03/2021,00:00:00,-3.800,-6.613,-4.839,-9.702,-0.048,-0.097,4.05,2.50,not present ,0.00,0.00,
14/03/2021,00:30:00,-3.744,-6.566,-4.743,-9.619,-0.047,-0.096,4.04,2.50,not present ,0.00,0.00,
14/03/2021,01:00:00,-3.806,-6.600,-4.850,-9.679,-0.048,-0.096,4.03,2.60,not present ,0.00,0.00,
14/03/2021,01:30:00,-3.732,-6.599,-4.722,-9.677,-0.047,-0.096,4.01,2.30,not present ,0.00,0.00,
14/03/2021,02:00:01,-3.781,-6.645,-4.807,-9.756,-0.048,-0.097,3.99,2.09,not present ,0.00,0.00,
14/03/2021,02:30:01,-3.732,-6.575,-4.723,-9.635,-0.047,-0.096,3.98,2.30,not present ,0.00,0.00,
14/03/2021,03:00:00,-3.810,-6.576,-4.856,-9.637,-0.048,-0.096,3.97,3.30,not present ,0.00,0.00,
14/03/2021,03:30:01,-3.742,-6.542,-4.740,-9.579,-0.047,-0.095,3.96,4.90,not present ,0.00,0.00,
14/03/2021,04:00:01,-3.639,-6.567,-4.562,-9.622,-0.045,-0.096,3.96,5.40,not present ,0.00,0.00,
14/03/2021,04:30:01,-3.759,-6.561,-4.768,-9.612,-0.047,-0.096,3.95,5.40,not present ,0.00,0.00,
14/03/2021,05:00:01,-3.772,-6.555,-4.792,-9.601,-0.047,-0.096,3.94,4.90,not present ,0.00,0.00,
14/03/2021,05:30:01,-3.704,-6.594,-4.673,-9.669,-0.046,-0.096,3.94,4.69,not present ,0.00,0.00,
14/03/2021,06:00:00,-3.876,-6.516,-4.971,-9.534,-0.049,-0.095,3.93,4.40,not present ,0.00,0.00,
14/03/2021,06:30:01,-3.722,-6.564,-4.705,-9.617,-0.047,-0.096,3.93,4.19,not present ,0.00,0.00,
14/03/2021,07:00:00,-3.790,-6.574,-4.823,-9.635,-0.048,-0.096,3.92,3.50,not present ,0.00,0.00,
14/03/2021,07:30:00,-3.756,-6.581,-4.764,-9.646,-0.047,-0.096,3.92,3.60,present ,0.00,0.00,
14/03/2021,08:00:00,-3.740,-6.538,-4.737,-9.572,-0.047,-0.095,3.92,4.10,present ,0.00,0.00,
14/03/2021,08:30:00,-3.728,-6.528,-4.715,-9.554,-0.047,-0.095,3.92,4.90,present ,0.00,0.00,
14/03/2021,09:00:01,-3.670,-6.585,-4.614,-9.653,-0.046,-0.096,3.92,5.90,present ,0.00,0.00,
14/03/2021,09:30:01,-3.714,-6.556,-4.690,-9.603,-0.046,-0.096,3.92,8.30,present ,0.00,0.00,
14/03/2021,10:00:01,-3.692,-6.552,-4.652,-9.597,-0.046,-0.095,3.93,11.60,present ,8.68,104.10,
14/03/2021,10:30:00,-3.599,-6.550,-4.491,-9.592,-0.044,-0.095,3.95,16.60,present ,7.44,72.30,
14/03/2021,11:00:01,-3.685,-6.438,-4.641,-9.399,-0.046,-0.093,4.00,27.10,present ,21.79,120.60,
14/03/2021,11:30:01,-3.825,-6.475,-4.883,-9.463,-0.048,-0.094,4.10,31.60,present ,21.01,126.00,
14/03/2021,12:00:01,-3.717,-6.498,-4.696,-9.503,-0.046,-0.095,4.19,30.30,present ,21.80,86.10,
14/03/2021,12:30:00,-3.705,-6.431,-4.676,-9.387,-0.046,-0.093,4.19,21.80,present ,22.80,32.09,
14/03/2021,13:00:01,-3.607,-6.339,-4.507,-9.227,-0.045,-0.092,4.19,23.10,present ,22.34,31.80,
14/03/2021,13:30:00,-3.398,-6.387,-4.146,-9.311,-0.041,-0.093,4.19,24.50,present ,22.09,31.80,
14/03/2021,14:00:00,-3.629,-6.368,-4.545,-9.279,-0.045,-0.092,4.19,24.10,present ,22.18,30.60,
14/03/2021,14:30:00,-3.317,-6.355,-4.005,-9.255,-0.040,-0.092,4.19,23.50,present ,21.59,31.20,
14/03/2021,15:00:00,-3.404,-6.383,-4.156,-9.304,-0.041,-0.093,4.19,21.40,present ,21.30,31.20,
