,,,,,,,,,,,,,,,,,,,,,,,,
"#SFM_R1-4",,,,,,,,,,,,,,,,,,,,,,,,
"CFMT_2E2C",,,,,,,,,,,,,,,,,,,,,,,,
"Serial Number:","SFM1J406",,,,,,,,,,,,,,,,,,,,,,,
"APP Serial #:","0200107B",,,,,,,,,,,,,,,,,,,,,,,
"APP Ver:","R1-9-4",,,,,,,,,,,,,,,,,,,,,,,
"COM Ver:","R2-6-7",,,,,,,,,,,,,,,,,,,,,,,
"Instrument Name:",,,,,,,,,,,,,,,,,,,,,,,,
"Comment:",,,,,,,,,,,,,,,,,,,,,,,,
"Base-line asymmetry multiplier (outer):",1,"(inner):",1,,,,,,,,,,,,,,,,,,,,,
"Base-line asymmetry offset (outer):",-1,"(inner):",-1,,,,,,,,,,,,,,,,,,,,,
"Thermal diffusivity:",0.0025,"(cm^2 s^-1)",,,,,,,,,,,,,,,,,,,,,,
"Wounding coefficient:",1.7283,,,,,,,,,,,,,,,,,,,,,,,
"Vs factor:",1,,,,,,,,,,,,,,,,,,,,,,,
"Corrected sap flow sapwood area 1:",10,"cm^2",,,,,,,,,,,,,,,,,,,,,,
"Corrected sap flow sapwood area 2:",10,"cm^2",,,,,,,,,,,,,,,,,,,,,,
"Pulse Energy:",20,"Joules",,,,,,,,,,,,,,,,,,,,,,
"#DATA_START_44796 ",,,,,,,,,,,,,,,,,,,,,,,,
"Date ","Time ","Uncorrected Out (cm/hr)","Uncorrected In (cm/hr)","Corrected Out (cm/hr)","Corrected In (cm/hr)","Sap Flow Out (kg/hr)","Sap Flow In (kg/hr)","Max Td Out (�C)","Max Tu Out (�C)","Rise Td Out (�C)","Rise Tu Out (�C)","Ratio Out","Max Td In (�C)","Max Tu In (�C)","Rise Td In (�C)","Rise Tu In (�C)","Ratio In","Pulse Duration (s)","Internal Battery Voltage (V)","Internal Battery Temperature (�C)","External Power Supply Present","External Power Supply Voltage (V)","External Power Supply Current (mA)","Diagnostic Message"
2020-11-06,17:00:00,3.925,0.498,8.512,2.59,0.085,0.025,20.226,20.05,1.117,0.9,1.243,19.537,19.368,1.022,0.993,1.028,2.68,4.18,26.1,"present ",26.66,27,
2020-11-06,17:30:00,3.427,0.504,7.651,2.599,0.076,0.025,19.849,19.717,1.093,0.905,1.209,19.609,19.436,1.02,0.991,1.028,2.68,4.18,24.5,"present ",25.91,27,
2020-11-06,18:00:00,2.976,0.526,6.872,2.637,0.068,0.026,19.916,19.782,1.084,0.92,1.179,19.609,19.446,1.02,0.99,1.029,2.68,4.18,24.1,"present ",25.84,27,
2020-11-06,18:30:00,3.153,0.574,7.177,2.72,0.071,0.027,20.718,20.419,1.138,0.957,1.191,19.822,19.643,1.03,0.998,1.032,2.68,4.18,24.4,"present ",25.99,27.6,
2020-11-06,19:00:00,3.202,0.461,7.262,2.525,0.072,0.025,21.838,21.516,1.077,0.903,1.194,20.945,20.677,1.006,0.98,1.025,2.68,4.18,25.9,"present ",25.71,27.6,
2020-11-06,19:30:00,2.903,0.487,6.747,2.571,0.067,0.025,22.468,22.113,1.031,0.879,1.175,21.076,20.809,1.015,0.988,1.027,2.68,4.18,24.9,"present ",25.6,27.6,
2020-11-06,20:00:00,2.54,0.496,6.118,2.586,0.061,0.025,20.604,20.436,1.049,0.913,1.151,20.926,20.662,1,0.973,1.027,2.68,4.18,23.5,"present ",25.52,27,
2020-11-06,20:30:00,2.146,0.553,5.438,2.684,0.054,0.026,19.165,19.121,1.077,0.957,1.126,19.994,19.802,1.012,0.981,1.031,2.68,4.18,22.2,"present ",25.46,27.3,
2020-11-06,21:00:00,1.826,0.463,4.885,2.529,0.048,0.025,18.427,18.405,1.054,0.953,1.106,19.394,19.225,1.013,0.987,1.026,2.68,4.18,21.1,"present ",25.38,27,
2020-11-06,21:30:00,1.625,0.493,4.537,2.581,0.045,0.025,17.489,17.519,1.063,0.972,1.094,18.615,18.487,1.017,0.989,1.027,2.68,4.18,20.29,"present ",25.35,27,
2020-11-06,22:00:00,1.562,0.502,4.427,2.596,0.044,0.025,16.802,16.892,1.058,0.971,1.09,17.958,17.864,1.024,0.995,1.028,2.68,4.18,20,"present ",25.28,27.3,
2020-11-06,22:30:01,1.353,0.432,4.066,2.476,0.04,0.024,16.037,16.137,1.064,0.988,1.078,17.303,17.23,1.026,1.001,1.024,2.68,4.18,18.6,"present ",25.24,27,
2020-11-06,23:00:01,1.225,0.527,3.846,2.639,0.038,0.026,15.605,15.711,1.059,0.99,1.07,16.784,16.723,1.033,1.003,1.029,2.68,4.18,18.6,"present ",25.21,27.3,
2020-11-06,23:30:01,1.124,0.525,3.671,2.635,0.036,0.026,15.008,15.124,1.061,0.997,1.064,16.237,16.189,1.037,1.007,1.029,2.68,4.18,17.79,"present ",25.13,27,
2020-12-06,00:00:01,1.082,0.419,3.599,2.453,0.035,0.024,14.576,14.697,1.061,1,1.062,15.761,15.719,1.039,1.015,1.023,2.68,4.18,17.5,"present ",25.1,27,
2020-12-06,00:30:00,1.034,0.512,3.515,2.614,0.035,0.026,14.119,14.238,1.063,1.004,1.059,15.308,15.268,1.041,1.012,1.028,2.68,4.18,16.9,"present ",25.07,27.3,
2020-12-06,01:00:01,0.962,0.435,3.392,2.481,0.033,0.024,13.661,13.78,1.063,1.008,1.054,14.842,14.801,1.042,1.016,1.024,2.68,4.18,16.6,"present ",25.03,27,
2020-12-06,01:30:00,0.961,0.461,3.389,2.526,0.033,0.025,13.222,13.344,1.065,1.01,1.054,14.387,14.352,1.047,1.02,1.025,2.68,4.18,16.29,"present ",24.99,27,
2020-12-06,02:00:00,0.954,0.527,3.378,2.64,0.033,0.026,12.842,12.956,1.069,1.014,1.054,13.956,13.921,1.052,1.022,1.029,2.68,4.18,15.9,"present ",24.96,27.3,
2020-12-06,02:30:01,0.874,0.506,3.24,2.602,0.032,0.026,12.479,12.587,1.07,1.02,1.049,13.577,13.54,1.054,1.024,1.028,2.68,4.18,15.3,"present ",24.92,27.3,
2020-12-06,03:00:01,0.875,0.528,3.24,2.642,0.032,0.026,12.403,12.494,1.072,1.021,1.049,13.304,13.264,1.059,1.028,1.029,2.68,4.18,15.2,"present ",24.88,26.1,
2020-12-06,03:30:01,0.877,0.526,3.244,2.639,0.032,0.026,12.143,12.233,1.071,1.02,1.049,13.037,12.994,1.06,1.029,1.029,2.68,4.18,15,"present ",24.84,26.1,
2020-12-06,04:00:01,0.872,0.562,3.235,2.701,0.032,0.027,12.029,12.121,1.071,1.02,1.049,12.824,12.782,1.062,1.028,1.031,2.68,4.18,15.1,"present ",24.81,26.1,
2020-12-06,04:30:00,0.892,0.532,3.271,2.648,0.032,0.026,11.799,11.898,1.072,1.021,1.05,12.595,12.555,1.062,1.031,1.03,2.68,4.18,15,"present ",24.81,25.8,
2020-12-06,05:00:00,0.883,0.493,3.255,2.58,0.032,0.025,11.508,11.608,1.071,1.02,1.05,12.315,12.278,1.062,1.033,1.027,2.68,4.18,14.9,"present ",24.77,25.8,
2020-12-06,05:30:00,0.874,0.499,3.238,2.591,0.032,0.025,11.164,11.261,1.075,1.024,1.049,12.01,11.975,1.064,1.034,1.028,2.68,4.18,14.3,"present ",24.74,26.1,
2020-12-06,06:00:00,0.852,0.574,3.201,2.721,0.032,0.027,10.976,11.071,1.075,1.026,1.048,11.748,11.715,1.068,1.034,1.032,2.68,4.18,14.2,"present ",24.7,26.1,
2020-12-06,06:30:00,0.983,0.561,3.428,2.699,0.034,0.026,10.844,10.932,1.08,1.022,1.056,11.534,11.502,1.071,1.038,1.031,2.68,4.18,14.1,"present ",24.67,26.1,
2020-12-06,07:00:00,1.199,0.547,3.8,2.673,0.038,0.026,10.831,10.905,1.087,1.017,1.068,11.394,11.361,1.072,1.039,1.03,2.68,4.18,14.2,"present ",24.67,26.1,
2020-12-06,07:30:01,1.386,0.557,4.124,2.692,0.041,0.026,10.879,10.941,1.093,1.012,1.08,11.334,11.296,1.074,1.04,1.031,2.68,4.18,14.3,"present ",24.63,26.1,
2020-12-06,08:00:01,1.437,0.554,4.212,2.687,0.042,0.026,11.056,11.095,1.097,1.014,1.083,11.333,11.289,1.074,1.041,1.031,2.68,4.18,14.6,"present ",24.63,26.1,
2020-12-06,08:30:01,1.751,0.517,4.755,2.623,0.047,0.026,11.957,11.937,1.105,1.004,1.102,11.698,11.632,1.073,1.042,1.029,2.68,4.18,16,"present ",24.67,26.1,
2020-12-06,09:00:01,2.019,0.583,5.217,2.737,0.052,0.027,13.028,12.927,1.106,0.989,1.118,12.343,12.247,1.075,1.04,1.032,2.68,4.18,17.5,"present ",24.7,25.8,
2020-12-06,09:30:01,2.467,0.579,5.993,2.729,0.059,0.027,13.407,13.339,1.117,0.975,1.146,12.821,12.711,1.069,1.035,1.032,2.68,4.18,18.4,"present ",24.63,26.4,
2020-12-06,10:00:00,2.716,0.504,6.423,2.6,0.064,0.026,14.9,14.845,1.116,0.961,1.162,13.578,13.476,1.07,1.04,1.028,2.68,4.18,20.8,"present ",24.7,26.1,
2020-12-06,10:30:01,2.976,0.56,6.871,2.697,0.068,0.026,16.073,15.99,1.118,0.949,1.179,14.663,14.547,1.06,1.027,1.031,2.68,4.18,22.4,"present ",26.12,25.8,
2020-12-06,11:00:00,3.266,0.503,7.373,2.599,0.073,0.025,16.901,16.78,1.117,0.933,1.198,15.48,15.351,1.053,1.024,1.028,2.68,4.18,23.2,"present ",26.26,25.5,
2020-12-06,11:30:00,3.518,0.542,7.808,2.666,0.078,0.026,17.7,17.605,1.118,0.921,1.215,16.305,16.175,1.047,1.016,1.03,2.68,4.18,24.1,"present ",26.9,25.5,
2020-12-06,12:00:00,3.763,0.532,8.233,2.649,0.082,0.026,18.609,18.496,1.12,0.91,1.232,17.099,16.965,1.043,1.012,1.03,2.68,4.18,24.8,"present ",26.68,25.2,
2020-12-06,12:30:00,3.95,0.543,8.556,2.668,0.085,0.026,19.862,19.678,1.113,0.896,1.245,18.105,17.949,1.039,1.008,1.03,2.68,4.18,26.4,"present ",26.72,25.5,
2020-12-06,13:00:00,3.864,0.512,8.407,2.614,0.084,0.026,20.663,20.452,1.113,0.9,1.239,19.014,18.833,1.03,1.001,1.028,2.68,4.18,26.6,"present ",26.33,25.5,
2020-12-06,13:30:00,3.629,0.465,8.001,2.533,0.08,0.025,21.218,21.036,1.09,0.893,1.223,19.774,19.582,1.022,0.996,1.026,2.68,4.18,26.9,"present ",25.9,25.5,
2020-12-06,14:00:00,2.907,0.419,6.753,2.454,0.067,0.024,21.266,21.117,1.083,0.923,1.175,20.13,19.947,1.017,0.993,1.023,2.68,4.18,26.8,"present ",25.87,25.8,
2020-12-06,14:30:00,2.727,0.459,6.441,2.523,0.064,0.025,21.384,21.24,1.082,0.931,1.163,20.479,20.298,1.015,0.989,1.025,2.68,4.18,26.5,"present ",25.91,25.8,
2020-12-06,15:00:00,2.983,0.48,6.884,2.558,0.068,0.025,21.805,21.651,1.072,0.909,1.18,20.903,20.716,1.011,0.984,1.027,2.68,4.18,26.6,"present ",25.76,25.8,
2020-12-06,15:30:00,2.738,0.531,6.46,2.646,0.064,0.026,21.379,21.272,1.062,0.914,1.164,20.951,20.772,1.009,0.98,1.029,2.68,4.18,26,"present ",25.73,25.5,
2020-12-06,16:00:00,2.407,0.473,5.889,2.546,0.058,0.025,20.067,20.012,1.07,0.937,1.143,20.397,20.238,1.006,0.979,1.026,2.68,4.18,23.3,"present ",25.69,25.5,
2020-12-06,16:30:00,2.43,0.433,5.929,2.477,0.059,0.024,19.576,19.511,1.077,0.942,1.144,19.839,19.7,1.016,0.991,1.024,2.68,4.18,22.8,"present ",25.69,25.8,
2020-12-06,17:00:01,2.772,0.465,6.52,2.532,0.065,0.025,19.902,19.806,1.088,0.934,1.166,19.858,19.714,1.02,0.994,1.026,2.68,4.18,23.4,"present ",25.69,25.8,
2020-12-06,17:30:01,2.603,0.49,6.228,2.575,0.062,0.025,19.709,19.631,1.09,0.945,1.155,19.794,19.65,1.02,0.992,1.027,2.68,4.18,23.4,"present ",25.66,25.8,
2020-12-06,18:00:01,2.414,0.449,5.901,2.504,0.059,0.025,19.57,19.446,1.098,0.961,1.143,19.671,19.522,1.021,0.996,1.025,2.68,4.18,22.5,"present ",25.59,26.1,
2020-12-06,18:30:01,2.522,0.462,6.087,2.527,0.06,0.025,18.935,18.887,1.075,0.936,1.15,19.42,19.278,1.017,0.991,1.026,2.68,4.18,22.1,"present ",25.48,25.8,
2020-12-06,19:00:01,2.12,0.472,5.392,2.545,0.053,0.025,17.91,17.925,1.077,0.958,1.125,18.686,18.578,1.022,0.996,1.026,2.68,4.18,20.6,"present ",25.41,25.8,
2020-12-06,19:30:00,1.924,0.478,5.054,2.556,0.05,0.025,17.814,17.806,1.078,0.97,1.112,18.404,18.302,1.023,0.996,1.026,2.68,4.18,20.7,"present ",25.38,26.1,
2020-12-06,20:00:01,1.87,0.483,4.961,2.563,0.049,0.025,17.529,17.53,1.071,0.966,1.109,18.136,18.033,1.028,1,1.027,2.68,4.18,20.4,"present ",25.34,25.8,
2020-12-06,20:30:00,1.677,0.517,4.627,2.623,0.046,0.026,17.323,17.339,1.067,0.973,1.097,17.878,17.778,1.03,1.001,1.029,2.68,4.18,20.6,"present ",25.3,25.8,
2020-12-06,21:00:00,1.574,0.477,4.45,2.553,0.044,0.025,16.879,16.911,1.062,0.974,1.091,17.584,17.488,1.031,1.003,1.026,2.68,4.18,19.9,"present ",25.27,26.1,
2020-12-06,21:30:00,1.465,0.529,4.26,2.644,0.042,0.026,16.144,16.186,1.065,0.983,1.084,17.072,16.985,1.032,1.002,1.029,2.68,4.18,18.9,"present ",25.2,26.1,
2020-12-06,22:00:00,1.363,0.477,4.084,2.553,0.04,0.025,15.399,15.453,1.063,0.986,1.078,16.469,16.39,1.037,1.009,1.026,2.68,4.18,18.2,"present ",25.16,26.1,
2020-12-06,22:30:00,1.214,0.488,3.826,2.572,0.038,0.025,14.659,14.746,1.069,1,1.069,15.827,15.763,1.041,1.013,1.027,2.68,4.18,17.4,"present ",25.13,26.1,
2020-12-06,23:00:00,1.217,0.506,3.832,2.604,0.038,0.026,14.221,14.317,1.064,0.995,1.069,15.341,15.287,1.044,1.015,1.028,2.68,4.18,17.1,"present ",25.06,26.1,
2020-12-06,23:30:00,1.055,0.459,3.552,2.522,0.035,0.025,13.729,13.823,1.07,1.009,1.06,14.847,14.801,1.047,1.02,1.025,2.68,4.18,16.6,"present ",25.02,26.1,
"13/06/2020",00:00:00,1.075,0.451,3.587,2.508,0.035,0.025,13.414,13.515,1.068,1.007,1.061,14.453,14.411,1.051,1.025,1.025,2.68,4.18,16.5,"present ",24.95,26.1,
"13/06/2020",00:30:01,1.127,0.527,3.676,2.64,0.036,0.026,12.965,13.07,1.074,1.009,1.064,14.03,13.992,1.056,1.025,1.029,2.68,4.18,16,"present ",24.91,26.1,
"13/06/2020",01:00:00,1.017,0.526,3.487,2.637,0.034,0.026,12.404,12.516,1.073,1.014,1.058,13.563,13.53,1.058,1.027,1.029,2.68,4.18,14.9,"present ",24.88,26.1,
"13/06/2020",01:30:00,0.913,0.501,3.306,2.594,0.033,0.025,11.949,12.063,1.072,1.019,1.052,13.105,13.075,1.059,1.03,1.028,2.68,4.18,14.8,"present ",24.84,25.8,
"13/06/2020",02:00:01,0.871,0.531,3.234,2.646,0.032,0.026,11.453,11.576,1.074,1.023,1.049,12.634,12.611,1.065,1.034,1.029,2.68,4.18,14.2,"present ",24.81,26.1,
"13/06/2020",02:30:01,0.864,0.559,3.222,2.694,0.032,0.026,11.017,11.136,1.075,1.025,1.049,12.186,12.169,1.067,1.034,1.031,2.68,4.18,13.6,"present ",24.77,26.1,
"13/06/2020",03:00:01,0.892,0.493,3.27,2.582,0.032,0.025,10.722,10.831,1.078,1.026,1.05,11.804,11.786,1.069,1.039,1.027,2.68,4.18,13.3,"present ",24.7,26.1,
"13/06/2020",03:30:01,0.851,0.505,3.199,2.601,0.031,0.026,10.559,10.656,1.077,1.028,1.048,11.506,11.484,1.072,1.042,1.028,2.68,4.18,13.4,"present ",24.67,26.1,
"13/06/2020",04:00:01,0.963,0.524,3.394,2.634,0.033,0.026,10.496,10.582,1.084,1.028,1.055,11.289,11.265,1.075,1.044,1.029,2.68,4.18,13.5,"present ",24.63,26.1,
"13/06/2020",04:30:00,0.951,0.509,3.372,2.608,0.033,0.026,10.421,10.505,1.081,1.026,1.054,11.143,11.115,1.075,1.045,1.028,2.68,4.18,13.7,"present ",24.6,26.4,
"13/06/2020",05:00:01,0.925,0.543,3.327,2.667,0.033,0.026,10.261,10.355,1.079,1.025,1.052,10.98,10.951,1.077,1.044,1.03,2.68,4.18,13.6,"present ",24.56,26.1,
"13/06/2020",05:30:01,0.905,0.522,3.292,2.631,0.032,0.026,9.761,9.87,1.08,1.028,1.051,10.659,10.635,1.075,1.044,1.029,2.68,4.18,12.9,"present ",24.56,26.4,
"13/06/2020",06:00:00,0.911,0.598,3.303,2.763,0.033,0.027,9.3,9.41,1.084,1.031,1.051,10.241,10.223,1.082,1.046,1.033,2.68,4.18,12.5,"present ",24.53,26.4,
"13/06/2020",06:30:00,0.903,0.529,3.289,2.643,0.032,0.026,9.025,9.12,1.084,1.031,1.051,9.913,9.896,1.083,1.051,1.029,2.68,4.18,12,"present ",24.49,26.1,
"13/06/2020",07:00:00,1.056,0.54,3.554,2.662,0.035,0.026,9.135,9.195,1.092,1.031,1.06,9.729,9.708,1.086,1.053,1.03,2.68,4.18,12,"present ",24.53,26.4,
"13/06/2020",07:30:00,1.048,0.518,3.54,2.624,0.035,0.026,9.47,9.48,1.095,1.033,1.059,9.821,9.783,1.085,1.053,1.029,2.68,4.18,12.6,"present ",24.52,26.1,
"13/06/2020",08:00:01,1.34,0.596,4.045,2.759,0.04,0.027,10.331,10.279,1.103,1.024,1.077,10.155,10.095,1.089,1.054,1.033,2.68,4.18,13.6,"present ",24.52,25.8,
"13/06/2020",08:30:01,1.765,0.545,4.778,2.671,0.047,0.026,10.982,10.925,1.11,1.008,1.103,10.638,10.559,1.084,1.051,1.03,2.68,4.18,14.9,"present ",24.6,26.1,
"13/06/2020",09:00:01,2.078,0.518,5.32,2.624,0.053,0.026,11.55,11.466,1.115,0.994,1.122,11.091,10.992,1.08,1.049,1.029,2.68,4.18,15.7,"present ",24.6,26.1,
"13/06/2020",09:30:00,2.345,0.617,5.781,2.795,0.057,0.027,12.299,12.152,1.121,0.985,1.139,11.576,11.456,1.083,1.046,1.034,2.68,4.18,16.7,"present ",24.63,26.1,
"13/06/2020",10:00:00,2.802,0.543,6.571,2.667,0.065,0.026,13.166,12.967,1.121,0.961,1.168,12.21,12.06,1.074,1.042,1.03,2.68,4.18,18.1,"present ",24.56,26.4,
"13/06/2020",10:30:00,2.682,0.584,6.363,2.738,0.063,0.027,13.289,13.122,1.118,0.965,1.16,12.555,12.398,1.073,1.039,1.032,2.68,4.18,18.29,"present ",24.56,26.1,
"13/06/2020",11:00:01,2.732,0.614,6.45,2.79,0.064,0.027,14.015,13.835,1.121,0.965,1.163,13.038,12.88,1.073,1.036,1.034,2.68,4.18,19.1,"present ",24.74,26.4,
"13/06/2020",11:30:01,3.184,0.552,7.232,2.682,0.072,0.026,14.975,14.737,1.122,0.942,1.193,13.735,13.555,1.068,1.036,1.031,2.68,4.18,20,"present ",25.34,25.8,
"13/06/2020",12:00:01,3.366,0.602,7.546,2.769,0.075,0.027,15.245,15.078,1.117,0.928,1.205,14.294,14.113,1.064,1.029,1.034,2.68,4.18,19.9,"present ",24.88,26.1,
"13/06/2020",12:30:01,3.39,0.538,7.588,2.659,0.075,0.026,15.827,15.603,1.126,0.935,1.207,14.71,14.535,1.061,1.03,1.03,2.68,4.18,20.29,"present ",25.76,25.5,
"13/06/2020",13:00:01,3.56,0.561,7.881,2.698,0.078,0.026,15.846,15.677,1.118,0.92,1.218,15.157,14.982,1.052,1.019,1.031,2.68,4.18,20.4,"present ",24.99,26.1,
"13/06/2020",13:30:01,2.451,0.59,5.965,2.749,0.059,0.027,16.127,15.965,1.105,0.966,1.145,15.267,15.092,1.061,1.026,1.033,2.68,4.18,19.79,"present ",25.94,25.5,
"13/06/2020",14:00:00,3.395,0.556,7.597,2.69,0.075,0.026,16.583,16.334,1.118,0.928,1.207,15.759,15.554,1.053,1.02,1.031,2.68,4.18,20.7,"present ",26.19,25.5,
"13/06/2020",14:30:01,3.974,0.538,8.597,2.659,0.085,0.026,16.983,16.76,1.12,0.9,1.247,16.15,15.951,1.05,1.019,1.03,2.68,4.18,22,"present ",25.87,25.8,
"13/06/2020",15:00:00,3.999,0.495,8.639,2.584,0.086,0.025,17.475,17.263,1.123,0.901,1.248,16.531,16.351,1.049,1.02,1.027,2.68,4.18,22.4,"present ",26.29,25.5,
"13/06/2020",15:30:00,4.044,0.572,8.717,2.718,0.087,0.027,18.009,17.799,1.115,0.893,1.251,17.067,16.891,1.045,1.012,1.032,2.68,4.18,22.7,"present ",26.15,25.5,
"13/06/2020",16:00:00,3.928,0.552,8.517,2.683,0.085,0.026,18.302,18.127,1.116,0.899,1.243,17.489,17.314,1.039,1.008,1.031,2.68,4.18,23,"present ",26.79,25.2,
"13/06/2020",16:30:00,3.663,0.502,8.06,2.597,0.08,0.025,18.188,18.043,1.11,0.908,1.225,17.653,17.494,1.037,1.008,1.028,2.68,4.18,22.3,"present ",25.73,25.5,
"13/06/2020",17:00:00,3.055,0.501,7.008,2.594,0.07,0.025,17.817,17.746,1.102,0.932,1.184,17.627,17.488,1.038,1.009,1.028,2.68,4.18,21.5,"present ",25.52,26.1,
"13/06/2020",17:30:00,2.56,0.49,6.153,2.576,0.061,0.025,17.442,17.427,1.092,0.949,1.152,17.451,17.333,1.037,1.009,1.027,2.68,4.18,21.5,"present ",25.41,26.1,
"13/06/2020",18:00:00,1.923,0.493,5.052,2.581,0.05,0.025,16.78,16.796,1.072,0.964,1.112,17.223,17.112,1.035,1.007,1.027,2.68,4.18,19.6,"present ",25.3,26.1,
"13/06/2020",18:30:00,1.494,0.489,4.311,2.574,0.043,0.025,15.876,15.838,1.075,0.99,1.086,16.608,16.472,1.04,1.012,1.027,2.68,4.18,18,"present ",25.3,26.1,
"13/06/2020",19:00:00,1.207,0.455,3.815,2.516,0.038,0.025,15.671,15.611,1.067,0.998,1.069,16.313,16.163,1.044,1.018,1.025,2.68,4.18,17.9,"present ",25.2,26.1,
"13/06/2020",19:30:00,1.156,0.501,3.727,2.595,0.037,0.025,14.681,14.685,1.06,0.994,1.066,15.808,15.666,1.044,1.015,1.028,2.68,4.18,16.4,"present ",25.16,25.8,
"13/06/2020",20:00:01,1.215,0.478,3.828,2.555,0.038,0.025,14.021,13.987,1.074,1.004,1.069,15.128,14.965,1.048,1.02,1.026,2.68,4.18,15.8,"present ",25.09,26.1,
"13/06/2020",20:30:01,1.047,0.512,3.538,2.613,0.035,0.026,13.387,13.345,1.07,1.009,1.059,14.556,14.387,1.052,1.022,1.028,2.68,4.18,15.2,"present ",25.06,26.1,
"13/06/2020",21:00:01,0.905,0.495,3.293,2.584,0.032,0.025,12.844,12.81,1.07,1.018,1.051,13.977,13.823,1.059,1.03,1.027,2.68,4.18,15,"present ",24.99,26.1,
"13/06/2020",21:30:01,0.854,0.506,3.204,2.603,0.032,0.026,12.342,12.334,1.07,1.021,1.048,13.477,13.345,1.062,1.032,1.028,2.68,4.18,14.5,"present ",24.91,26.1,
"13/06/2020",22:00:01,0.798,0.498,3.108,2.589,0.031,0.025,12.061,12.076,1.073,1.027,1.045,13.065,12.958,1.065,1.036,1.028,2.68,4.18,14.5,"present ",24.88,26.1,
"13/06/2020",22:30:01,0.803,0.503,3.116,2.598,0.031,0.025,11.877,11.903,1.069,1.023,1.045,12.78,12.686,1.066,1.036,1.028,2.68,4.18,14.6,"present ",24.84,25.8,
"13/06/2020",23:00:01,0.755,0.522,3.033,2.631,0.03,0.026,11.633,11.663,1.072,1.028,1.042,12.48,12.394,1.068,1.037,1.029,2.68,4.18,14.3,"present ",24.77,26.1,
"13/06/2020",23:30:00,0.777,0.498,3.071,2.589,0.03,0.025,11.322,11.355,1.066,1.021,1.044,12.237,12.156,1.067,1.037,1.028,2.68,4.18,13.7,"present ",24.74,25.8,
"14/06/2020",00:00:01,0.831,0.471,3.165,2.542,0.031,0.025,10.727,10.762,1.073,1.025,1.047,11.72,11.645,1.07,1.042,1.026,2.68,4.18,13.4,"present ",24.7,26.1,
"14/06/2020",00:30:01,0.808,0.564,3.126,2.704,0.031,0.027,10.133,10.171,1.071,1.024,1.045,11.23,11.157,1.075,1.042,1.031,2.68,4.18,12.6,"present ",24.63,26.1,
"14/06/2020",01:00:01,0.765,0.506,3.05,2.604,0.03,0.026,9.845,9.901,1.071,1.026,1.043,10.806,10.741,1.077,1.046,1.028,2.68,4.18,12.3,"present ",24.6,26.1,
"14/06/2020",01:30:01,0.753,0.6,3.03,2.766,0.03,0.027,9.269,9.326,1.074,1.03,1.042,10.334,10.273,1.083,1.047,1.033,2.68,4.18,11.8,"present ",24.56,26.1,
"14/06/2020",02:00:01,0.788,0.523,3.091,2.632,0.03,0.026,8.929,8.993,1.079,1.033,1.044,9.893,9.838,1.083,1.052,1.029,2.68,4.18,11.7,"present ",24.52,26.1,
"14/06/2020",02:30:01,0.753,0.526,3.03,2.637,0.03,0.026,8.765,8.824,1.077,1.033,1.042,9.603,9.553,1.087,1.055,1.029,2.68,4.18,11.8,"present ",24.49,26.1,
"14/06/2020",03:00:01,0.759,0.558,3.041,2.693,0.03,0.026,8.698,8.748,1.078,1.033,1.043,9.408,9.359,1.09,1.056,1.031,2.68,4.18,11.6,"present ",24.45,26.1,
"14/06/2020",03:30:01,0.794,0.528,3.1,2.641,0.031,0.026,8.559,8.606,1.084,1.037,1.045,9.221,9.169,1.089,1.057,1.029,2.68,4.18,11.5,"present ",24.42,25.8,
"14/06/2020",04:00:00,1.318,0.579,4.006,2.729,0.04,0.027,8.593,8.634,1.093,1.016,1.075,9.107,9.056,1.09,1.055,1.032,2.68,4.18,12,"present ",24.38,26.1,
"14/06/2020",04:30:00,1.53,0.592,4.373,2.752,0.043,0.027,8.407,8.451,1.098,1.009,1.088,8.946,8.894,1.092,1.056,1.033,2.68,4.18,12.1,"present ",24.39,26.4,
"14/06/2020",05:00:01,1.541,0.572,4.391,2.716,0.043,0.027,8.094,8.149,1.102,1.012,1.089,8.671,8.625,1.093,1.058,1.032,2.68,4.18,11.9,"present ",24.35,26.4,
"14/06/2020",05:30:00,1.566,0.568,4.435,2.709,0.044,0.027,7.863,7.94,1.111,1.019,1.09,8.4,8.363,1.095,1.061,1.032,2.68,4.18,12.2,"present ",24.31,26.4,
"14/06/2020",06:00:01,1.633,0.562,4.55,2.699,0.045,0.026,7.893,7.977,1.107,1.011,1.094,8.251,8.222,1.096,1.062,1.031,2.68,4.18,12.3,"present ",24.31,26.4,
"14/06/2020",06:30:01,1.293,0.546,3.964,2.673,0.039,0.026,7.728,7.789,1.1,1.024,1.074,8.138,8.105,1.097,1.063,1.03,2.68,4.18,11.6,"present ",24.28,26.4,
"14/06/2020",07:00:00,1.807,0.554,4.851,2.687,0.048,0.026,7.813,7.886,1.11,1.005,1.105,8.063,8.03,1.097,1.063,1.031,2.68,4.18,12.5,"present ",24.28,26.1,
"14/06/2020",07:30:00,2.033,0.545,5.242,2.67,0.052,0.026,7.888,7.955,1.117,0.999,1.119,8.044,8.008,1.099,1.066,1.03,2.68,4.18,12.6,"present ",24.28,26.4,
"14/06/2020",08:00:00,2.145,0.576,5.435,2.725,0.054,0.027,7.968,8.017,1.129,1.003,1.126,8.075,8.034,1.099,1.064,1.032,2.68,4.18,12.8,"present ",24.24,26.4,
