
#SFM_R1-4
CFMT_2E2C
Serial Number:,SFM1J20O
APP Serial #:,02001122
APP Ver:,R1-9-4
COM Ver:,R2-6-7
Instrument Name:,Sapflow root1 upper site 
Comment:,
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000
Thermal diffusivity:,0.0025,(cm^2 s^-1)
Wounding coefficient:,1.7283
Vs factor:,1.00
Corrected sap flow sapwood area 1:,10.00 ,cm^2
Corrected sap flow sapwood area 2:,10.00 ,cm^2
Pulse Energy:,20 ,Joules
#DATA_START_44796 
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
02/03/2021,04:30:00,-0.907,-1.644,0.159,-1.114,0.001,-0.011,1.190,1.552,1.145,1.205,0.950,0.968,1.311,1.129,1.238,0.912,2.680 ,3.92,1.40,not present ,0.00,0.00,
02/03/2021,05:00:01,-0.878,-1.662,0.209,-1.145,0.002,-0.011,1.140,1.503,1.145,1.203,0.952,0.949,1.292,1.128,1.238,0.911,2.680 ,3.91,1.20,not present ,0.00,0.00,
02/03/2021,05:30:01,-0.854,-1.622,0.251,-1.076,0.002,-0.010,1.116,1.478,1.146,1.203,0.953,0.932,1.274,1.128,1.236,0.913,2.680 ,3.91,1.10,not present ,0.00,0.00,
02/03/2021,06:00:01,-0.863,-1.648,0.235,-1.121,0.002,-0.011,1.092,1.451,1.145,1.203,0.953,0.911,1.253,1.128,1.238,0.912,2.680 ,3.91,1.00,not present ,0.00,0.00,
02/03/2021,06:30:01,-0.849,-1.642,0.260,-1.110,0.002,-0.011,1.082,1.441,1.147,1.204,0.953,0.901,1.241,1.128,1.237,0.912,2.680 ,3.90,0.90,not present ,0.00,0.00,
02/03/2021,07:00:00,-0.846,-1.666,0.266,-1.152,0.002,-0.011,1.014,1.373,1.143,1.200,0.954,0.881,1.222,1.128,1.239,0.911,2.680 ,3.89,1.00,not present ,0.00,0.00,
02/03/2021,07:30:01,-0.870,-1.638,0.224,-1.103,0.002,-0.011,1.024,1.386,1.145,1.203,0.952,0.865,1.205,1.128,1.237,0.912,2.680 ,3.89,1.30,present ,0.00,0.00,
02/03/2021,08:00:01,-0.821,-1.624,0.308,-1.078,0.003,-0.010,1.105,1.480,1.149,1.203,0.955,0.887,1.228,1.129,1.237,0.913,2.680 ,3.90,3.10,present ,0.00,0.00,
02/03/2021,08:30:00,-0.864,-1.655,0.234,-1.132,0.002,-0.011,1.235,1.611,1.145,1.203,0.953,0.960,1.307,1.127,1.237,0.912,2.680 ,3.89,3.10,present ,0.00,0.00,
02/03/2021,09:00:00,-0.884,-1.641,0.200,-1.108,0.002,-0.011,1.317,1.698,1.143,1.201,0.952,1.012,1.363,1.127,1.236,0.912,2.680 ,3.89,3.40,present ,0.00,0.00,
02/03/2021,09:30:00,-0.840,-1.625,0.275,-1.081,0.002,-0.010,1.375,1.758,1.145,1.201,0.954,1.048,1.401,1.127,1.235,0.913,2.680 ,3.88,3.50,present ,0.00,0.00,
02/03/2021,10:00:00,-0.839,-1.624,0.277,-1.078,0.002,-0.010,1.408,1.794,1.145,1.200,0.954,1.083,1.438,1.127,1.235,0.913,2.680 ,3.88,4.10,present ,0.00,0.00,
02/03/2021,10:30:00,-0.855,-1.594,0.250,-1.027,0.002,-0.010,1.531,1.928,1.145,1.201,0.953,1.128,1.487,1.128,1.234,0.915,2.680 ,3.90,8.30,present ,7.94,85.50,
02/03/2021,11:00:00,-0.885,-1.687,0.197,-1.188,0.001,-0.011,1.853,2.273,1.141,1.199,0.951,1.266,1.632,1.122,1.234,0.910,2.680 ,3.96,17.20,present ,9.43,158.70,
02/03/2021,11:30:00,-0.836,-1.629,0.282,-1.088,0.002,-0.010,2.006,2.427,1.140,1.195,0.954,1.398,1.773,1.124,1.232,0.913,2.680 ,3.96,17.20,present ,9.43,158.70,
02/03/2021,12:00:00,-0.837,-1.589,0.281,-1.019,0.002,-0.010,2.382,2.840,1.146,1.202,0.954,1.539,1.921,1.124,1.230,0.915,2.680 ,4.09,24.80,present ,22.59,114.60,
02/03/2021,12:30:00,-0.786,-1.565,0.368,-0.976,0.003,-0.009,2.812,3.254,1.129,1.181,0.957,1.857,2.249,1.122,1.226,0.916,2.680 ,4.15,20.50,present ,8.21,102.60,
02/03/2021,13:00:01,-0.825,-1.652,0.301,-1.126,0.003,-0.011,2.712,3.147,1.135,1.189,0.955,1.908,2.300,1.120,1.229,0.912,2.680 ,4.18,14.20,present ,7.72,84.30,
02/03/2021,13:30:01,-0.848,-1.611,0.262,-1.057,0.002,-0.010,2.690,3.115,1.134,1.190,0.953,1.936,2.324,1.121,1.228,0.914,2.680 ,4.18,10.70,present ,7.24,68.40,
02/03/2021,14:00:01,-0.786,-1.600,0.368,-1.037,0.003,-0.010,2.654,3.076,1.138,1.190,0.957,1.939,2.324,1.123,1.230,0.914,2.680 ,4.18,8.60,present ,6.67,54.90,
02/03/2021,14:30:01,-0.891,-1.590,0.188,-1.020,0.001,-0.010,2.764,3.181,1.134,1.192,0.951,1.990,2.372,1.120,1.226,0.915,2.680 ,4.18,8.89,present ,7.14,65.40,
02/03/2021,15:00:01,-0.917,-1.621,0.142,-1.074,0.001,-0.010,3.015,3.443,1.138,1.199,0.950,2.099,2.484,1.122,1.229,0.913,2.680 ,4.19,10.00,present ,21.43,29.70,
02/03/2021,15:30:00,-0.894,-1.623,0.182,-1.076,0.001,-0.010,3.158,3.572,1.136,1.195,0.951,2.239,2.624,1.118,1.225,0.913,2.680 ,4.19,10.20,present ,21.74,28.20,
02/03/2021,16:00:00,-0.850,-1.637,0.258,-1.102,0.002,-0.011,3.039,3.443,1.130,1.186,0.953,2.251,2.634,1.118,1.227,0.913,2.680 ,4.18,7.60,present ,6.94,58.20,
02/03/2021,16:30:00,-0.862,-1.613,0.236,-1.061,0.002,-0.010,3.002,3.400,1.135,1.191,0.953,2.262,2.641,1.120,1.227,0.914,2.680 ,4.17,6.80,present ,0.00,0.00,
02/03/2021,17:00:01,-0.811,-1.617,0.326,-1.067,0.003,-0.010,2.772,3.160,1.137,1.191,0.955,2.202,2.577,1.121,1.228,0.914,2.680 ,4.16,4.80,present ,0.00,0.00,
02/03/2021,17:30:00,-0.844,-1.628,0.268,-1.086,0.002,-0.010,2.599,2.982,1.136,1.192,0.954,2.109,2.478,1.121,1.228,0.913,2.680 ,4.14,3.70,not present ,0.00,0.00,
02/03/2021,18:00:01,-0.832,-1.614,0.290,-1.061,0.002,-0.010,2.408,2.782,1.139,1.194,0.954,1.999,2.360,1.122,1.229,0.914,2.680 ,4.13,2.70,not present ,0.00,0.00,
02/03/2021,18:30:01,-0.851,-1.603,0.256,-1.043,0.002,-0.010,2.237,2.605,1.139,1.195,0.953,1.881,2.238,1.123,1.229,0.914,2.680 ,4.12,2.20,not present ,0.00,0.00,
02/03/2021,19:00:00,-0.824,-1.588,0.302,-1.016,0.003,-0.010,2.114,2.480,1.142,1.196,0.955,1.779,2.131,1.123,1.229,0.915,2.680 ,4.11,2.09,not present ,0.00,0.00,
02/03/2021,19:30:00,-0.815,-1.642,0.319,-1.111,0.003,-0.011,1.984,2.347,1.142,1.196,0.955,1.682,2.032,1.123,1.231,0.912,2.680 ,4.10,1.90,not present ,0.00,0.00,
02/03/2021,20:00:00,-0.879,-1.677,0.208,-1.170,0.002,-0.011,1.890,2.253,1.140,1.198,0.952,1.601,1.950,1.125,1.236,0.911,2.680 ,4.09,1.80,not present ,0.00,0.00,
02/03/2021,20:30:01,-0.866,-1.601,0.231,-1.039,0.002,-0.010,1.799,2.161,1.147,1.204,0.953,1.535,1.882,1.125,1.231,0.914,2.680 ,4.08,1.70,not present ,0.00,0.00,
02/03/2021,21:00:01,-0.836,-1.615,0.281,-1.064,0.002,-0.010,1.731,2.094,1.143,1.198,0.954,1.479,1.825,1.124,1.231,0.914,2.680 ,4.07,1.60,not present ,0.00,0.00,
02/03/2021,21:30:01,-0.871,-1.584,0.222,-1.010,0.002,-0.010,1.657,2.019,1.142,1.200,0.952,1.419,1.765,1.125,1.230,0.915,2.680 ,4.07,1.60,not present ,0.00,0.00,
02/03/2021,22:00:01,-0.816,-1.630,0.316,-1.088,0.003,-0.010,1.614,1.979,1.143,1.198,0.955,1.375,1.720,1.125,1.233,0.913,2.680 ,4.06,1.50,not present ,0.00,0.00,
02/03/2021,22:30:00,-0.856,-1.609,0.248,-1.053,0.002,-0.010,1.526,1.887,1.144,1.201,0.953,1.328,1.671,1.126,1.233,0.914,2.680 ,4.06,1.30,not present ,0.00,0.00,
02/03/2021,23:00:01,-0.824,-1.667,0.302,-1.154,0.003,-0.011,1.490,1.851,1.145,1.200,0.955,1.282,1.625,1.123,1.234,0.911,2.680 ,4.05,1.30,not present ,0.00,0.00,
02/03/2021,23:30:01,-0.830,-1.653,0.293,-1.128,0.002,-0.011,1.453,1.814,1.145,1.200,0.954,1.245,1.588,1.124,1.233,0.912,2.680 ,4.04,1.20,not present ,0.00,0.00,
03/03/2021,00:00:01,-0.832,-1.627,0.289,-1.084,0.002,-0.010,1.413,1.774,1.145,1.200,0.954,1.224,1.566,1.125,1.234,0.913,2.680 ,4.02,1.20,not present ,0.00,0.00,
03/03/2021,00:30:00,-0.863,-1.699,0.235,-1.209,0.002,-0.012,1.322,1.681,1.145,1.202,0.953,1.178,1.520,1.126,1.239,0.909,2.680 ,4.00,1.00,not present ,0.00,0.00,
03/03/2021,01:00:00,-0.858,-1.648,0.244,-1.121,0.002,-0.011,1.272,1.632,1.144,1.201,0.953,1.132,1.473,1.125,1.234,0.912,2.680 ,3.98,0.90,not present ,0.00,0.00,
03/03/2021,01:30:00,-0.833,-1.608,0.287,-1.051,0.002,-0.010,1.239,1.598,1.147,1.202,0.954,1.098,1.438,1.126,1.233,0.914,2.680 ,3.97,0.90,not present ,0.00,0.00,
03/03/2021,02:00:00,-0.858,-1.674,0.243,-1.166,0.002,-0.011,1.187,1.545,1.143,1.200,0.953,1.075,1.415,1.124,1.236,0.911,2.680 ,3.96,0.80,not present ,0.00,0.00,
03/03/2021,02:30:01,-0.844,-1.619,0.267,-1.070,0.002,-0.010,1.267,1.629,1.146,1.202,0.954,1.077,1.418,1.127,1.235,0.913,2.680 ,3.95,1.20,not present ,0.00,0.00,
03/03/2021,03:00:00,-0.883,-1.657,0.201,-1.137,0.002,-0.011,1.361,1.727,1.141,1.199,0.952,1.108,1.452,1.125,1.235,0.912,2.680 ,3.95,1.40,not present ,0.00,0.00,
03/03/2021,03:30:01,-0.857,-1.667,0.246,-1.153,0.002,-0.011,1.414,1.780,1.143,1.200,0.953,1.152,1.499,1.125,1.236,0.911,2.680 ,3.94,1.40,not present ,0.00,0.00,
03/03/2021,04:00:01,-0.850,-1.638,0.259,-1.103,0.002,-0.011,1.414,1.781,1.143,1.199,0.953,1.167,1.513,1.126,1.235,0.912,2.680 ,3.94,1.40,not present ,0.00,0.00,
03/03/2021,04:30:01,-0.855,-1.613,0.249,-1.059,0.002,-0.010,1.438,1.804,1.141,1.198,0.953,1.190,1.536,1.127,1.234,0.914,2.680 ,3.93,1.50,not present ,0.00,0.00,
03/03/2021,05:00:01,-0.853,-1.680,0.252,-1.175,0.002,-0.011,1.482,1.849,1.143,1.200,0.953,1.215,1.562,1.124,1.236,0.910,2.680 ,3.93,1.60,not present ,0.00,0.00,
03/03/2021,05:30:01,-0.847,-1.623,0.262,-1.078,0.002,-0.010,1.466,1.830,1.141,1.197,0.953,1.224,1.569,1.125,1.233,0.913,2.680 ,3.92,1.50,not present ,0.00,0.00,
03/03/2021,06:00:00,-0.877,-1.640,0.212,-1.106,0.002,-0.011,1.506,1.873,1.142,1.200,0.952,1.235,1.582,1.125,1.234,0.912,2.680 ,3.92,1.50,not present ,0.00,0.00,
03/03/2021,06:30:01,-0.817,-1.633,0.315,-1.094,0.003,-0.010,1.530,1.898,1.142,1.196,0.955,1.255,1.601,1.125,1.234,0.913,2.680 ,3.92,1.70,not present ,0.00,0.00,
03/03/2021,07:00:01,-0.836,-1.628,0.282,-1.086,0.002,-0.010,1.521,1.890,1.142,1.198,0.954,1.259,1.605,1.125,1.233,0.913,2.680 ,3.91,1.60,not present ,0.00,0.00,
03/03/2021,07:30:00,-0.881,-1.648,0.204,-1.119,0.002,-0.011,1.544,1.912,1.141,1.199,0.952,1.269,1.616,1.125,1.234,0.912,2.680 ,3.91,2.09,present ,0.00,0.00,
03/03/2021,08:00:00,-0.887,-1.646,0.194,-1.116,0.001,-0.011,1.627,2.005,1.142,1.201,0.951,1.300,1.648,1.125,1.234,0.912,2.680 ,3.91,3.90,present ,0.00,0.00,
03/03/2021,08:30:01,-0.896,-1.647,0.178,-1.119,0.001,-0.011,1.754,2.141,1.141,1.200,0.951,1.374,1.726,1.124,1.234,0.912,2.680 ,3.91,5.00,present ,0.00,0.00,
03/03/2021,09:00:00,,,,,,,,,,,,,,,,,,3.91,5.00,present ,0.00,0.00,not complete: ADC fault. 
03/03/2021,09:30:00,-0.800,-1.693,0.344,-1.198,0.003,-0.011,2.068,2.476,1.146,1.200,0.956,1.538,1.899,1.120,1.232,0.910,2.680 ,3.94,10.40,present ,7.92,87.60,
03/03/2021,10:00:00,-0.815,-1.627,0.319,-1.083,0.003,-0.010,2.428,2.860,1.140,1.194,0.955,1.751,2.124,1.122,1.230,0.913,2.680 ,3.96,15.10,present ,8.60,107.70,
03/03/2021,10:30:00,-0.872,-1.560,0.220,-0.967,0.002,-0.009,2.732,3.177,1.139,1.196,0.952,1.970,2.350,1.123,1.226,0.916,2.680 ,4.01,23.00,present ,20.96,123.30,
03/03/2021,11:00:00,-0.851,-1.692,0.256,-1.197,0.002,-0.011,3.291,3.766,1.136,1.192,0.953,2.278,2.671,1.116,1.228,0.910,2.680 ,4.12,27.40,present ,22.52,114.60,
03/03/2021,11:30:00,-0.933,-1.621,0.114,-1.074,0.001,-0.010,3.950,4.432,1.124,1.185,0.949,2.691,3.099,1.116,1.223,0.913,2.680 ,4.19,24.70,present ,22.17,55.50,
03/03/2021,12:00:01,-0.772,-1.596,0.393,-1.030,0.003,-0.010,4.167,4.636,1.136,1.187,0.958,3.016,3.424,1.114,1.219,0.915,2.680 ,4.19,17.40,present ,22.22,30.60,
03/03/2021,12:30:01,-0.853,-1.598,0.253,-1.034,0.002,-0.010,4.596,5.067,1.130,1.186,0.953,3.316,3.726,1.112,1.217,0.915,2.680 ,4.19,14.80,present ,22.18,29.40,
03/03/2021,13:00:01,-0.828,-1.608,0.296,-1.052,0.002,-0.010,5.108,5.582,1.127,1.181,0.955,3.659,4.068,1.112,1.218,0.914,2.680 ,4.19,15.60,present ,23.02,28.20,
03/03/2021,13:30:01,-0.839,-1.612,0.277,-1.058,0.002,-0.010,5.290,5.717,1.117,1.171,0.954,3.974,4.374,1.108,1.214,0.914,2.680 ,4.19,14.90,present ,21.57,28.50,
03/03/2021,14:00:01,-0.884,-1.599,0.200,-1.035,0.002,-0.010,4.983,5.384,1.122,1.180,0.952,3.981,4.363,1.108,1.213,0.914,2.680 ,4.19,12.20,present ,21.56,28.20,
03/03/2021,14:30:00,-0.786,-1.611,0.369,-1.056,0.003,-0.010,4.842,5.231,1.128,1.180,0.957,3.942,4.310,1.110,1.215,0.914,2.680 ,4.19,11.20,present ,22.69,27.60,
03/03/2021,15:00:01,-0.806,-1.630,0.335,-1.090,0.003,-0.010,4.788,5.167,1.127,1.180,0.956,3.927,4.286,1.108,1.215,0.913,2.680 ,4.19,9.89,present ,8.00,84.30,
03/03/2021,15:30:01,-0.796,-1.611,0.351,-1.056,0.003,-0.010,5.359,5.753,1.122,1.174,0.956,4.079,4.439,1.111,1.216,0.914,2.680 ,4.19,13.40,present ,22.39,29.10,
03/03/2021,16:00:00,-0.836,-1.588,0.282,-1.016,0.002,-0.010,5.496,5.871,1.116,1.170,0.954,4.291,4.652,1.110,1.214,0.915,2.680 ,4.18,11.90,present ,0.00,0.00,
03/03/2021,16:30:00,-0.922,-1.605,0.133,-1.047,0.001,-0.010,5.316,5.688,1.118,1.177,0.950,4.347,4.712,1.107,1.212,0.914,2.680 ,4.18,10.90,present ,0.00,0.00,
03/03/2021,17:00:00,-0.888,-1.640,0.193,-1.107,0.001,-0.011,5.076,5.451,1.122,1.180,0.951,4.298,4.665,1.106,1.213,0.912,2.680 ,4.17,8.30,present ,0.00,0.00,
03/03/2021,17:30:00,-0.854,-1.635,0.251,-1.098,0.002,-0.010,4.854,5.225,1.125,1.180,0.953,4.204,4.568,1.106,1.213,0.913,2.680 ,4.16,6.90,present ,0.00,0.00,
03/03/2021,18:00:01,-0.849,-1.682,0.260,-1.179,0.002,-0.011,4.631,4.996,1.124,1.179,0.953,4.082,4.440,1.105,1.215,0.910,2.680 ,4.15,5.80,not present ,0.00,0.00,
03/03/2021,18:30:00,-0.991,-1.622,0.014,-1.075,0.000,-0.010,4.352,4.707,1.126,1.191,0.946,3.919,4.272,1.108,1.214,0.913,2.680 ,4.14,4.40,not present ,0.00,0.00,
03/03/2021,19:00:00,-0.800,-1.613,0.344,-1.060,0.003,-0.010,4.190,4.543,1.132,1.185,0.956,3.768,4.116,1.109,1.215,0.914,2.680 ,4.12,4.19,not present ,0.00,0.00,
03/03/2021,19:30:01,-0.814,-1.599,0.321,-1.036,0.003,-0.010,3.865,4.209,1.127,1.180,0.955,3.601,3.943,1.110,1.215,0.914,2.680 ,4.11,3.50,not present ,0.00,0.00,
03/03/2021,20:00:01,-0.862,-1.582,0.237,-1.006,0.002,-0.010,3.265,3.606,1.127,1.184,0.953,3.287,3.622,1.112,1.215,0.915,2.680 ,4.10,1.60,not present ,0.00,0.00,
03/03/2021,20:30:01,-0.890,-1.680,0.189,-1.175,0.001,-0.011,2.533,2.861,1.134,1.192,0.951,2.838,3.162,1.111,1.221,0.910,2.680 ,4.09,0.20,not present ,0.00,0.00,
03/03/2021,21:00:01,-0.869,-1.662,0.225,-1.145,0.002,-0.011,2.063,2.387,1.137,1.194,0.952,2.420,2.734,1.117,1.226,0.911,2.680 ,4.08,-0.40,not present ,0.00,0.00,
03/03/2021,21:30:00,-0.879,-1.591,0.208,-1.022,0.002,-0.010,1.769,2.091,1.137,1.195,0.952,2.100,2.411,1.121,1.226,0.915,2.680 ,4.07,-0.90,not present ,0.00,0.00,
03/03/2021,22:00:01,-0.885,-1.644,0.198,-1.113,0.001,-0.011,1.506,1.821,1.142,1.200,0.952,1.818,2.128,1.122,1.231,0.912,2.680 ,4.07,-1.10,not present ,0.00,0.00,
03/03/2021,22:30:01,-0.842,-1.606,0.272,-1.047,0.002,-0.010,1.258,1.576,1.145,1.201,0.954,1.590,1.898,1.123,1.229,0.914,2.680 ,4.06,-1.30,not present ,0.00,0.00,
03/03/2021,23:00:01,-0.851,-1.622,0.256,-1.075,0.002,-0.010,1.026,1.342,1.142,1.199,0.953,1.358,1.665,1.124,1.232,0.913,2.680 ,4.06,-1.50,not present ,0.00,0.00,
03/03/2021,23:30:00,-0.927,-1.653,0.125,-1.129,0.001,-0.011,0.785,1.101,1.142,1.204,0.949,1.148,1.454,1.124,1.234,0.912,2.680 ,4.05,-1.90,not present ,0.00,0.00,
04/03/2021,00:00:00,-0.828,-1.615,0.295,-1.064,0.002,-0.010,0.468,0.783,1.148,1.203,0.954,0.904,1.208,1.125,1.232,0.914,2.680 ,4.04,-2.30,not present ,0.00,0.00,
04/03/2021,00:30:01,-0.851,-1.648,0.256,-1.120,0.002,-0.011,0.237,0.555,1.147,1.204,0.953,0.690,0.993,1.126,1.236,0.912,2.680 ,4.02,-2.40,not present ,0.00,0.00,
04/03/2021,01:00:00,-0.906,-1.639,0.162,-1.105,0.001,-0.011,0.152,0.432,1.148,1.209,0.950,0.551,0.845,1.127,1.236,0.912,2.680 ,4.00,-2.60,not present ,0.00,0.00,
04/03/2021,01:30:00,-1.261,-1.658,-0.451,-1.138,-0.004,-0.011,0.354,0.622,1.082,1.161,0.932,0.521,0.819,1.127,1.238,0.911,2.680 ,3.98,-2.60,not present ,0.00,0.00,
04/03/2021,02:00:00,-0.916,-1.606,0.144,-1.048,0.001,-0.010,0.421,0.780,1.066,1.123,0.950,0.590,0.912,1.129,1.236,0.914,2.680 ,3.97,-2.90,not present ,0.00,0.00,
04/03/2021,02:30:00,-1.003,-1.651,-0.005,-1.125,0.000,-0.011,0.365,0.711,1.067,1.129,0.945,0.586,0.911,1.127,1.237,0.912,2.680 ,3.96,-3.00,not present ,0.00,0.00,
04/03/2021,03:00:01,-0.539,-1.647,0.796,-1.118,0.007,-0.011,0.395,0.742,1.040,1.074,0.970,0.584,0.911,1.126,1.236,0.912,2.680 ,3.95,-3.20,not present ,0.00,0.00,
04/03/2021,03:30:01,-1.395,-1.648,-0.683,-1.121,-0.006,-0.011,0.359,0.672,0.976,1.055,0.925,0.582,0.907,1.123,1.232,0.912,2.680 ,3.94,-3.50,not present ,0.00,0.00,
04/03/2021,04:00:01,-1.015,-1.608,-0.026,-1.051,0.000,-0.010,0.283,0.632,0.993,1.052,0.945,0.558,0.884,1.124,1.231,0.914,2.680 ,3.93,-3.70,not present ,0.00,0.00,
04/03/2021,04:30:01,-0.783,-1.643,0.374,-1.111,0.003,-0.011,0.279,0.626,1.002,1.048,0.957,0.544,0.873,1.123,1.232,0.912,2.680 ,3.93,-3.70,not present ,0.00,0.00,
04/03/2021,05:00:01,-0.197,-1.615,1.386,-1.064,0.013,-0.010,0.221,0.560,1.002,1.015,0.989,0.524,0.853,1.124,1.231,0.914,2.680 ,3.92,-3.90,not present ,0.00,0.00,
04/03/2021,05:30:00,-0.265,-1.606,1.269,-1.048,0.012,-0.010,0.206,0.551,0.993,1.009,0.985,0.504,0.836,1.124,1.231,0.914,2.680 ,3.91,-4.10,not present ,0.00,0.00,
04/03/2021,06:00:01,-0.783,-1.596,0.373,-1.031,0.003,-0.010,0.168,0.521,0.989,1.034,0.957,0.476,0.809,1.124,1.231,0.915,2.680 ,3.91,-4.00,not present ,0.00,0.00,
04/03/2021,06:30:00,-0.065,-1.621,1.615,-1.074,0.016,-0.010,0.158,0.533,1.002,1.008,0.996,0.456,0.789,1.124,1.231,0.913,2.680 ,3.91,-3.70,not present ,0.00,0.00,
04/03/2021,07:00:00,-0.310,-1.609,1.191,-1.052,0.011,-0.010,0.156,0.519,1.009,1.028,0.982,0.441,0.770,1.126,1.233,0.914,2.680 ,3.90,-3.40,not present ,0.00,0.00,
04/03/2021,07:30:00,-0.604,-1.611,0.683,-1.056,0.006,-0.010,0.107,0.465,1.015,1.051,0.966,0.412,0.742,1.125,1.232,0.914,2.680 ,3.90,-3.20,present ,0.00,0.00,
04/03/2021,08:00:01,-0.652,-1.628,0.599,-1.086,0.005,-0.010,0.119,0.473,1.011,1.049,0.964,0.398,0.727,1.125,1.233,0.913,2.680 ,3.90,-2.50,present ,0.00,0.00,
04/03/2021,08:30:01,-0.609,-1.642,0.674,-1.110,0.006,-0.011,0.151,0.502,1.008,1.044,0.966,0.404,0.731,1.123,1.232,0.912,2.680 ,3.90,-1.50,present ,0.00,0.00,
04/03/2021,09:00:00,-0.553,-1.634,0.770,-1.096,0.007,-0.010,0.176,0.535,1.001,1.034,0.969,0.397,0.726,1.124,1.232,0.913,2.680 ,3.90,-0.20,present ,0.00,0.00,
04/03/2021,09:30:00,-0.530,-1.650,0.811,-1.123,0.008,-0.011,0.312,0.677,0.940,0.969,0.970,0.446,0.774,1.122,1.232,0.912,2.680 ,3.90,1.30,present ,0.00,0.00,
04/03/2021,10:00:00,-0.475,-1.607,0.905,-1.050,0.009,-0.010,0.510,0.907,0.875,0.900,0.973,0.540,0.878,1.118,1.225,0.914,2.680 ,3.92,5.80,present ,7.14,65.69,
04/03/2021,10:30:01,-0.639,-1.613,0.623,-1.060,0.006,-0.010,0.701,1.113,0.881,0.914,0.965,0.639,0.979,1.117,1.224,0.914,2.680 ,3.94,11.30,present ,8.14,98.40,
04/03/2021,11:00:00,-0.716,-1.577,0.490,-0.997,0.004,-0.009,0.987,1.397,0.978,1.019,0.960,0.730,1.070,1.120,1.224,0.916,2.680 ,4.01,25.90,present ,21.84,118.50,
04/03/2021,11:30:01,-0.729,-1.649,0.467,-1.122,0.004,-0.011,1.538,1.961,1.140,1.188,0.960,0.860,1.204,1.122,1.231,0.912,2.680 ,4.12,30.00,present ,21.91,118.20,
04/03/2021,12:00:01,-0.816,-1.582,0.317,-1.006,0.003,-0.010,2.295,2.708,1.144,1.198,0.955,1.125,1.472,1.122,1.227,0.915,2.680 ,4.19,24.90,present ,22.00,47.40,
04/03/2021,12:30:01,-0.913,-1.671,0.149,-1.160,0.001,-0.011,3.295,3.755,1.144,1.204,0.950,1.629,1.986,1.118,1.229,0.911,2.680 ,4.19,22.00,present ,21.73,31.50,
04/03/2021,13:00:00,-0.961,-1.624,0.065,-1.079,0.000,-0.010,4.397,4.911,1.130,1.193,0.947,2.338,2.746,1.119,1.227,0.913,2.680 ,4.19,22.10,present ,21.89,29.40,
04/03/2021,13:30:00,-0.818,-1.689,0.314,-1.191,0.003,-0.011,5.184,5.685,1.124,1.177,0.955,3.100,3.525,1.113,1.224,0.910,2.680 ,4.19,22.10,present ,21.89,29.40,
04/03/2021,14:00:00,-0.816,-1.587,0.317,-1.015,0.003,-0.010,5.524,6.012,1.126,1.179,0.955,3.684,4.093,1.112,1.216,0.915,2.680 ,4.19,19.00,present ,22.03,28.50,
04/03/2021,14:30:01,-0.824,-1.617,0.302,-1.067,0.003,-0.010,6.239,6.711,1.132,1.186,0.955,4.279,4.672,1.109,1.215,0.914,2.680 ,4.19,18.79,present ,22.42,28.50,
04/03/2021,15:00:01,-0.797,-1.585,0.349,-1.012,0.003,-0.010,7.478,7.938,1.119,1.171,0.956,5.142,5.528,1.105,1.209,0.915,2.680 ,4.19,22.10,present ,21.26,30.30,
04/03/2021,15:30:00,-0.817,-1.610,0.315,-1.054,0.003,-0.010,8.416,8.831,1.117,1.170,0.955,5.973,6.347,1.101,1.206,0.914,2.680 ,4.19,23.20,present ,22.06,28.80,
04/03/2021,16:00:00,-0.838,-1.613,0.279,-1.061,0.002,-0.010,9.150,9.544,1.106,1.159,0.954,6.715,7.086,1.096,1.200,0.914,2.680 ,4.19,23.20,present ,21.40,29.40,
04/03/2021,16:30:00,-0.901,-1.592,0.170,-1.024,0.001,-0.010,9.567,9.945,1.101,1.159,0.951,7.367,7.740,1.087,1.190,0.915,2.680 ,4.18,21.60,present ,0.00,0.00,
04/03/2021,17:00:00,-0.826,-1.624,0.299,-1.079,0.002,-0.010,8.544,8.909,1.104,1.157,0.955,7.416,7.793,1.086,1.191,0.913,2.680 ,4.17,13.60,present ,0.00,0.00,
04/03/2021,17:30:01,-0.843,-1.597,0.270,-1.031,0.002,-0.010,7.861,8.206,1.110,1.164,0.954,7.220,7.581,1.087,1.190,0.915,2.680 ,4.16,9.00,not present ,0.00,0.00,
04/03/2021,18:00:00,-0.856,-1.627,0.248,-1.084,0.002,-0.010,7.107,7.429,1.113,1.168,0.953,6.887,7.223,1.090,1.195,0.913,2.680 ,4.14,5.90,not present ,0.00,0.00,
04/03/2021,18:30:00,-0.821,-1.554,0.308,-0.957,0.003,-0.009,6.420,6.725,1.119,1.173,0.955,6.482,6.794,1.094,1.195,0.917,2.680 ,4.13,4.00,not present ,0.00,0.00,
