
#SFM_R1-4
CFMT_2E2C
Serial Number:,SFM1J20P
APP Serial #:,020010FB
APP Ver:,R1-9-4
COM Ver:,R2-6-7
Instrument Name:,
Comment:,
Base-line asymmetry multiplier (outer):,1.0000,(inner):,1.0000
Base-line asymmetry offset (outer):,-1.0000,(inner):,-1.0000
Thermal diffusivity:,0.0034,(cm^2 s^-1)
Wounding coefficient:,1.7283
Vs factor:,1.00
Corrected sap flow sapwood area 1:,10.00 ,cm^2
Corrected sap flow sapwood area 2:,10.00 ,cm^2
Pulse Energy:,20 ,Joules
#DATA_START_44780 
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
02/09/2019,12:30:00,,,,,,,3.66,28.40,present ,22.69,113.10, skipped: low power. 
02/09/2019,13:00:00,2.607,-0.912,8.479,0.204,0.084,0.002,3.75,33.30,present ,22.12,117.30,
02/09/2019,13:30:00,2.793,-0.850,8.917,0.352,0.089,0.003,3.80,33.50,present ,20.43,128.39,
02/09/2019,14:00:00,5.318,-0.774,14.852,0.531,0.148,0.005,3.81,35.70,present ,21.68,120.30,
02/09/2019,14:30:00,5.480,-0.788,15.231,0.496,0.152,0.004,3.82,37.00,present ,20.73,126.30,
02/09/2019,15:00:00,5.882,-0.792,16.176,0.487,0.161,0.004,3.86,36.80,present ,22.60,115.50,
02/09/2019,15:30:01,6.612,-0.774,17.892,0.529,0.178,0.005,3.92,37.09,present ,21.88,119.40,
02/09/2019,16:00:00,7.159,-0.707,19.177,0.687,0.191,0.006,3.97,38.50,present ,21.44,121.80,
02/09/2019,16:30:00,7.077,-0.713,18.985,0.672,0.189,0.006,4.04,39.40,present ,21.01,125.10,
02/09/2019,17:00:00,7.272,-0.798,19.443,0.473,0.194,0.004,4.08,30.30,present ,8.14,93.00,
02/09/2019,17:30:00,7.361,-0.767,19.654,0.547,0.196,0.005,4.16,38.09,present ,21.62,117.30,
02/09/2019,18:00:00,6.643,-0.712,17.966,0.675,0.179,0.006,4.19,29.10,present ,21.75,33.59,
02/09/2019,18:30:00,5.420,-0.816,15.091,0.432,0.150,0.004,4.19,26.30,present ,21.87,30.60,
02/09/2019,19:00:01,3.975,-0.771,11.693,0.537,0.116,0.005,4.18,21.20,present ,7.21,65.40,
02/09/2019,19:30:01,3.019,-0.801,9.447,0.466,0.094,0.004,4.17,18.10,present ,0.00,0.00,
02/09/2019,20:00:01,2.467,-0.899,8.149,0.236,0.081,0.002,4.15,15.80,present ,0.00,0.00,
02/09/2019,20:30:01,2.120,-0.757,7.334,0.569,0.073,0.005,4.14,14.70,not present ,0.00,0.00,
02/09/2019,21:00:01,1.630,-0.872,6.182,0.299,0.061,0.002,4.13,13.60,not present ,0.00,0.00,
02/09/2019,21:30:01,1.332,-0.874,5.483,0.294,0.054,0.002,4.12,12.80,not present ,0.00,0.00,
02/09/2019,22:00:00,1.069,-0.924,4.863,0.177,0.048,0.001,4.10,12.40,not present ,0.00,0.00,
02/09/2019,22:30:01,1.005,-0.969,4.713,0.071,0.047,0.000,4.09,12.00,not present ,0.00,0.00,
02/09/2019,23:00:00,1.009,-0.902,4.724,0.228,0.047,0.002,4.08,11.40,not present ,0.00,0.00,
02/09/2019,23:30:00,0.897,-0.952,4.461,0.111,0.044,0.001,4.07,11.20,not present ,0.00,0.00,
03/09/2019,00:00:00,0.921,-0.890,4.516,0.257,0.045,0.002,4.07,11.10,not present ,0.00,0.00,
03/09/2019,00:30:00,0.749,-0.970,4.112,0.069,0.041,0.000,4.06,10.70,not present ,0.00,0.00,
03/09/2019,01:00:00,0.734,-0.877,4.077,0.288,0.040,0.002,4.06,10.00,not present ,0.00,0.00,
03/09/2019,01:30:00,0.668,-0.882,3.921,0.277,0.039,0.002,4.05,9.89,not present ,0.00,0.00,
03/09/2019,02:00:00,0.746,-0.937,4.105,0.146,0.041,0.001,4.04,10.00,not present ,0.00,0.00,
03/09/2019,02:30:00,0.745,-0.983,4.102,0.039,0.041,0.000,4.02,9.80,not present ,0.00,0.00,
03/09/2019,03:00:00,1.021,-0.925,4.750,0.174,0.047,0.001,4.01,10.40,not present ,0.00,0.00,
03/09/2019,03:30:01,0.845,-0.950,4.338,0.116,0.043,0.001,3.99,9.89,not present ,0.00,0.00,
03/09/2019,04:00:01,0.832,-0.857,4.307,0.334,0.043,0.003,3.98,9.39,not present ,0.00,0.00,
03/09/2019,04:30:00,0.675,-0.978,3.937,0.050,0.039,0.000,3.97,9.10,not present ,0.00,0.00,
03/09/2019,05:00:00,0.731,-0.988,4.070,0.027,0.040,0.000,3.96,9.10,not present ,0.00,0.00,
03/09/2019,05:30:00,0.849,-0.902,4.346,0.230,0.043,0.002,3.95,9.20,not present ,0.00,0.00,
03/09/2019,06:00:01,0.806,-0.930,4.247,0.163,0.042,0.001,3.95,9.00,not present ,0.00,0.00,
03/09/2019,06:30:01,0.698,-0.944,3.991,0.129,0.039,0.001,3.94,9.20,not present ,0.00,0.00,
03/09/2019,07:00:01,0.645,-0.927,3.866,0.169,0.038,0.001,3.93,8.00,not present ,0.00,0.00,
03/09/2019,07:30:01,0.750,-0.919,4.113,0.189,0.041,0.001,3.93,8.50,present ,0.00,0.00,
03/09/2019,08:00:00,0.733,-0.946,4.075,0.125,0.040,0.001,3.93,9.10,present ,0.00,0.00,
03/09/2019,08:30:00,0.885,-0.945,4.431,0.128,0.044,0.001,3.93,9.20,present ,0.00,0.00,
03/09/2019,09:00:01,0.913,-0.997,4.497,0.006,0.044,0.000,3.93,9.70,present ,0.00,0.00,
03/09/2019,09:30:00,1.020,-0.968,4.748,0.073,0.047,0.000,3.93,11.50,present ,0.00,0.00,
03/09/2019,10:00:00,1.703,-0.884,6.355,0.271,0.063,0.002,3.93,13.40,present ,6.50,51.00,
03/09/2019,10:30:01,2.782,-0.943,8.889,0.132,0.088,0.001,3.94,16.29,present ,7.21,65.40,
03/09/2019,11:00:00,4.321,-0.859,12.508,0.329,0.125,0.003,4.01,30.70,present ,21.34,121.80,
03/09/2019,11:30:00,6.035,-0.780,16.537,0.514,0.165,0.005,4.11,33.59,present ,21.54,120.90,
03/09/2019,12:00:00,6.753,-0.743,18.224,0.603,0.182,0.006,4.16,25.50,present ,21.78,33.00,
03/09/2019,12:30:01,6.480,-0.720,17.583,0.656,0.175,0.006,4.17,24.90,present ,21.60,32.70,
03/09/2019,13:00:01,6.767,-0.763,18.257,0.556,0.182,0.005,4.17,25.40,present ,21.63,32.09,
03/09/2019,13:30:01,6.647,-0.787,17.976,0.500,0.179,0.005,4.18,26.00,present ,21.80,31.50,
03/09/2019,14:00:01,7.178,-0.754,19.222,0.576,0.192,0.005,4.19,28.30,present ,21.41,31.50,
03/09/2019,14:30:01,6.799,-0.867,18.332,0.311,0.183,0.003,4.19,27.90,present ,21.76,30.30,
03/09/2019,15:00:01,6.956,-0.820,18.701,0.421,0.187,0.004,4.19,29.60,present ,21.16,31.20,
03/09/2019,15:30:00,6.798,-0.677,18.331,0.759,0.183,0.007,4.19,28.80,present ,21.37,30.60,
03/09/2019,16:00:01,7.158,-0.676,19.177,0.761,0.191,0.007,4.19,28.80,present ,21.40,30.60,
03/09/2019,16:30:01,6.833,-0.880,18.411,0.279,0.184,0.002,4.19,28.80,present ,21.23,30.60,
03/09/2019,17:00:01,6.413,-0.799,17.426,0.471,0.174,0.004,4.19,29.10,present ,20.70,31.20,
03/09/2019,17:30:00,6.395,-0.736,17.382,0.618,0.173,0.006,4.19,29.00,present ,21.40,30.60,
03/09/2019,18:00:00,5.966,-0.705,16.375,0.691,0.163,0.006,4.19,28.20,present ,20.49,31.50,
03/09/2019,18:30:00,4.718,-0.929,13.441,0.164,0.134,0.001,4.19,26.90,present ,8.33,94.80,
03/09/2019,19:00:00,3.615,-0.744,10.848,0.600,0.108,0.006,4.19,24.90,present ,7.35,69.00,
03/09/2019,19:30:00,2.299,-0.766,7.756,0.549,0.077,0.005,4.18,23.40,present ,6.64,51.00,
03/09/2019,20:00:01,1.948,-0.842,6.929,0.370,0.069,0.003,4.17,20.40,present ,0.00,0.00,
03/09/2019,20:30:00,1.460,-0.805,5.783,0.456,0.057,0.004,4.15,18.00,not present ,0.00,0.00,
03/09/2019,21:00:00,1.175,-0.881,5.114,0.279,0.051,0.002,4.14,17.20,not present ,0.00,0.00,
03/09/2019,21:30:00,1.016,-0.820,4.739,0.422,0.047,0.004,4.12,16.40,not present ,0.00,0.00,
03/09/2019,22:00:01,0.841,-0.817,4.327,0.429,0.043,0.004,4.11,15.70,not present ,0.00,0.00,
03/09/2019,22:30:01,0.858,-0.890,4.368,0.256,0.043,0.002,4.10,14.90,not present ,0.00,0.00,
03/09/2019,23:00:01,0.582,-0.868,3.718,0.309,0.037,0.003,4.09,14.50,not present ,0.00,0.00,
03/09/2019,23:30:01,0.578,-0.805,3.711,0.457,0.037,0.004,4.08,14.20,not present ,0.00,0.00,
04/09/2019,00:00:01,0.603,-0.835,3.768,0.386,0.037,0.003,4.07,13.60,not present ,0.00,0.00,
04/09/2019,00:30:00,0.614,-0.901,3.794,0.231,0.037,0.002,4.07,13.30,not present ,0.00,0.00,
04/09/2019,01:00:01,0.492,-0.926,3.507,0.171,0.035,0.001,4.06,13.20,not present ,0.00,0.00,
04/09/2019,01:30:00,0.478,-0.854,3.475,0.341,0.034,0.003,4.06,12.90,not present ,0.00,0.00,
04/09/2019,02:00:01,0.507,-0.873,3.543,0.296,0.035,0.002,4.05,12.40,not present ,0.00,0.00,
04/09/2019,02:30:01,0.442,-0.897,3.389,0.241,0.033,0.002,4.04,12.40,not present ,0.00,0.00,
04/09/2019,03:00:01,0.427,-0.908,3.355,0.214,0.033,0.002,4.02,12.10,not present ,0.00,0.00,
04/09/2019,03:30:00,0.505,-0.976,3.537,0.056,0.035,0.000,4.01,11.80,not present ,0.00,0.00,
04/09/2019,04:00:00,0.575,-0.887,3.703,0.263,0.037,0.002,3.99,14.20,not present ,0.00,0.00,
04/09/2019,04:30:00,0.659,-0.890,3.900,0.256,0.039,0.002,3.98,15.30,not present ,0.00,0.00,
04/09/2019,05:00:00,0.689,-0.931,3.970,0.161,0.039,0.001,3.97,15.20,not present ,0.00,0.00,
04/09/2019,05:30:00,0.533,-0.858,3.604,0.332,0.036,0.003,3.96,14.70,not present ,0.00,0.00,
04/09/2019,06:00:00,0.758,-0.893,4.133,0.251,0.041,0.002,3.96,14.40,not present ,0.00,0.00,
04/09/2019,06:30:00,0.546,-0.942,3.635,0.134,0.036,0.001,3.95,13.20,not present ,0.00,0.00,
04/09/2019,07:00:00,0.570,-0.995,3.691,0.011,0.036,0.000,3.94,12.10,not present ,0.00,0.00,
04/09/2019,07:30:01,0.626,-0.954,3.822,0.107,0.038,0.001,3.94,11.90,present ,0.00,0.00,
04/09/2019,08:00:01,1.327,-0.909,5.470,0.211,0.054,0.002,3.94,13.60,present ,0.00,0.00,
04/09/2019,08:30:01,1.660,-0.909,6.252,0.212,0.062,0.002,3.94,14.70,present ,0.00,0.00,
04/09/2019,09:00:01,2.395,-0.837,7.980,0.381,0.079,0.003,3.94,16.40,present ,6.37,48.60,
04/09/2019,09:30:01,3.308,-0.903,10.126,0.227,0.101,0.002,3.94,17.79,present ,6.60,49.80,
04/09/2019,10:00:01,3.760,-0.894,11.189,0.248,0.111,0.002,3.95,18.90,present ,6.94,58.20,
04/09/2019,10:30:01,4.198,-0.911,12.217,0.208,0.122,0.002,3.95,20.90,present ,7.60,74.69,
04/09/2019,11:00:01,5.013,-0.871,14.135,0.301,0.141,0.003,4.02,33.59,present ,21.27,122.70,
04/09/2019,11:30:01,5.771,-0.882,15.916,0.277,0.159,0.002,4.13,35.20,present ,21.54,121.20,
04/09/2019,12:00:00,5.510,-0.824,15.303,0.412,0.153,0.004,4.19,26.80,present ,21.80,36.30,
04/09/2019,12:30:01,6.259,-0.793,17.064,0.486,0.170,0.004,4.19,24.30,present ,21.83,30.30,
04/09/2019,13:00:00,6.174,-0.795,16.863,0.480,0.168,0.004,4.19,23.90,present ,21.83,30.30,
04/09/2019,13:30:00,6.611,-0.756,17.891,0.573,0.178,0.005,4.19,24.40,present ,21.62,30.30,
04/09/2019,14:00:01,6.678,-0.754,18.047,0.576,0.180,0.005,4.19,25.50,present ,21.68,30.00,
04/09/2019,14:30:01,6.784,-0.796,18.298,0.478,0.182,0.004,4.19,26.30,present ,21.72,30.30,
04/09/2019,15:00:00,7.058,-0.678,18.940,0.754,0.189,0.007,4.19,26.50,present ,21.79,30.00,
04/09/2019,15:30:00,6.117,-0.697,16.729,0.710,0.167,0.007,4.19,25.90,present ,22.07,29.10,
04/09/2019,16:00:00,6.759,-0.772,18.239,0.535,0.182,0.005,4.19,26.60,present ,20.59,31.20,
04/09/2019,16:30:01,6.235,-0.733,17.007,0.625,0.170,0.006,4.19,26.20,present ,21.01,30.30,
04/09/2019,17:00:01,6.331,-0.740,17.232,0.609,0.172,0.006,4.19,26.80,present ,21.12,30.90,
04/09/2019,17:30:01,5.972,-0.780,16.388,0.515,0.163,0.005,4.19,25.40,present ,7.74,78.00,
04/09/2019,18:00:01,4.579,-0.845,13.114,0.362,0.131,0.003,4.19,24.60,present ,7.58,75.60,
04/09/2019,18:30:01,5.026,-0.763,14.166,0.554,0.141,0.005,4.19,24.90,present ,22.07,29.10,
04/09/2019,19:00:01,3.982,-0.840,11.711,0.374,0.117,0.003,4.19,24.00,present ,7.67,78.90,
04/09/2019,19:30:01,3.332,-0.945,10.184,0.128,0.101,0.001,4.18,22.70,present ,6.40,43.20,
04/09/2019,20:00:00,2.171,-0.849,7.455,0.353,0.074,0.003,4.16,20.10,present ,0.00,0.00,
04/09/2019,20:30:00,1.099,-0.797,4.935,0.475,0.049,0.004,4.15,18.60,not present ,0.00,0.00,
04/09/2019,21:00:00,1.159,-0.903,5.075,0.227,0.050,0.002,4.14,17.40,not present ,0.00,0.00,
04/09/2019,21:30:00,0.841,-0.938,4.328,0.144,0.043,0.001,4.12,16.10,not present ,0.00,0.00,
04/09/2019,22:00:01,0.704,-0.893,4.007,0.251,0.040,0.002,4.11,15.20,not present ,0.00,0.00,
04/09/2019,22:30:00,0.753,-0.936,4.122,0.148,0.041,0.001,4.10,14.50,not present ,0.00,0.00,
04/09/2019,23:00:00,0.614,-0.909,3.794,0.212,0.037,0.002,4.09,14.10,not present ,0.00,0.00,
04/09/2019,23:30:00,0.641,-0.974,3.859,0.060,0.038,0.000,4.08,13.30,not present ,0.00,0.00,
05/09/2019,00:00:00,0.638,-0.913,3.850,0.203,0.038,0.002,4.07,13.10,not present ,0.00,0.00,
05/09/2019,00:30:00,0.629,-0.958,3.830,0.097,0.038,0.000,4.07,12.80,not present ,0.00,0.00,
05/09/2019,01:00:01,0.676,-0.885,3.940,0.268,0.039,0.002,4.06,12.90,not present ,0.00,0.00,
05/09/2019,01:30:00,0.621,-0.915,3.811,0.199,0.038,0.001,4.06,12.90,not present ,0.00,0.00,
05/09/2019,02:00:01,0.630,-0.864,3.831,0.319,0.038,0.003,4.05,12.80,not present ,0.00,0.00,
05/09/2019,02:30:01,0.542,-0.883,3.626,0.274,0.036,0.002,4.04,12.50,not present ,0.00,0.00,
05/09/2019,03:00:01,0.577,-0.962,3.708,0.087,0.037,0.000,4.02,12.40,not present ,0.00,0.00,
05/09/2019,03:30:00,0.481,-0.938,3.481,0.144,0.034,0.001,4.01,12.20,not present ,0.00,0.00,
05/09/2019,04:00:01,0.548,-0.874,3.638,0.295,0.036,0.002,3.99,11.80,not present ,0.00,0.00,
05/09/2019,04:30:01,0.479,-0.996,3.478,0.007,0.034,0.000,3.98,11.20,not present ,0.00,0.00,
05/09/2019,05:00:01,0.511,-0.949,3.552,0.118,0.035,0.001,3.97,10.50,not present ,0.00,0.00,
05/09/2019,05:30:01,0.521,-0.930,3.575,0.163,0.035,0.001,3.96,9.80,not present ,0.00,0.00,
05/09/2019,06:00:01,0.505,-0.930,3.539,0.162,0.035,0.001,3.95,9.70,not present ,0.00,0.00,
05/09/2019,06:30:01,0.465,-0.975,3.444,0.056,0.034,0.000,3.95,9.60,not present ,0.00,0.00,
05/09/2019,07:00:01,0.544,-0.965,3.630,0.081,0.036,0.000,3.94,9.60,not present ,0.00,0.00,
05/09/2019,07:30:00,0.487,-0.952,3.496,0.110,0.034,0.001,3.94,9.89,present ,0.00,0.00,
05/09/2019,08:00:00,0.564,-0.897,3.677,0.240,0.036,0.002,3.94,10.20,present ,0.00,0.00,
05/09/2019,08:30:00,0.690,-0.903,3.973,0.227,0.039,0.002,3.94,10.50,present ,0.00,0.00,
05/09/2019,09:00:00,0.696,-0.881,3.987,0.277,0.039,0.002,3.94,10.90,present ,0.00,0.00,
05/09/2019,09:30:00,0.774,-0.925,4.169,0.174,0.041,0.001,3.94,12.20,present ,6.24,45.30,
05/09/2019,10:00:00,1.315,-0.958,5.442,0.097,0.054,0.000,3.94,14.20,present ,6.90,57.00,
05/09/2019,10:30:00,2.013,-1.035,7.084,-0.082,0.070,0.000,3.95,16.50,present ,7.51,71.10,
05/09/2019,11:00:01,3.463,-0.826,10.491,0.407,0.104,0.004,4.02,30.70,present ,21.30,122.10,
05/09/2019,11:30:01,4.831,-0.802,13.705,0.464,0.137,0.004,4.13,32.40,present ,21.58,120.60,
05/09/2019,12:00:01,4.809,-0.822,13.655,0.417,0.136,0.004,4.19,24.80,present ,22.02,36.59,
05/09/2019,12:30:00,5.690,-0.840,15.724,0.375,0.157,0.003,4.19,22.40,present ,22.00,30.00,
05/09/2019,13:00:00,5.771,-0.733,15.915,0.625,0.159,0.006,4.19,22.10,present ,21.97,30.30,
05/09/2019,13:30:01,6.173,-0.705,16.861,0.691,0.168,0.006,4.19,23.30,present ,21.93,30.00,
05/09/2019,14:00:00,6.597,-0.714,17.858,0.669,0.178,0.006,4.19,24.30,present ,21.54,30.00,
05/09/2019,14:30:01,6.521,-0.741,17.678,0.606,0.176,0.006,4.19,24.90,present ,21.82,29.70,
05/09/2019,15:00:01,6.351,-0.719,17.280,0.659,0.172,0.006,4.19,24.80,present ,21.82,29.70,
05/09/2019,15:30:00,6.399,-0.746,17.392,0.596,0.173,0.005,4.19,24.80,present ,21.79,29.70,
05/09/2019,16:00:00,6.563,-0.778,17.778,0.521,0.177,0.005,4.19,25.40,present ,21.82,29.40,
05/09/2019,16:30:00,6.718,-0.685,18.141,0.738,0.181,0.007,4.19,25.60,present ,21.75,30.00,
05/09/2019,17:00:00,6.368,-0.703,17.318,0.696,0.173,0.006,4.19,26.10,present ,20.12,31.20,
05/09/2019,17:30:00,6.482,-0.806,17.587,0.454,0.175,0.004,4.19,25.70,present ,21.85,29.10,
05/09/2019,18:00:00,6.032,-0.728,16.530,0.639,0.165,0.006,4.19,25.70,present ,21.68,29.40,
05/09/2019,18:30:01,5.475,-0.699,15.220,0.707,0.152,0.007,4.19,25.50,present ,21.57,29.10,
05/09/2019,19:00:00,4.040,-0.845,11.848,0.363,0.118,0.003,4.18,23.10,present ,6.94,58.20,
05/09/2019,19:30:00,2.783,-0.857,8.894,0.334,0.088,0.003,4.17,21.30,present ,0.00,0.00,
05/09/2019,20:00:00,2.040,-0.840,7.146,0.373,0.071,0.003,4.16,19.10,present ,0.00,0.00,
05/09/2019,20:30:01,1.536,-0.896,5.961,0.243,0.059,0.002,4.15,17.29,not present ,0.00,0.00,
05/09/2019,21:00:01,1.326,-0.848,5.468,0.355,0.054,0.003,4.13,16.00,not present ,0.00,0.00,
05/09/2019,21:30:01,0.981,-0.844,4.656,0.365,0.046,0.003,4.12,15.40,not present ,0.00,0.00,
05/09/2019,22:00:01,0.975,-0.882,4.643,0.277,0.046,0.002,4.11,14.80,not present ,0.00,0.00,
05/09/2019,22:30:01,0.781,-0.904,4.188,0.223,0.041,0.002,4.10,14.20,not present ,0.00,0.00,
05/09/2019,23:00:01,0.630,-0.870,3.833,0.305,0.038,0.003,4.09,13.60,not present ,0.00,0.00,
05/09/2019,23:30:01,0.676,-0.858,3.939,0.333,0.039,0.003,4.08,13.20,not present ,0.00,0.00,
06/09/2019,00:00:00,0.707,-0.876,4.013,0.290,0.040,0.002,4.07,13.00,not present ,0.00,0.00,
06/09/2019,00:30:01,0.553,-0.979,3.650,0.047,0.036,0.000,4.07,12.60,not present ,0.00,0.00,
06/09/2019,01:00:00,0.652,-0.844,3.883,0.365,0.038,0.003,4.06,12.00,not present ,0.00,0.00,
06/09/2019,01:30:01,0.471,-0.951,3.458,0.113,0.034,0.001,4.06,11.70,not present ,0.00,0.00,
06/09/2019,02:00:00,0.465,-0.836,3.445,0.384,0.034,0.003,4.05,11.40,not present ,0.00,0.00,
06/09/2019,02:30:00,0.483,-0.860,3.486,0.328,0.034,0.003,4.04,11.10,not present ,0.00,0.00,
06/09/2019,03:00:00,0.528,-0.976,3.592,0.055,0.035,0.000,4.02,11.10,not present ,0.00,0.00,
06/09/2019,03:30:00,0.377,-0.953,3.238,0.109,0.032,0.001,4.01,10.90,not present ,0.00,0.00,
06/09/2019,04:00:00,0.473,-0.923,3.464,0.178,0.034,0.001,3.99,10.70,not present ,0.00,0.00,
06/09/2019,04:30:00,0.393,-0.753,3.276,0.578,0.032,0.005,3.98,10.20,not present ,0.00,0.00,
06/09/2019,05:00:00,0.400,-0.888,3.291,0.261,0.032,0.002,3.97,9.80,not present ,0.00,0.00,
06/09/2019,05:30:01,0.507,-0.815,3.543,0.434,0.035,0.004,3.96,9.89,not present ,0.00,0.00,
06/09/2019,06:00:01,0.430,-0.946,3.363,0.126,0.033,0.001,3.95,9.39,not present ,0.00,0.00,
06/09/2019,06:30:01,0.261,-1.071,2.965,-0.169,0.029,-0.001,3.94,9.10,not present ,0.00,0.00,
06/09/2019,07:00:01,0.444,-0.918,3.395,0.192,0.033,0.001,3.94,9.30,not present ,0.00,0.00,
06/09/2019,07:30:01,0.424,-0.868,3.349,0.309,0.033,0.003,3.94,9.60,present ,0.00,0.00,
06/09/2019,08:00:01,0.319,-0.956,3.101,0.101,0.031,0.001,3.94,10.90,present ,0.00,0.00,
06/09/2019,08:30:01,0.761,-0.976,4.139,0.054,0.041,0.000,3.94,11.50,present ,0.00,0.00,
06/09/2019,09:00:01,0.499,-0.919,3.525,0.190,0.035,0.001,3.94,12.50,present ,7.02,58.80,
06/09/2019,09:30:00,0.805,-0.871,4.243,0.302,0.042,0.003,3.98,20.70,present ,15.70,116.70,
06/09/2019,10:00:00,1.321,-0.997,5.456,0.005,0.054,0.000,4.09,28.80,present ,20.19,129.00,
06/09/2019,10:30:01,1.826,-0.864,6.643,0.319,0.066,0.003,4.18,29.70,present ,20.08,115.20,
06/09/2019,11:00:01,2.338,-0.870,7.847,0.305,0.078,0.003,4.19,19.79,present ,21.17,32.40,
06/09/2019,11:30:00,2.880,-0.896,9.121,0.242,0.091,0.002,4.19,17.70,present ,21.19,30.00,
06/09/2019,12:00:01,2.979,-0.801,9.353,0.465,0.093,0.004,4.19,17.70,present ,21.05,30.00,
06/09/2019,12:30:00,3.105,-0.896,9.649,0.244,0.096,0.002,4.19,18.00,present ,21.12,30.00,
06/09/2019,13:00:00,3.218,-0.791,9.916,0.489,0.099,0.004,4.19,18.50,present ,21.01,29.70,
06/09/2019,13:30:00,3.173,-0.819,9.810,0.424,0.098,0.004,4.19,18.79,present ,21.15,29.70,
06/09/2019,14:00:00,3.320,-0.905,10.155,0.221,0.101,0.002,4.19,18.90,present ,21.08,29.40,
06/09/2019,14:30:01,3.514,-0.865,10.611,0.317,0.106,0.003,4.19,19.40,present ,20.80,30.30,
06/09/2019,15:00:01,3.433,-0.894,10.421,0.248,0.104,0.002,4.19,19.20,present ,21.11,29.70,
06/09/2019,15:30:01,3.334,-0.861,10.188,0.326,0.101,0.003,4.19,19.40,present ,20.69,30.30,
06/09/2019,16:00:00,3.296,-0.876,10.097,0.289,0.100,0.002,4.19,19.40,present ,20.59,30.30,
06/09/2019,16:30:01,3.218,-0.833,9.914,0.392,0.099,0.003,4.19,19.50,present ,20.55,30.00,
06/09/2019,17:00:00,3.116,-0.864,9.676,0.318,0.096,0.003,4.19,19.40,present ,20.27,30.00,
06/09/2019,17:30:01,2.978,-0.787,9.351,0.498,0.093,0.004,4.19,19.50,present ,20.09,30.60,
06/09/2019,18:00:00,2.842,-0.868,9.031,0.310,0.090,0.003,4.18,18.79,present ,7.69,76.50,
06/09/2019,18:30:00,2.591,-0.849,8.442,0.353,0.084,0.003,4.18,18.60,present ,7.43,70.50,
06/09/2019,19:00:00,2.194,-0.878,7.508,0.285,0.075,0.002,4.18,18.00,present ,6.85,54.60,
06/09/2019,19:30:00,1.802,-0.833,6.586,0.390,0.065,0.003,4.17,17.10,present ,0.00,0.00,
06/09/2019,20:00:00,1.583,-0.956,6.073,0.102,0.060,0.001,4.16,15.20,present ,0.00,0.00,
06/09/2019,20:30:01,1.347,-0.919,5.518,0.188,0.055,0.001,4.15,14.00,not present ,0.00,0.00,
06/09/2019,21:00:00,1.119,-0.941,4.982,0.136,0.049,0.001,4.13,13.20,not present ,0.00,0.00,
06/09/2019,21:30:00,0.954,-0.919,4.594,0.188,0.045,0.001,4.12,12.90,not present ,0.00,0.00,
06/09/2019,22:00:00,0.896,-0.927,4.458,0.170,0.044,0.001,4.11,12.40,not present ,0.00,0.00,
06/09/2019,22:30:00,0.822,-0.940,4.284,0.138,0.042,0.001,4.10,11.80,not present ,0.00,0.00,
06/09/2019,23:00:00,0.657,-0.993,3.894,0.016,0.038,0.000,4.09,11.50,not present ,0.00,0.00,
06/09/2019,23:30:01,0.641,-0.820,3.859,0.420,0.038,0.004,4.08,11.40,not present ,0.00,0.00,
07/09/2019,00:00:01,0.630,-0.950,3.832,0.116,0.038,0.001,4.07,10.50,not present ,0.00,0.00,
07/09/2019,00:30:01,0.607,-0.929,3.778,0.165,0.037,0.001,4.07,10.70,not present ,0.00,0.00,
07/09/2019,01:00:01,0.598,-0.913,3.758,0.203,0.037,0.002,4.06,10.40,not present ,0.00,0.00,
07/09/2019,01:30:00,0.580,-0.839,3.713,0.377,0.037,0.003,4.06,10.00,not present ,0.00,0.00,
07/09/2019,02:00:01,0.387,-0.888,3.262,0.262,0.032,0.002,4.05,9.89,not present ,0.00,0.00,
07/09/2019,02:30:01,0.588,-0.924,3.734,0.178,0.037,0.001,4.04,9.80,not present ,0.00,0.00,
07/09/2019,03:00:00,0.495,-0.886,3.514,0.265,0.035,0.002,4.03,9.39,not present ,0.00,0.00,
07/09/2019,03:30:00,0.632,-0.954,3.837,0.105,0.038,0.001,4.01,9.50,not present ,0.00,0.00,
07/09/2019,04:00:00,0.480,-0.951,3.479,0.113,0.034,0.001,3.99,9.00,not present ,0.00,0.00,
07/09/2019,04:30:00,0.424,-0.859,3.348,0.330,0.033,0.003,3.98,9.00,not present ,0.00,0.00,
07/09/2019,05:00:00,0.409,-0.814,3.312,0.436,0.033,0.004,3.97,8.50,not present ,0.00,0.00,
07/09/2019,05:30:00,0.404,-0.971,3.300,0.066,0.033,0.000,3.96,8.20,not present ,0.00,0.00,
07/09/2019,06:00:01,0.385,-0.947,3.256,0.123,0.032,0.001,3.95,8.20,not present ,0.00,0.00,
07/09/2019,06:30:00,0.338,-0.867,3.146,0.312,0.031,0.003,3.94,8.20,not present ,0.00,0.00,
07/09/2019,07:00:00,0.324,-0.902,3.113,0.228,0.031,0.002,3.94,8.10,not present ,0.00,0.00,
07/09/2019,07:30:00,0.404,-0.955,3.301,0.105,0.033,0.001,3.94,8.30,present ,0.00,0.00,
