,Psychrometer
2021-05-05 17:00:00,-1.519728183746338
2021-05-05 17:30:00,-1.5520305633544922
2021-05-05 18:00:00,-0.9248103499412537
2021-05-05 18:30:00,-0.9248103499412537
2021-05-05 19:00:00,-0.9134302735328674
2021-05-05 19:30:00,-0.9150921106338501
2021-05-05 20:00:00,-1.001345157623291
2021-05-05 20:30:00,-0.9706318378448486
2021-05-05 21:00:00,-0.910157322883606
2021-05-05 21:30:00,-0.910157322883606
2021-05-05 22:00:00,-0.8949838280677795
2021-05-05 22:30:00,-0.8949838280677795
2021-05-05 23:00:00,-0.780335545539856
2021-05-05 23:30:00,-0.7651183009147644
2021-05-06 00:00:00,-0.791495680809021
2021-05-06 00:30:00,-0.7712224721908569
2021-05-06 01:00:00,-0.6401461362838745
2021-05-06 01:30:00,-0.6401461362838745
2021-05-06 02:00:00,-0.624211847782135
2021-05-06 02:30:00,-0.624211847782135
2021-05-06 03:00:00,-0.624211847782135
2021-05-06 03:30:00,-0.624211847782135
2021-05-06 04:00:00,-0.624211847782135
2021-05-06 04:30:00,-0.624211847782135
2021-05-06 05:00:00,-0.624211847782135
2021-05-06 05:30:00,-0.624211847782135
2021-05-06 06:00:00,-0.6393853425979614
2021-05-06 06:30:00,-0.6393853425979614
2021-05-06 07:00:00,-0.6393853425979614
2021-05-06 07:30:00,-0.6393853425979614
2021-05-06 08:00:00,-0.7092470526695251
2021-05-06 08:30:00,-0.7092470526695251
2021-05-06 09:00:00,-0.965315043926239
2021-05-06 09:30:00,-0.9636532068252563
2021-05-06 10:00:00,-1.1263130903244019
2021-05-06 10:30:00,-1.1263130903244019
2021-05-06 11:00:00,-0.9858048558235168
2021-05-06 11:30:00,-0.9858048558235168
2021-05-06 12:00:00,-1.0398573875427246
2021-05-06 12:30:00,-1.0195908546447754
2021-05-06 13:00:00,-1.1170381307601929
2021-05-06 13:30:00,-1.1170381307601929
2021-05-06 14:00:00,-1.4400273561477661
2021-05-06 14:30:00,-1.4400273561477661
2021-05-06 15:00:00,-1.581419825553894
2021-05-06 15:30:00,-1.4021345376968384
2021-05-06 16:00:00,-1.2096229791641235
2021-05-06 16:30:00,-1.1431829929351807
2021-05-06 17:00:00,-1.3526276350021362
2021-05-06 17:30:00,-1.5433088541030884
2021-05-06 18:00:00,-1.4344911575317383
2021-05-06 18:30:00,-1.4344911575317383
2021-05-06 19:00:00,-1.3429657220840454
2021-05-06 19:30:00,-1.3429657220840454
2021-05-06 20:00:00,-1.2940335273742676
2021-05-06 20:30:00,-1.2145963907241821
2021-05-06 21:00:00,-1.0708626508712769
2021-05-06 21:30:00,-1.0708626508712769
2021-05-06 22:00:00,-1.0275547504425049
2021-05-06 22:30:00,-1.0275547504425049
2021-05-06 23:00:00,-0.9783507585525513
2021-05-06 23:30:00,-0.9783507585525513
2021-05-07 00:00:00,-0.6483141183853149
2021-05-07 00:30:00,-0.6483141183853149
2021-05-07 01:00:00,-0.7301748991012573
2021-05-07 01:30:00,-0.7301748991012573
2021-05-07 02:00:00,-0.6331406235694885
2021-05-07 02:30:00,-0.6331406235694885
2021-05-07 03:00:00,-0.6331406235694885
2021-05-07 03:30:00,-0.6331406235694885
2021-05-07 04:00:00,-0.617206335067749
2021-05-07 04:30:00,-0.617206335067749
2021-05-07 05:00:00,-0.6331406235694885
2021-05-07 05:30:00,-0.6331406235694885
2021-05-07 06:00:00,-0.6323798298835754
2021-05-07 06:30:00,-0.6323798298835754
2021-05-07 07:00:00,-0.6323798298835754
2021-05-07 07:30:00,-0.6323798298835754
2021-05-07 08:00:00,-0.6848858594894409
2021-05-07 08:30:00,-0.6848858594894409
2021-05-07 09:00:00,-0.9419687390327454
2021-05-07 09:30:00,-0.952409029006958
2021-05-07 10:00:00,-1.1166081428527832
2021-05-07 10:30:00,-1.1166081428527832
2021-05-07 11:00:00,-1.0494576692581177
2021-05-07 11:30:00,-1.0608375072479248
2021-05-07 12:00:00,-1.029457449913025
2021-05-07 12:30:00,-1.1757746934890747
2021-05-07 13:00:00,-1.302783727645874
2021-05-07 13:30:00,-1.302783727645874
2021-05-07 14:00:00,-1.3384759426116943
2021-05-07 14:30:00,-1.3384759426116943
2021-05-07 15:00:00,-1.4372186660766602
2021-05-07 15:30:00,-1.4372186660766602
2021-05-07 16:00:00,-1.3412920236587524
2021-05-07 16:30:00,-1.3384759426116943
2021-05-07 17:00:00,-1.384622573852539
2021-05-07 17:30:00,-1.381806492805481
2021-05-07 18:00:00,-1.1516112089157104
2021-05-07 18:30:00,-1.1516112089157104
2021-05-07 19:00:00,-1.1392383575439453
2021-05-07 19:30:00,-1.1354739665985107
2021-05-07 20:00:00,-1.0328030586242676
2021-05-07 20:30:00,-1.0328030586242676
2021-05-07 21:00:00,-0.9084954857826233
2021-05-07 21:30:00,-0.8908814787864685
2021-05-07 22:00:00,-0.9084954857826233
2021-05-07 22:30:00,-0.9084954857826233
2021-05-07 23:00:00,-0.8933219909667969
2021-05-07 23:30:00,-0.8933219909667969
2021-05-08 00:00:00,-0.6323798298835754
2021-05-08 00:30:00,-0.6323798298835754
2021-05-08 01:00:00,-0.6483141183853149
2021-05-08 01:30:00,-0.6483141183853149
2021-05-08 02:00:00,-0.7900080680847168
2021-05-08 02:30:00,-0.7900080680847168
2021-05-08 03:00:00,-0.7900080680847168
2021-05-08 03:30:00,-0.7900080680847168
2021-05-08 04:00:00,-0.6323798298835754
2021-05-08 04:30:00,-0.6323798298835754
2021-05-08 05:00:00,-0.6323798298835754
2021-05-08 05:30:00,-0.6323798298835754
2021-05-08 06:00:00,-0.6323798298835754
2021-05-08 06:30:00,-0.6323798298835754
2021-05-08 07:00:00,-0.6393853425979614
2021-05-08 07:30:00,-0.6323798298835754
2021-05-08 08:00:00,-0.6689515709877014
2021-05-08 08:30:00,-0.6706134080886841
2021-05-08 09:00:00,-0.7856758236885071
2021-05-08 09:30:00,-0.7856758236885071
2021-05-08 10:00:00,-1.0107547044754028
2021-05-08 10:30:00,-1.0107547044754028
2021-05-08 11:00:00,-0.8905293345451355
2021-05-08 11:30:00,-1.0209413766860962
2021-05-08 12:00:00,-0.8221241235733032
2021-05-08 12:30:00,-1.025144100189209
2021-05-08 13:00:00,-1.022789478302002
2021-05-08 13:30:00,-0.8613752126693726
2021-05-08 14:00:00,-0.8323485255241394
2021-05-08 14:30:00,-0.8531513810157776
2021-05-08 15:00:00,-0.9963841438293457
2021-05-08 15:30:00,-1.0171868801116943
2021-05-08 16:00:00,-0.9963841438293457
2021-05-08 16:30:00,-1.0171868801116943
2021-05-08 17:00:00,-0.9699937105178833
2021-05-08 17:30:00,-0.9907965660095215
2021-05-08 18:00:00,-0.7787364721298218
2021-05-08 18:30:00,-0.79953932762146
2021-05-08 19:00:00,-0.771370530128479
2021-05-08 19:30:00,-0.7921733856201172
2021-05-08 20:00:00,-0.7706787586212158
2021-05-08 20:30:00,-0.791481614112854
2021-05-08 21:00:00,-0.7587718963623047
2021-05-08 21:30:00,-0.7795747518539429
2021-05-08 22:00:00,-0.7587718963623047
2021-05-08 22:30:00,-0.7795747518539429
2021-05-08 23:00:00,-0.7587718963623047
2021-05-08 23:30:00,-0.7795747518539429
2021-05-09 00:00:00,-0.6115769743919373
2021-05-09 00:30:00,-0.6323798298835754
2021-05-09 01:00:00,-0.6115769743919373
2021-05-09 01:30:00,-0.6323798298835754
2021-05-09 02:00:00,-0.6115769743919373
2021-05-09 02:30:00,-0.6323798298835754
2021-05-09 03:00:00,-0.6115769743919373
2021-05-09 03:30:00,-0.6323798298835754
2021-05-09 04:00:00,-0.5964034795761108
2021-05-09 04:30:00,-0.617206335067749
2021-05-09 05:00:00,-0.6115769743919373
