,Psychrometer
2022-05-01 00:00:00,-0.3544998960883135
2022-05-01 00:30:00,-0.3170637509219675
2022-05-01 01:00:00,-0.2963094272104691
2022-05-01 01:30:00,-0.2971938938239996
2022-05-01 02:00:00,-0.3074081588932527
2022-05-01 02:30:00,-0.3185564077462985
2022-05-01 03:00:00,-0.3250637566489523
2022-05-01 03:30:00,-0.3289962808152917
2022-05-01 04:00:00,-0.3222867696419266
2022-05-01 04:30:00,-0.3073159848206315
2022-05-01 05:00:00,-0.3072344029318261
2022-05-01 05:30:00,-0.3145211107199265
2022-05-01 06:00:00,-0.3220731953644404
2022-05-01 06:30:00,-0.3259588716701254
2022-05-01 07:00:00,-0.3196283296492732
2022-05-01 07:30:00,-0.3227835950170447
2022-05-01 08:00:00,-0.3622855240148711
2022-05-01 08:30:00,-0.4378196314574613
2022-05-01 09:00:00,-0.5430799967529087
2022-05-01 09:30:00,-0.694262030241511
2022-05-01 10:00:00,-0.8897330616285735
2022-05-01 10:30:00,-1.0657382631627548
2022-05-01 11:00:00,-1.227333380465777
2022-05-01 11:30:00,-1.3038775659666326
2022-05-01 12:00:00,-1.1552036859698829
2022-05-01 12:30:00,-0.9957192875488045
2022-05-01 13:00:00,-1.0000979369323575
2022-05-01 13:30:00,-1.0457629671488182
2022-05-01 14:00:00,-1.0308987982100284
2022-05-01 14:30:00,-1.0278971015440084
2022-05-01 15:00:00,-1.014947032042173
2022-05-01 15:30:00,-0.9633786768128816
2022-05-01 16:00:00,-0.9119219942534508
2022-05-01 16:30:00,-0.9035892320341458
2022-05-01 17:00:00,-0.9394794942755264
2022-05-01 17:30:00,-0.9424098871096146
2022-05-01 18:00:00,-0.8650635799101066
2022-05-01 18:30:00,-0.8128051017728677
2022-05-01 19:00:00,-0.8156183317879839
2022-05-01 19:30:00,-0.780439549661398
2022-05-01 20:00:00,-0.7097969775015603
2022-05-01 20:30:00,-0.6585837809809317
2022-05-01 21:00:00,-0.6436983607037964
2022-05-01 21:30:00,-0.6423638695674373
2022-05-01 22:00:00,-0.6185853685132737
2022-05-01 22:30:00,-0.5797044981973448
2022-05-01 23:00:00,-0.5351371944341274
2022-05-01 23:30:00,-0.4734474905902637
2022-05-02 00:00:00,-0.4010588916189159
2022-05-02 00:30:00,-0.3421500350298938
2022-05-02 01:00:00,-0.3234371004058505
2022-05-02 01:30:00,-0.3261417047702759
2022-05-02 02:00:00,-0.318327281243184
2022-05-02 02:30:00,-0.2952191401352972
2022-05-02 03:00:00,-0.2556909668493138
2022-05-02 03:30:00,-0.2158478067999808
2022-05-02 04:00:00,-0.1800889248264377
2022-05-02 04:30:00,-0.1522993342555633
2022-05-02 05:00:00,-0.1772417414390925
2022-05-02 05:30:00,-0.2551784256171062
2022-05-02 06:00:00,-0.3209016174054623
2022-05-02 06:30:00,-0.3315132349754264
2022-05-02 07:00:00,-0.310358827301032
2022-05-02 07:30:00,-0.2864175918817562
2022-05-02 08:00:00,-0.2815981540411047
2022-05-02 08:30:00,-0.327562518462925
2022-05-02 09:00:00,-0.4743612140234967
2022-05-02 09:30:00,-0.7245749193690029
2022-05-02 10:00:00,-1.0039047086667467
2022-05-02 10:30:00,-1.2416238740048795
2022-05-02 11:00:00,-1.3772146180264822
2022-05-02 11:30:00,-1.3808643319040887
2022-05-02 12:00:00,-1.3489775543240752
2022-05-02 12:30:00,-1.3958553583980946
2022-05-02 13:00:00,-1.4455399373719582
2022-05-02 13:30:00,-1.422142827052204
2022-05-02 14:00:00,-1.365202836463709
2022-05-02 14:30:00,-1.2994634162637266
2022-05-02 15:00:00,-1.2233067213485125
2022-05-02 15:30:00,-1.125968923302731
2022-05-02 16:00:00,-1.031406590615288
2022-05-02 16:30:00,-0.9582820989882932
2022-05-02 17:00:00,-0.8972818254995946
2022-05-02 17:30:00,-0.8469843565331749
2022-05-02 18:00:00,-0.7975671680070867
2022-05-02 18:30:00,-0.7682904014939236
2022-05-02 19:00:00,-0.7686314890693144
2022-05-02 19:30:00,-0.7888646522389755
2022-05-02 20:00:00,-0.8037208939306751
2022-05-02 20:30:00,-0.7733732981664952
2022-05-02 21:00:00,-0.718235607317004
2022-05-02 21:30:00,-0.6635420208995704
2022-05-02 22:00:00,-0.619814820997837
2022-05-02 22:30:00,-0.5892258364759815
2022-05-02 23:00:00,-0.5309908110081311
2022-05-02 23:30:00,-0.4464851377092358
2022-05-03 00:00:00,-0.3704209058922972
2022-05-03 00:30:00,-0.3161551986879288
2022-05-03 01:00:00,-0.2864988827655624
2022-05-03 01:30:00,-0.2893132352233659
2022-05-03 02:00:00,-0.3066812632660801
2022-05-03 02:30:00,-0.3151543870049627
2022-05-03 03:00:00,-0.3093383284396407
2022-05-03 03:30:00,-0.3095187575954521
2022-05-03 04:00:00,-0.3325667478904724
2022-05-03 04:30:00,-0.3632004696905854
2022-05-03 05:00:00,-0.3800529321213298
2022-05-03 05:30:00,-0.369004034092693
2022-05-03 06:00:00,-0.3339082089941204
2022-05-03 06:30:00,-0.275014739625131
2022-05-03 07:00:00,-0.2002928070141622
2022-05-03 07:30:00,-0.1408051486405054
2022-05-03 08:00:00,-0.1474480751545596
2022-05-03 08:30:00,-0.2795649526546827
2022-05-03 09:00:00,-0.5234792740002302
2022-05-03 09:30:00,-0.7880680139080029
2022-05-03 10:00:00,-1.0460747700076405
2022-05-03 10:30:00,-1.2760926624493023
2022-05-03 11:00:00,-1.3223447856887265
2022-05-03 11:30:00,-1.1945348196833283
2022-05-03 12:00:00,-1.203386815407684
2022-05-03 12:30:00,-1.4126086677494716
2022-05-03 13:00:00,-1.4958841752324363
2022-05-03 13:30:00,-1.3645267484461217
2022-05-03 14:00:00,-1.2461741831230084
2022-05-03 14:30:00,-1.2345542958020057
2022-05-03 15:00:00,-1.2776698449378117
2022-05-03 15:30:00,-1.299165590787827
2022-05-03 16:00:00,-1.2907964913405328
2022-05-03 16:30:00,-1.253530239596046
2022-05-03 17:00:00,-1.2202694115436157
2022-05-03 17:30:00,-1.198218193516746
2022-05-03 18:00:00,-1.1136555096433631
2022-05-03 18:30:00,-1.0029921956068903
2022-05-03 19:00:00,-0.9086830920998604
2022-05-03 19:30:00,-0.8301677518110009
2022-05-03 20:00:00,-0.7540916023564613
2022-05-03 20:30:00,-0.6782750436446984
2022-05-03 21:00:00,-0.621194376711971
2022-05-03 21:30:00,-0.5770040274481771
2022-05-03 22:00:00,-0.5358819589789786
2022-05-03 22:30:00,-0.506005437741243
2022-05-03 23:00:00,-0.4940826665629471
2022-05-03 23:30:00,-0.5059407570981584
2022-05-04 00:00:00,-0.5140676223250876
2022-05-04 00:30:00,-0.4744861381795262
2022-05-04 01:00:00,-0.4482103412538056
2022-05-04 01:30:00,-0.4549960671845115
2022-05-04 02:00:00,-0.4777498427052373
2022-05-04 02:30:00,-0.5248893171986432
2022-05-04 03:00:00,-0.5631934364149134
2022-05-04 03:30:00,-0.5811546456482002
2022-05-04 04:00:00,-0.5896586468984951
2022-05-04 04:30:00,-0.587657727213386
2022-05-04 05:00:00,-0.5781188585113949
2022-05-04 05:30:00,-0.5702393328066427
2022-05-04 06:00:00,-0.5715270236291558
2022-05-04 06:30:00,-0.5802341849920227
2022-05-04 07:00:00,-0.5956902723264698
2022-05-04 07:30:00,-0.6047124921408409
2022-05-04 08:00:00,-0.5926700374152928
2022-05-04 08:30:00,-0.6005030785333115
2022-05-04 09:00:00,-0.6569215742976819
2022-05-04 09:30:00,-0.7303923997617827
2022-05-04 10:00:00,-0.7823501917688995
2022-05-04 10:30:00,-0.8073610344725228
2022-05-04 11:00:00,-0.8211645029044027
2022-05-04 11:30:00,-0.8341902586580263
2022-05-04 12:00:00,-0.8395693587406533
2022-05-04 12:30:00,-0.842593099302744
2022-05-04 13:00:00,-0.8622135483010777
2022-05-04 13:30:00,-0.8792524715903679
2022-05-04 14:00:00,-0.8883040845219229
2022-05-04 14:30:00,-0.8881276866423514
2022-05-04 15:00:00,-0.8828389200487521
2022-05-04 15:30:00,-0.8753640716638256
2022-05-04 16:00:00,-0.8641041942674825
2022-05-04 16:30:00,-0.8575375779016332
2022-05-04 17:00:00,-0.8681245645147824
2022-05-04 17:30:00,-0.8802975490766692
2022-05-04 18:00:00,-0.8848187288728837
2022-05-04 18:30:00,-0.8710484160581967
2022-05-04 19:00:00,-0.8420420615423762
2022-05-04 19:30:00,-0.8085885452722068
2022-05-04 20:00:00,-0.7619132679805519
2022-05-04 20:30:00,-0.711612553178911
2022-05-04 21:00:00,-0.6568602288155303
2022-05-04 21:30:00,-0.5948198252559186
2022-05-04 22:00:00,-0.5494854982076237
2022-05-04 22:30:00,-0.5267008304104469
2022-05-04 23:00:00,-0.5103590712976664
2022-05-04 23:30:00,-0.4830606604977918
2022-05-05 00:00:00,-0.4579018947617264
2022-05-05 00:30:00,-0.4558776204917996
2022-05-05 01:00:00,-0.4490335661558201
2022-05-05 01:30:00,-0.4254330849895888
2022-05-05 02:00:00,-0.3990517949939407
2022-05-05 02:30:00,-0.3712316620524993
2022-05-05 03:00:00,-0.3501606891645212
2022-05-05 03:30:00,-0.354703281860674
2022-05-05 04:00:00,-0.3748940541925338
2022-05-05 04:30:00,-0.3932100177657878
2022-05-05 05:00:00,-0.4218859762303028
2022-05-05 05:30:00,-0.4704011241221036
2022-05-05 06:00:00,-0.5037840160921102
2022-05-05 06:30:00,-0.5125343266624492
2022-05-05 07:00:00,-0.5267874164769114
2022-05-05 07:30:00,-0.5653520523290122
2022-05-05 08:00:00,-0.6245442748202633
2022-05-05 08:30:00,-0.7070687297815864
2022-05-05 09:00:00,-0.8291444125448109
2022-05-05 09:30:00,-1.0238319940184513
2022-05-05 10:00:00,-1.2738243597133811
2022-05-05 10:30:00,-1.4538874970842195
2022-05-05 11:00:00,-1.475527960511782
2022-05-05 11:30:00,-1.4585986705112732
2022-05-05 12:00:00,-1.442316331133345
2022-05-05 12:30:00,-1.344431624993048
2022-05-05 13:00:00,-1.1991104885857131
2022-05-05 13:30:00,-1.1564964820138572
2022-05-05 14:00:00,-1.2150059831823292
2022-05-05 14:30:00,-1.2387431724623044
2022-05-05 15:00:00,-1.223686393445964
2022-05-05 15:30:00,-1.2191218577518572
2022-05-05 16:00:00,-1.1959162916853825
2022-05-05 16:30:00,-1.1225005632362577
2022-05-05 17:00:00,-1.0560386768796477
2022-05-05 17:30:00,-0.9906051358794636
2022-05-05 18:00:00,-0.900814025117366
2022-05-05 18:30:00,-0.8328675317684014
2022-05-05 19:00:00,-0.7624854244432251
2022-05-05 19:30:00,-0.6645490677830574
2022-05-05 20:00:00,-0.5657461138046364
2022-05-05 20:30:00,-0.4955673628810129
2022-05-05 21:00:00,-0.4739199973822006
2022-05-05 21:30:00,-0.483297762207019
2022-05-05 22:00:00,-0.4971455583764829
2022-05-05 22:30:00,-0.479395770615017
2022-05-05 23:00:00,-0.4206385074025393
2022-05-05 23:30:00,-0.3837375583583963
2022-05-06 00:00:00,-0.4142614671068017
2022-05-06 00:30:00,-0.4361569682826564
2022-05-06 01:00:00,-0.431026881211622
2022-05-06 01:30:00,-0.4327352686241453
2022-05-06 02:00:00,-0.467199099680946
2022-05-06 02:30:00,-0.5090886022559511
2022-05-06 03:00:00,-0.528431470701213
2022-05-06 03:30:00,-0.5486040864638738
2022-05-06 04:00:00,-0.5773825947404994
2022-05-06 04:30:00,-0.5976425167321989
2022-05-06 05:00:00,-0.601509058243726
2022-05-06 05:30:00,-0.5909327891145076
2022-05-06 06:00:00,-0.5752170818273218
2022-05-06 06:30:00,-0.562999551170947
2022-05-06 07:00:00,-0.5785252302693485
2022-05-06 07:30:00,-0.624337774062373
2022-05-06 08:00:00,-0.681814542602699
2022-05-06 08:30:00,-0.7544758464422086
2022-05-06 09:00:00,-0.831998479927212
2022-05-06 09:30:00,-0.9012892873519888
2022-05-06 10:00:00,-1.0056299187574291
2022-05-06 10:30:00,-1.1823862242369712
2022-05-06 11:00:00,-1.3359360479400957
2022-05-06 11:30:00,-1.3806579744630445
2022-05-06 12:00:00,-1.3476107703160394
2022-05-06 12:30:00,-1.2433795918235362
2022-05-06 13:00:00,-1.1527970209776204
2022-05-06 13:30:00,-1.169189754481757
