"TOA5","CR1000","CR1000","63335","CR1000.Std.27","CPU:estefania_test_radiometer.CR1","2458","RAD"
"TIMESTAMP","RECORD","NR_Wm2","NR_Wm2_Avg"
"2020-04-29 02:00:00",39,-88.9,-73.21
"2020-04-29 03:00:00",40,-84.2,-85
"2020-04-29 04:00:00",41,-96.6,-88.2
"2020-04-29 05:00:00",42,-77.77,-80.5
"2020-04-29 06:00:00",43,-86.5,-83.5
"2020-04-29 07:00:00",44,-27.95,-49.83
"2020-04-29 08:00:00",45,4.041,-21.38
"2020-04-29 09:00:00",46,65.99,62.79
"2020-04-29 10:00:00",47,42.75,44.1
"2020-04-29 11:00:00",48,600.8,527.1
"2020-04-29 12:00:00",49,679.5,673.9
"2020-04-29 13:00:00",50,750.4,744.4
"2020-04-29 14:00:00",51,122.6,187.2
"2020-04-29 15:00:00",52,261.5,232.2
"2020-04-29 16:00:00",53,481.2,328.3
"2020-04-29 17:00:00",54,607.9,396.7
"2020-04-29 18:00:00",55,417.3,447.5
"2020-04-29 19:00:00",56,159.5,227.7
"2020-04-29 20:00:00",57,-16.8,9.74
"2020-04-29 21:00:00",58,-44.05,-47.91
"2020-04-29 22:00:00",59,-33.98,-40.7
"2020-04-29 23:00:00",60,-77.39,-65.11
"2020-04-30 00:00:00",61,-52.84,-66.98
"2020-04-30 01:00:00",62,-74.39,-67.99
"2020-04-30 02:00:00",63,-150.8,-114.3
"2020-04-30 03:00:00",64,-63.95,-67.33
"2020-04-30 04:00:00",65,-43.43,-54.03
"2020-04-30 05:00:00",66,-44.1,-40.06
"2020-04-30 06:00:00",67,-46.11,-46.11
"2020-04-30 07:00:00",68,-27.6,-32.14
"2020-04-30 08:00:00",69,25.58,13.8
"2020-04-30 09:00:00",70,49.46,46.94
"2020-04-30 10:00:00",71,132.6,123.8
"2020-04-30 11:00:00",72,127.8,120.1
"2020-04-30 12:00:00",73,139.2,89
"2020-04-30 13:00:00",74,173.5,450.8
"2020-04-30 14:00:00",75,349.1,544.9
"2020-04-30 15:00:00",76,73.24,230.4
"2020-04-30 16:00:00",77,216.5,275.8
"2020-04-30 17:00:00",78,215.8,168.3
"2020-04-30 18:00:00",79,260.9,179.9
"2020-04-30 19:00:00",80,-9.08,28.41
"2020-04-30 20:00:00",81,-64.92,22.37
"2020-04-30 21:00:00",82,-77.05,-84.3
"2020-04-30 22:00:00",83,-56.21,-62.27
"2020-04-30 23:00:00",84,-101.3,-90.2
"2020-05-01 00:00:00",85,-102.7,-101.3
"2020-05-01 01:00:00",86,-94.6,-96.1
"2020-05-01 02:00:00",87,-93.3,-91.8
"2020-05-01 03:00:00",88,-92.6,-92.6
"2020-05-01 04:00:00",89,-92.6,-91.6
"2020-05-01 05:00:00",90,-89.3,-89.9
"2020-05-01 06:00:00",91,-86.6,-87.6
"2020-05-01 07:00:00",92,-67.03,-72.93
"2020-05-01 08:00:00",93,-21.22,-37.73
"2020-05-01 09:00:00",94,-25.26,-31.32
"2020-05-01 10:00:00",95,221.2,124.6
"2020-05-01 11:00:00",96,777.4,500.9
"2020-05-01 12:00:00",97,983,958
"2020-05-01 13:00:00",98,1110,627.4
"2020-05-01 14:00:00",99,675.2,596.2
"2020-05-01 15:00:00",100,799.3,545.8
"2020-05-01 16:00:00",101,142.4,339.6
"2020-05-01 17:00:00",102,22.85,54.95
"2020-05-01 18:00:00",103,317,229.1
"2020-05-01 19:00:00",104,98.2,137
"2020-05-01 20:00:00",105,-60.19,-25.89
"2020-05-01 21:00:00",106,-105.3,-103.9
"2020-05-01 22:00:00",107,-104,-104
"2020-05-01 23:00:00",108,-98.6,-100.7
"2020-05-02 00:00:00",109,-96,-97
"2020-05-02 01:00:00",110,-92.6,-92.6
"2020-05-02 02:00:00",111,-96.6,-95.6
"2020-05-02 03:00:00",112,-87.9,-88.7
"2020-05-02 04:00:00",113,-89.3,-89.6
"2020-05-02 05:00:00",114,-81.9,-84.5
"2020-05-02 06:00:00",115,-81.2,-83.9
"2020-05-02 07:00:00",116,-69.06,-74.29
"2020-05-02 08:00:00",117,-42.78,-46.32
"2020-05-02 09:00:00",118,-32,-28.97
"2020-05-02 10:00:00",119,-35.36,-39.4
"2020-05-02 11:00:00",120,709.6,688.7
"2020-05-02 12:00:00",121,817,772.5
"2020-05-02 13:00:00",122,908,874
"2020-05-02 14:00:00",123,848,882
"2020-05-02 15:00:00",124,497.6,687.3
"2020-05-02 16:00:00",125,750.5,695.9
"2020-05-02 17:00:00",126,170.6,289.4
"2020-05-02 18:00:00",127,76.6,176.3
"2020-05-02 19:00:00",128,8.07,162.5
"2020-05-02 20:00:00",129,-64.22,-41.35
"2020-05-02 21:00:00",130,-99.2,-91.8
"2020-05-02 22:00:00",131,-100,-101.3
"2020-05-02 23:00:00",132,-90.6,-93.6
"2020-05-03 00:00:00",133,-88.2,-89.4
"2020-05-03 01:00:00",134,-84.8,-86.4
"2020-05-03 02:00:00",135,-72.39,-78.11
"2020-05-03 03:00:00",136,-55.56,-58.76
"2020-05-03 04:00:00",137,-51.18,-53.37
"2020-05-03 05:00:00",138,-79.14,-68.36
"2020-05-03 06:00:00",139,-59.61,-62.3
"2020-05-03 07:00:00",140,-26.6,-39.74
"2020-05-03 08:00:00",141,13.8,20.54
"2020-05-03 09:00:00",142,69.69,43.43
"2020-05-03 10:00:00",143,182.7,142.2
"2020-05-03 11:00:00",144,156.1,119.3
"2020-05-03 12:00:00",145,91.2,110.2
"2020-05-03 13:00:00",146,203.6,152.9
"2020-05-03 14:00:00",147,194.1,242.4
"2020-05-03 15:00:00",148,691,491.5
"2020-05-03 16:00:00",149,811,552.2
"2020-05-03 17:00:00",150,155.3,311.7
"2020-05-03 18:00:00",151,72.3,117.5
"2020-05-03 19:00:00",152,42.39,57.69
"2020-05-03 20:00:00",153,-27.26,-8.75
"2020-05-03 21:00:00",154,-46.78,-43.42
"2020-05-03 22:00:00",155,-37.37,-39.39
"2020-05-03 23:00:00",156,-38.04,-41.41
"2020-05-04 00:00:00",157,-46.12,-45.78
"2020-05-04 01:00:00",158,-49.49,-49.15
"2020-05-04 02:00:00",159,-52.86,-51.85
"2020-05-04 03:00:00",160,-56.91,-53.21
"2020-05-04 04:00:00",161,-50.18,-49.17
"2020-05-04 05:00:00",162,-51.52,-57.58
"2020-05-04 06:00:00",163,-58.26,-60.62
"2020-05-04 07:00:00",164,-12.46,-27.28
"2020-05-04 08:00:00",165,6.398,-2.189
"2020-05-04 09:00:00",166,62.28,41.75
"2020-05-04 10:00:00",167,122.9,119.5
"2020-05-04 11:00:00",168,305.3,221.5
"2020-05-04 12:00:00",169,391.9,418.3
"2020-05-04 13:00:00",170,238.4,347.1
"2020-05-04 14:00:00",171,255.9,234.7
"2020-05-04 15:00:00",172,178.6,192.9
"2020-05-04 16:00:00",173,155.7,143.6
"2020-05-04 17:00:00",174,69.98,84.3
"2020-05-04 18:00:00",175,69.31,84.3
"2020-05-04 19:00:00",176,44.41,64.09
"2020-05-04 20:00:00",177,-13.8,-3.03
"2020-05-04 21:00:00",178,-42.74,-36.35
"2020-05-04 22:00:00",179,-50.84,-52.85
"2020-05-04 23:00:00",180,-81.1,-71.2
"2020-05-05 00:00:00",181,-97.3,-99
"2020-05-05 01:00:00",182,-96.6,-97.3
"2020-05-05 02:00:00",183,-91.3,-91.6
"2020-05-05 03:00:00",184,-89.9,-90.3
"2020-05-05 04:00:00",185,-92.3,-92
"2020-05-05 05:00:00",186,-90.6,-90.1
"2020-05-05 06:00:00",187,-88.6,-89.3
"2020-05-05 07:00:00",188,-61.65,-70.41
"2020-05-05 08:00:00",189,-54.91,-40.42
"2020-05-05 09:00:00",190,-13.14,-26.61
"2020-05-05 10:00:00",191,45.12,49.34
"2020-05-05 11:00:00",192,741.5,606.9
"2020-05-05 12:00:00",193,825,760.3
"2020-05-05 13:00:00",194,982,896
"2020-05-05 14:00:00",195,835,825
"2020-05-05 15:00:00",196,745.6,843
"2020-05-05 16:00:00",197,735.1,701.9
"2020-05-05 17:00:00",198,396.2,486.9
"2020-05-05 18:00:00",199,-2.351,187.4
"2020-05-05 19:00:00",200,-27.55,62.14
"2020-05-05 20:00:00",201,-65.55,-30.59
"2020-05-05 21:00:00",202,-101.9,-96.5
"2020-05-05 22:00:00",203,-98.6,-101.3
"2020-05-05 23:00:00",204,-97.3,-96.6
"2020-05-06 00:00:00",205,-99.3,-99
"2020-05-06 01:00:00",206,-96.6,-98.3
"2020-05-06 02:00:00",207,-94.6,-94.8
"2020-05-06 03:00:00",208,-91.9,-91.3
"2020-05-06 04:00:00",209,-87.9,-88.6
"2020-05-06 05:00:00",210,-83.5,-85
"2020-05-06 06:00:00",211,-83.2,-81
"2020-05-06 07:00:00",212,-33.34,-44.12
"2020-05-06 08:00:00",213,-20.2,-34.85
"2020-05-06 09:00:00",214,-10.44,24.58
"2020-05-06 10:00:00",215,145.7,139.7
"2020-05-06 11:00:00",216,434.8,577.6
"2020-05-06 12:00:00",217,507.9,371.3
"2020-05-06 13:00:00",218,218.4,303.4
"2020-05-06 14:00:00",219,84.4,100.5
"2020-05-06 15:00:00",220,21.86,11.27
"2020-05-06 16:00:00",221,-5.72,4.373
"2020-05-06 17:00:00",222,69.66,29.95
"2020-05-06 18:00:00",223,68.99,68.31
"2020-05-06 19:00:00",224,29.28,41.39
"2020-05-06 20:00:00",225,-21.88,-15.82
"2020-05-06 21:00:00",226,-40.06,-34.33
"2020-05-06 22:00:00",227,-25.25,-25.92
"2020-05-06 23:00:00",228,-27.27,-26.93
"2020-05-07 00:00:00",229,-25.25,-24.57
"2020-05-07 01:00:00",230,-32.32,-31.98
"2020-05-07 02:00:00",231,-33,-39.9
"2020-05-07 03:00:00",232,-37.72,-37.72
"2020-05-07 04:00:00",233,-26.27,-27.11
"2020-05-07 05:00:00",234,-17.51,-19.53
"2020-05-07 06:00:00",235,-24.25,-22.56
"2020-05-07 07:00:00",236,15.49,3.031
"2020-05-07 08:00:00",237,46.46,39.73
"2020-05-07 09:00:00",238,105.7,79.11
"2020-05-07 10:00:00",239,212,187.3
"2020-05-07 11:00:00",240,163.9,180.9
"2020-05-07 12:00:00",241,269.1,223
"2020-05-07 13:00:00",242,315.2,229.6
"2020-05-07 14:00:00",243,183.9,308.9
"2020-05-07 15:00:00",244,221.3,117
"2020-05-07 16:00:00",245,107,99.7
"2020-05-07 17:00:00",246,42.39,57.18
"2020-05-07 18:00:00",247,10.77,13.46
"2020-05-07 19:00:00",248,16.15,22.21
"2020-05-07 20:00:00",249,-23.56,-12.45
"2020-05-07 21:00:00",250,-21.54,-19.52
"2020-05-07 22:00:00",251,-17.51,-21.54
"2020-05-07 23:00:00",252,-20.2,-22.56
"2020-05-08 00:00:00",253,-29.62,-25.59
"2020-05-08 01:00:00",254,-23.91,-23.06
"2020-05-08 02:00:00",255,-20.21,-20.88
"2020-05-08 03:00:00",256,-18.86,-19.19
"2020-05-08 04:00:00",257,-18.86,-19.53
"2020-05-08 05:00:00",258,-20.88,-19.87
"2020-05-08 06:00:00",259,-14.82,-16.84
"2020-05-08 07:00:00",260,-12.12,-14.82
"2020-05-08 08:00:00",261,-5.388,-7.409
"2020-05-08 09:00:00",262,27.61,13.98
"2020-05-08 10:00:00",263,35.69,31.31
"2020-05-08 11:00:00",264,103.7,99
"2020-05-08 12:00:00",265,35.69,31.31
"2020-05-08 13:00:00",266,55.89,42.08
"2020-05-08 14:00:00",267,24.91,44.44
"2020-05-08 15:00:00",268,56.56,51.17
"2020-05-08 16:00:00",269,99.6,104
"2020-05-08 17:00:00",270,83.5,107.7
"2020-05-08 18:00:00",271,72.7,65.46
"2020-05-08 19:00:00",272,72.7,65.97
"2020-05-08 20:00:00",273,39.04,31.97
"2020-05-08 21:00:00",274,-24.24,-20.87
"2020-05-08 22:00:00",275,-30.97,-27.61
"2020-05-08 23:00:00",276,-35.69,-35.02
"2020-05-09 00:00:00",277,-47.82,-41.25
"2020-05-09 01:00:00",278,-59.94,-68.36
"2020-05-09 02:00:00",279,-35.7,-33.34
"2020-05-09 03:00:00",280,-38.39,-35.69
"2020-05-09 04:00:00",281,-74.09,-59.27
"2020-05-09 05:00:00",282,-67.37,-71.07
"2020-05-09 06:00:00",283,-80.2,-67.7
"2020-05-09 07:00:00",284,-70.4,-56.93
"2020-05-09 08:00:00",285,23.58,12.13
"2020-05-09 09:00:00",286,72.06,37.21
"2020-05-09 10:00:00",287,111.1,135.2
"2020-05-09 11:00:00",288,896,476.1
"2020-05-09 12:00:00",289,162.4,590.3
"2020-05-09 13:00:00",290,198.3,251.5
"2020-05-09 14:00:00",291,182.1,531
"2020-05-09 15:00:00",292,873,732.2
"2020-05-09 16:00:00",293,148.6,344.5
"2020-05-09 17:00:00",294,23.2,38.83
"2020-05-09 18:00:00",295,18.17,12.11
"2020-05-09 19:00:00",296,-7.405,8.08
"2020-05-09 20:00:00",297,-41.73,-23.22
"2020-05-09 21:00:00",298,-70.36,-62.95
"2020-05-09 22:00:00",299,-28.62,-43.27
"2020-05-09 23:00:00",300,-35.7,-83.2
"2020-05-10 00:00:00",301,-16.16,-14.48
"2020-05-10 01:00:00",302,-12.12,-15.83
"2020-05-10 02:00:00",303,-12.12,-12.29
"2020-05-10 03:00:00",304,-8.76,-10.27
"2020-05-10 04:00:00",305,-3.705,-8.25
"2020-05-10 05:00:00",306,-2.358,-3.368
"2020-05-10 06:00:00",307,7.411,6.4
"2020-05-10 07:00:00",308,34.36,36.72
"2020-05-10 08:00:00",309,-1.01,1.853
"2020-05-10 09:00:00",310,-6.736,-9.09
"2020-05-10 10:00:00",311,-16.84,-16.16
"2020-05-10 11:00:00",312,-35.02,-29.63
"2020-05-10 12:00:00",313,-111.1,-81.5
"2020-05-10 13:00:00",314,744.2,683.8
"2020-05-10 14:00:00",315,270.4,330.2
"2020-05-10 15:00:00",316,635.7,484.6
"2020-05-10 16:00:00",317,405.6,339.3
"2020-05-10 17:00:00",318,259.7,292.6
"2020-05-10 18:00:00",319,129.2,202.8
"2020-05-10 19:00:00",320,37.02,47.11
"2020-05-10 20:00:00",321,-8.42,0.168
"2020-05-10 21:00:00",322,-38.04,-28.61
"2020-05-10 22:00:00",323,-46.81,-42.6
"2020-05-10 23:00:00",324,-32.66,-42.6
"2020-05-11 00:00:00",325,-42.09,-41.42
"2020-05-11 01:00:00",326,-51.19,-52.2
"2020-05-11 02:00:00",327,-34.02,-41.09
"2020-05-11 03:00:00",328,-38.74,-38.23
"2020-05-11 04:00:00",329,-80.8,-73.43
"2020-05-11 05:00:00",330,-84.6,-82.2
"2020-05-11 06:00:00",331,-85.6,-83.9
"2020-05-11 07:00:00",332,-68.74,-70.59
"2020-05-11 08:00:00",333,-55.26,-58.63
"2020-05-11 09:00:00",334,25.94,-5.898
"2020-05-11 10:00:00",335,243.8,227.3
"2020-05-11 11:00:00",336,156.2,210.7
"2020-05-11 12:00:00",337,134.6,132.6
"2020-05-11 13:00:00",338,164.9,140.7
"2020-05-11 14:00:00",339,165.6,194.2
"2020-05-11 15:00:00",340,98.3,101
"2020-05-11 16:00:00",341,129.9,113.4
"2020-05-11 17:00:00",342,167.6,161.2
"2020-05-11 18:00:00",343,100.3,120.5
"2020-05-11 19:00:00",344,28.27,55.7
"2020-05-11 20:00:00",345,-17.17,-7.743
"2020-05-11 21:00:00",346,-28.96,-24.91
"2020-05-11 22:00:00",347,-34.01,-33
"2020-05-11 23:00:00",348,-29.3,-30.64
"2020-05-12 00:00:00",349,-35.7,-34.69
"2020-05-12 01:00:00",350,-35.7,-35.19
"2020-05-12 02:00:00",351,-55.58,-44.46
"2020-05-12 03:00:00",352,-32,-43.62
"2020-05-12 04:00:00",353,-29.98,-29.14
"2020-05-12 05:00:00",354,-30.32,-29.64
"2020-05-12 06:00:00",355,-27.62,-28.97
"2020-05-12 07:00:00",356,-4.379,-11.62
"2020-05-12 08:00:00",357,66.01,42.44
"2020-05-12 09:00:00",358,105.1,101.7
"2020-05-12 10:00:00",359,101.7,121.5
"2020-05-12 11:00:00",360,154.2,156.9
"2020-05-12 12:00:00",361,154.1,158.9
"2020-05-12 13:00:00",362,222.8,192.9
"2020-05-12 14:00:00",363,214.7,329.4
"2020-05-12 15:00:00",364,351.2,322.6
"2020-05-12 16:00:00",365,417.1,361.6
"2020-05-12 17:00:00",366,36.33,106.3
"2020-05-12 18:00:00",367,30.29,11.11
"2020-05-12 19:00:00",368,-2.02,16.83
"2020-05-12 20:00:00",369,-37.71,-28.79
"2020-05-12 21:00:00",370,-18.52,-29.63
"2020-05-12 22:00:00",371,-37.04,-34.01
"2020-05-12 23:00:00",372,-46.81,-43.44
"2020-05-13 00:00:00",373,-36.71,-43.11
"2020-05-13 01:00:00",374,-40.42,-40.08
"2020-05-13 02:00:00",375,-34.69,-42.61
"2020-05-13 03:00:00",376,-30.99,-32
"2020-05-13 04:00:00",377,-28.29,-27.62
"2020-05-13 05:00:00",378,-70.74,-50.53
"2020-05-13 06:00:00",379,-69.73,-76.3
"2020-05-13 07:00:00",380,-59.29,-62.66
"2020-05-13 08:00:00",381,-43.12,-48.51
"2020-05-13 09:00:00",382,-79.51,-61.65
"2020-05-13 10:00:00",383,-86.9,-103.4
"2020-05-13 11:00:00",384,802,709
"2020-05-13 12:00:00",385,845,846
"2020-05-13 13:00:00",386,875,892
"2020-05-13 14:00:00",387,850,871
"2020-05-13 15:00:00",388,785,816
"2020-05-13 16:00:00",389,678.9,709.5
"2020-05-13 17:00:00",390,532.6,569.2
"2020-05-13 18:00:00",391,242.5,345.9
"2020-05-13 19:00:00",392,159.6,192.7
"2020-05-13 20:00:00",393,-35.63,0.33
"2020-05-13 21:00:00",394,-111.7,-92.5
"2020-05-13 22:00:00",395,-110.7,-112.2
"2020-05-13 23:00:00",396,-107.4,-105
"2020-05-14 00:00:00",397,-100,-103
"2020-05-14 01:00:00",398,-100,-103.4
"2020-05-14 02:00:00",399,-101.7,-100.2
"2020-05-14 03:00:00",400,-97.6,-100.2
"2020-05-14 04:00:00",401,-92.6,-95
"2020-05-14 05:00:00",402,-83.9,-87.6
"2020-05-14 06:00:00",403,-76.1,-83
"2020-05-14 07:00:00",404,-61.62,-62.97
"2020-05-14 08:00:00",405,-56.24,-57.42
"2020-05-14 09:00:00",406,-47.82,-49.67
"2020-05-14 10:00:00",407,-53.86,-62.62
"2020-05-14 11:00:00",408,792.5,738
"2020-05-14 12:00:00",409,922,880
"2020-05-14 13:00:00",410,365.4,262.6
"2020-05-14 14:00:00",411,134.4,188.8
"2020-05-14 15:00:00",412,66.9,87.6
"2020-05-14 16:00:00",413,508.9,284
"2020-05-14 17:00:00",414,586.8,553.4
"2020-05-14 18:00:00",415,151.9,294
"2020-05-14 19:00:00",416,39.33,60.67
"2020-05-14 20:00:00",417,-20.18,-2.693
"2020-05-14 21:00:00",418,-43.74,-35.66
"2020-05-14 22:00:00",419,-59.57,-57.38
"2020-05-14 23:00:00",420,-60.93,-63.11
"2020-05-15 00:00:00",421,-86.5,-79.28
"2020-05-15 01:00:00",422,-80.5,-72.39
"2020-05-15 02:00:00",423,-80.5,-81.7
"2020-05-15 03:00:00",424,-63.98,-70.38
"2020-05-15 04:00:00",425,-68.7,-70.72
"2020-05-15 05:00:00",426,-76.1,-73.75
"2020-05-15 06:00:00",427,-76.79,-79.48
"2020-05-15 07:00:00",428,-36.04,-49.68
"2020-05-15 08:00:00",429,-10.78,-16.84
"2020-05-15 09:00:00",430,55.89,35.69
"2020-05-15 10:00:00",431,177.7,192.9
"2020-05-15 11:00:00",432,335.6,465.4
"2020-05-15 12:00:00",433,102.9,208.9
"2020-05-15 13:00:00",434,556.8,351.4
"2020-05-15 14:00:00",435,235.9,284.2
"2020-05-15 15:00:00",436,576.9,402.7
"2020-05-15 16:00:00",437,166.3,586.5
"2020-05-15 17:00:00",438,402.7,244.4
"2020-05-15 18:00:00",439,357.7,204.7
"2020-05-15 19:00:00",440,270.8,320.1
"2020-05-15 20:00:00",441,-26.21,38.97
"2020-05-15 21:00:00",442,-91.5,-85.2
"2020-05-15 22:00:00",443,-80.8,-88.5
"2020-05-15 23:00:00",444,-90.5,-88.5
"2020-05-16 00:00:00",445,-59.92,-59.24
"2020-05-16 01:00:00",446,-79.79,-66.66
"2020-05-16 02:00:00",447,-86.9,-89.4
"2020-05-16 03:00:00",448,-86.2,-85
"2020-05-16 04:00:00",449,-81.8,-85.9
"2020-05-16 05:00:00",450,-71.05,-75.6
"2020-05-16 06:00:00",451,-73.41,-77.12
"2020-05-16 07:00:00",452,-59.6,-62.64
"2020-05-16 08:00:00",453,9.09,-17.85
"2020-05-16 09:00:00",454,68.33,57.73
"2020-05-16 10:00:00",455,93.5,96.2
"2020-05-16 11:00:00",456,848,564.9
"2020-05-16 12:00:00",457,874,784.4
"2020-05-16 13:00:00",458,572.3,720.4
"2020-05-16 14:00:00",459,509.9,461.5
"2020-05-16 15:00:00",460,279.4,481.6
"2020-05-16 16:00:00",461,475.6,473
"2020-05-16 17:00:00",462,331.2,243.7
"2020-05-16 18:00:00",463,170,157.6
"2020-05-16 19:00:00",464,18.82,40.67
"2020-05-16 20:00:00",465,18.16,14.29
"2020-05-16 21:00:00",466,-68.27,-68.1
"2020-05-16 22:00:00",467,-55.85,-63.41
"2020-05-16 23:00:00",468,-43.07,-44.08
"2020-05-17 00:00:00",469,-40.38,-41.05
"2020-05-17 01:00:00",470,-45.76,-42.73
"2020-05-17 02:00:00",471,-69.65,-67.12
"2020-05-17 03:00:00",472,-53.85,-55.87
"2020-05-17 04:00:00",473,-53.85,-55.03
"2020-05-17 05:00:00",474,-61.6,-56.72
"2020-05-17 06:00:00",475,-56.56,-56.05
"2020-05-17 07:00:00",476,0,-17.34
"2020-05-17 08:00:00",477,49.14,44.94
"2020-05-17 09:00:00",478,43.08,21.88
"2020-05-17 10:00:00",479,6.73,31.64
"2020-05-17 11:00:00",480,574,304.3
"2020-05-17 12:00:00",481,668.6,619.2
"2020-05-17 13:00:00",482,970,989
"2020-05-17 14:00:00",483,587.3,892
"2020-05-17 15:00:00",484,325.9,513.9
"2020-05-17 16:00:00",485,86,129.2
"2020-05-17 17:00:00",486,690.1,701.8
"2020-05-17 18:00:00",487,454.8,475.3
"2020-05-17 19:00:00",488,150.5,198.8
"2020-05-17 20:00:00",489,-19.83,19.32
"2020-05-17 21:00:00",490,-84.4,-85.6
"2020-05-17 22:00:00",491,-79.72,-77.7
"2020-05-17 23:00:00",492,-66.62,-74.36
"2020-05-18 00:00:00",493,-53.16,-57.03
"2020-05-18 01:00:00",494,-53.84,-54.18
"2020-05-18 02:00:00",495,-42.07,-54.02
"2020-05-18 03:00:00",496,-86.2,-82.3
"2020-05-18 04:00:00",497,-89.5,-88.7
"2020-05-18 05:00:00",498,-84.5,-86.4
"2020-05-18 06:00:00",499,-26.93,-31.81
"2020-05-18 07:00:00",500,-39.05,-56.39
"2020-05-18 08:00:00",501,-32.32,-42.92
"2020-05-18 09:00:00",502,-24.91,3.37
"2020-05-18 10:00:00",503,-59.89,-16.82
"2020-05-18 11:00:00",504,886,798.8
"2020-05-18 12:00:00",505,842,874
"2020-05-18 13:00:00",506,719,850
"2020-05-18 14:00:00",507,587.8,647.2
"2020-05-18 15:00:00",508,846,537.7
"2020-05-18 16:00:00",509,584.8,582.1
"2020-05-18 17:00:00",510,201.5,202.1
"2020-05-18 18:00:00",511,120.3,121.5
"2020-05-18 19:00:00",512,86.7,59.83
"2020-05-18 20:00:00",513,1.681,39
"2020-05-18 21:00:00",514,-85.1,-67.75
"2020-05-18 22:00:00",515,-71.98,-71.64
"2020-05-18 23:00:00",516,-61.91,-62.57
"2020-05-19 00:00:00",517,-47.1,-51.31
"2020-05-19 01:00:00",518,-63.93,-54.34
"2020-05-19 02:00:00",519,-37.35,-35.5
"2020-05-19 03:00:00",520,-22.88,-34.83
"2020-05-19 04:00:00",521,-64.28,-52.84
"2020-05-19 05:00:00",522,-52.84,-56.55
"2020-05-19 06:00:00",523,-25.92,-22.89
"2020-05-19 07:00:00",524,-19.86,-19.52
"2020-05-19 08:00:00",525,-10.77,-14.81
"2020-05-19 09:00:00",526,28.94,10.1
"2020-05-19 10:00:00",527,155.5,129.9
"2020-05-19 11:00:00",528,239.6,209.6
"2020-05-19 12:00:00",529,193.7,221.4
"2020-05-19 13:00:00",530,287.9,284.9
"2020-05-19 14:00:00",531,166.5,146.3
"2020-05-19 15:00:00",532,61.88,98.5
"2020-05-19 16:00:00",533,168.2,116.7
"2020-05-19 17:00:00",534,175.6,192.7
"2020-05-19 18:00:00",535,94.2,92
"2020-05-19 19:00:00",536,294,189.4
"2020-05-19 20:00:00",537,-2.354,62.04
"2020-05-19 21:00:00",538,-47.77,-11.44
"2020-05-19 22:00:00",539,-84.1,-86.5
"2020-05-19 23:00:00",540,-54.87,-59.07
"2020-05-20 00:00:00",541,-83.2,-78.44
"2020-05-20 01:00:00",542,-69.35,-70.69
"2020-05-20 02:00:00",543,-56.56,-59.25
"2020-05-20 03:00:00",544,-31.65,-43.43
"2020-05-20 04:00:00",545,-23.56,-24.58
"2020-05-20 05:00:00",546,-41.07,-31.98
"2020-05-20 06:00:00",547,-24.91,-35.35
"2020-05-20 07:00:00",548,12.46,-0.168
"2020-05-20 08:00:00",549,34.34,23.57
"2020-05-20 09:00:00",550,100.3,92.6
"2020-05-20 10:00:00",551,90.2,82.8
"2020-05-20 11:00:00",552,56.53,45.42
"2020-05-20 12:00:00",553,33.65,53.5
"2020-05-20 13:00:00",554,55.18,103.3
"2020-05-20 14:00:00",555,69.98,93.2
"2020-05-20 15:00:00",556,84.1,54.17
