,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-05-05 20:00:00,0.0,10.7,4.6899999999999995,117.0,0.4329963848671337,0.2139417654155758,10.836548671712144,968.2384678848687
2021-05-05 20:30:00,0.0,10.7,4.994999999999999,117.0,0.4111213817683481,0.209363918432015,7.757353956009942,693.7868015367964
2021-05-05 21:00:00,0.0,9.1,4.485,20.0,0.3548426819962968,0.1662792562919033,7.126494831603457,636.6492374042789
2021-05-05 21:30:00,0.0,9.1,4.18,20.0,0.3409726097358552,0.1542970344954173,5.314995179175819,474.96270165476716
2021-05-05 22:00:00,0.0,7.3,3.875,0.5,0.2924878456692842,0.1273465825859017,4.12066638516894,368.31561821498036
2021-05-05 22:30:00,0.0,7.3,3.67,0.5,0.2776589164308067,0.1173684127138491,3.05262012332299,272.91923886565604
2021-05-05 23:00:00,0.0,3.9,3.16,0.4,0.2156171208850267,0.0857943873588779,1.942393138996002,174.0160999194796
2021-05-05 23:30:00,0.0,3.9,2.86,0.4,0.2135982339853543,0.0800979313734015,1.6635898565392047,148.75962405408742
2021-05-06 00:00:00,0.0,10.3,2.45,0.3,0.3708488579945694,0.1199611931032708,2.4037994397947395,214.78618251265658
2021-05-06 00:30:00,0.0,10.3,1.735,0.3,0.4134463619534052,0.1053911003244222,2.23652480385839,199.84740010334866
2021-05-06 01:00:00,0.0,2.8,1.735,0.4,0.2315940393996199,0.0628632865049106,1.6307256549839662,145.8162614486923
2021-05-06 01:30:00,0.0,2.8,1.325,0.4,0.3119048756430364,0.0692958312649757,1.8989164725713137,169.3321507746106
2021-05-06 02:00:00,0.0,1.8,1.735,0.3,0.321369558174104,0.0878638601887503,1.2358942827534307,110.54402301268941
2021-05-06 02:30:00,0.0,1.8,1.225,0.3,0.3262387939040146,0.0687315800033814,0.9611007896103618,85.87807500129614
2021-05-06 03:00:00,0.0,0.5,1.735,0.4,0.3024422896326311,0.0834843580558042,0.8352717333448163,74.55588510028716
2021-05-06 03:30:00,0.0,0.5,1.84,0.4,0.3033923701236236,0.0873025401697417,0.9611007896103618,85.8283027235298
2021-05-06 04:00:00,0.0,-0.1,2.45,0.4,0.2886316688160864,0.101047314500155,0.530879104442711,47.6388704884157
2021-05-06 04:30:00,0.0,-0.1,2.345,0.4,0.2953017283895673,0.1005108009408344,0.4286491095075789,38.33095874225355
2021-05-06 05:00:00,0.0,-0.8,3.0599999999999996,0.4,0.3079469168333454,0.1240720846280739,0.22301949251568634,19.757946460107835
2021-05-06 05:30:00,0.0,-0.8,2.4450000000000003,0.4,0.3232146311384598,0.1135319137397136,-0.010207931932432327,-0.5234477425004423
2021-05-06 06:00:00,0.0,-1.4,2.45,1.3,0.3015604565134674,0.1065396857923277,0.6581253306005949,58.407372832405215
2021-05-06 06:30:00,0.0,-1.4,2.96,1.3,0.2957718188655855,0.1173589668876938,0.30031460173281044,26.834969952421687
2021-05-06 07:00:00,0.0,0.4,2.65,29.0,0.3414446056611727,0.1270799855439796,0.015806479940993875,1.451459812979513
2021-05-06 07:30:00,0.0,0.4,3.16,29.0,0.360623354229618,0.148683620333011,-0.010207931932432327,-0.6497833859504484
2021-05-06 08:00:00,0.0,3.7,2.96,77.7,0.4821281433038647,0.1908516042149756,0.5053578533291583,45.101567725310936
2021-05-06 08:30:00,0.0,3.7,2.855,77.7,0.5056174582955477,0.1957692895166303,1.3103601657277395,116.96872121627366
2021-05-06 09:00:00,0.0,8.4,2.345,139.6,0.6977857218889152,0.2383746769659263,2.4037994397947395,214.83380408118583
2021-05-06 09:30:00,0.0,8.4,1.94,139.6,0.6966833747769263,0.2120694526549142,5.1920351350765035,463.6894529238339
2021-05-06 10:00:00,0.0,12.7,2.04,281.0,0.9311117001877336,0.3015870523785799,7.537824232533171,673.5413424106738
2021-05-06 10:30:00,0.0,12.7,3.67,281.0,0.9347832762925748,0.411877653783211,10.868722107405606,971.3669612670467
2021-05-06 11:00:00,0.0,13.7,3.5700000000000003,523.1,0.9994389478693932,0.4611457343231115,16.353406822220798,1461.209589742047
2021-05-06 11:30:00,0.0,13.7,2.755,523.1,1.0080615584000312,0.41415378182815,19.23630447938151,1719.0671561434747
2021-05-06 12:00:00,0.0,15.6,3.265,602.2,1.0456850082877875,0.4727489389348052,20.4988568269564,1832.5861968221059
2021-05-06 12:30:00,0.0,15.6,2.04,602.2,1.059863788061181,0.3903002961371957,20.760472216244484,1856.0555376764783
2021-05-06 13:00:00,0.0,17.7,3.16,642.3,1.2648474492337838,0.5527877187975567,21.319451197719427,1905.6207229353358
2021-05-06 13:30:00,0.0,17.7,4.89,642.3,1.252695191915285,0.652271222928333,21.414143847873476,1913.7181010148365
2021-05-06 14:00:00,0.0,17.0,4.385,383.7,1.255648620012048,0.5923087565083807,17.784861542107986,1589.968666465129
2021-05-06 14:30:00,0.0,17.0,4.18,383.7,1.2517731613083074,0.5782415460196125,19.731990015504707,1762.9967470374293
2021-05-06 15:00:00,0.0,19.1,4.385,501.4,1.3908068297897689,0.6626718953844164,21.047715219077563,1880.4554809408278
2021-05-06 15:30:00,0.0,19.1,4.18,501.4,1.3255782105865923,0.6225738416236978,21.08858846277936,1885.615531645815
2021-05-06 16:00:00,0.0,18.9,4.28,533.9,1.281844720940088,0.6157120370228801,21.292356867666477,1903.1330869043309
2021-05-06 16:30:00,0.0,18.9,4.895,533.9,1.2982226347510772,0.6568548221407836,18.964620391546728,1695.2276420683947
