,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-05-05 15:30:00,0.0,12.4,0.915,908.0,0.8157537400032298,0.2807076929508532,19.84553216689305,10744.834863515882
2021-05-05 16:00:00,0.0,12.3,1.225,736.9,0.6702133329671194,0.2490509579398719,20.645549839750057,11160.624208061223
2021-05-05 16:30:00,0.0,12.3,0.715,736.9,0.6988243610553635,0.2175087831995253,19.742758293548945,10669.405917634516
2021-05-05 17:00:00,0.0,13.8,0.51,483.0,0.7448040156000045,0.163303209846313,20.791803824828243,11257.812412863752
2021-05-05 17:30:00,0.0,13.8,1.125,483.0,0.7803084443097505,0.2242646705234234,20.38211639966894,11041.781737756584
2021-05-05 18:00:00,0.0,13.0,3.16,331.9,0.6702524789837466,0.2907258526240879,20.19362295038498,10945.487162382515
2021-05-05 18:30:00,0.0,13.0,3.26,331.9,0.6021039029083043,0.2691201640475772,18.87424417499896,10234.940488888455
2021-05-05 19:00:00,0.0,12.9,3.5700000000000003,285.2,0.5453525574700201,0.2515995686760248,18.58620721217928,10120.45775322762
2021-05-05 19:30:00,0.0,12.9,4.08,285.2,0.5200565316119291,0.2553775585925474,16.611339068973976,9070.503670190845
2021-05-05 20:00:00,0.0,10.7,4.6899999999999995,117.0,0.4329963848671337,0.2139417654155758,14.184352488504043,7759.504758820555
2021-05-05 20:30:00,0.0,10.7,4.994999999999999,117.0,0.4111213817683481,0.209363918432015,11.021010992825326,6050.302933762802
2021-05-05 21:00:00,0.0,9.1,4.485,20.0,0.3548426819962968,0.1662792562919033,8.554728820550748,4711.255289708949
2021-05-05 21:30:00,0.0,9.1,4.18,20.0,0.3409726097358552,0.1542970344954173,6.1841316647793025,3417.824513307964
2021-05-05 22:00:00,0.0,7.3,3.875,0.5,0.2924878456692842,0.1273465825859017,4.369470038339253,2424.008730923339
2021-05-05 22:30:00,0.0,7.3,3.67,0.5,0.2776589164308067,0.1173684127138491,3.089674161392619,1727.8317854997038
2021-05-05 23:00:00,0.0,3.9,3.16,0.4,0.2156171208850267,0.0857943873588779,2.2358075434972755,1252.1638645802955
2021-05-05 23:30:00,0.0,3.9,2.86,0.4,0.2135982339853543,0.0800979313734015,1.6021350210118768,907.714728337827
2021-05-06 00:00:00,0.0,10.3,2.45,0.3,0.3708488579945694,0.1199611931032708,2.0291303341750737,1129.2701265525102
2021-05-06 00:30:00,0.0,10.3,1.735,0.3,0.4134463619534052,0.1053911003244222,1.6113047889751588,902.2587440128835
2021-05-06 01:00:00,0.0,2.8,1.735,0.4,0.2315940393996199,0.0628632865049106,1.1802759916405776,663.0249487096753
2021-05-06 01:30:00,0.0,2.8,1.325,0.4,0.3119048756430364,0.0692958312649757,1.028232037290538,578.0891623525873
2021-05-06 02:00:00,0.0,1.8,1.735,0.3,0.321369558174104,0.0878638601887503,0.9495285604686091,536.4697321756285
2021-05-06 02:30:00,0.0,1.8,1.225,0.3,0.3262387939040146,0.0687315800033814,0.40744416132220296,241.9873444774178
2021-05-06 03:00:00,0.0,0.5,1.735,0.4,0.3024422896326311,0.0834843580558042,0.48718003800007004,285.3614202436723
2021-05-06 03:30:00,0.0,0.5,1.84,0.4,0.3033923701236236,0.0873025401697417,0.3405805331145846,201.171796684216
2021-05-06 04:00:00,0.0,-0.1,2.45,0.4,0.2886316688160864,0.101047314500155,0.2608980070248783,156.61936756834564
2021-05-06 04:30:00,0.0,-0.1,2.345,0.4,0.2953017283895673,0.1005108009408344,0.19918082292527403,124.80648300125756
2021-05-06 05:00:00,0.0,-0.8,3.0599999999999996,0.4,0.3079469168333454,0.1240720846280739,0.2319220209189686,138.77104543048355
2021-05-06 05:30:00,0.0,-0.8,2.4450000000000003,0.4,0.3232146311384598,0.1135319137397136,0.028788434188307607,28.1652822165855
2021-05-06 06:00:00,0.0,-1.4,2.45,1.3,0.3015604565134674,0.1065396857923277,-0.0020249221060528733,11.683065027755617
2021-05-06 06:30:00,0.0,-1.4,2.96,1.3,0.2957718188655855,0.1173589668876938,-0.14542337147823733,-67.02150803930553
2021-05-06 07:00:00,0.0,0.4,2.65,29.0,0.3414446056611727,0.1270799855439796,0.12029098435442799,78.29020092960377
2021-05-06 07:30:00,0.0,0.4,3.16,29.0,0.360623354229618,0.148683620333011,0.4835035642078362,274.82509168100694
2021-05-06 08:00:00,0.0,3.7,2.96,77.7,0.4821281433038647,0.1908516042149756,1.729157125747424,953.4931723567528
2021-05-06 08:30:00,0.0,3.7,2.855,77.7,0.5056174582955477,0.1957692895166303,3.9749528835115915,2171.5697586698097
2021-05-06 09:00:00,0.0,8.4,2.345,139.6,0.6977857218889152,0.2383746769659263,8.64602699257657,4718.98207311814
2021-05-06 09:30:00,0.0,8.4,1.94,139.6,0.6966833747769263,0.2120694526549142,13.381239231614103,7270.134889982086
2021-05-06 10:00:00,0.0,12.7,2.04,281.0,0.9311117001877336,0.3015870523785799,19.210035656655474,10398.111820320804
2021-05-06 10:30:00,0.0,12.7,3.67,281.0,0.9347832762925748,0.411877653783211,22.454759911765372,12086.794951972828
2021-05-06 11:00:00,0.0,13.7,3.5700000000000003,523.1,0.9994389478693932,0.4611457343231115,25.243056945380555,13512.815306760394
2021-05-06 11:30:00,0.0,13.7,2.755,523.1,1.0080615584000312,0.41415378182815,25.950466781456754,13857.628829396672
2021-05-06 12:00:00,0.0,15.6,3.265,602.2,1.0456850082877875,0.4727489389348052,26.731534443454592,14278.933551286158
2021-05-06 12:30:00,0.0,15.6,2.04,602.2,1.059863788061181,0.3903002961371957,24.779636639152088,13169.712514732337
2021-05-06 13:00:00,0.0,17.7,3.16,642.3,1.2648474492337838,0.5527877187975567,25.770666949035387,13743.800358255981
2021-05-06 13:30:00,0.0,17.7,4.89,642.3,1.252695191915285,0.652271222928333,27.41807992320004,14675.66689999839
