Date,S1,S2,S3
2022-05-26 00:00:00,0.053,0.094,0.124
2022-05-26 01:00:00,0.053,0.094,0.124
2022-05-26 02:00:00,0.053,0.095,0.125
2022-05-26 03:00:00,0.053,0.094,0.125
2022-05-26 04:00:00,0.053,0.095,0.125
2022-05-26 05:00:00,0.053,0.095,0.125
2022-05-26 06:00:00,0.053,0.094,0.124
2022-05-26 07:00:00,0.053,0.094,0.124
2022-05-26 08:00:00,0.053,0.093,0.124
2022-05-26 09:00:00,0.053,0.093,0.124
2022-05-26 10:00:00,0.053,0.093,0.123
2022-05-26 11:00:00,0.053,0.093,0.122
2022-05-26 12:00:00,0.052,0.092,0.122
2022-05-26 13:00:00,0.051,0.091,0.121
2022-05-26 14:00:00,0.05,0.091,0.12
2022-05-26 15:00:00,0.048,0.09,0.115
2022-05-26 16:00:00,0.047,0.09,0.112
2022-05-26 17:00:00,0.045,0.088,0.11
2022-05-26 18:00:00,0.045,0.087,0.109
2022-05-26 19:00:00,0.045,0.087,0.109
2022-05-26 20:00:00,0.044,0.088,0.109
2022-05-26 21:00:00,0.044,0.088,0.109
2022-05-26 22:00:00,0.045,0.087,0.11
2022-05-26 23:00:00,0.045,0.088,0.11
2022-05-27 00:00:00,0.045,0.088,0.11
2022-05-27 01:00:00,0.046,0.088,0.111
2022-05-27 02:00:00,0.046,0.088,0.11
2022-05-27 03:00:00,0.046,0.088,0.111
2022-05-27 04:00:00,0.045,0.088,0.11
2022-05-27 05:00:00,0.046,0.088,0.11
2022-05-27 06:00:00,0.046,0.088,0.111
2022-05-27 07:00:00,0.046,0.088,0.111
2022-05-27 08:00:00,0.046,0.088,0.11
2022-05-27 09:00:00,0.046,0.088,0.11
2022-05-27 10:00:00,0.045,0.087,0.109
2022-05-27 11:00:00,0.044,0.087,0.109
2022-05-27 12:00:00,0.043,0.086,0.107
2022-05-27 13:00:00,0.042,0.086,0.106
2022-05-27 14:00:00,0.041,0.085,0.105
2022-05-27 15:00:00,0.039,0.085,0.103
2022-05-27 16:00:00,0.041,0.085,0.102
2022-05-27 17:00:00,0.041,0.085,0.101
2022-05-27 18:00:00,0.041,0.085,0.1
2022-05-27 19:00:00,0.039,0.084,0.1
2022-05-27 20:00:00,0.017,0.085,0.102
2022-05-27 21:00:00,0.013,0.082,0.101
2022-05-27 22:00:00,0.015,0.081,0.1
2022-05-27 23:00:00,0.023,0.081,0.101
2022-05-28 00:00:00,0.033,0.083,0.102
2022-05-28 01:00:00,0.039,0.084,0.103
2022-05-28 02:00:00,0.041,0.084,0.103
2022-05-28 03:00:00,0.043,0.084,0.104
2022-05-28 04:00:00,0.044,0.084,0.104
2022-05-28 05:00:00,0.045,0.085,0.104
2022-05-28 06:00:00,0.046,0.084,0.104
2022-05-28 07:00:00,0.047,0.084,0.104
2022-05-28 08:00:00,0.047,0.084,0.104
2022-05-28 09:00:00,0.047,0.084,0.104
2022-05-28 10:00:00,0.047,0.083,0.103
2022-05-28 11:00:00,0.047,0.082,0.102
2022-05-28 12:00:00,0.046,0.082,0.102
2022-05-28 13:00:00,0.045,0.081,0.1
2022-05-28 14:00:00,0.043,0.08,0.099
2022-05-28 15:00:00,0.042,0.08,0.098
2022-05-28 16:00:00,0.041,0.079,0.095
2022-05-28 17:00:00,0.039,0.079,0.092
2022-05-28 18:00:00,0.039,0.078,0.09
2022-05-28 19:00:00,0.037,0.077,0.089
2022-05-28 20:00:00,0.036,0.076,0.089
2022-05-28 21:00:00,0.037,0.076,0.089
2022-05-28 22:00:00,0.038,0.075,0.09
2022-05-28 23:00:00,0.04,0.076,0.091
2022-05-29 00:00:00,0.04,0.076,0.091
2022-05-29 01:00:00,0.04,0.077,0.092
2022-05-29 02:00:00,0.041,0.077,0.092
2022-05-29 03:00:00,0.041,0.077,0.092
2022-05-29 04:00:00,0.041,0.077,0.092
2022-05-29 05:00:00,0.042,0.076,0.092
2022-05-29 06:00:00,0.042,0.076,0.093
2022-05-29 07:00:00,0.042,0.076,0.092
2022-05-29 08:00:00,0.042,0.076,0.092
2022-05-29 09:00:00,0.042,0.075,0.092
2022-05-29 10:00:00,0.041,0.075,0.091
2022-05-29 11:00:00,0.041,0.074,0.09
2022-05-29 12:00:00,0.041,0.074,0.09
2022-05-29 13:00:00,0.04,0.073,0.089
2022-05-29 14:00:00,0.038,0.073,0.088
2022-05-29 15:00:00,0.038,0.073,0.086
2022-05-29 16:00:00,0.037,0.072,0.085
2022-05-29 17:00:00,0.037,0.072,0.083
