DateTime,Rain(mm),Temp(C),RH(%),WS,NetRad(W/m2),NetRad(MJ/m2h),VPD(kPa),PET(mm/h)
2019-06-12 15:00:00,0.0,25.477,24.8,0.5,825.0,2.9699999999999998,2.4506969040427924,0.4608012937948354
2019-06-12 15:30:00,0.0,26.475,23.1,0.5,825.0,2.9699999999999998,2.6584242244252376,0.48422973719771406
2019-06-12 16:00:00,0.0,26.549,21.5,0.5,535.0,1.926,2.725586819943642,0.3880986142599551
2019-06-12 16:30:00,0.0,26.598,21.4,0.5,535.0,1.926,2.7369408594359506,0.3891295456673156
2019-06-12 17:00:00,0.0,24.968,22.4,1.01,474.3,1.7074799999999999,2.45351385824384,0.4878064955447639
2019-06-12 17:30:00,0.0,27.087,21.9,0.5,474.3,1.7074799999999999,2.7987746952558124,0.37388182697406364
2019-06-12 18:00:00,0.0,26.158,22.2,1.51,308.8,1.11168,2.639725714347144,0.5958906693759441
2019-06-12 18:30:00,0.0,25.623,22.8,1.01,308.8,1.11168,2.537757564526556,0.44856368541906505
2019-06-12 19:00:00,0.0,25.186,23.2,0.5,109.8,0.39527999999999996,2.4599377871575996,0.22144327970781733
2019-06-12 19:30:00,0.0,25.137,23.6,0.5,109.8,0.39527999999999996,2.440002358431774,0.2200136126500424
2019-06-12 20:00:00,0.0,25.793,23.0,0.5,0.672,0.0024192000000000003,2.5568050939238223,0.1906374013055863
2019-06-12 20:30:00,0.0,24.46,23.4,1.01,0.672,0.0024192000000000003,2.3495541053803954,0.33205560389154587
2019-06-12 21:00:00,0.0,23.833,24.6,0.5,0.2,0.00072,2.2274201073219815,0.11397504909581285
2019-06-12 21:30:00,0.0,19.199,30.7,0.5,0.2,0.00072,1.541802013457187,0.08285109012615013
2019-06-12 22:00:00,0.0,17.677,38.3,0.0,0.2,0.00072,1.247846818064102,4.428256051936826e-05
2019-06-12 22:30:00,0.0,17.748,38.2,0.5,0.2,0.00072,1.2554740848470674,0.06843269442819123
2019-06-12 23:00:00,0.0,16.773,38.6,1.01,0.2,0.00072,1.1727579590996626,0.09184838753445533
2019-06-12 23:30:00,0.0,16.249,39.8,0.5,0.2,0.00072,1.1121395524743518,0.0614841175384699
2019-06-13 00:00:00,0.0,16.106,40.9,1.01,0.2,0.00072,1.0819047604364394,0.08516285612620413
2019-06-13 00:30:00,0.0,15.031,43.7,0.5,0.2,0.00072,0.9620277947368618,0.053781097986541675
2019-06-13 01:00:00,0.0,14.17,47.3,0.0,0.2,0.00072,0.8518039295592545,3.7649739217570726e-05
2019-06-13 01:30:00,0.0,14.361,49.4,0.0,0.2,0.00072,0.8280397116867356,3.799406494841691e-05
2019-06-13 02:00:00,0.0,13.978,50.7,0.0,0.2,0.00072,0.7869877361277432,3.73056019335144e-05
2019-06-13 02:30:00,0.0,14.505,49.9,0.0,0.2,0.00072,0.8275281915249355,3.825496551648326e-05
2019-06-13 03:00:00,0.0,14.026,51.1,0.0,0.2,0.00072,0.7830377032150554,3.7391448914282844e-05
2019-06-13 03:30:00,0.0,13.546,53.6,0.0,0.2,0.00072,0.7201795833631263,3.6538608580226484e-05
2019-06-13 04:00:00,0.0,13.233,54.3,0.0,0.2,0.00072,0.6949837989058427,3.598923620581269e-05
2019-06-13 04:30:00,0.0,12.847,55.6,0.0,0.2,0.00072,0.6583838307387498,3.53190922434402e-05
2019-06-13 05:00:00,0.0,12.775,56.2,0.0,0.2,0.00072,0.6464303995059345,3.519499171295756e-05
2019-06-13 05:30:00,0.0,12.582,56.8,0.0,0.2,0.00072,0.6295560459492584,3.486373135510907e-05
2019-06-13 06:00:00,0.0,12.485,57.1,0.0,0.2,0.00072,0.6212150824911502,3.469801230712109e-05
2019-06-13 06:30:00,0.0,12.05,58.7,0.0,0.2,0.00072,0.5811714485623233,3.396117416792823e-05
2019-06-13 07:00:00,0.0,12.413,60.2,0.0,0.2,0.00072,0.5736054952953945,3.457533729690223e-05
2019-06-13 07:30:00,0.0,12.364,61.4,0.0,0.2,0.00072,0.5545218694649762,3.449201241240149e-05
2019-06-13 08:00:00,0.0,12.485,62.9,0.0,9.75,0.0351,0.537227961781391,0.0020298337199665837
2019-06-13 08:30:00,0.0,12.896,64.5,0.0,9.75,0.0351,0.5281022288045862,0.0020711171247605677
2019-06-13 09:00:00,0.0,14.218,62.8,0.0,66.26,0.238536,0.6031463006907983,0.015002358192891847
2019-06-13 09:30:00,0.0,15.127,61.0,0.0,66.26,0.238536,0.6705425299637872,0.0156617777843283
2019-06-13 10:00:00,0.0,16.558,55.1,0.0,97.9,0.35244000000000003,0.8459671660867046,0.024726904065053838
2019-06-13 10:30:00,0.0,17.13,52.4,0.0,97.9,0.35244000000000003,0.9299853693770613,0.02537880379402327
2019-06-13 11:00:00,0.0,19.056,49.0,0.0,324.1,1.16676,1.124591828471603,0.09152527347530286
2019-06-13 11:30:00,0.0,20.984,37.7,0.0,324.1,1.16676,1.5478822753594932,0.09940211691347725
2019-06-13 12:00:00,0.0,23.064,33.1,0.5,258.0,0.9288,1.886801647434158,0.2251951175706454
2019-06-13 12:30:00,0.0,22.657,30.5,1.51,258.0,0.9288,1.9124161663131738,0.44914506967149126
2019-06-13 13:00:00,0.0,23.761,29.7,1.51,1117.0,4.0212,2.067789624337223,0.7070776340663003
2019-06-13 13:30:00,0.0,22.489,29.4,1.01,1117.0,4.0212,1.9229800291212313,0.5845546284656135
2019-06-13 14:00:00,0.0,23.256,29.1,1.01,981.0,3.5316,2.0229428573840713,0.5676727259072449
2019-06-13 14:30:00,0.0,24.798,25.9,1.01,981.0,3.5316,2.3192275659984944,0.6213446417171605
2019-06-13 15:00:00,0.0,25.428,25.7,1.01,159.8,0.57528,2.4143340634147457,0.3856085830822708
2019-06-13 15:30:00,0.0,23.497,25.5,1.51,159.8,0.57528,2.1567805319905275,0.46987818030149947
2019-06-13 16:00:00,0.0,25.744,25.2,1.51,559.7,2.01492,2.47655692551574,0.6387651377947937
2019-06-13 16:30:00,0.0,25.137,23.5,1.01,559.7,2.01492,2.4431960787962135,0.5125815713049855
2019-06-13 17:00:00,0.0,24.798,22.9,1.51,700.4,2.5214399999999997,2.4131234188729276,0.6657162612743371
2019-06-13 17:30:00,0.0,25.38,21.1,1.51,700.4,2.5214399999999997,2.556510970324026,0.69446286213339
2019-06-13 18:00:00,0.0,24.968,20.1,1.01,465.7,1.67652,2.5262339854856033,0.4953952211159516
2019-06-13 18:30:00,0.0,19.722,39.2,3.02,465.7,1.67652,1.397392727178174,0.5569280722799402
2019-06-13 19:00:00,0.0,20.126,51.3,3.52,22.5,0.081,1.1476552442176389,0.42789199690531854
2019-06-13 19:30:00,0.0,17.677,56.7,3.02,22.5,0.081,0.8757174590303989,0.305887793258641
2019-06-13 20:00:00,0.0,17.058,58.2,2.01,0.2,0.00072,0.8129527748198311,0.08011920944846063
2019-06-13 20:30:00,0.0,16.249,60.3,0.0,0.2,0.00072,0.73342093410684,4.1503133350895544e-05
2019-06-13 21:00:00,0.2,14.314,74.5,0.0,0.2,0.00072,0.41602532846713414,3.7909152495902515e-05
2019-06-13 21:30:00,0.0,13.834,82.1,0.0,0.2,0.00072,0.2830822675668694,3.704881103455631e-05
2019-06-13 22:00:00,0.0,13.57,79.3,0.0,0.2,0.00072,0.32178956094182604,3.6580953183153445e-05
2019-06-13 22:30:00,0.0,13.281,79.2,0.0,0.2,0.00072,0.31730918339122,3.6073138475722003e-05
2019-06-13 23:00:00,0.0,12.847,83.2,0.5,0.2,0.00072,0.24911820622547282,0.014209767623349034
2019-06-13 23:30:00,0.0,12.63,83.0,0.0,0.2,0.00072,0.24852352134228672,3.494592704299067e-05
2019-06-14 00:00:00,0.0,12.34,83.3,0.0,0.2,0.00072,0.23953142064798844,3.445124818432026e-05
2019-06-14 00:30:00,0.0,12.534,81.1,0.0,0.2,0.00072,0.2745642608405661,3.4781661707364674e-05
2019-06-14 01:00:00,0.8,11.565,86.4,0.0,0.2,0.00072,0.18534574528906436,3.3151868853285435e-05
2019-06-14 01:30:00,0.0,11.492,91.4,0.5,0.2,0.00072,0.11663898230059418,0.006738440470141074
2019-06-14 02:00:00,0.0,11.346,91.2,0.0,0.2,0.00072,0.11820269042279104,3.279065826222133e-05
2019-06-14 02:30:00,1.4,11.2,92.4,0.0,0.2,0.00072,0.10110037465761446,3.2551313253550324e-05
2019-06-14 03:00:00,1.0,10.712,92.5,0.5,0.2,0.00072,0.09658456016761836,0.005617897171306766
2019-06-14 03:30:00,0.6,10.541,92.5,0.0,0.2,0.00072,0.09548965951011223,3.148553847931474e-05
2019-06-14 04:00:00,0.6,10.075,93.4,0.0,0.2,0.00072,0.08145375069436113,3.074627670305405e-05
2019-06-14 04:30:00,0.2,9.608,93.4,0.5,0.2,0.00072,0.07894105007356261,0.004634426389514098
2019-06-14 05:00:00,0.4,9.336,93.7,0.0,0.2,0.00072,0.07398604224760184,2.959832938613145e-05
2019-06-14 05:30:00,0.2,9.089,94.8,0.0,0.2,0.00072,0.06005903357444,2.9221308170873094e-05
2019-06-14 06:00:00,0.0,8.841,96.3,0.0,0.2,0.00072,0.04202411473540314,2.8846113638478654e-05
2019-06-14 06:30:00,0.0,8.668,96.6,0.0,0.2,0.00072,0.03816717203004685,2.85863723630622e-05
2019-06-14 07:00:00,0.0,8.668,96.0,0.0,0.2,0.00072,0.04490255532946688,2.85863723630622e-05
2019-06-14 07:30:00,0.0,9.114,94.9,0.0,0.2,0.00072,0.0590035365744638,2.925931655439214e-05
2019-06-14 08:00:00,0.0,9.287,94.5,0.0,0.2,0.00072,0.06437807014856044,2.9523270520278577e-05
2019-06-14 08:30:00,0.0,9.509,94.8,0.0,0.2,0.00072,0.061783267405016315,2.9864383502258776e-05
2019-06-14 09:00:00,0.0,9.854,94.4,0.0,0.2,0.00072,0.06809602151507116,3.0399844855890523e-05
2019-06-14 09:30:00,0.0,10.858,93.6,0.0,0.2,0.00072,0.08322398269601133,3.1995235324696024e-05
2019-06-14 10:00:00,0.0,11.613,88.3,0.0,0.2,0.00072,0.15995900767531468,3.323138986250876e-05
2019-06-14 10:30:00,0.0,11.904,85.8,0.5,0.2,0.00072,0.19790682291815542,0.011381721216689525
2019-06-14 11:00:00,0.0,13.233,80.3,1.01,258.3,0.92988,0.2995882021541598,0.09462736276811352
2019-06-14 11:30:00,0.0,12.243,78.4,2.01,258.3,0.92988,0.3078424105105037,0.12274118990879072
2019-06-14 12:00:00,0.0,11.127,74.7,1.51,31.61,0.113796,0.3349307961627004,0.08104568480613118
2019-06-14 12:30:00,0.0,11.127,74.8,0.0,31.61,0.113796,0.3336069590237174,0.006151068181608352
2019-06-14 13:00:00,0.2,9.706,80.8,0.0,10.76,0.038736,0.23116396659428015,0.0019477326806472124
2019-06-14 13:30:00,0.2,9.485,88.0,0.0,10.76,0.038736,0.14234672225964115,0.0019256554226480935
2019-06-14 14:00:00,0.6,10.198,87.7,0.0,146.7,0.5281199999999999,0.15305512916187647,0.02723360529332017
2019-06-14 14:30:00,0.6,10.492,89.3,0.0,146.7,0.5281199999999999,0.13578718596230516,0.02764465665651275
2019-06-14 15:00:00,0.6,11.2,87.3,0.0,143.3,0.51588,0.16894404712522423,0.02798761913540257
2019-06-14 15:30:00,0.0,12.34,80.0,0.0,143.3,0.51588,0.2868639768239381,0.02962118318887856
2019-06-14 16:00:00,0.2,11.273,78.6,0.5,333.7,1.20132,0.28605946495626855,0.08487047236497648
2019-06-14 16:30:00,0.0,13.978,79.6,0.0,333.7,1.20132,0.3256500977080318,0.07469327619128253
2019-06-14 17:00:00,0.0,16.225,64.3,0.0,160.0,0.576,0.6585162541205547,0.039799040826524544
2019-06-14 17:30:00,0.0,15.867,68.4,0.0,160.0,0.576,0.5697155883381475,0.03914667294751578
2019-06-14 18:00:00,0.0,15.485,69.2,0.0,483.9,1.7420399999999998,0.5418735460118365,0.11631075389102487
2019-06-14 18:30:00,0.0,17.843,64.7,0.0,483.9,1.7420399999999998,0.7214268494965574,0.12952802964305005
2019-06-14 19:00:00,0.0,15.557,57.8,1.01,0.2,0.00072,0.7458723846630995,0.05895807574412421
2019-06-14 19:30:00,0.0,14.218,65.9,0.5,0.2,0.00072,0.5528841089665651,0.031141460935452094
2019-06-14 20:00:00,0.0,15.724,66.3,0.5,112.6,0.40535999999999994,0.6020432756453004,0.07641240697583797
2019-06-14 20:30:00,0.0,13.449,69.3,0.0,112.6,0.40535999999999994,0.47349616897963276,0.02457007568831341
2019-06-14 21:00:00,0.0,13.257,71.4,0.0,0.2,0.00072,0.43561717254005716,3.603117163951886e-05
2019-06-14 21:30:00,0.0,12.195,74.8,0.0,0.2,0.00072,0.35801652197262007,3.4205635288323394e-05
2019-06-14 22:00:00,0.0,11.904,79.1,0.0,0.2,0.00072,0.29128539429503164,3.3716191316882116e-05
2019-06-14 22:30:00,0.0,11.053,82.6,0.0,0.2,0.00072,0.22921820314838465,3.2311510725841314e-05
2019-06-14 23:00:00,0.0,11.029,84.7,0.0,0.2,0.00072,0.20123275651095712,3.227247190730846e-05
2019-06-14 23:30:00,0.0,11.2,83.7,0.0,0.2,0.00072,0.216833698278831,3.2551313253550324e-05
2019-06-15 00:00:00,0.0,10.565,86.7,0.0,0.2,0.00072,0.16960633218480586,3.1523934586024005e-05
2019-06-15 00:30:00,0.0,9.879,89.0,0.0,0.2,0.00072,0.13398455525966355,3.0438899716606226e-05
2019-06-15 01:00:00,0.0,9.312,89.4,0.5,0.2,0.00072,0.12428331378927365,0.007303080383951371
2019-06-15 01:30:00,0.0,9.485,88.0,0.0,0.2,0.00072,0.14234672225964115,2.9827376435069603e-05
2019-06-15 02:00:00,0.0,9.805,87.5,0.0,0.2,0.00072,0.1515010866687628,3.0323396658217114e-05
2019-06-15 02:30:00,0.0,9.312,87.9,0.0,0.2,0.00072,0.14187057517454824,2.9561549455001053e-05
2019-06-15 03:00:00,0.0,9.04,89.5,0.0,0.2,0.00072,0.12087248082641597,2.9146910777830966e-05
2019-06-15 03:30:00,0.0,9.114,90.1,0.0,0.2,0.00072,0.11453627687984175,2.925931655439214e-05
2019-06-15 04:00:00,0.0,8.965,89.6,0.0,0.2,0.00072,0.11911627243155992,2.9033291171632532e-05
2019-06-15 04:30:00,0.0,9.089,89.0,0.0,0.2,0.00072,0.12704795563823834,2.9221308170873094e-05
2019-06-15 05:00:00,0.0,8.866,88.2,0.0,0.2,0.00072,0.1342496634121921,2.8883783507465197e-05
2019-06-15 05:30:00,0.0,8.841,88.3,0.0,0.2,0.00072,0.13288706551465307,2.8846113638478654e-05
2019-06-15 06:00:00,0.0,8.767,87.6,0.5,0.2,0.00072,0.1401341513382419,0.008266695402596301
2019-06-15 06:30:00,0.0,8.841,86.6,0.0,0.2,0.00072,0.1521954425552437,2.8846113638478654e-05
2019-06-15 07:00:00,0.0,8.742,87.7,0.0,0.2,0.00072,0.1387690049649992,2.8697275808784963e-05
2019-06-15 07:30:00,0.0,9.238,86.2,0.0,0.2,0.00072,0.16099774688578275,2.9448342935363005e-05
2019-06-15 08:00:00,0.0,8.593,88.9,0.0,13.46,0.048456,0.12397296859561764,0.0022995824320873877
2019-06-15 08:30:00,0.0,9.089,89.3,0.0,13.46,0.048456,0.12358301139355911,0.002359912847879711
2019-06-15 09:00:00,0.0,9.879,85.6,0.0,55.85,0.20106,0.17539796324901416,0.010200075295034744
2019-06-15 09:30:00,0.0,11.029,81.4,0.0,55.85,0.20106,0.24463590007214384,0.010814505336139067
2019-06-15 10:00:00,0.0,12.389,74.8,0.0,3.364,0.012110399999999999,0.3626149339127224,0.0006970445232938838
2019-06-15 10:30:00,0.0,13.016,63.5,0.5,3.364,0.012110399999999999,0.5472588144380633,0.049086412145837935
2019-06-15 11:00:00,0.0,14.912,57.1,1.01,1015.0,3.654,0.7274589715296599,0.31222440000476237
2019-06-15 11:30:00,0.0,13.954,57.7,1.01,1015.0,3.654,0.6741939240837294,0.2958551001997497
2019-06-15 12:00:00,0.0,15.891,59.5,0.0,1030.0,3.7079999999999997,0.7312947169255978,0.25228693186012763
2019-06-15 12:30:00,0.0,15.103,53.6,1.01,1030.0,3.7079999999999997,0.7965430805929792,0.327730480397719
2019-06-15 13:00:00,0.0,14.673,55.6,2.01,51.75,0.1863,0.74137970548622,0.20968418303206882
2019-06-15 13:30:00,0.0,13.738,61.2,1.51,51.75,0.1863,0.6097912169301842,0.14423083691499972
2019-06-15 14:00:00,0.0,14.026,67.5,0.0,1004.0,3.6144,0.5204238313801492,0.22524608825963982
2019-06-15 14:30:00,0.0,17.034,61.0,0.5,1004.0,3.6144,0.7573442829547588,0.29900283168008795
2019-06-15 15:00:00,0.0,17.272,53.4,0.5,496.8,1.78848,0.9186647425336674,0.19487833223216708
2019-06-15 15:30:00,0.0,18.747,51.0,0.5,496.8,1.78848,1.059844771270357,0.21321897420272412
2019-06-15 16:00:00,0.0,20.031,45.3,1.01,708.2,2.5495200000000002,1.2814963772794283,0.36609640842493296
2019-06-15 16:30:00,0.0,20.531,42.8,1.51,708.2,2.5495200000000002,1.3820979228700543,0.4489090771573614
2019-06-15 17:00:00,0.0,19.46,40.1,2.52,0.2,0.00072,1.3544895241330375,0.13905211992100705
2019-06-15 17:30:00,0.0,17.296,49.7,2.52,0.2,0.00072,0.993111874973213,0.10324882652886502
2019-06-15 18:00:00,0.0,16.32,54.2,1.51,31.92,0.114912,0.8499500137982925,0.1898931466544469
2019-06-15 18:30:00,0.0,16.01,57.1,0.5,31.92,0.114912,0.7805433662680228,0.0738048623928072
2019-06-15 19:00:00,0.0,18.152,52.1,1.01,344.4,1.2398399999999998,0.9981392113265629,0.23092213102022716
2019-06-15 19:30:00,0.0,18.105,48.3,2.52,344.4,1.2398399999999998,1.0741477232101342,0.3903933535856424
2019-06-15 20:00:00,0.0,14.673,52.2,3.02,0.2,0.00072,0.7981520252757054,0.08736751183240911
2019-06-15 20:30:00,0.0,13.93,56.6,0.5,0.2,0.00072,0.6906491611834559,0.03899370857100097
2019-06-15 21:00:00,0.0,13.449,59.6,0.0,0.2,0.00072,0.6231024503836209,3.6367785210647445e-05
2019-06-15 21:30:00,0.0,12.823,65.2,0.0,0.2,0.00072,0.5152200075351138,3.5277693922599674e-05
2019-06-15 22:00:00,0.0,12.775,68.9,0.0,0.2,0.00072,0.45899510101905394,3.519499171295756e-05
2019-06-15 22:30:00,0.0,12.292,71.6,0.0,0.2,0.00072,0.40606284578515406,3.436981434808215e-05
2019-06-15 23:00:00,0.0,11.734,73.6,0.0,0.2,0.00072,0.3638320522500287,3.3432409920585494e-05
2019-06-15 23:30:00,0.0,10.712,75.0,0.0,0.2,0.00072,0.3219485338920614,3.175980036542559e-05
2019-06-16 00:00:00,0.0,10.051,75.8,0.5,0.2,0.00072,0.2981840573653972,0.017397111157377083
2019-06-16 00:30:00,0.0,9.879,74.7,1.01,0.2,0.00072,0.3081644770972262,0.025351934358338078
2019-06-16 01:00:00,0.0,9.879,74.6,0.0,0.2,0.00072,0.3093825185086777,3.0438899716606226e-05
2019-06-16 01:30:00,0.0,9.731,77.0,0.0,0.2,0.00072,0.27738052132775365,3.0208193578321032e-05
2019-06-16 02:00:00,0.0,9.262,79.4,0.0,0.2,0.00072,0.24071915010115189,2.9485025759073216e-05
2019-06-16 02:30:00,0.0,9.509,80.8,0.0,0.2,0.00072,0.2281228334954447,2.9864383502258776e-05
2019-06-16 03:00:00,0.0,8.02,82.5,0.0,0.2,0.00072,0.18799042053167225,2.7627954200229578e-05
2019-06-16 03:30:00,0.0,7.695,86.3,0.0,0.2,0.00072,0.14394413454928373,2.7155854767812608e-05
2019-06-16 04:00:00,0.0,7.318,84.9,0.0,0.2,0.00072,0.15461590507822098,2.661538347478615e-05
2019-06-16 04:30:00,0.0,7.041,85.5,0.0,0.2,0.00072,0.14567895851747922,2.6223163795089992e-05
2019-06-16 05:00:00,0.0,6.864,86.0,0.0,0.2,0.00072,0.13895571931154704,2.597470361453195e-05
2019-06-16 05:30:00,0.0,6.128,87.4,0.0,0.2,0.00072,0.11887198703743775,2.495958328613873e-05
2019-06-16 06:00:00,0.0,6.281,88.7,0.0,0.2,0.00072,0.10774073883085823,2.5168220573989084e-05
2019-06-16 06:30:00,0.0,6.102,89.3,0.0,0.2,0.00072,0.10076547379253611,2.4924252748655878e-05
2019-06-16 07:00:00,0.0,5.847,88.8,0.0,0.2,0.00072,0.10362804391023042,2.4579650240962487e-05
2019-06-16 07:30:00,0.0,6.306,89.8,0.0,0.2,0.00072,0.09742076656404386,2.5202430447118047e-05
2019-06-16 08:00:00,0.0,6.611,88.5,0.0,0.2,0.00072,0.11217218645655387,2.562248294754593e-05
2019-06-16 08:30:00,0.0,6.94,88.7,0.0,0.2,0.00072,0.11274442535438019,2.608118062092133e-05
2019-06-16 09:00:00,0.0,8.045,88.2,0.0,0.2,0.00072,0.12697521298028377,2.7664506845837684e-05
2019-06-16 09:30:00,0.0,9.977,81.2,0.0,0.2,0.00072,0.23050140792725352,3.0592325027057014e-05
2019-06-16 10:00:00,0.0,11.492,75.1,0.0,0.2,0.00072,0.33771054177730203,3.303117294097335e-05
2019-06-16 10:30:00,0.0,13.185,68.1,0.0,0.2,0.00072,0.48360169710944223,3.5905459563835916e-05
2019-06-16 11:00:00,0.0,17.272,55.4,0.0,774.9,2.78964,0.8792370711802913,0.2021720747702481
2019-06-16 11:30:00,0.0,17.867,47.9,0.5,774.9,2.78964,1.0663786234167572,0.2775376473487331
2019-06-16 12:00:00,0.0,18.842,42.4,1.01,984.0,3.5423999999999998,1.2532760822140818,0.4197907541235588
2019-06-16 12:30:00,0.0,20.079,38.1,1.01,984.0,3.5423999999999998,1.4544894944217461,0.46014163506789635
2019-06-16 13:00:00,0.0,20.746,35.4,1.01,960.0,3.456,1.5817097667278144,0.47836500163430284
2019-06-16 13:30:00,0.0,21.485,31.0,1.01,960.0,3.456,1.767826239682656,0.511485344263767
2019-06-16 14:00:00,0.0,22.848,28.5,1.51,745.8,2.6848799999999997,1.9903542278701893,0.589681712970417
2019-06-16 14:30:00,0.0,22.058,25.8,0.5,745.8,2.6848799999999997,1.9687429908506013,0.37324444621100733
2019-06-16 15:00:00,0.0,22.489,26.9,1.01,812.0,2.9232,1.9910742227869977,0.5110656743013058
2019-06-16 15:30:00,0.0,22.776,29.8,2.01,812.0,2.9232,1.9456620998062952,0.6762159073214702
2019-06-16 16:00:00,0.0,23.016,31.0,2.01,486.7,1.75212,1.9403887407226181,0.5971354880819191
2019-06-16 16:30:00,0.0,21.032,34.9,2.52,486.7,1.75212,1.6222256057308757,0.5809603325191793
2019-06-16 17:00:00,0.0,23.761,34.9,2.01,482.7,1.73772,1.9148379024801312,0.58928852601442
2019-06-16 17:30:00,0.0,24.002,33.2,1.51,482.7,1.73772,1.9934961662431772,0.5229489242949273
2019-06-16 18:00:00,0.0,22.585,33.6,2.01,490.8,1.76688,1.8191515032682144,0.5683218964836335
2019-06-16 18:30:00,0.0,22.729,34.9,2.01,490.8,1.76688,1.7991789083111118,0.5633039601193555
2019-06-16 19:00:00,0.0,19.508,38.7,1.01,3.358,0.0120888,1.390288494627564,0.21074468816969028
2019-06-16 19:30:00,0.0,16.034,49.7,3.02,3.358,0.0120888,0.9165863187744404,0.321868061781433
2019-06-16 20:00:00,0.0,15.103,55.0,0.5,0.2,0.00072,0.7725094531612944,0.04316294843917083
2019-06-16 20:30:00,0.0,15.509,57.6,0.5,0.2,0.00072,0.7471047503865189,0.041591768435460356
2019-06-16 21:00:00,0.0,15.557,55.8,0.0,0.2,0.00072,0.781221786779834,4.019484801603504e-05
2019-06-16 21:30:00,0.0,14.697,57.3,0.0,0.2,0.00072,0.7140988297447419,3.860457419765026e-05
2019-06-16 22:00:00,0.0,13.834,59.4,0.0,0.2,0.00072,0.6420748638667539,3.704881103455631e-05
2019-06-16 22:30:00,0.0,12.34,65.4,0.0,0.2,0.00072,0.496274679905413,3.445124818432026e-05
2019-06-16 23:00:00,0.0,12.001,68.5,0.0,0.2,0.00072,0.44183675341821843,3.387882363103905e-05
2019-06-16 23:30:00,0.0,11.613,68.6,0.0,0.2,0.00072,0.4292916958123831,3.323138986250876e-05
2019-06-17 00:00:00,0.0,11.248,70.3,0.0,0.2,0.00072,0.39634994554356684,3.262987295419592e-05
2019-06-17 00:30:00,0.0,10.785,71.8,0.0,0.2,0.00072,0.36492802072529285,3.187737162449441e-05
2019-06-17 01:00:00,0.0,10.222,73.9,0.0,0.2,0.00072,0.3252973704955279,3.0978191427504694e-05
2019-06-17 01:30:00,0.0,9.632,74.7,0.0,0.2,0.00072,0.3030959194130717,3.005453953235084e-05
2019-06-17 02:00:00,0.0,9.064,76.5,0.0,0.2,0.00072,0.2709629040331968,2.9183333930494853e-05
2019-06-17 02:30:00,0.0,8.792,78.0,0.5,0.2,0.00072,0.2490461164696127,0.014675955882352988
2019-06-17 03:00:00,0.0,8.593,78.6,0.5,0.2,0.00072,0.2390109484636233,0.014106670925527613
2019-06-17 03:30:00,0.0,8.195,79.7,0.0,0.2,0.00072,0.22068125766658483,2.7884535497595156e-05
2019-06-17 04:00:00,0.0,7.945,81.4,0.0,0.2,0.00072,0.19878879206695277,2.7518499793196832e-05
2019-06-17 04:30:00,0.0,7.594,81.8,0.5,0.2,0.00072,0.18991036370348444,0.011296477359774544
2019-06-17 05:00:00,0.0,7.343,82.8,0.0,0.2,0.00072,0.17642055644930726,2.6650985973610524e-05
2019-06-17 05:30:00,0.0,7.015,83.9,0.0,0.2,0.00072,0.16146541906344714,2.6186561196741438e-05
2019-06-17 06:00:00,0.0,7.066,84.7,0.0,0.2,0.00072,0.1539804073222236,2.6258392924944224e-05
2019-06-17 06:30:00,0.0,6.813,85.2,0.0,0.2,0.00072,0.14638184077970262,2.5903426022643787e-05
2019-06-17 07:00:00,0.0,6.94,85.8,0.0,0.2,0.00072,0.14167883540107956,2.608118062092133e-05
2019-06-17 07:30:00,0.0,7.167,85.8,0.0,0.2,0.00072,0.14390353569800843,2.6401061362963142e-05
2019-06-17 08:00:00,0.0,7.242,86.3,0.0,0.2,0.00072,0.13955215576850277,2.6507359011527425e-05
2019-06-17 08:30:00,0.0,7.645,86.8,0.0,0.2,0.00072,0.13821793937070942,2.7083732081437783e-05
2019-06-17 09:00:00,0.0,9.163,84.9,0.0,0.2,0.00072,0.17527533705473028,2.9333912043817993e-05
2019-06-17 09:30:00,0.0,11.346,77.7,0.0,0.2,0.00072,0.2995363632304819,3.279065826222133e-05
2019-06-17 10:00:00,0.0,12.944,70.2,0.0,0.2,0.00072,0.4447033543328943,3.548673107177264e-05
2019-06-17 10:30:00,0.0,15.605,62.7,0.0,0.2,0.00072,0.6612974338326247,4.028477412003767e-05
2019-06-17 11:00:00,0.0,19.199,51.0,0.0,791.3,2.84868,1.090163039818213,0.22485840017401004
2019-06-17 11:30:00,0.0,19.984,44.9,0.0,791.3,2.84868,1.2871174499947806,0.23261106684400965
2019-06-17 12:00:00,0.0,21.27,38.9,0.5,839.0,3.0204,1.5449449806522395,0.3604052334763776
2019-06-17 12:30:00,0.0,22.226,35.3,0.5,839.0,3.0204,1.7343296622127597,0.383441345891561
2019-06-17 13:00:00,0.0,21.437,36.2,0.0,251.9,0.90684,1.6298035514459899,0.07873582387123165
2019-06-17 13:30:00,0.0,21.318,35.3,1.01,251.9,0.90684,1.6407924183313467,0.3074839102987432
2019-06-17 14:00:00,0.0,21.366,36.9,0.0,98.8,0.35568,1.6049289000512161,0.030790486972919723
2019-06-17 14:30:00,0.0,21.772,35.9,0.5,98.8,0.35568,1.6713503334853481,0.1607852026279266
2019-06-17 15:00:00,0.0,19.318,35.2,2.01,19.49,0.07016399999999999,1.452406226295455,0.37922075277609296
