,Corrected Water Potential (MPa)
2021-05-30 06:00:00,-0.2620308618879744
2021-05-30 06:30:00,-0.26829570372494943
2021-05-30 07:00:00,-0.3153469202594004
2021-05-30 07:30:00,-0.4346518589276996
2021-05-30 08:00:00,-0.6439619577551033
2021-05-30 08:30:00,-0.9194409897498376
2021-05-30 09:00:00,-1.1897092208673081
2021-05-30 09:30:00,-1.3717867001176158
2021-05-30 10:00:00,-1.425630548795486
2021-05-30 10:30:00,-1.3759326403415264
2021-05-30 11:00:00,-1.2826554464039295
2021-05-30 11:30:00,-1.1960300871359033
2021-05-30 12:00:00,-1.1368163791500918
2021-05-30 12:30:00,-1.10464009674751
2021-05-30 13:00:00,-1.0936028415647858
2021-05-30 13:30:00,-1.099621516821244
2021-05-30 14:00:00,-1.1170411790459278
2021-05-30 14:30:00,-1.1325834037406821
2021-05-30 15:00:00,-1.12886245242275
2021-05-30 15:30:00,-1.098520735674231
2021-05-30 16:00:00,-1.051940904597514
2021-05-30 16:30:00,-1.0058356953493306
2021-05-30 17:00:00,-0.9656415495122895
2021-05-30 17:30:00,-0.9232304353365942
2021-05-30 18:00:00,-0.8701552315377509
2021-05-30 18:30:00,-0.808001639003172
2021-05-30 19:00:00,-0.7450288669308788
2021-05-30 19:30:00,-0.6867258751065348
2021-05-30 20:00:00,-0.6323323828939746
2021-05-30 20:30:00,-0.5788323017190201
2021-05-30 21:00:00,-0.5260295330078454
2021-05-30 21:30:00,-0.47799309823080693
2021-05-30 22:00:00,-0.44073068023299594
2021-05-30 22:30:00,-0.4178092353403197
2021-05-30 23:00:00,-0.40714592296370167
2021-05-30 23:30:00,-0.4021500293598135
2021-05-31 00:00:00,-0.39651465939957886
2021-05-31 00:30:00,-0.38817469199747767
2021-05-31 01:00:00,-0.3796475453714057
2021-05-31 01:30:00,-0.3756510151577263
2021-05-31 02:00:00,-0.3796648154153303
2021-05-31 02:30:00,-0.39076066657940006
2021-05-31 03:00:00,-0.402966646959059
2021-05-31 03:30:00,-0.40879541764973754
2021-05-31 04:00:00,-0.4048040151543745
2021-05-31 04:30:00,-0.3946333462766224
2021-05-31 05:00:00,-0.38747812214028504
2021-05-31 05:30:00,-0.3942442582485404
2021-05-31 06:00:00,-0.4248368949188467
2021-05-31 06:30:00,-0.4882054326473115
2021-05-31 07:00:00,-0.5936602805872568
2021-05-31 07:30:00,-0.7473966129609154
2021-05-31 08:00:00,-0.9392386249074914
2021-05-31 08:30:00,-1.1305853631008216
2021-05-31 09:00:00,-1.2670598171682776
2021-05-31 09:30:00,-1.316195788383498
2021-05-31 10:00:00,-1.2923458101585785
2021-05-31 10:30:00,-1.2393075107316125
2021-05-31 11:00:00,-1.1924898596214906
2021-05-31 11:30:00,-1.1617011663213672
2021-05-31 12:00:00,-1.1415906033298782
2021-05-31 12:30:00,-1.1271693148124986
2021-05-31 13:00:00,-1.119356775051191
2021-05-31 13:30:00,-1.1215193715160465
2021-05-31 14:00:00,-1.1320438171939442
2021-05-31 14:30:00,-1.1396474972340516
2021-05-31 15:00:00,-1.1294485051874734
2021-05-31 15:30:00,-1.0972337542728892
2021-05-31 16:00:00,-1.0550867641955468
2021-05-31 16:30:00,-1.0189612499484246
2021-05-31 17:00:00,-0.9923027400809139
2021-05-31 17:30:00,-0.9648568479787694
2021-05-31 18:00:00,-0.9254222294134526
2021-05-31 18:30:00,-0.8717290845078755
2021-05-31 19:00:00,-0.8084541459435886
2021-05-31 19:30:00,-0.740237107160497
2021-05-31 20:00:00,-0.6694244940211194
2021-05-31 20:30:00,-0.5987089193788433
2021-05-31 21:00:00,-0.5328309304549618
2021-05-31 21:30:00,-0.4767989083675235
2021-05-31 22:00:00,-0.4333860300786576
2021-05-31 22:30:00,-0.40232506294244963
2021-05-31 23:00:00,-0.3809163153387284
2021-05-31 23:30:00,-0.3654180378712927
2021-06-01 00:00:00,-0.352965616111689
2021-06-01 00:30:00,-0.3428376650950413
2021-06-01 01:00:00,-0.3358588391503021
2021-06-01 01:30:00,-0.33280901833594134
2021-06-01 02:00:00,-0.33369175666465445
2021-06-01 02:30:00,-0.33793837888222666
2021-06-01 03:00:00,-0.34426633705418086
2021-06-01 03:30:00,-0.35021203570890586
2021-06-01 04:00:00,-0.3527583337980646
2021-06-01 04:30:00,-0.3506830644795484
2021-06-01 05:00:00,-0.3478609814868396
2021-06-01 05:30:00,-0.3561253095909877
2021-06-01 06:00:00,-0.3948655030151204
2021-06-01 06:30:00,-0.4832755606684141
2021-06-01 07:00:00,-0.6257673463128212
2021-06-01 07:30:00,-0.8021505118155963
2021-06-01 08:00:00,-0.9756123482836189
2021-06-01 08:30:00,-1.1134756946625703
2021-06-01 09:00:00,-1.2010523354419953
2021-06-01 09:30:00,-1.2406441786590499
2021-06-01 10:00:00,-1.2451087584995542
2021-06-01 10:30:00,-1.2318097070227176
2021-06-01 11:00:00,-1.2151426217755847
2021-06-01 11:30:00,-1.2014205933711528
2021-06-01 12:00:00,-1.1910871509276515
2021-06-01 12:30:00,-1.183609279888219
2021-06-01 13:00:00,-1.1783749757939532
2021-06-01 13:30:00,-1.1729609194672366
2021-06-01 14:00:00,-1.163860487895677
2021-06-01 14:30:00,-1.1497568390108082
2021-06-01 15:00:00,-1.1325243115942751
2021-06-01 15:30:00,-1.1141680757114851
2021-06-01 16:00:00,-1.0936473129736286
2021-06-01 16:30:00,-1.0669779114987645
2021-06-01 17:00:00,-1.0295643580146112
2021-06-01 17:30:00,-0.9791217509439982
2021-06-01 18:00:00,-0.9180558921994761
2021-06-01 18:30:00,-0.8526729086299082
2021-06-01 19:00:00,-0.7886880750626779
2021-06-01 19:30:00,-0.7276056356746585
2021-06-01 20:00:00,-0.6679902947138889
2021-06-01 20:30:00,-0.6096052652987549
2021-06-01 21:00:00,-0.5553895184494856
2021-06-01 21:30:00,-0.5095687678579456
2021-06-01 22:00:00,-0.4749038589906604
2021-06-01 22:30:00,-0.45195276623914193
2021-06-01 23:00:00,-0.43958167971255047
2021-06-01 23:30:00,-0.4348344800446181
2021-06-02 00:00:00,-0.4327626110010854
2021-06-02 00:30:00,-0.42790736181802486
2021-06-02 01:00:00,-0.4169822262140811
2021-06-02 01:30:00,-0.40032358651882355
2021-06-02 02:00:00,-0.38066716073315116
2021-06-02 02:30:00,-0.3606504908990098
2021-06-02 03:00:00,-0.3417171842488159
2021-06-02 03:30:00,-0.32497745130650824
2021-06-02 04:00:00,-0.3117375238892998
2021-06-02 04:30:00,-0.3021779630782881
2021-06-02 05:00:00,-0.2939851458079212
2021-06-02 05:30:00,-0.2837444851520781
2021-06-02 06:00:00,-0.2716605743361178
2021-06-02 06:30:00,-0.2680184531350873
2021-06-02 07:00:00,-0.29720981051634165
2021-06-02 07:30:00,-0.3911013127693319
2021-06-02 08:00:00,-0.5663409680739842
2021-06-02 08:30:00,-0.7992798463122179
2021-06-02 09:00:00,-1.0282011884927116
2021-06-02 09:30:00,-1.1916383863997315
2021-06-02 10:00:00,-1.2683309603165474
2021-06-02 10:30:00,-1.279365412366354
2021-06-02 11:00:00,-1.2581903010202116
2021-06-02 11:30:00,-1.225995924744603
2021-06-02 12:00:00,-1.1908500551074939
2021-06-02 12:30:00,-1.1573900932192385
2021-06-02 13:00:00,-1.13086169948104
2021-06-02 13:30:00,-1.114035458176645
2021-06-02 14:00:00,-1.1033727597029077
2021-06-02 14:30:00,-1.089462510566255
2021-06-02 15:00:00,-1.0637091614066538
2021-06-02 15:30:00,-1.0271945777410114
2021-06-02 16:00:00,-0.9908769915375153
2021-06-02 16:30:00,-0.9639325498736262
2021-06-02 17:00:00,-0.943671486924107
2021-06-02 17:30:00,-0.9194717505115534
2021-06-02 18:00:00,-0.884367680115672
2021-06-02 18:30:00,-0.8399855911556408
2021-06-02 19:00:00,-0.7917959541433551
2021-06-02 19:30:00,-0.7426369880526605
2021-06-02 20:00:00,-0.6912464144823005
2021-06-02 20:30:00,-0.6356923861903137
2021-06-02 21:00:00,-0.5777979116996973
2021-06-02 21:30:00,-0.5245800491254169
2021-06-02 22:00:00,-0.48500763511634876
2021-06-02 22:30:00,-0.4638639258479288
2021-06-02 23:00:00,-0.4576273306866132
2021-06-02 23:30:00,-0.4562979639917281
2021-06-03 00:00:00,-0.44961773761011475
2021-06-03 00:30:00,-0.43223761432283325
2021-06-03 01:00:00,-0.40439182678366603
2021-06-03 01:30:00,-0.36931644881560116
2021-06-03 02:00:00,-0.3307778086418343
2021-06-03 02:30:00,-0.29244746073598243
2021-06-03 03:00:00,-0.25823098978359127
2021-06-03 03:30:00,-0.2320245292703583
2021-06-03 04:00:00,-0.21659052167222645
2021-06-03 04:30:00,-0.21237236752855126
2021-06-03 05:00:00,-0.21745671875159578
2021-06-03 05:30:00,-0.22946753169031023
2021-06-03 06:00:00,-0.2490371685426557
2021-06-03 06:30:00,-0.28344046587149146
2021-06-03 07:00:00,-0.34786107421612844
2021-06-03 07:30:00,-0.45978459690291806
2021-06-03 08:00:00,-0.6240398657626106
2021-06-03 08:30:00,-0.8177626492652867
2021-06-03 09:00:00,-0.9944671084004489
2021-06-03 09:30:00,-1.112149188165336
2021-06-03 10:00:00,-1.1608516287235082
2021-06-03 10:30:00,-1.1622433895369833
2021-06-03 11:00:00,-1.1458297128431656
2021-06-03 11:30:00,-1.129030167866618
2021-06-03 12:00:00,-1.1154174634386316
2021-06-03 12:30:00,-1.1030804905352205
2021-06-03 13:00:00,-1.0913181004311836
2021-06-03 13:30:00,-1.0817481137463
2021-06-03 14:00:00,-1.0751377939884206
2021-06-03 14:30:00,-1.0683435630544003
2021-06-03 15:00:00,-1.0572098272587562
2021-06-03 15:30:00,-1.043852000166334
2021-06-03 16:00:00,-1.037204785002431
2021-06-03 16:30:00,-1.0425226473440994
2021-06-03 17:00:00,-1.052466386784447
2021-06-03 17:30:00,-1.0519510832205277
2021-06-03 18:00:00,-1.0308038237402413
