,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-05-05 17:30:00,0.0,13.8,1.125,483.0,0.7803084443097505,0.2242646705234234,0.7740014589424783,47.148671594287705
2021-05-05 18:00:00,0.0,13.0,3.16,331.9,0.6702524789837466,0.2907258526240879,0.7521417228358652,45.81707524272955
2021-05-05 18:30:00,0.0,13.0,3.26,331.9,0.6021039029083043,0.2691201640475772,0.7740014589424783,47.148671594287705
2021-05-05 19:00:00,0.0,12.9,3.5700000000000003,285.2,0.5453525574700201,0.2515995686760248,0.6205085739048649,37.79857858724594
2021-05-05 19:30:00,0.0,12.9,4.08,285.2,0.5200565316119291,0.2553775585925474,0.5543843959408088,33.77059244426218
2021-05-05 20:00:00,0.0,10.7,4.6899999999999995,117.0,0.4329963848671337,0.2139417654155758,0.46589652881658694,28.38031140678294
2021-05-05 20:30:00,0.0,10.7,4.994999999999999,117.0,0.4111213817683481,0.209363918432015,0.35476374503171265,21.61060436619011
2021-05-05 21:00:00,0.0,9.1,4.485,20.0,0.3548426819962968,0.1662792562919033,0.3101465002079242,18.89272341217621
2021-05-05 21:30:00,0.0,9.1,4.18,20.0,0.3409726097358552,0.1542970344954173,0.1307282512877302,7.96337437978754
2021-05-05 22:00:00,0.0,7.3,3.875,0.5,0.2924878456692842,0.1273465825859017,0.2654347870916022,16.169087876631124
2021-05-05 22:30:00,0.0,7.3,3.67,0.5,0.2776589164308067,0.1173684127138491,0.1307282512877302,7.96337437978754
2021-05-05 23:00:00,0.0,3.9,3.16,0.4,0.2156171208850267,0.0857943873588779,0.08563406199206776,5.216440123595343
2021-05-05 23:30:00,0.0,3.9,2.86,0.4,0.2135982339853543,0.0800979313734015,0.01781115605149909,1.0849751478945862
2021-05-06 00:00:00,0.0,10.3,2.45,0.3,0.3708488579945694,0.1199611931032708,0.111419722429687,6.787186046317794
2021-05-06 00:30:00,0.0,10.3,1.735,0.3,0.4134463619534052,0.1053911003244222,-0.04749919530915902,-2.8934363556424576
2021-05-06 01:00:00,0.0,2.8,1.735,0.4,0.2315940393996199,0.0628632865049106,0.020755949009237835,1.264358628989437
2021-05-06 01:30:00,0.0,2.8,1.325,0.4,0.3119048756430364,0.0692958312649757,0.020755949009237835,1.264358628989437
2021-05-06 02:00:00,0.0,1.8,1.735,0.3,0.321369558174104,0.0878638601887503,0.04345853141046191,2.647297368459072
2021-05-06 02:30:00,0.0,1.8,1.225,0.3,0.3262387939040146,0.0687315800033814,-0.0019711593540100306,-0.12007412126743046
2021-05-06 03:00:00,0.0,0.5,1.735,0.4,0.3024422896326311,0.0834843580558042,-0.0019711593540100306,-0.12007412126743046
2021-05-06 03:30:00,0.0,0.5,1.84,0.4,0.3033923701236236,0.0873025401697417,0.06613664791561122,4.028745756087685
2021-05-06 04:00:00,0.0,-0.1,2.45,0.4,0.2886316688160864,0.101047314500155,0.06613664791561122,4.028745756087685
2021-05-06 04:30:00,0.0,-0.1,2.345,0.4,0.2953017283895673,0.1005108009408344,-0.04749919530915902,-2.8934363556424576
2021-05-06 05:00:00,0.0,-0.8,3.0599999999999996,0.4,0.3079469168333454,0.1240720846280739,0.020755949009237835,1.264358628989437
2021-05-06 05:30:00,0.0,-0.8,2.4450000000000003,0.4,0.3232146311384598,0.1135319137397136,-0.024722853960786564,-1.5060045543884288
2021-05-06 06:00:00,0.0,-1.4,2.45,1.3,0.3015604565134674,0.1065396857923277,-0.09312606131184115,-5.672818869954882
2021-05-06 06:30:00,0.0,-1.4,2.96,1.3,0.2957718188655855,0.1173589668876938,0.04345853141046191,2.647297368459072
2021-05-06 07:00:00,0.0,0.4,2.65,29.0,0.3414446056611727,0.1270799855439796,-0.04749919530915902,-2.8934363556424576
2021-05-06 07:30:00,0.0,0.4,3.16,29.0,0.360623354229618,0.148683620333011,0.020755949009237835,1.264358628989437
2021-05-06 08:00:00,0.0,3.7,2.96,77.7,0.4821281433038647,0.1908516042149756,-0.0019711593540100306,-0.12007412126743046
2021-05-06 08:30:00,0.0,3.7,2.855,77.7,0.5056174582955477,0.1957692895166303,0.088790358376077,5.408707437751594
2021-05-06 09:00:00,0.0,8.4,2.345,139.6,0.6977857218889152,0.2383746769659263,0.13402479950169352,8.164185201704148
2021-05-06 09:30:00,0.0,8.4,1.94,139.6,0.6966833747769263,0.2120694526549142,0.2915852510525654,17.76205598165034
2021-05-06 10:00:00,0.0,12.7,2.04,281.0,0.9311117001877336,0.3015870523785799,0.38109449226500575,23.21455451355927
2021-05-06 10:30:00,0.0,12.7,3.67,281.0,0.9347832762925748,0.411877653783211,0.49245068523952645,29.997870632522805
2021-05-06 11:00:00,0.0,13.7,3.5700000000000003,523.1,0.9994389478693932,0.4611457343231115,0.779266897072251,47.469418293550895
2021-05-06 11:30:00,0.0,13.7,2.755,523.1,1.0080615584000312,0.41415378182815,0.8449085696523038,51.468012388716126
2021-05-06 12:00:00,0.0,15.6,3.265,602.2,1.0456850082877875,0.4727489389348052,0.8449085696523038,51.468012388716126
2021-05-06 12:30:00,0.0,15.6,2.04,602.2,1.059863788061181,0.3903002961371957,0.997289552310162,60.75037332685506
2021-05-06 13:00:00,0.0,17.7,3.16,642.3,1.2648474492337838,0.5527877187975567,0.9321168970663339,56.780349648582714
2021-05-06 13:30:00,0.0,17.7,4.89,642.3,1.252695191915285,0.652271222928333,1.0838776338794618,66.02492801240858
2021-05-06 14:00:00,0.0,17.0,4.385,383.7,1.255648620012048,0.5923087565083807,0.8667441784408558,52.79813901307601
