 ,Area,Mean,Min,Max
1,3131723.460,163.262,0,253
2,381912.424,159.848,0,253
3,3093038.661,154.055,0,255
4,545959.416,158.218,0,255
5,3230719.544,99.330,0,227
6,383371.164,117.015,0,216
7,2543226.486,71.267,0,201
8,234895.265,66.709,0,178
9,2793635.315,66.812,0,215
10,354585.974,61.447,0,177
11,2756479.316,46.079,0,180
12,319626.344,55.671,0,144
