,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-07-18 02:30:00,0.0,14.649,0.5,0.2,0.2550799381820499,0.014325168984944,1.7397176002614705,104.0619803961409
2021-07-18 03:00:00,0.0,14.505,0.5,0.2,0.2345489085759298,0.0131906409208788,1.2599117308082737,75.35640930931207
2021-07-18 03:30:00,0.0,14.026,0.0,0.2,0.2081695325520597,3.739144891428285e-05,1.0980888410339484,65.56522852076367
2021-07-18 04:00:00,0.0,14.218,0.0,0.2,0.2237478212240058,3.773608560441656e-05,1.1251260629410111,67.31697716103008
2021-07-18 04:30:00,0.0,13.497,0.0,0.2,0.184112611426918,3.645225234682258e-05,0.6617980690382533,39.56779739744817
2021-07-18 05:00:00,0.0,13.329,0.0,0.2,0.1668038648265253,3.615716633737405e-05,0.07827988003554924,4.865189777021616
2021-07-18 05:30:00,0.0,12.992,0.5,0.2,0.1392198175500808,0.007940535294117,0.05017536726706151,3.12204869446119
2021-07-18 06:00:00,0.0,12.944,0.5,0.2,0.1328140890457303,0.0075791754942926,0.10635501131445789,6.401740301130692
2021-07-18 06:30:00,0.0,12.847,0.5,0.2,0.1245591031127365,0.007115137549859,-0.23250199107677447,-13.906522659637519
2021-07-18 07:00:00,0.0,12.944,0.5,0.2,0.1253526233690039,0.0071545370996613,-0.11907284176163892,-7.2474862615888425
2021-07-18 07:30:00,0.0,13.04,0.0,0.2,0.1306474121837301,3.5653147602019764e-05,0.6617980690382533,39.56779739744817
2021-07-18 08:00:00,0.0,13.209,0.0,0.2,0.1336166393001744,3.5947332179102164e-05,0.8808192078870591,52.664604805592
2021-07-18 08:30:00,0.0,13.185,0.0,5.98,0.1318913719389388,0.0012882878891504,1.7397176002614705,104.0260902727571
2021-07-18 09:00:00,0.0,13.69,0.0,29.4,0.159806240854746,0.0064903109863991,3.604722711153432,215.31024943045486
2021-07-18 09:30:00,0.0,14.457,0.0,84.7,0.2140626005951153,0.0193969136630528,8.022991707597619,479.3312925191918
2021-07-18 10:00:00,0.0,14.625,0.0,75.22,0.2380388976458575,0.0173637417460446,11.122232784480703,664.5188930812449
2021-07-18 10:30:00,0.0,15.031,0.0,117.3,0.2631479225390351,0.0276012616838115,14.325833595902695,856.0768905615116
2021-07-18 11:00:00,0.0,15.843,0.0,150.9,0.3420251970944447,0.0368791793489059,20.56148975796561,1228.7014203922943
