,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-10-11 21:00:00,0.0,-2.888,0.0,0.2,0.0913410648710454,1.4769886004936548e-05,0.5402289303827529,39.98554286959434
2021-10-11 21:30:00,0.0,-3.479,0.0,0.2,0.0850307102965432,1.4237302331573848e-05,1.017148127752911,75.28515742053288
2021-10-11 22:00:00,0.0,-3.956,0.5,0.2,0.0856842585150593,0.0055030364618159,2.3450798341524304,173.57324824253217
2021-10-11 22:30:00,0.0,-4.287,1.01,0.2,0.0840175630725421,0.0075075239335791,2.3834388646407882,176.41242728638974
2021-10-11 23:00:00,0.0,-4.56,0.0,0.2,0.0788183444606494,1.3302496411292884e-05,1.898844409807269,140.54472147066286
2021-10-11 23:30:00,0.0,-4.865,0.0,0.2,0.0740394774193979,1.304776783190129e-05,1.8792242982613527,139.09252080682646
2021-10-12 00:00:00,0.0,-5.049,0.0,0.2,0.0709143901631724,1.2895985506800284e-05,1.8694328763383428,138.36779967650972
2021-10-12 00:30:00,0.0,-5.48,0.0,0.2,0.0653771367507375,1.2545966477491048e-05,1.859641454415333,137.64307854619295
2021-10-12 01:00:00,0.0,-5.729,0.5,0.2,0.0637477106478204,0.0041375845847327,1.849850032492323,136.91835741587622
2021-10-12 01:30:00,0.0,-5.916,0.5,0.2,0.0612713825006874,0.0039812769138688,1.8400586105693133,136.19363628555945
2021-10-12 02:00:00,0.0,-5.948,0.5,0.2,0.0634722880835723,0.0041247802508076,1.8302671886463033,135.4689151552427
2021-10-12 02:30:00,0.0,-6.136,0.0,0.2,0.0606334369583652,1.2027858808284386e-05,1.8204757667232934,134.74419402492595
2021-10-12 03:00:00,0.0,-6.483,0.5,0.2,0.0571585573425123,0.0037261763270481,1.8106843448002836,134.0194728946092
2021-10-12 03:30:00,0.0,-6.547,0.0,0.2,0.0572519725263604,1.1712107463037767e-05,1.8008929228772736,133.29475176429247
2021-10-12 04:00:00,0.0,-6.834,0.0,0.2,0.0549016224153127,1.1495604329439677e-05,1.7911015009542637,132.5700306339757
2021-10-12 04:30:00,0.0,-7.09,0.0,0.2,0.0523912726361654,1.1305222186743002e-05,1.781310079031254,131.84530950365897
2021-10-12 05:00:00,0.0,-7.09,0.0,0.2,0.0523912726361654,1.1305222186743002e-05,1.771518657108244,131.1205883733422
2021-10-12 05:30:00,0.0,-7.219,0.0,0.2,0.0515156748449674,1.1210257356315786e-05,1.7617272351852342,130.39586724302546
2021-10-12 06:00:00,0.0,-7.543,0.0,0.2,0.0495448829469043,1.0974584049915804e-05,1.7519358132622243,129.67114611270873
2021-10-12 06:30:00,0.0,-7.348,0.0,0.2,0.0495964896808075,1.111593866372103e-05,1.7421443913392143,128.94642498239196
2021-10-12 07:00:00,0.0,-7.771,0.0,0.2,0.0462920889252439,1.0811158483297309e-05,1.7323529694162045,128.22170385207522
2021-10-12 07:30:00,0.0,-8.132,0.0,0.2,0.04401539539699,1.055644382267667e-05,1.7225615474931946,127.49698272175846
2021-10-12 08:00:00,0.0,-7.348,0.0,0.2,0.0506517341421013,1.111593866372103e-05,1.7127701255701848,126.77226159144172
2021-10-12 08:30:00,0.0,-7.348,0.0,0.2,0.0499482378345721,1.111593866372103e-05,1.7029787036471749,126.04754046112497
2021-10-12 09:00:00,0.0,-7.219,0.0,0.2,0.0547131994905171,1.1210257356315786e-05,1.6931872817241649,125.32281933080822
2021-10-12 09:30:00,0.0,-6.642,0.0,0.2,0.0620352806439308,1.1640081878125782e-05,1.6833958598011551,124.59809820049146
2021-10-12 10:00:00,0.0,-5.018,0.0,0.2,0.0879056295480713,1.2921458373120283e-05,,
2021-10-12 10:30:00,0.0,-1.756,0.0,140.9,0.1756028984410126,0.0133857252987886,,
2021-10-12 11:00:00,0.0,2.983,1.01,209.2,0.4488135698764616,0.1016528427746201,,
2021-10-12 11:30:00,0.0,2.61,1.51,263.7,0.4702358057958517,0.1395544077355884,,
