Date,Rain,Temp,WS,NR,VPD,PET,Sap velocity (cm/h),Total SF (cm3/h)
2021-07-24 08:00:00,0.0,10.565,0.0,0.2,0.5215713523577865,3.1523934586024005e-05,6.774053783967562,404.6264614523131
2021-07-24 08:30:00,0.0,11.224,0.0,0.2,0.5422820624735387,3.259057729906609e-05,10.770147700318486,643.4043346537487
2021-07-24 09:00:00,0.0,12.316,0.0,0.2,0.6057604289226858,3.441051549534346e-05,14.036762069080988,838.694483047575
2021-07-24 09:30:00,0.0,14.649,0.0,0.2,0.8602695954375016,3.851698563857494e-05,18.23436460758997,1089.6522754899022
2021-07-24 10:00:00,0.0,18.438,0.5,0.2,1.395960925858617,0.0918199942856981,24.65860417635746,1473.7030026532743
2021-07-24 10:30:00,0.0,19.77,1.01,417.3,1.6021113245256378,0.3446836209560818,29.770945901873592,1779.198165957136
2021-07-24 11:00:00,0.0,21.103,0.5,413.4,1.7719707513579397,0.2585439250082482,35.56554549783736,2125.982667161187
2021-07-24 11:30:00,0.0,21.199,1.01,470.2,1.812649021721152,0.391932913282308,40.05909129560011,2394.93521887162
2021-07-24 12:00:00,0.0,21.748,0.5,235.2,1.8850008432354857,0.2178532520384002,39.34777605855127,2352.3978159427456
2021-07-24 12:30:00,0.0,21.437,0.5,71.37,1.839276735174158,0.167143775149085,36.59699668288458,2188.114235723109
2021-07-24 13:00:00,0.0,23.785,1.01,525.2,2.1827094950389094,0.4659010709191699,38.126798143175066,2279.2260026696126
2021-07-24 13:30:00,0.0,23.737,1.51,522.5,2.176418539001818,0.5747707332628644,40.30766213142219,2409.844336693724
2021-07-24 14:00:00,0.0,24.436,1.01,398.2,2.2910512475067892,0.4446584690666458,41.24352424883963,2465.849248963238
2021-07-24 14:30:00,0.0,24.315,1.51,452.3,2.286682943680604,0.5773193122784309,40.732951616463474,2435.385732133616
2021-07-24 15:00:00,0.0,25.234,1.51,395.2,2.4444844637868046,0.5909699704469733,37.19481428622832,2224.4194723099818
2021-07-24 15:30:00,0.0,26.182,0.5,382.5,2.6060930708680097,0.3261798295321195,37.46553268803968,2239.789143413217
2021-07-24 16:00:00,0.0,24.847,1.51,52.44,2.37937916811617,0.4822061230979291,36.807440874361355,2200.434317438271
2021-07-24 16:30:00,0.0,25.817,1.01,307.2,2.55046472757664,0.4524001086507538,35.71554233011815,2135.1494704667684
2021-07-24 17:00:00,0.0,27.53,1.01,312.7,2.8759709772736315,0.4960778604179748,35.436667538658725,2118.3484499420324
2021-07-24 17:30:00,0.0,27.136,1.01,265.3,2.8140128641261115,0.4726261318971524,35.6191602486614,2128.9575891606605
2021-07-24 18:00:00,0.0,25.817,0.5,226.5,2.5770667064822637,0.2699325855068681,32.53602624115559,1944.6721582398077
2021-07-24 18:30:00,0.0,24.944,1.01,13.68,2.4279071393924077,0.346875390178839,32.195299829365034,1924.0852695561457
2021-07-24 19:00:00,0.0,25.525,1.01,22.63,2.5197828545940526,0.3597129427452591,28.60025451582886,1709.4745335518176
2021-07-24 19:30:00,0.0,24.944,0.0,0.2,2.3773915162060897,5.9974413091816435e-05,25.538824754439194,1526.3588698147305
2021-07-24 20:00:00,0.0,24.557,0.5,0.2,2.3261983290465116,0.142119054566159,21.880862656001693,1307.5861303814745
2021-07-24 20:30:00,0.0,24.146,0.5,0.2,2.2516044707429574,0.1382954735582059,19.25645122200497,1150.6857382062171
2021-07-24 21:00:00,0.0,21.318,0.0,0.2,1.6991204332024763,5.183688110906421e-05,15.46205602419096,924.0326529420876
2021-07-24 21:30:00,0.0,20.079,0.0,0.2,1.5602278260032945,4.9193106149863064e-05,11.802209745426234,705.5312546957847
2021-07-24 22:00:00,0.0,19.056,1.01,0.2,1.4244829827306973,0.1464792287658574,10.17381020187842,607.9076683029152
2021-07-24 22:30:00,0.0,18.247,0.5,0.2,1.2787202614723892,0.0842895777534755,7.649092930893805,457.2752617775195
2021-07-24 23:00:00,0.0,18.152,0.5,0.2,1.2086028028588864,0.0797531003443542,6.860545162626192,409.9536620330624
2021-07-24 23:30:00,0.0,16.677,1.01,0.2,1.0631148851447254,0.1117700745466486,6.072987907587203,362.9838298912424
2021-07-25 00:00:00,0.0,15.939,1.01,0.2,0.9780556791110532,0.103510174817116,4.619151431938201,276.0882494284445
2021-07-25 00:30:00,0.0,15.438,1.01,0.2,0.90683535186934,0.0963988339819575,3.8701652752960345,231.29858651828553
2021-07-25 01:00:00,0.0,15.175,1.01,0.2,0.8640521017777709,0.0920629427140835,3.2710292845617417,195.63955656380807
2021-07-25 01:30:00,0.0,14.816,1.51,0.2,0.8156606305116068,0.1066972957514916,2.4352116168925457,145.5294069752177
2021-07-25 02:00:00,0.0,14.577,0.5,0.2,0.7882412511939634,0.0540213799386197,2.259982865783706,135.15996072234643
2021-07-25 02:30:00,0.0,13.978,0.5,0.2,0.7199421277760898,0.0496384636318691,2.1089013396192,125.96074720374637
2021-07-25 03:00:00,0.0,13.546,0.5,0.2,0.6767204705739722,0.0468586743410612,1.1061558898314905,66.11766359415877
2021-07-25 03:30:00,0.0,13.353,0.5,0.2,0.6605973666383359,0.0458290643323915,1.0799556285471328,64.50774019269508
2021-07-25 04:00:00,0.0,13.257,1.01,0.2,0.6442869370085462,0.0697807183197734,0.6306449117393818,37.72034900186638
2021-07-25 04:30:00,0.0,12.92,0.5,0.2,0.6168396766433305,0.0429746920334756,0.6306449117393818,37.61051314138878
2021-07-25 05:00:00,0.0,12.847,0.5,0.2,0.6168641297011711,0.0430065538907251,0.3089363289105561,18.45350362692053
2021-07-25 05:30:00,0.0,12.485,0.5,0.2,0.5835656835522928,0.040827363488691,0.0651096868683758,3.883579037204852
2021-07-25 06:00:00,0.0,12.316,0.5,0.2,0.5742551583876999,0.0402408465109189,-0.0986798029815699,-5.804556875712161
2021-07-25 06:30:00,0.0,11.88,0.5,0.2,0.5315546209444882,0.0374035872045218,-0.2084316723202923,-12.451240841015196
2021-07-25 07:00:00,0.0,11.977,0.0,0.2,0.5335669350101454,3.383853668811971e-05,0.6838927638838883,40.88199885697045
2021-07-25 07:30:00,0.0,11.71,0.0,0.2,0.4815886539646914,3.3392474329447656e-05,2.6341316627690405,157.23518057673942
2021-07-25 08:00:00,0.0,12.122,0.5,0.2,0.4934465295518529,0.0346450000716101,6.389594090977826,381.66759301327096
2021-07-25 08:30:00,0.0,12.751,0.5,0.2,0.5186892184554966,0.0361992685317977,9.548326676784466,570.3424149867536
2021-07-25 09:00:00,0.0,14.385,0.0,0.2,0.6359262702858551,3.803747056451597e-05,13.116018219780564,783.5961109299634
2021-07-25 09:30:00,0.0,15.103,0.0,5.482,0.6935418201714734,0.0012943129525688,15.829303515876132,945.898053113488
2021-07-25 10:00:00,0.0,16.034,0.0,11.71,0.7780961393969904,0.0028872599178324,20.25028618354567,1210.0223727691075
2021-07-25 10:30:00,0.0,17.463,0.0,341.0,0.9437866619732256,0.0897360675276665,26.769484632138692,1599.790879828507
2021-07-25 11:00:00,0.0,19.365,0.0,374.8,1.1441973079709924,0.1072751993313894,30.71812246154558,1835.993372125855
2021-07-25 11:30:00,0.0,20.246,0.0,384.6,1.2725319697799915,0.1143304044005983,35.04740155503022,2095.231785495636
2021-07-25 12:00:00,0.0,20.65,0.5,398.6,1.358193205617143,0.2197269749216069,35.709172933960836,2134.7665146785102
2021-07-25 12:30:00,0.0,21.987,1.01,416.6,1.5507582858291642,0.3403811723699327,38.152105512514886,2280.8739865912307
2021-07-25 13:00:00,0.0,22.657,1.01,20.38,1.6785235416561668,0.2503896599984757,37.19723079756142,2223.8933715955695
2021-07-25 13:30:00,0.0,23.472,1.51,461.2,1.8182184766279408,0.4867172704736895,38.55824539019129,2305.4305138575983
2021-07-25 14:00:00,0.0,23.93,2.01,515.1,1.8868411341917928,0.5970115123303745,38.34535707362658,2292.262795062178
2021-07-25 14:30:00,0.0,24.026,2.01,159.0,1.894757992424164,0.5082736514784014,36.205866319865095,2164.716942236915
2021-07-25 15:00:00,0.0,25.162,2.52,464.4,2.079008332111601,0.7106042859263813,37.66114730671965,2251.679977757697
2021-07-25 15:30:00,0.0,25.671,2.01,352.3,2.1790635382157117,0.6226836401423378,37.88666175498999,2265.155729975942
2021-07-25 16:00:00,0.0,26.256,2.01,383.2,2.279647241988827,0.6536730608425024,33.821211976978795,2022.254273663242
2021-07-25 16:30:00,0.0,26.695,2.01,412.7,2.3603740858037163,0.6800032945811862,36.0478045561395,2154.721451750895
2021-07-25 17:00:00,0.0,25.744,2.01,37.27,2.1520882374134107,0.5297098522957264,33.76633520055028,2018.7507383983343
2021-07-25 17:30:00,0.0,26.231,2.01,267.7,2.194504216500177,0.6010654312280544,34.410489492529386,2056.9615901596458
2021-07-25 18:00:00,0.0,25.016,2.01,0.2,1.9785779566687167,0.2690773955141053,33.95269718076116,2029.122649314588
2021-07-25 18:30:00,0.0,24.315,2.01,0.2,1.8214402702987784,0.2492312442795631,31.525134798982545,1884.3953594019467
2021-07-25 19:00:00,0.0,24.195,1.01,18.15,1.8023555434054497,0.2625420495271919,29.602534726263247,1769.5080511516296
2021-07-25 19:30:00,0.0,23.088,0.5,0.2,1.58732737889735,0.098824491946124,26.74433288118416,1598.3712581462507
2021-07-25 20:00:00,0.0,22.226,0.5,2.737,1.4421473852711977,0.1145682405253667,19.928429879484185,1191.0313127354975
2021-07-25 20:30:00,0.0,21.676,0.5,0.2,1.363479392126598,0.0863801485625048,16.20308922711543,968.1959576976622
2021-07-25 21:00:00,0.0,20.341,0.5,0.2,1.158227359850612,0.0745547571316785,13.027763270845297,778.6181960675773
2021-07-25 21:30:00,0.0,19.294,0.5,0.2,1.0250141530424426,0.0667841664509799,10.610402142650658,634.0406623880699
2021-07-25 22:00:00,0.0,17.605,0.5,0.2,0.827458638407765,0.0549405048077083,8.368178904873487,500.0574915021881
2021-07-25 22:30:00,0.0,17.368,1.01,0.2,0.8112037050509818,0.0847566551906149,7.28957083583708,435.40801501843407
2021-07-25 23:00:00,0.0,17.439,1.51,0.2,0.8467270434523811,0.1084821336418715,5.506506527723676,329.0551293963023
2021-07-25 23:30:00,0.0,16.725,1.01,0.2,0.7788245863209899,0.0818521898396537,4.688379697422465,280.14898721182095
2021-07-26 00:00:00,0.0,16.153,1.01,0.2,0.7289445582064832,0.0770053928139051,4.551983411909237,272.0762004933352
2021-07-26 00:30:00,0.0,17.13,1.01,0.2,0.7971303166089095,0.0834681609814083,3.6169166065542497,216.1820297468106
2021-07-26 01:00:00,0.0,15.986,2.01,0.2,0.6503647656618875,0.0950673657115638,3.2736217851883653,195.81568893892603
2021-07-26 01:30:00,0.0,15.223,1.51,0.2,0.5241852634654638,0.0683602774396071,2.5742195781112556,153.80017854571696
2021-07-26 02:00:00,0.0,14.649,1.01,0.2,0.4301347977187508,0.0460494656860944,2.2434515640844777,134.17814024874508
2021-07-26 02:30:00,0.0,14.29,1.51,0.2,0.3779138461029305,0.0496436267507418,1.986305325008876,118.62459110093386
2021-07-26 03:00:00,0.0,14.29,1.01,0.2,0.3746559681192845,0.0402358099900325,1.4383694379397536,85.98200734850741
2021-07-26 03:30:00,0.0,14.05,0.0,0.2,0.3528358346257267,3.743441925524666e-05,1.01341855751387,60.659271945651334
2021-07-26 04:00:00,0.0,14.361,0.0,0.2,0.3911096661919563,3.799406494841691e-05,0.581728773276401,34.84401362770327
2021-07-26 04:30:00,0.0,14.481,0.0,0.2,0.4403343687131612,3.821140429993432e-05,0.581728773276401,34.75160567602245
2021-07-26 05:00:00,0.0,14.194,0.0,0.2,0.4419438429581059,3.769289681728121e-05,0.3906788963577352,23.44483738216214
2021-07-26 05:30:00,0.0,14.002,0.0,0.2,0.4476674583446454,3.734850980499943e-05,0.1430376401332778,8.703836579659262
2021-07-26 06:00:00,0.0,13.906,0.5,0.2,0.460775012975417,0.0318015925026712,0.4180546315402689,24.94031720129026
2021-07-26 06:30:00,0.0,13.762,0.5,0.2,0.4737984961977698,0.0327460521592524,0.2808971719280924,16.72167724053318
2021-07-26 07:00:00,0.0,13.425,0.5,0.2,0.4188587204770682,0.0290474881878897,0.4454026233907088,26.56413433172922
2021-07-26 07:30:00,0.0,13.185,0.0,0.2,0.3896101446931869,3.5905459563835916e-05,1.4120026677601043,84.3983312459321
2021-07-26 08:00:00,0.0,13.233,0.0,0.2,0.3908333398660866,3.598923620581269e-05,5.320177195188437,317.8056372810553
2021-07-26 08:30:00,0.0,13.57,0.0,0.2,0.4041801248544673,3.6580953183153445e-05,8.333249477827943,497.82202942617937
2021-07-26 09:00:00,0.0,13.978,0.0,0.2,0.4453743983359846,3.73056019335144e-05,10.791940532572356,644.7499745377324
2021-07-26 09:30:00,0.0,14.457,0.0,1.744,0.4890507105903789,0.0003993886355178,13.948464735768464,833.3432336368538
2021-07-26 10:00:00,0.0,15.199,0.0,12.71,0.5613782943132996,0.0030144077212717,17.566048155847817,1049.6542443230587
2021-07-26 10:30:00,0.0,16.82,0.0,301.6,0.7126537414526919,0.0770920795369186,24.324073422666935,1453.6011871726569
2021-07-26 11:00:00,0.0,18.485,0.0,343.1,0.9128164514065183,0.0944938088470877,31.212195942652254,1865.4911866556113
2021-07-26 11:30:00,0.0,19.603,0.5,384.6,1.0677095815856952,0.1889198323072125,34.64194700021117,2070.801823886164
2021-07-26 12:00:00,0.0,21.008,0.5,427.2,1.2142551484386908,0.2173661882750952,38.72531347831384,2315.1921035046876
2021-07-26 12:30:00,0.0,22.274,0.5,421.6,1.4221689804769873,0.2369707343722149,38.40577572867216,2295.7523543610646
2021-07-26 13:00:00,0.0,23.424,0.5,482.7,1.608322315833483,0.2745947202594013,38.52966439524875,2303.694994944666
2021-07-26 13:30:00,0.0,24.388,1.01,482.1,1.7347394264094211,0.3904873315824458,38.49871560587744,2301.8573764963967
2021-07-26 14:00:00,0.0,24.774,1.51,379.6,1.7814684869212936,0.4571107410266092,39.124982233004395,2339.1108600196267
2021-07-26 14:30:00,0.0,25.234,1.51,382.6,1.888773803819502,0.4787751781018168,36.67620009654093,2192.9258083010027
2021-07-26 15:00:00,0.0,25.453,2.01,360.8,1.9395427807828851,0.567597576306471,38.30234404101771,2289.966152022755
2021-07-26 15:30:00,0.0,26.818,2.01,381.6,2.225819708833961,0.638737007952533,35.91626989340575,2147.3892487557127
2021-07-26 16:00:00,0.0,29.015,1.01,336.4,2.9747901842953817,0.5147583592891387,34.86179007489882,2083.725975206451
2021-07-26 16:30:00,0.0,28.394,1.51,312.6,3.0592054572202163,0.6728406522679883,31.60931310764775,1889.3639828626808
2021-07-26 17:00:00,0.0,28.394,1.01,283.3,3.0514704244585973,0.5076257633569969,31.551099251329177,1885.800254250578
2021-07-26 17:30:00,0.0,28.766,1.51,199.3,3.1377511159948615,0.648295219464978,30.98897314698858,1852.345125210764
2021-07-26 18:00:00,0.0,28.766,1.01,182.0,3.129847460790844,0.4811832050713388,31.282491783189407,1869.792709185133
2021-07-26 18:30:00,0.0,28.941,1.01,128.5,3.1736719574351833,0.4671927836247252,31.667463497147388,1892.8264500117027
2021-07-26 19:00:00,0.0,28.667,1.01,99.7,3.131600482061844,0.452800013322044,30.098417242954916,1798.882159467893
2021-07-26 19:30:00,0.0,27.112,0.5,27.6,2.451173770727874,0.1892315098422705,25.96813939062531,1552.106599616389
2021-07-26 20:00:00,0.0,24.774,0.5,0.497,1.8533523030602224,0.1408787481621202,24.579849072517003,1468.8885289172902
2021-07-26 20:30:00,0.0,23.112,0.0,0.2,1.5019471779997895,5.579131468679592e-05,21.045711873486987,1257.8198686562052
2021-07-26 21:00:00,0.0,22.106,0.5,0.2,1.33585290331178,0.084190045591489,16.075542681324443,960.6235955016612
2021-07-26 21:30:00,0.0,21.509,0.5,0.2,1.2521261382364426,0.0794885193471732,13.114531028423867,783.6188990913223
2021-07-26 22:00:00,0.0,19.865,0.5,0.2,1.0666534189942265,0.0690431195749492,10.811179005451717,645.9953266882303
2021-07-26 22:30:00,0.0,18.723,0.5,0.2,0.937312269965474,0.0614673643893295,9.616247312515782,574.6290562782632
2021-07-26 23:00:00,0.0,17.51,1.01,0.2,0.806503663797505,0.0841558373630869,7.872506305358485,470.4336829017868
2021-07-26 23:30:00,0.0,16.677,1.01,0.2,0.7176025474726896,0.0754524637247196,6.202807964979441,370.7053847255128
2021-07-27 00:00:00,0.0,16.463,1.01,0.2,0.6947945146291696,0.0731958056321022,5.430118553330234,324.4910981043972
2021-07-27 00:30:00,0.0,15.891,1.01,0.2,0.6175377609593938,0.0653917725596381,4.805094140664176,287.0627406207617
2021-07-27 01:00:00,0.0,15.27,0.5,0.2,0.5500637246518476,0.0374426855683277,3.8777626349827288,231.81512954036475
2021-07-27 01:30:00,0.0,15.223,0.5,0.2,0.5466750602478104,0.0372300587900367,3.1681454802238784,189.4233147143856
2021-07-27 02:00:00,0.0,14.721,0.5,0.2,0.5242607913463091,0.0358869089763128,2.8942466078623266,172.8809758142164
2021-07-27 02:30:00,0.0,14.649,0.5,0.2,0.5751802527634458,0.0393983336082793,2.36379116375541,141.4373383182528
2021-07-27 03:00:00,0.0,14.385,0.5,0.2,0.6293703293550732,0.0432218749586125,1.849009595430988,110.49873489934768
2021-07-27 03:30:00,0.0,14.361,0.5,0.2,0.7036701107219295,0.0483327847284403,1.7970002072683229,107.30245763415206
2021-07-27 04:00:00,0.0,14.457,0.0,0.2,0.7805051744775743,3.816787418939945e-05,1.350902730430558,80.65128554004414
2021-07-27 04:30:00,0.0,15.079,0.5,0.2,0.901584574361048,0.0614722615235666,1.5354687071662567,91.591805876827
2021-07-27 05:00:00,0.0,15.557,0.5,0.2,0.9844808489510578,0.0667936666365589,1.111758987483569,66.45186246875326
2021-07-27 05:30:00,0.0,15.175,1.01,0.2,0.9589081209350112,0.1021672538505676,0.924297514574332,55.174230523418906
2021-07-27 06:00:00,0.0,15.151,0.5,0.2,0.9591515264008432,0.065347534077927,1.085057649399303,64.84815335049551
2021-07-27 06:30:00,0.0,11.783,0.0,0.2,0.4922128758960501,3.351404317298461e-05,1.5354687071662567,91.71937722348646
2021-07-27 07:00:00,0.0,11.832,0.0,0.2,0.4951953734499705,3.359580809359443e-05,0.6270770461388018,37.433922624464614
2021-07-27 07:30:00,0.0,13.546,0.0,0.2,0.7108669163368789,3.653860858022648e-05,4.022393981075529,240.26594370914677
2021-07-27 08:00:00,0.0,13.954,0.5,0.2,0.5913142927542875,0.0407842697435878,6.619716868616274,395.5165267361818
