,0
2022-05-03 15:30:00,-5.297137617827575
2022-05-03 16:00:00,-4.697036038556933
2022-05-03 16:30:00,-4.057154879646668
2022-05-03 17:00:00,-3.611970039592697
2022-05-03 17:30:00,-3.309512755621811
2022-05-03 18:00:00,-3.1030375840080295
2022-05-03 18:30:00,-2.9499828714368364
2022-05-03 19:00:00,-2.8130913724651654
2022-05-03 19:30:00,-2.6902558815940765
2022-05-03 20:00:00,-2.5855288448233735
2022-05-03 20:30:00,-2.491846191016128
2022-05-03 21:00:00,-2.3963711803207164
2022-05-03 21:30:00,-2.2908662012625634
2022-05-03 22:00:00,-2.1904428659470416
2022-05-03 22:30:00,-2.1165847070513943
2022-05-03 23:00:00,-2.0673845513512625
2022-05-03 23:30:00,-2.029749093373621
2022-05-04 00:00:00,-2.0005452644991917
2022-05-04 00:30:00,-1.9729082738389008
2022-05-04 01:00:00,-1.9393271328771922
2022-05-04 01:30:00,-1.9030012677344812
2022-05-04 02:00:00,-1.8681175202051488
2022-05-04 02:30:00,-1.8348407672193785
2022-05-04 03:00:00,-1.8009841520403416
2022-05-04 03:30:00,-1.7624264059877968
2022-05-04 04:00:00,-1.7237708019271667
2022-05-04 04:30:00,-1.6904638079105014
2022-05-04 05:00:00,-1.6664173153216804
2022-05-04 05:30:00,-1.6478084338215897
2022-05-04 06:00:00,-1.6233623608272763
2022-05-04 06:30:00,-1.6021609834030746
2022-05-04 07:00:00,-1.586542104998728
2022-05-04 07:30:00,-1.5688382317504161
2022-05-04 08:00:00,-1.5476675844695886
2022-05-04 08:30:00,-1.527678632663999
2022-05-04 09:00:00,-1.5155659827958634
2022-05-04 09:30:00,-1.5063273508169954
2022-05-04 10:00:00,-1.4949861095686356
2022-05-04 10:30:00,-1.4911738130057992
2022-05-04 11:00:00,-1.4912124366525736
2022-05-04 11:30:00,-1.4890225394908894
2022-05-04 12:00:00,-1.491752689671222
2022-05-04 12:30:00,-1.500001338306246
2022-05-04 13:00:00,-1.5082929672512244
2022-05-04 13:30:00,-1.5115670436245028
2022-05-04 14:00:00,-1.511929816767985
