Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
16/09/2020,2:49:12,24.238,23.125,62.813,60.041,0.628,0.6,3.91,25.8,present ,USB ,USB ,,,,,,,,,,,,
16/09/2020,2:53:18,25.184,24.556,65.167,63.604,0.651,0.636,3.92,26.4,present ,USB ,USB ,,,,,,,,,,,,
25/09/2020,13:00:00,7.779,-0.961,21.848,0.094,0.218,0,4.16,17.6,present ,25.64,32.09,,,,,,,,,,,,
25/09/2020,13:30:01,8.75,-0.868,24.265,0.327,0.242,0.003,4.17,19.9,present ,27.82,30,,,,,,,,,,,,
25/09/2020,14:00:01,8.74,-0.828,24.241,0.427,0.242,0.004,4.17,20.1,present ,28.52,29.4,,,,,,,,,,,,
25/09/2020,14:30:01,8.206,-0.885,22.913,0.286,0.229,0.002,4.18,19.29,present ,26.37,30.3,,,,,,,,,,,,
25/09/2020,15:00:01,7.715,-1.022,21.69,-0.056,0.216,0,4.18,18.7,present ,26.22,30,,,,,,,,,,,,
25/09/2020,15:30:01,6.961,-0.951,19.814,0.12,0.198,0.001,4.19,18.4,present ,26.11,29.1,,,,,,,,,,,,
25/09/2020,16:00:01,6.252,-1.069,18.05,-0.173,0.18,-0.001,4.19,17.6,present ,26.07,28.2,,,,,,,,,,,,
25/09/2020,16:30:00,6.434,-1.016,18.501,-0.041,0.185,0,4.19,18.79,present ,26.7,28.2,,,,,,,,,,,,
25/09/2020,17:00:01,7.165,-1.168,20.32,-0.418,0.203,-0.004,4.19,19.5,present ,26.31,27.6,,,,,,,,,,,,
25/09/2020,17:30:01,6.621,-1.171,18.968,-0.427,0.189,-0.004,4.19,18,present ,26.03,27.6,,,,,,,,,,,,
25/09/2020,18:00:00,6.274,-1.098,18.103,-0.244,0.181,-0.002,4.19,18.5,present ,26.03,27.6,,,,,,,,,,,,
25/09/2020,18:30:00,5.974,-1.086,17.358,-0.214,0.173,-0.002,4.19,18,present ,25.85,27.9,,,,,,,,,,,,
25/09/2020,19:00:00,5.096,-1.126,15.172,-0.315,0.151,-0.003,4.19,17.1,present ,25.71,27.9,,,,,,,,,,,,
25/09/2020,19:30:00,4.377,-1.354,13.383,-0.881,0.133,-0.008,4.19,16.4,present ,25.57,27.9,,,,,,,,,,,,
25/09/2020,20:00:00,3.451,-1.295,11.079,-0.736,0.11,-0.007,4.19,15.9,present ,25.39,27.9,,,,,,,,,,,,
25/09/2020,20:30:00,2.927,-1.331,9.773,-0.824,0.097,-0.008,4.19,15.7,present ,25.25,28.5,,,,,,,,,,,,
25/09/2020,21:00:01,2.465,-1.394,8.624,-0.981,0.086,-0.009,4.19,14.8,present ,25.21,27.9,,,,,,,,,,,,
25/09/2020,21:30:01,1.966,-1.436,7.382,-1.087,0.073,-0.01,4.19,14.2,present ,25.18,28.2,,,,,,,,,,,,
25/09/2020,22:00:01,1.681,-1.312,6.674,-0.777,0.066,-0.007,4.19,14.2,present ,25.15,28.5,,,,,,,,,,,,
25/09/2020,22:30:00,1.359,-1.436,5.872,-1.086,0.058,-0.01,4.19,13.5,present ,25.11,28.2,,,,,,,,,,,,
25/09/2020,23:00:00,0.721,-1.379,4.283,-0.944,0.042,-0.009,4.19,12.7,present ,25.07,27.9,,,,,,,,,,,,
25/09/2020,23:30:01,1.153,-1.509,5.36,-1.268,0.053,-0.012,4.19,13.2,present ,25.04,28.5,,,,,,,,,,,,
26/09/2020,0:00:01,1.153,-1.463,5.358,-1.152,0.053,-0.011,4.19,14.3,present ,25,28.2,,,,,,,,,,,,
26/09/2020,0:30:01,0.738,-1.501,4.326,-1.248,0.043,-0.012,4.19,14,present ,24.96,27.9,,,,,,,,,,,,
26/09/2020,1:00:00,1.28,-1.485,5.676,-1.209,0.056,-0.012,4.19,14.4,present ,24.93,28.2,,,,,,,,,,,,
26/09/2020,1:30:01,1.265,-1.558,5.638,-1.389,0.056,-0.013,4.19,14.7,present ,24.9,28.5,,,,,,,,,,,,
26/09/2020,2:00:00,1.106,-1.5,5.241,-1.245,0.052,-0.012,4.19,14.9,present ,24.9,28.2,,,,,,,,,,,,
26/09/2020,2:30:00,1.103,-1.477,5.235,-1.189,0.052,-0.011,4.19,15,present ,24.82,28.2,,,,,,,,,,,,
26/09/2020,3:00:00,1.131,-1.467,5.305,-1.163,0.053,-0.011,4.19,15,present ,24.82,28.2,,,,,,,,,,,,
26/09/2020,3:30:00,1.258,-1.469,5.621,-1.168,0.056,-0.011,4.19,14.8,present ,24.79,28.2,,,,,,,,,,,,
26/09/2020,4:00:00,1.16,-1.348,5.375,-0.866,0.053,-0.008,4.19,14.4,present ,24.79,28.2,,,,,,,,,,,,
26/09/2020,4:30:00,1.287,-1.388,5.692,-0.966,0.056,-0.009,4.19,14,present ,24.75,28.2,,,,,,,,,,,,
26/09/2020,5:00:01,1.236,-1.272,5.566,-0.678,0.055,-0.006,4.19,13.6,present ,24.72,28.2,,,,,,,,,,,,
26/09/2020,5:30:01,1.062,-1.422,5.132,-1.05,0.051,-0.01,4.19,13.5,present ,24.72,28.2,,,,,,,,,,,,
26/09/2020,6:00:01,1.368,-1.407,5.894,-1.014,0.058,-0.01,4.19,13.2,present ,24.69,28.8,,,,,,,,,,,,
26/09/2020,6:30:01,1.449,-1.407,6.095,-1.013,0.06,-0.01,4.19,13.2,present ,24.65,28.5,,,,,,,,,,,,
26/09/2020,7:00:00,1.219,-1.271,5.522,-0.675,0.055,-0.006,4.19,13,present ,24.61,28.2,,,,,,,,,,,,
26/09/2020,7:30:00,1.202,-1.473,5.482,-1.179,0.054,-0.011,4.19,12.7,present ,24.61,28.5,,,,,,,,,,,,
26/09/2020,8:00:01,1.106,-1.355,5.241,-0.885,0.052,-0.008,4.19,12.2,present ,24.61,28.2,,,,,,,,,,,,
26/09/2020,8:30:01,2.513,-1.206,8.744,-0.514,0.087,-0.005,4.19,13.3,present ,24.58,28.5,,,,,,,,,,,,
26/09/2020,9:00:00,3.941,-1.176,12.298,-0.439,0.122,-0.004,4.19,13.8,present ,24.61,28.5,,,,,,,,,,,,
26/09/2020,9:30:00,5.464,-1.266,16.088,-0.663,0.16,-0.006,4.19,14.6,present ,24.61,28.5,,,,,,,,,,,,
26/09/2020,10:00:00,6.359,-1.228,18.316,-0.568,0.183,-0.005,4.19,15,present ,24.69,28.5,,,,,,,,,,,,
26/09/2020,10:30:00,7.605,-0.993,21.415,0.017,0.214,0,4.19,15.8,present ,24.86,28.5,,,,,,,,,,,,
26/09/2020,11:00:00,8.228,-0.985,22.968,0.036,0.229,0,4.19,16.7,present ,26.21,28.2,,,,,,,,,,,,
26/09/2020,11:30:01,7.755,-1.056,21.789,-0.141,0.217,-0.001,4.19,16.4,present ,25.88,27.6,,,,,,,,,,,,
26/09/2020,12:00:00,7.924,-1.067,22.209,-0.168,0.222,-0.001,4.19,17.79,present ,26.63,27.9,,,,,,,,,,,,
26/09/2020,12:30:00,8.086,-0.968,22.614,0.078,0.226,0,4.19,18.6,present ,26.52,27.9,,,,,,,,,,,,
26/09/2020,13:00:00,7.867,-1.041,22.069,-0.104,0.22,-0.001,4.19,17.4,present ,27.09,27.3,,,,,,,,,,,,
26/09/2020,13:30:00,7.688,-1.049,21.622,-0.123,0.216,-0.001,4.19,18.4,present ,26.63,27.9,,,,,,,,,,,,
26/09/2020,14:00:01,7.772,-1.023,21.832,-0.059,0.218,0,4.19,19.7,present ,27.69,27.6,,,,,,,,,,,,
26/09/2020,14:30:01,7.795,-1.031,21.889,-0.078,0.218,0,4.19,19.79,present ,26.45,27.9,,,,,,,,,,,,
26/09/2020,15:00:01,6.494,-1.079,18.651,-0.198,0.186,-0.001,4.19,16.4,present ,26.16,27,,,,,,,,,,,,
26/09/2020,15:30:01,5.267,-1.046,15.598,-0.115,0.155,-0.001,4.19,15.9,present ,26.31,27.6,,,,,,,,,,,,
26/09/2020,16:00:01,4.794,-1.172,14.422,-0.43,0.144,-0.004,4.19,16.4,present ,26.17,27.9,,,,,,,,,,,,
26/09/2020,16:30:01,5.329,-1.218,15.753,-0.543,0.157,-0.005,4.19,19.29,present ,26.42,28.2,,,,,,,,,,,,
26/09/2020,17:00:01,4.079,-1.078,12.641,-0.196,0.126,-0.001,4.19,14.7,present ,25.95,26.4,,,,,,,,,,,,
26/09/2020,17:30:01,2.408,-1.387,8.484,-0.965,0.084,-0.009,4.19,10.3,present ,25.88,26.7,,,,,,,,,,,,
26/09/2020,18:00:00,1.467,-1.213,6.14,-0.53,0.061,-0.005,4.18,10.3,present ,25.99,27,,,,,,,,,,,,
26/09/2020,18:30:00,1.932,-1.28,7.297,-0.698,0.072,-0.006,4.18,10.6,present ,25.77,27,,,,,,,,,,,,
26/09/2020,19:00:00,1.192,-1.404,5.456,-1.005,0.054,-0.01,4.18,11.1,present ,25.67,27,,,,,,,,,,,,
26/09/2020,19:30:00,1.517,-1.274,6.264,-0.682,0.062,-0.006,4.18,10.4,present ,25.56,27,,,,,,,,,,,,
26/09/2020,20:00:00,1.178,-1.428,5.422,-1.066,0.054,-0.01,4.18,10,present ,25.49,26.7,,,,,,,,,,,,
26/09/2020,20:30:00,1.134,-1.332,5.313,-0.828,0.053,-0.008,4.18,10.9,present ,25.45,27,,,,,,,,,,,,
26/09/2020,21:00:00,0.949,-1.35,4.85,-0.871,0.048,-0.008,4.18,10.7,present ,25.38,27,,,,,,,,,,,,
26/09/2020,21:30:00,0.559,-1.472,3.881,-1.176,0.038,-0.011,4.18,10.2,present ,25.35,27,,,,,,,,,,,,
26/09/2020,22:00:01,0.978,-1.23,4.923,-0.573,0.049,-0.005,4.18,10.4,present ,25.27,26.7,,,,,,,,,,,,
26/09/2020,22:30:01,0.454,-1.417,3.619,-1.037,0.036,-0.01,4.18,10.2,present ,25.24,27,,,,,,,,,,,,
26/09/2020,23:00:01,0.334,-1.36,3.321,-0.898,0.033,-0.008,4.18,10.3,present ,25.21,27,,,,,,,,,,,,
26/09/2020,23:30:01,0.489,-1.355,3.707,-0.885,0.037,-0.008,4.18,9.89,present ,25.13,27,,,,,,,,,,,,
27/09/2020,0:00:01,0.706,-1.319,4.248,-0.794,0.042,-0.007,4.18,9.1,present ,25.1,27,,,,,,,,,,,,
27/09/2020,0:30:01,0.352,-1.34,3.365,-0.847,0.033,-0.008,4.18,8.7,present ,25.03,27,,,,,,,,,,,,
27/09/2020,1:00:00,0.271,-1.351,3.163,-0.875,0.031,-0.008,4.18,8.89,present ,24.99,27,,,,,,,,,,,,
27/09/2020,1:30:00,0.315,-1.184,3.272,-0.459,0.032,-0.004,4.18,8,present ,24.96,27.3,,,,,,,,,,,,
27/09/2020,2:00:01,0.253,-1.423,3.119,-1.053,0.031,-0.01,4.18,7.9,present ,24.89,27.3,,,,,,,,,,,,
27/09/2020,2:30:01,0.412,-1.265,3.516,-0.66,0.035,-0.006,4.18,7.8,present ,24.82,27,,,,,,,,,,,,
27/09/2020,3:00:00,0.168,-1.447,2.907,-1.114,0.029,-0.011,4.18,7.3,present ,24.75,27.3,,,,,,,,,,,,
27/09/2020,3:30:00,0.241,-1.486,3.089,-1.21,0.03,-0.012,4.18,7.7,present ,24.71,27.6,,,,,,,,,,,,
27/09/2020,4:00:00,0.238,-1.447,3.083,-1.114,0.03,-0.011,4.18,7.5,present ,24.64,27.6,,,,,,,,,,,,
27/09/2020,4:30:00,0.113,-1.319,2.771,-0.795,0.027,-0.007,4.18,7.7,present ,24.57,27.3,,,,,,,,,,,,
27/09/2020,5:00:00,0.042,-1.409,2.595,-1.02,0.025,-0.01,4.18,7.3,present ,24.5,27.6,,,,,,,,,,,,
27/09/2020,5:30:00,0.245,-1.371,3.1,-0.924,0.031,-0.009,4.18,7.4,present ,24.46,27.3,,,,,,,,,,,,
27/09/2020,6:00:01,0.298,-1.19,3.23,-0.474,0.032,-0.004,4.18,7.2,present ,24.43,27.3,,,,,,,,,,,,
27/09/2020,6:30:01,0.272,-1.338,3.166,-0.842,0.031,-0.008,4.18,7.1,present ,24.43,27.3,,,,,,,,,,,,
27/09/2020,7:00:01,0.077,-1.423,2.681,-1.053,0.026,-0.01,4.18,7,present ,24.39,27.3,,,,,,,,,,,,
27/09/2020,7:30:01,0.23,-1.296,3.062,-0.737,0.03,-0.007,4.18,6.9,present ,24.36,27.3,,,,,,,,,,,,
27/09/2020,8:00:01,0.203,-1.469,2.995,-1.167,0.029,-0.011,4.18,6.6,present ,24.32,27.3,,,,,,,,,,,,
27/09/2020,8:30:01,0.564,-1.442,3.894,-1.1,0.038,-0.011,4.18,6.7,present ,24.32,27.3,,,,,,,,,,,,
27/09/2020,9:00:01,0.867,-1.416,4.648,-1.035,0.046,-0.01,4.18,7,present ,24.29,27.3,,,,,,,,,,,,
27/09/2020,9:30:01,1.576,-1.313,6.411,-0.781,0.064,-0.007,4.18,7.4,present ,24.29,27.3,,,,,,,,,,,,
27/09/2020,10:00:00,2.856,-1.202,9.597,-0.502,0.095,-0.005,4.18,9.5,present ,24.29,27.9,,,,,,,,,,,,
27/09/2020,10:30:01,5.057,-1.143,15.075,-0.358,0.15,-0.003,4.18,12.4,present ,24.32,27.6,,,,,,,,,,,,
27/09/2020,11:00:01,6.721,-1.079,19.216,-0.197,0.192,-0.001,4.18,13.8,present ,25.66,26.7,,,,,,,,,,,,
27/09/2020,11:30:00,7.01,-0.975,19.935,0.06,0.199,0,4.18,15.2,present ,26.2,27,,,,,,,,,,,,
27/09/2020,12:00:00,7.609,-0.962,21.426,0.094,0.214,0,4.18,16.4,present ,26.37,26.7,,,,,,,,,,,,
27/09/2020,12:30:00,7.652,-0.992,21.534,0.018,0.215,0,4.19,17.1,present ,26.55,26.7,,,,,,,,,,,,
27/09/2020,13:00:00,7.989,-1.065,22.373,-0.162,0.223,-0.001,4.19,17.2,present ,26.83,26.7,,,,,,,,,,,,
27/09/2020,13:30:00,7.759,-0.97,21.8,0.074,0.218,0,4.19,19.2,present ,27.15,26.4,,,,,,,,,,,,
27/09/2020,14:00:00,7.696,-1.033,21.644,-0.084,0.216,0,4.19,19.2,present ,27.5,26.4,,,,,,,,,,,,
27/09/2020,14:30:01,8.203,-0.959,22.905,0.099,0.229,0,4.19,20.1,present ,28.07,25.8,,,,,,,,,,,,
27/09/2020,15:00:01,7.744,-0.983,21.761,0.042,0.217,0,4.19,21.5,present ,28.99,25.8,,,,,,,,,,,,
27/09/2020,15:30:01,7.434,-0.988,20.991,0.028,0.209,0,4.19,22.4,present ,28.99,25.5,,,,,,,,,,,,
27/09/2020,16:00:00,7.415,-1.021,20.943,-0.052,0.209,0,4.19,23.5,present ,28.99,25.8,,,,,,,,,,,,
27/09/2020,16:30:01,7.026,-1.026,19.976,-0.066,0.199,0,4.19,26.9,present ,29.06,25.5,,,,,,,,,,,,
27/09/2020,17:00:01,7.493,-1.016,21.137,-0.04,0.211,0,4.19,26.3,present ,26.59,26.7,,,,,,,,,,,,
27/09/2020,17:30:01,6.972,-0.989,19.841,0.026,0.198,0,4.19,27.7,present ,26.34,27.3,,,,,,,,,,,,
27/09/2020,18:00:01,6.061,-1.043,17.573,-0.107,0.175,-0.001,4.19,21,present ,26.2,27,,,,,,,,,,,,
27/09/2020,18:30:00,4.723,-1.168,14.244,-0.418,0.142,-0.004,4.19,18,present ,26.12,26.7,,,,,,,,,,,,
27/09/2020,19:00:00,3.976,-1.159,12.385,-0.398,0.123,-0.003,4.19,17.1,present ,26.02,26.7,,,,,,,,,,,,
27/09/2020,19:30:00,2.99,-1.215,9.93,-0.537,0.099,-0.005,4.19,16.29,present ,25.95,27,,,,,,,,,,,,
27/09/2020,20:00:01,2.043,-1.273,7.574,-0.679,0.075,-0.006,4.19,15.6,present ,25.91,26.7,,,,,,,,,,,,
27/09/2020,20:30:00,1.991,-1.247,7.444,-0.616,0.074,-0.006,4.18,15.4,present ,25.84,27,,,,,,,,,,,,
27/09/2020,21:00:00,1.594,-1.255,6.458,-0.636,0.064,-0.006,4.18,15.8,present ,25.81,27,,,,,,,,,,,,
27/09/2020,21:30:00,1.451,-1.351,6.102,-0.874,0.061,-0.008,4.18,16,present ,25.77,27,,,,,,,,,,,,
27/09/2020,22:00:00,1.343,-1.276,5.833,-0.688,0.058,-0.006,4.19,15.4,present ,25.73,26.7,,,,,,,,,,,,
27/09/2020,22:30:01,1.256,-1.259,5.615,-0.646,0.056,-0.006,4.19,15.1,present ,25.7,26.7,,,,,,,,,,,,
27/09/2020,23:00:01,0.957,-1.324,4.871,-0.806,0.048,-0.008,4.19,14.4,present ,25.63,26.7,,,,,,,,,,,,
27/09/2020,23:30:01,0.827,-1.328,4.548,-0.817,0.045,-0.008,4.19,14,present ,25.6,27.3,,,,,,,,,,,,
28/09/2020,0:00:00,0.528,-1.301,3.805,-0.75,0.038,-0.007,4.18,13.8,present ,25.56,27.3,,,,,,,,,,,,
28/09/2020,0:30:01,0.511,-1.333,3.76,-0.831,0.037,-0.008,4.18,14,present ,25.56,27.3,,,,,,,,,,,,
28/09/2020,1:00:01,0.535,-1.365,3.821,-0.908,0.038,-0.009,4.18,14.9,present ,25.52,27,,,,,,,,,,,,
28/09/2020,1:30:00,0.28,-1.329,3.187,-0.82,0.031,-0.008,4.18,14.9,present ,25.49,27.3,,,,,,,,,,,,
28/09/2020,2:00:00,0.526,-1.385,3.798,-0.959,0.037,-0.009,4.18,14.6,present ,25.45,27,,,,,,,,,,,,
28/09/2020,2:30:01,0.421,-1.378,3.537,-0.942,0.035,-0.009,4.18,13.9,present ,25.42,27.3,,,,,,,,,,,,
28/09/2020,3:00:01,0.604,-1.353,3.994,-0.879,0.039,-0.008,4.18,14.2,present ,25.38,27.3,,,,,,,,,,,,
28/09/2020,3:30:01,0.552,-1.262,3.864,-0.652,0.038,-0.006,4.18,14,present ,25.35,27.3,,,,,,,,,,,,
28/09/2020,4:00:00,0.515,-1.411,3.771,-1.023,0.037,-0.01,4.19,14.1,present ,25.35,27,,,,,,,,,,,,
28/09/2020,4:30:00,0.733,-1.26,4.314,-0.647,0.043,-0.006,4.19,13.8,present ,25.31,27,,,,,,,,,,,,
28/09/2020,5:00:01,0.674,-1.344,4.167,-0.858,0.041,-0.008,4.18,14.1,present ,25.28,27,,,,,,,,,,,,
28/09/2020,5:30:00,0.637,-1.321,4.075,-0.798,0.04,-0.007,4.18,14.1,present ,25.24,27,,,,,,,,,,,,
28/09/2020,6:00:00,0.816,-1.297,4.521,-0.74,0.045,-0.007,4.18,14.9,present ,25.21,27.6,,,,,,,,,,,,
28/09/2020,6:30:00,0.909,-1.231,4.752,-0.575,0.047,-0.005,4.18,15.2,present ,25.17,27,,,,,,,,,,,,
28/09/2020,7:00:01,0.912,-1.378,4.76,-0.942,0.047,-0.009,4.18,15.1,present ,25.17,27.3,,,,,,,,,,,,
28/09/2020,7:30:01,1.035,-1.332,5.065,-0.826,0.05,-0.008,4.19,15.7,present ,25.14,27.6,,,,,,,,,,,,
28/09/2020,8:00:01,1.273,-1.318,5.658,-0.793,0.056,-0.007,4.19,16,present ,25.1,27,,,,,,,,,,,,
28/09/2020,8:30:00,1.907,-1.196,7.235,-0.488,0.072,-0.004,4.18,16.7,present ,25.1,27.6,,,,,,,,,,,,
28/09/2020,9:00:01,2.846,-1.307,9.573,-0.766,0.095,-0.007,4.19,16.79,present ,25.07,27.3,,,,,,,,,,,,
28/09/2020,9:30:01,3.374,-1.348,10.886,-0.866,0.108,-0.008,4.19,17.29,present ,25.03,27.3,,,,,,,,,,,,
28/09/2020,10:00:00,4.619,-1.147,13.985,-0.366,0.139,-0.003,4.19,18.7,present ,25.03,27.3,,,,,,,,,,,,
28/09/2020,10:30:00,4.754,-1.144,14.322,-0.359,0.143,-0.003,4.19,19.9,present ,25.03,27.3,,,,,,,,,,,,
28/09/2020,11:00:01,5.345,-1.158,15.791,-0.395,0.157,-0.003,4.19,20.2,present ,25.03,27.3,,,,,,,,,,,,
28/09/2020,11:30:01,5.443,-1.125,16.035,-0.312,0.16,-0.003,4.19,20.2,present ,25,27.6,,,,,,,,,,,,
28/09/2020,12:00:00,5.28,-1.137,15.629,-0.342,0.156,-0.003,4.19,21,present ,25,27.6,,,,,,,,,,,,
28/09/2020,12:30:00,5.216,-1.157,15.47,-0.391,0.154,-0.003,4.19,21.1,present ,25,27.6,,,,,,,,,,,,
28/09/2020,13:00:00,5.076,-1.112,15.122,-0.281,0.151,-0.002,4.19,21.5,present ,25,27.3,,,,,,,,,,,,
28/09/2020,13:30:00,5.56,-1.105,16.326,-0.262,0.163,-0.002,4.19,22,present ,24.96,27.3,,,,,,,,,,,,
28/09/2020,14:00:00,5.412,-1.044,15.958,-0.11,0.159,-0.001,4.19,22.6,present ,25,27.6,,,,,,,,,,,,
28/09/2020,14:30:00,5.678,-1.099,16.621,-0.248,0.166,-0.002,4.19,23.1,present ,24.96,27.6,,,,,,,,,,,,
28/09/2020,15:00:01,5.408,-1.194,15.948,-0.484,0.159,-0.004,4.19,23.3,present ,25,27.6,,,,,,,,,,,,
28/09/2020,15:30:01,8.576,-1.035,23.833,-0.087,0.238,0,4.19,24.9,present ,25.95,27.3,,,,,,,,,,,,
28/09/2020,16:00:00,7.804,-0.968,21.911,0.077,0.219,0,4.19,26.4,present ,25.84,27,,,,,,,,,,,,
28/09/2020,16:30:00,6.994,-1.161,19.897,-0.402,0.198,-0.004,4.19,26.3,present ,25.85,27.3,,,,,,,,,,,,
28/09/2020,17:00:01,6.687,-1.013,19.132,-0.034,0.191,0,4.19,25.8,present ,25.7,27,,,,,,,,,,,,
28/09/2020,17:30:01,6.065,-1.098,17.583,-0.245,0.175,-0.002,4.19,25.2,present ,25.6,27.6,,,,,,,,,,,,
28/09/2020,18:00:01,5.643,-1.119,16.532,-0.297,0.165,-0.002,4.19,24.6,present ,25.46,27.6,,,,,,,,,,,,
28/09/2020,18:30:01,4.719,-1.18,14.233,-0.448,0.142,-0.004,4.19,24.2,present ,25.35,27.6,,,,,,,,,,,,
28/09/2020,19:00:01,3.506,-1.102,11.214,-0.254,0.112,-0.002,4.19,23.7,present ,25.21,27.6,,,,,,,,,,,,
28/09/2020,19:30:01,2.92,-1.172,9.757,-0.428,0.097,-0.004,4.19,23.3,present ,25.1,27.6,,,,,,,,,,,,
28/09/2020,20:00:00,1.73,-1.175,6.796,-0.436,0.067,-0.004,4.19,22.8,present ,25,27.6,,,,,,,,,,,,
28/09/2020,20:30:01,1.561,-1.228,6.376,-0.568,0.063,-0.005,4.19,22.7,present ,24.93,27.6,,,,,,,,,,,,
28/09/2020,21:00:00,0.85,-1.309,4.606,-0.769,0.046,-0.007,4.19,22.2,present ,24.89,27.9,,,,,,,,,,,,
28/09/2020,21:30:00,1.088,-1.427,5.197,-1.063,0.051,-0.01,4.19,22.3,present ,24.82,27.9,,,,,,,,,,,,
28/09/2020,22:00:00,0.776,-1.354,4.42,-0.883,0.044,-0.008,4.19,22.1,present ,24.79,27.9,,,,,,,,,,,,
28/09/2020,22:30:00,0.614,-1.382,4.018,-0.952,0.04,-0.009,4.19,22.1,present ,24.75,27.9,,,,,,,,,,,,
28/09/2020,23:00:00,0.891,-1.395,4.706,-0.983,0.047,-0.009,4.19,22.3,present ,24.72,28.2,,,,,,,,,,,,
28/09/2020,23:30:01,0.596,-1.309,3.973,-0.769,0.039,-0.007,4.19,22.3,present ,24.68,28.2,,,,,,,,,,,,
29/09/2020,0:00:01,0.711,-1.335,4.258,-0.834,0.042,-0.008,4.19,22.3,present ,24.65,28.2,,,,,,,,,,,,
29/09/2020,0:30:01,0.642,-1.262,4.088,-0.653,0.04,-0.006,4.19,22.3,present ,24.61,27.9,,,,,,,,,,,,
29/09/2020,1:00:00,0.546,-1.329,3.849,-0.821,0.038,-0.008,4.19,22.3,present ,24.58,28.2,,,,,,,,,,,,
29/09/2020,1:30:00,0.391,-1.364,3.462,-0.906,0.034,-0.009,4.19,22.3,present ,24.54,27.6,,,,,,,,,,,,
29/09/2020,2:00:01,0.447,-1.31,3.602,-0.773,0.036,-0.007,4.19,22.4,present ,24.51,28.2,,,,,,,,,,,,
29/09/2020,2:30:01,0.523,-1.33,3.791,-0.822,0.037,-0.008,4.19,22.7,present ,24.5,27.9,,,,,,,,,,,,
29/09/2020,3:00:01,0.53,-1.569,3.809,-1.417,0.038,-0.014,4.19,22.8,present ,24.43,27.9,,,,,,,,,,,,
29/09/2020,3:30:01,0.202,-1.4,2.992,-0.995,0.029,-0.009,4.19,22.6,present ,24.43,27.9,,,,,,,,,,,,
29/09/2020,4:00:01,0.41,-1.403,3.51,-1.004,0.035,-0.01,4.19,22.3,present ,24.4,28.2,,,,,,,,,,,,
29/09/2020,4:30:01,0.421,-1.347,3.538,-0.863,0.035,-0.008,4.19,22.2,present ,24.36,27.9,,,,,,,,,,,,
29/09/2020,5:00:00,0.198,-1.334,2.981,-0.831,0.029,-0.008,4.19,22.1,present ,24.33,27.9,,,,,,,,,,,,
29/09/2020,5:30:00,0.425,-1.363,3.548,-0.903,0.035,-0.009,4.19,22,present ,24.29,27.9,,,,,,,,,,,,
29/09/2020,6:00:00,0.287,-1.342,3.203,-0.853,0.032,-0.008,4.19,22.3,present ,24.29,27.9,,,,,,,,,,,,
29/09/2020,6:30:01,0.499,-1.358,3.731,-0.891,0.037,-0.008,4.19,22.1,present ,24.26,28.5,,,,,,,,,,,,
29/09/2020,7:00:00,0.435,-1.396,3.572,-0.986,0.035,-0.009,4.19,21.8,present ,24.22,27.9,,,,,,,,,,,,
29/09/2020,7:30:00,0.374,-1.305,3.419,-0.759,0.034,-0.007,4.19,21.4,present ,24.18,27.9,,,,,,,,,,,,
29/09/2020,8:00:01,0.534,-1.402,3.819,-1,0.038,-0.01,4.19,21.5,present ,24.15,27.9,,,,,,,,,,,,
29/09/2020,8:30:01,1.912,-1.257,7.247,-0.64,0.072,-0.006,4.19,21.5,present ,24.15,28.2,,,,,,,,,,,,
29/09/2020,9:00:01,2.678,-1.23,9.154,-0.574,0.091,-0.005,4.19,21.5,present ,24.11,27.9,,,,,,,,,,,,
29/09/2020,9:30:01,3.53,-1.224,11.275,-0.558,0.112,-0.005,4.19,22,present ,24.12,28.2,,,,,,,,,,,,
29/09/2020,10:00:00,4.27,-1.133,13.117,-0.331,0.131,-0.003,4.19,22.5,present ,24.11,27.9,,,,,,,,,,,,
29/09/2020,10:30:01,7.129,-1.101,20.232,-0.253,0.202,-0.002,4.19,22.9,present ,24.12,28.2,,,,,,,,,,,,
29/09/2020,11:00:00,7.594,-1.054,21.389,-0.136,0.213,-0.001,4.19,23.9,present ,24.61,28.2,,,,,,,,,,,,
29/09/2020,11:30:00,7.658,-0.942,21.549,0.143,0.215,0.001,4.19,24.1,present ,25.32,27.6,,,,,,,,,,,,
29/09/2020,12:00:00,7.555,-1.081,21.291,-0.203,0.212,-0.002,4.19,25,present ,25.46,27.3,,,,,,,,,,,,
29/09/2020,12:30:01,7.694,-0.95,21.638,0.122,0.216,0.001,4.19,25.8,present ,25.7,27.3,,,,,,,,,,,,
29/09/2020,13:00:01,8,-0.983,22.399,0.04,0.223,0,4.19,27,present ,25.92,27.6,,,,,,,,,,,,
29/09/2020,13:30:00,7.488,-1.004,21.125,-0.01,0.211,0,4.19,28.3,present ,26.13,27.3,,,,,,,,,,,,
29/09/2020,14:00:00,7.329,-0.951,20.73,0.121,0.207,0.001,4.19,28.3,present ,25.77,27.3,,,,,,,,,,,,
29/09/2020,14:30:01,7.568,-1.05,21.324,-0.126,0.213,-0.001,4.19,27.9,present ,26.55,27,,,,,,,,,,,,
