Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
12/05/2022,14:00:01,6.271,-3.86,19.562,-7.694,0.625,0,8.961,8.949,0.902,0.705,1.282,7.827,8.472,0.855,1,0.857,2.68,4.01,11,not present ,0,0,
12/05/2022,14:30:01,7.492,-3.841,22.845,-7.644,0.731,0,9.4,9.316,0.909,0.677,1.346,8.219,8.86,0.852,0.996,0.858,2.68,3.99,11.5,not present ,0,0,
12/05/2022,15:00:01,8.136,-3.914,24.579,-7.84,0.786,0,9.866,9.771,0.909,0.66,1.381,8.68,9.317,0.85,0.996,0.856,2.68,3.98,11.6,not present ,0,0,
12/05/2022,15:30:00,8.237,-3.88,24.851,-7.749,0.795,0,10.087,9.987,0.916,0.662,1.386,8.987,9.629,0.847,0.991,0.857,2.68,3.97,11.2,not present ,0,0,
12/05/2022,16:00:00,7.968,-3.749,24.128,-7.396,0.772,0,10.354,10.277,0.909,0.664,1.371,9.39,10.025,0.849,0.989,0.861,2.68,3.96,11.8,not present ,0,0,
12/05/2022,16:30:01,6.968,-3.815,21.435,-7.573,0.685,0,10.606,10.574,0.93,0.707,1.318,9.651,10.295,0.85,0.992,0.859,2.68,3.95,11.9,not present ,0,0,
12/05/2022,17:00:01,7.894,-3.745,23.929,-7.386,0.765,0,12.157,11.928,0.92,0.674,1.367,10.47,11.042,0.85,0.99,0.861,2.68,3.95,13.8,not present ,0,0,
12/05/2022,17:30:01,9.008,-3.836,26.924,-7.631,0.861,0,13.09,12.83,0.911,0.639,1.429,11.442,11.96,0.841,0.983,0.858,2.68,3.94,14.8,not present ,0,0,
12/05/2022,18:00:00,8.086,-3.781,24.444,-7.481,0.782,0,12.972,12.878,0.933,0.678,1.378,11.881,12.454,0.839,0.979,0.86,2.68,3.94,13.9,not present ,0,0,
12/05/2022,18:30:01,8.191,-3.689,24.726,-7.234,0.791,0,14.11,13.991,0.902,0.653,1.384,12.749,13.294,0.838,0.974,0.863,2.68,3.94,15.8,not present ,0,0,
12/05/2022,19:00:01,8.756,-3.744,26.246,-7.383,0.839,0,14.916,14.778,0.92,0.651,1.415,13.493,14.036,0.835,0.972,0.861,2.68,3.93,16.2,not present ,0,0,
12/05/2022,19:30:01,8.036,-3.708,24.31,-7.287,0.777,0,14.924,14.957,0.897,0.653,1.375,14.065,14.666,0.83,0.965,0.863,2.68,3.93,14.8,not present ,0,0,
12/05/2022,20:00:01,7.321,-3.664,22.386,-7.168,0.716,0,15.019,15.116,0.889,0.667,1.337,14.367,15.003,0.828,0.962,0.864,2.68,3.92,13.8,not present ,0,0,
12/05/2022,20:30:01,6.357,-3.823,19.794,-7.596,0.633,0,14.808,14.977,0.891,0.694,1.286,14.623,15.268,0.82,0.958,0.859,2.68,3.91,13.3,not present ,0,0,
12/05/2022,21:00:01,4.854,-3.89,15.75,-7.776,0.504,0,14.201,14.501,0.852,0.705,1.212,14.447,15.156,0.817,0.957,0.856,2.68,3.9,11.5,not present ,0,0,
12/05/2022,21:30:01,2.985,-3.885,10.72,-7.763,0.343,0,13.512,13.906,0.825,0.734,1.125,14.071,14.852,0.817,0.957,0.857,2.68,3.98,23.8,present ,25.11,101.4,
12/05/2022,22:00:00,1.604,-4.063,7.006,-8.24,0.224,0,12.348,12.795,0.804,0.757,1.065,13.357,14.172,0.814,0.959,0.851,2.68,4.07,28.5,present ,24.94,102.6,
12/05/2022,22:30:01,0.357,-4.113,3.653,-8.376,0.116,0,11.152,11.621,0.789,0.78,1.014,12.495,13.318,0.817,0.966,0.849,2.68,4.18,27.1,present ,24.89,86.4,
12/05/2022,23:00:00,-0.468,-4.02,1.43,-8.125,0.045,0,10.153,10.622,0.784,0.8,0.981,11.626,12.443,0.824,0.97,0.852,2.68,4.18,16.29,present ,24.9,32.7,
12/05/2022,23:30:01,-0.964,-4.13,0.096,-8.42,0.003,0,9.278,9.747,0.777,0.809,0.962,10.837,11.645,0.824,0.974,0.848,2.68,4.18,14.3,present ,24.84,29.7,
13/05/2022,0:00:00,-1.393,-4.101,-1.059,-8.344,-0.033,0,8.58,9.052,0.769,0.815,0.946,10.12,10.922,0.83,0.98,0.849,2.68,4.18,11.6,present ,24.76,28.5,
13/05/2022,0:30:00,-1.723,-4.124,-1.947,-8.404,-0.062,0,7.964,8.43,0.767,0.823,0.933,9.485,10.282,0.833,0.985,0.849,2.68,4.18,10.6,present ,24.69,28.5,
13/05/2022,1:00:00,-1.873,-4.128,-2.349,-8.416,-0.075,0,7.439,7.909,0.768,0.829,0.928,8.911,9.707,0.835,0.988,0.848,2.68,4.18,9.7,present ,24.65,28.5,
13/05/2022,1:30:01,-2.228,-4.068,-3.303,-8.254,-0.105,0,7.017,7.487,0.767,0.84,0.915,8.401,9.196,0.84,0.991,0.85,2.68,4.18,9.3,present ,24.58,28.2,
13/05/2022,2:00:01,-2.145,-4.179,-3.082,-8.552,-0.098,0,6.691,7.172,0.765,0.835,0.918,8.001,8.792,0.838,0.993,0.847,2.68,4.18,9.7,present ,24.58,28.2,
13/05/2022,2:30:01,-2.591,-4.173,-4.281,-8.538,-0.136,0,6.429,6.893,0.764,0.849,0.902,7.596,8.38,0.843,0.998,0.847,2.68,4.18,9.7,present ,24.54,28.5,
13/05/2022,3:00:01,-2.116,-4.188,-3.003,-8.577,-0.096,0,6.606,7.051,0.771,0.841,0.919,7.45,8.224,0.846,1.002,0.846,2.68,4.18,10.8,present ,24.51,28.5,
13/05/2022,3:30:00,-2.031,-4.206,-2.774,-8.625,-0.088,0,6.585,7.028,0.768,0.835,0.922,7.346,8.119,0.844,1,0.846,2.68,4.18,10.9,present ,24.47,28.2,
13/05/2022,4:00:01,-2.164,-4.244,-3.131,-8.728,-0.1,0,6.117,6.564,0.769,0.84,0.917,7.063,7.842,0.844,1.002,0.844,2.68,4.18,10.1,present ,24.43,27.6,
13/05/2022,4:30:00,-2.123,-4.177,-3.022,-8.547,-0.096,0,5.93,6.377,0.77,0.84,0.919,6.81,7.589,0.847,1.004,0.847,2.68,4.18,10.1,present ,24.4,28.2,
13/05/2022,5:00:01,-2.364,-4.23,-3.671,-8.691,-0.117,0,5.655,6.124,0.766,0.843,0.91,6.559,7.345,0.849,1.007,0.845,2.68,4.18,9.6,present ,24.33,27.9,
13/05/2022,5:30:01,-2.108,-4.238,-2.982,-8.713,-0.095,0,5.473,5.937,0.77,0.839,0.919,6.32,7.108,0.85,1.009,0.845,2.68,4.18,9.6,present ,24.29,27.9,
13/05/2022,6:00:01,-2.301,-4.233,-3.502,-8.698,-0.112,0,5.22,5.684,0.771,0.847,0.912,6.075,6.864,0.849,1.007,0.845,2.68,4.18,9.1,present ,24.26,27.9,
13/05/2022,6:30:00,-2.546,-4.186,-4.161,-8.572,-0.133,0,5.041,5.507,0.765,0.849,0.903,5.868,6.653,0.851,1.009,0.846,2.68,4.14,4.8,not present ,0,0,
13/05/2022,7:00:00,-2.404,-4.286,-3.778,-8.841,-0.12,0,4.963,5.415,0.771,0.85,0.908,5.695,6.476,0.851,1.013,0.843,2.68,4.13,4.19,not present ,0,0,
13/05/2022,7:30:00,-2.457,-4.205,-3.921,-8.622,-0.125,0,4.957,5.405,0.769,0.85,0.907,5.602,6.378,0.854,1.013,0.846,2.68,4.12,4.19,not present ,0,0,
13/05/2022,8:00:00,-2.247,-4.152,-3.356,-8.48,-0.107,0,5.027,5.462,0.775,0.849,0.914,5.566,6.333,0.856,1.013,0.848,2.68,4.11,4.5,not present ,0,0,
13/05/2022,8:30:00,-2.079,-4.085,-2.904,-8.299,-0.092,0,5.18,5.594,0.78,0.849,0.92,5.592,6.348,0.857,1.011,0.85,2.68,4.1,5,not present ,0,0,
13/05/2022,9:00:00,-1.19,-4.275,-0.513,-8.812,-0.016,0,5.359,5.73,0.791,0.832,0.953,5.672,6.418,0.854,1.016,0.843,2.68,4.09,5.5,not present ,0,0,
13/05/2022,9:30:00,-0.268,-4.131,1.968,-8.424,0.062,0,5.545,5.877,0.809,0.82,0.989,5.772,6.508,0.856,1.012,0.848,2.68,4.08,5.6,not present ,0,0,
13/05/2022,10:00:00,0.129,-4.082,3.039,-8.293,0.097,0,5.528,5.86,0.815,0.813,1.005,5.821,6.559,0.857,1.011,0.85,2.68,4.07,5.4,not present ,0,0,
13/05/2022,10:30:01,0.168,-4.129,3.143,-8.42,0.1,0,5.76,6.068,0.812,0.809,1.006,5.899,6.628,0.857,1.013,0.848,2.68,4.06,5.7,not present ,0,0,
13/05/2022,11:00:01,1.187,-4.045,5.884,-8.194,0.188,0,5.959,6.237,0.836,0.8,1.048,6.054,6.77,0.858,1.012,0.851,2.68,4.06,6.3,not present ,0,0,
13/05/2022,11:30:01,2.672,-4.051,9.879,-8.208,0.316,0,6.464,6.657,0.857,0.773,1.111,6.285,6.989,0.858,1.012,0.851,2.68,4.05,7.1,not present ,0,0,
13/05/2022,12:00:01,4.655,-3.909,15.214,-7.826,0.486,0,7.077,7.181,0.888,0.74,1.202,6.683,7.372,0.86,1.008,0.856,2.68,4.04,7.9,not present ,0,0,
13/05/2022,12:30:01,6.152,-3.89,19.243,-7.775,0.615,0,7.617,7.659,0.901,0.707,1.276,7.112,7.797,0.858,1.005,0.856,2.68,4.02,8.6,not present ,0,0,
13/05/2022,13:00:01,6.751,-3.919,20.853,-7.853,0.667,0,8.02,8.044,0.908,0.696,1.307,7.456,8.147,0.856,1.003,0.855,2.68,4,9,not present ,0,0,
13/05/2022,13:30:00,6.984,-3.838,21.48,-7.636,0.687,0,8.338,8.365,0.911,0.692,1.319,7.792,8.487,0.856,1,0.858,2.68,3.99,9,not present ,0,0,
13/05/2022,14:00:01,6.489,-3.834,20.149,-7.624,0.644,0,8.522,8.569,0.904,0.7,1.293,8.05,8.748,0.854,0.998,0.858,2.68,3.98,8.89,not present ,0,0,
13/05/2022,14:30:00,6.302,-3.913,19.646,-7.837,0.628,0,8.591,8.668,0.898,0.701,1.284,8.232,8.934,0.851,0.998,0.856,2.68,3.96,8.5,not present ,0,0,
13/05/2022,15:00:00,5.902,-3.965,18.569,-7.979,0.594,0,8.518,8.618,0.897,0.712,1.263,8.304,9.013,0.85,0.998,0.854,2.68,3.96,8.3,not present ,0,0,
13/05/2022,15:30:00,7.13,-3.766,21.874,-7.441,0.699,0,9.424,9.402,0.903,0.682,1.327,8.658,9.338,0.855,0.996,0.861,2.68,3.95,9.89,not present ,0,0,
13/05/2022,16:00:00,8.09,-3.802,24.455,-7.538,0.782,0,10.191,10.108,0.928,0.675,1.378,9.223,9.876,0.852,0.994,0.859,2.68,3.95,10.9,not present ,0,0,
13/05/2022,16:30:00,8.321,-3.747,25.077,-7.392,0.802,0,11.429,11.294,0.92,0.663,1.391,10.088,10.706,0.849,0.989,0.861,2.68,3.94,12,not present ,0,0,
13/05/2022,17:00:00,7.916,-3.802,23.987,-7.539,0.767,0,11.198,11.141,0.927,0.679,1.369,10.322,10.977,0.849,0.991,0.859,2.68,3.94,10.7,not present ,0,0,
13/05/2022,17:30:00,7.864,-3.813,23.848,-7.569,0.763,0,11.517,11.499,0.909,0.667,1.366,10.824,11.445,0.842,0.983,0.859,2.68,3.93,10.8,not present ,0,0,
13/05/2022,18:00:01,7.913,-3.704,23.98,-7.276,0.767,0,11.987,11.903,0.881,0.645,1.368,11.154,11.751,0.845,0.983,0.863,2.68,3.93,11.5,not present ,0,0,
13/05/2022,18:30:00,7.34,-3.876,22.438,-7.737,0.718,0,11.428,11.5,0.921,0.69,1.338,11.228,11.866,0.837,0.98,0.857,2.68,3.92,10.7,not present ,0,0,
13/05/2022,19:00:01,6.917,-3.825,21.3,-7.602,0.681,0,12.012,12.056,0.907,0.691,1.315,11.539,12.163,0.84,0.982,0.859,2.68,3.92,11.6,not present ,0,0,
13/05/2022,19:30:00,6.277,-3.809,19.579,-7.558,0.626,0,12.643,12.682,0.859,0.671,1.282,12.041,12.637,0.843,0.984,0.859,2.68,3.91,12.1,not present ,0,0,
13/05/2022,20:00:00,6.239,-3.876,19.476,-7.738,0.623,0,13.134,13.248,0.9,0.704,1.28,12.656,13.248,0.835,0.978,0.857,2.68,3.91,12.8,not present ,0,0,
13/05/2022,20:30:00,5.439,-3.943,17.322,-7.919,0.554,0,13.11,13.342,0.872,0.705,1.24,13.049,13.691,0.83,0.974,0.855,2.68,3.9,11.6,not present ,0,0,
13/05/2022,21:00:00,4.248,-3.869,14.118,-7.719,0.451,0,12.609,12.974,0.853,0.723,1.183,13.047,13.769,0.826,0.967,0.857,2.68,3.89,9.7,not present ,0,0,
13/05/2022,21:30:00,2.91,-3.891,10.519,-7.777,0.336,0,11.74,12.172,0.834,0.745,1.122,12.523,13.325,0.825,0.967,0.856,2.68,3.98,21.6,present ,24.91,102.3,
13/05/2022,22:00:00,1.549,-4.088,6.859,-8.308,0.219,0,10.85,11.304,0.809,0.762,1.063,11.858,12.683,0.823,0.972,0.85,2.68,4.04,27.6,present ,24.7,103.5,
13/05/2022,22:30:00,0.697,-4.062,4.567,-8.238,0.146,0,9.993,10.449,0.8,0.781,1.028,11.131,11.955,0.827,0.975,0.851,2.68,4.16,27.2,present ,24.68,99.9,
13/05/2022,23:00:01,-0.273,-4.125,1.953,-8.407,0.062,0,9.224,9.683,0.787,0.797,0.989,10.457,11.275,0.829,0.98,0.848,2.68,4.18,16.7,present ,24.66,34.5,
13/05/2022,23:30:01,-0.609,-4.173,1.051,-8.538,0.033,0,8.597,9.053,0.789,0.81,0.976,9.83,10.641,0.832,0.986,0.847,2.68,4.18,14.9,present ,24.59,30.3,
14/05/2022,0:00:00,-0.787,-4.11,0.57,-8.366,0.018,0,8.12,8.563,0.785,0.812,0.969,9.315,10.118,0.837,0.988,0.849,2.68,4.18,12.3,present ,24.51,28.8,
14/05/2022,0:30:00,-1.405,-4.216,-1.09,-8.651,-0.034,0,7.587,8.046,0.776,0.823,0.945,8.806,9.605,0.837,0.993,0.845,2.68,4.18,11.3,present ,24.4,28.8,
14/05/2022,1:00:00,-1.605,-4.201,-1.628,-8.614,-0.052,0,7.126,7.603,0.779,0.832,0.938,8.347,9.147,0.84,0.996,0.846,2.68,4.18,10.5,present ,24.33,28.2,
14/05/2022,1:30:00,-1.758,-4.242,-2.041,-8.724,-0.065,0,6.717,7.179,0.775,0.834,0.932,7.897,8.697,0.843,1.001,0.845,2.68,4.18,10,present ,24.26,28.2,
14/05/2022,2:00:00,-1.896,-4.176,-2.413,-8.546,-0.077,0,6.356,6.823,0.775,0.838,0.927,7.504,8.304,0.845,1.001,0.847,2.68,4.18,9.6,present ,24.26,28.2,
14/05/2022,2:30:00,-2.04,-4.144,-2.8,-8.459,-0.089,0,5.947,6.419,0.772,0.84,0.922,7.116,7.918,0.846,1.001,0.848,2.68,4.18,9.1,present ,24.26,27.9,
14/05/2022,3:00:00,-2.148,-4.136,-3.089,-8.438,-0.098,0,5.588,6.066,0.77,0.84,0.918,6.743,7.549,0.85,1.005,0.848,2.68,4.18,8.7,present ,24.18,27.9,
14/05/2022,3:30:00,-1.948,-4.138,-2.551,-8.443,-0.081,0,5.265,5.731,0.778,0.842,0.925,6.371,7.177,0.852,1.007,0.848,2.68,4.18,8.5,present ,24.15,27.9,
14/05/2022,4:00:01,-2.282,-4.179,-3.451,-8.552,-0.11,0,4.978,5.446,0.772,0.848,0.913,6.045,6.85,0.853,1.01,0.847,2.68,4.18,8.3,present ,24.11,27.9,
14/05/2022,4:30:01,-1.998,-4.145,-2.687,-8.461,-0.085,0,4.668,5.128,0.776,0.842,0.923,5.73,6.535,0.854,1.01,0.848,2.68,4.18,8,present ,24.08,27.6,
14/05/2022,5:00:01,-2.278,-4.16,-3.439,-8.501,-0.11,0,4.292,4.771,0.773,0.848,0.913,5.386,6.199,0.854,1.011,0.847,2.68,4.18,7.6,present ,24.01,27.9,
14/05/2022,5:30:00,-2.391,-4.211,-3.744,-8.641,-0.119,0,3.912,4.411,0.775,0.854,0.909,5.029,5.85,0.855,1.014,0.846,2.68,4.18,6.9,present ,24.01,27.9,
14/05/2022,6:00:00,-2.427,-4.18,-3.84,-8.556,-0.122,0,3.604,4.098,0.772,0.853,0.908,4.684,5.507,0.858,1.017,0.847,2.68,4.15,3.9,not present ,0,0,
14/05/2022,6:30:00,-2.684,-4.221,-4.53,-8.665,-0.144,0,3.324,3.828,0.769,0.858,0.898,4.372,5.198,0.859,1.02,0.845,2.68,4.14,1.8,not present ,0,0,
14/05/2022,7:00:00,-2.957,-4.207,-5.266,-8.628,-0.168,0,3.095,3.596,0.766,0.863,0.889,4.092,4.915,0.861,1.021,0.846,2.68,4.12,1.3,not present ,0,0,
14/05/2022,7:30:00,-2.412,-4.162,-3.798,-8.507,-0.121,0,3.101,3.571,0.776,0.856,0.908,3.928,4.74,0.863,1.022,0.847,2.68,4.11,1.6,not present ,0,0,
14/05/2022,8:00:00,-2.366,-4.214,-3.676,-8.648,-0.117,0,3.174,3.624,0.776,0.855,0.91,3.848,4.646,0.863,1.024,0.845,2.68,4.1,2.09,not present ,0,0,
14/05/2022,8:30:00,-1.511,-4.141,-1.376,-8.451,-0.044,0,3.438,3.838,0.793,0.845,0.941,3.871,4.65,0.867,1.025,0.848,2.68,4.09,3,not present ,0,0,
14/05/2022,9:00:00,-0.793,-4.174,0.554,-8.54,0.017,0,3.77,4.12,0.803,0.831,0.968,4.037,4.794,0.863,1.022,0.847,2.68,4.08,3.8,not present ,0,0,
14/05/2022,9:30:00,0.224,-4.175,3.294,-8.542,0.105,0,4.017,4.318,0.822,0.817,1.008,4.178,4.925,0.863,1.022,0.847,2.68,4.07,4.19,not present ,0,0,
14/05/2022,10:00:00,1.353,-3.995,6.33,-8.058,0.202,0,4.289,4.546,0.843,0.801,1.055,4.343,5.08,0.866,1.019,0.853,2.68,4.07,4.6,not present ,0,0,
14/05/2022,10:30:00,2.642,-4.04,9.798,-8.18,0.313,0,4.69,4.88,0.862,0.778,1.11,4.576,5.303,0.865,1.02,0.851,2.68,4.06,5.7,not present ,0,0,
14/05/2022,11:00:00,3.644,-3.983,12.495,-8.025,0.399,0,5.108,5.261,0.875,0.759,1.155,4.865,5.591,0.866,1.019,0.853,2.68,4.06,6,not present ,0,0,
14/05/2022,11:30:00,5.006,-3.976,16.157,-8.007,0.517,0,5.545,5.648,0.897,0.738,1.219,5.18,5.904,0.866,1.017,0.854,2.68,4.05,6.4,not present ,0,0,
14/05/2022,12:00:00,6.035,-3.919,18.926,-7.854,0.605,0,5.954,6.011,0.91,0.719,1.27,5.494,6.216,0.866,1.016,0.855,2.68,4.03,6.9,not present ,0,0,
14/05/2022,12:30:01,6.799,-3.882,20.983,-7.754,0.671,0,6.442,6.457,0.923,0.706,1.309,5.86,6.572,0.864,1.012,0.857,2.68,4.02,7.3,not present ,0,0,
14/05/2022,13:00:01,7.516,-3.793,22.911,-7.514,0.733,0,6.977,6.946,0.926,0.689,1.347,6.265,6.97,0.865,1.01,0.86,2.68,4,7.8,not present ,0,0,
14/05/2022,13:30:01,8.259,-3.811,24.911,-7.563,0.797,0,7.545,7.477,0.931,0.673,1.387,6.713,7.412,0.863,1.008,0.859,2.68,3.99,8.39,not present ,0,0,
14/05/2022,14:00:01,8.613,-3.786,25.863,-7.495,0.827,0,8.075,7.987,0.938,0.668,1.407,7.156,7.85,0.86,1.004,0.86,2.68,3.98,9.1,not present ,0,0,
14/05/2022,14:30:01,8.831,-3.858,26.449,-7.69,0.846,0,8.591,8.495,0.932,0.658,1.419,7.634,8.322,0.858,1.004,0.858,2.68,3.97,9.8,not present ,0,0,
14/05/2022,15:00:01,8.796,-3.746,26.354,-7.389,0.843,0,9.158,9.053,0.933,0.659,1.417,8.109,8.789,0.859,1.001,0.861,2.68,3.96,10.2,not present ,0,0,
14/05/2022,15:30:01,9.221,-3.734,27.499,-7.357,0.879,0,9.973,9.819,0.932,0.648,1.441,8.705,9.367,0.858,0.998,0.862,2.68,3.95,10.9,not present ,0,0,
14/05/2022,16:00:01,8.883,-3.685,26.589,-7.223,0.85,0,10.535,10.399,0.944,0.665,1.422,9.334,9.977,0.856,0.995,0.863,2.68,3.95,11.2,not present ,0,0,
14/05/2022,16:30:01,8.907,-3.791,26.652,-7.511,0.852,0,10.775,10.68,0.918,0.646,1.423,9.847,10.493,0.845,0.986,0.86,2.68,3.94,11.1,not present ,0,0,
14/05/2022,17:00:00,8.032,-3.859,24.298,-7.693,0.777,0,11.257,11.156,0.925,0.674,1.375,10.208,10.846,0.847,0.991,0.857,2.68,3.94,11.5,not present ,0,0,
14/05/2022,17:30:00,7.506,-3.791,22.883,-7.51,0.732,0,11.814,11.737,0.9,0.67,1.346,10.821,11.428,0.843,0.984,0.86,2.68,3.93,12.2,not present ,0,0,
14/05/2022,18:00:00,7.311,-3.826,22.359,-7.604,0.715,0,11.615,11.625,0.906,0.679,1.336,11.003,11.654,0.841,0.983,0.859,2.68,3.93,11.6,not present ,0,0,
14/05/2022,18:30:00,7.709,-3.7,23.43,-7.264,0.749,0,12.231,12.185,0.896,0.662,1.357,11.36,11.992,0.845,0.983,0.863,2.68,3.93,12.7,not present ,0,0,
14/05/2022,19:00:00,7.763,-3.833,23.575,-7.622,0.754,0,12.734,12.69,0.909,0.67,1.36,11.904,12.496,0.838,0.979,0.858,2.68,3.92,13.2,not present ,0,0,
14/05/2022,19:30:00,7.785,-3.813,23.636,-7.57,0.756,0,13.299,13.249,0.888,0.653,1.362,12.472,13.047,0.838,0.979,0.859,2.68,3.91,13.3,not present ,0,0,
14/05/2022,20:00:00,7.059,-3.781,21.681,-7.481,0.693,0,13.308,13.401,0.908,0.688,1.323,12.843,13.47,0.834,0.973,0.86,2.68,3.91,12.5,not present ,0,0,
14/05/2022,20:30:00,5.715,-3.845,18.066,-7.654,0.578,0,12.887,13.131,0.868,0.694,1.254,12.919,13.62,0.829,0.97,0.858,2.68,3.9,10.8,not present ,0,0,
14/05/2022,21:00:00,4.3,-4.057,14.259,-8.224,0.456,0,12.352,12.679,0.856,0.724,1.186,12.695,13.455,0.824,0.972,0.851,2.68,3.89,10.1,not present ,0,0,
14/05/2022,21:30:01,2.734,-3.931,10.046,-7.885,0.321,0,11.553,11.9,0.838,0.754,1.114,12.17,12.953,0.828,0.971,0.855,2.68,3.97,21.9,present ,25.08,101.4,
14/05/2022,22:00:01,1.643,-3.924,7.112,-7.868,0.227,0,10.984,11.359,0.821,0.771,1.067,11.695,12.482,0.828,0.971,0.855,2.68,4.04,28.9,present ,24.94,102.6,
14/05/2022,22:30:01,0.675,-4.061,4.506,-8.236,0.144,0,10.462,10.861,0.803,0.784,1.027,11.255,12.043,0.829,0.977,0.851,2.68,4.16,29.8,present ,24.92,99.9,
14/05/2022,23:00:01,-0.356,-4.202,1.731,-8.616,0.055,0,9.912,10.338,0.792,0.806,0.985,10.817,11.604,0.829,0.983,0.846,2.68,4.18,19.5,present ,24.95,34.8,
14/05/2022,23:30:00,-0.26,-4.194,1.989,-8.593,0.063,0,9.623,10.025,0.791,0.801,0.989,10.446,11.221,0.833,0.987,0.846,2.68,4.18,17.6,present ,24.87,30,
15/05/2022,0:00:01,-0.957,-4.122,0.114,-8.399,0.003,0,9.21,9.636,0.781,0.814,0.962,10.112,10.883,0.833,0.985,0.849,2.68,4.18,14.7,present ,24.79,28.8,
15/05/2022,0:30:00,-1.35,-4.065,-0.942,-8.245,-0.03,0,8.894,9.326,0.777,0.822,0.947,9.76,10.53,0.839,0.989,0.851,2.68,4.18,13.3,present ,24.76,28.5,
15/05/2022,1:00:01,-1.264,-4.106,-0.712,-8.356,-0.022,0,8.726,9.148,0.779,0.822,0.951,9.512,10.275,0.839,0.991,0.849,2.68,4.18,13.4,present ,24.68,28.2,
15/05/2022,1:30:00,-1.7,-4.155,-1.884,-8.488,-0.06,0,8.39,8.832,0.773,0.829,0.934,9.257,10.021,0.839,0.993,0.847,2.68,4.18,12.8,present ,24.61,28.2,
15/05/2022,2:00:01,-1.317,-4.226,-0.853,-8.68,-0.027,0,8.023,8.449,0.775,0.819,0.949,8.935,9.701,0.839,0.996,0.845,2.68,4.18,11.8,present ,24.61,27.3,
15/05/2022,2:30:01,-1.75,-4.075,-2.019,-8.273,-0.064,0,7.404,7.859,0.773,0.831,0.932,8.509,9.287,0.842,0.993,0.85,2.68,4.18,10.5,present ,24.57,27.3,
15/05/2022,3:00:01,-2,-4.132,-2.692,-8.427,-0.086,0,6.868,7.328,0.769,0.835,0.923,8.039,8.824,0.843,0.997,0.848,2.68,4.18,9.6,present ,24.5,27.3,
15/05/2022,3:30:01,-2.127,-4.157,-3.032,-8.495,-0.097,0,6.429,6.899,0.768,0.838,0.919,7.6,8.389,0.846,1.001,0.847,2.68,4.18,9.3,present ,24.46,27.3,
15/05/2022,4:00:01,-2.337,-4.174,-3.598,-8.539,-0.115,0,6.019,6.493,0.765,0.841,0.911,7.186,7.981,0.846,1.002,0.847,2.68,4.18,8.6,present ,24.39,27.6,
15/05/2022,4:30:01,-2.344,-4.244,-3.617,-8.728,-0.115,0,5.657,6.135,0.769,0.847,0.911,6.798,7.595,0.849,1.008,0.844,2.68,4.18,8.39,present ,24.36,27.6,
15/05/2022,5:00:00,-2.526,-4.237,-4.105,-8.709,-0.131,0,5.357,5.839,0.765,0.848,0.904,6.46,7.257,0.848,1.007,0.845,2.68,4.18,8.39,present ,24.29,27.3,
15/05/2022,5:30:01,-2.422,-4.176,-3.826,-8.546,-0.122,0,5.158,5.632,0.769,0.849,0.908,6.147,6.943,0.854,1.011,0.847,2.68,4.18,8.39,present ,24.25,27.6,
15/05/2022,6:00:00,-2.502,-4.095,-4.041,-8.327,-0.129,0,5.307,5.759,0.775,0.858,0.905,6.019,6.801,0.856,1.011,0.85,2.68,4.15,5.7,not present ,0,0,
15/05/2022,6:30:01,-2.084,-4.139,-2.917,-8.446,-0.093,0,5.54,5.968,0.776,0.845,0.92,6.045,6.815,0.855,1.011,0.848,2.68,4.14,5.5,not present ,0,0,
15/05/2022,7:00:01,-1.964,-4.125,-2.593,-8.409,-0.082,0,5.586,6.011,0.781,0.846,0.925,6.045,6.812,0.856,1.012,0.848,2.68,4.12,5.3,not present ,0,0,
15/05/2022,7:30:01,-1.168,-4.191,-0.452,-8.585,-0.014,0,5.723,6.113,0.794,0.835,0.954,6.079,6.837,0.856,1.014,0.846,2.68,4.11,5.6,not present ,0,0,
15/05/2022,8:00:01,-0.475,-4.072,1.41,-8.266,0.045,0,5.804,6.158,0.801,0.818,0.981,6.102,6.856,0.857,1.011,0.85,2.68,4.1,5.8,not present ,0,0,
15/05/2022,8:30:01,-0.23,-4.119,2.069,-8.392,0.066,0,5.902,6.236,0.81,0.82,0.99,6.15,6.896,0.856,1.012,0.849,2.68,4.09,6,not present ,0,0,
15/05/2022,9:00:01,0.78,-3.99,4.79,-8.044,0.153,0,6.202,6.483,0.828,0.805,1.031,6.277,7.009,0.861,1.013,0.853,2.68,4.08,6.6,not present ,0,0,
15/05/2022,9:30:01,2.081,-4.041,8.289,-8.181,0.265,0,6.596,6.815,0.846,0.781,1.086,6.49,7.206,0.86,1.013,0.851,2.68,4.08,7.4,not present ,0,0,
15/05/2022,10:00:00,3.069,-4.021,10.948,-8.127,0.35,0,6.923,7.103,0.86,0.764,1.129,6.743,7.451,0.857,1.009,0.852,2.68,4.07,7.9,not present ,0,0,
