Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
25/04/2022,14:30:01,6.406,3.49,22.772,13.807,4.55,2.655,4.729,4.305,0.683,0.546,1.249,2.178,1.862,0.651,0.576,1.128,2.68,4.04,18.29,not present ,0,0,
25/04/2022,15:00:01,6.586,3.651,23.325,14.299,4.66,2.75,4.644,4.236,0.695,0.553,1.256,2.303,1.974,0.659,0.58,1.135,2.68,4.02,15.4,not present ,0,0,
25/04/2022,15:30:00,6.5,3.427,23.059,13.612,4.607,2.618,4.895,4.459,0.688,0.549,1.253,2.514,2.157,0.66,0.585,1.126,2.68,4,14.5,not present ,0,0,
25/04/2022,16:00:01,6.557,3.738,23.236,14.569,4.642,2.802,4.97,4.509,0.69,0.549,1.255,2.684,2.32,0.661,0.58,1.138,2.68,3.99,14.1,not present ,0,0,
25/04/2022,16:30:01,6.41,3.527,22.783,13.918,4.552,2.677,4.84,4.388,0.685,0.548,1.249,2.728,2.364,0.66,0.583,1.13,2.68,3.97,13.2,not present ,0,0,
25/04/2022,17:00:00,6.582,3.643,23.311,14.277,4.657,2.746,4.946,4.488,0.687,0.546,1.256,2.829,2.457,0.662,0.582,1.134,2.68,3.96,13.4,not present ,0,0,
25/04/2022,17:30:00,6.774,3.792,23.901,14.733,4.775,2.834,4.959,4.506,0.7,0.553,1.265,2.903,2.541,0.663,0.58,1.14,2.68,3.96,13,not present ,0,0,
25/04/2022,18:00:00,6.231,3.362,22.233,13.412,4.442,2.579,4.997,4.558,0.676,0.544,1.241,3.026,2.669,0.655,0.582,1.123,2.68,3.95,12.3,not present ,0,0,
25/04/2022,18:30:00,5.836,3.686,21.017,14.409,4.199,2.771,4.799,4.374,0.686,0.56,1.224,3.067,2.716,0.658,0.578,1.136,2.68,3.94,11.7,not present ,0,0,
25/04/2022,19:00:00,5.531,3.485,20.081,13.791,4.012,2.652,4.764,4.365,0.68,0.561,1.211,3.181,2.842,0.658,0.582,1.128,2.68,3.94,11,not present ,0,0,
25/04/2022,19:30:00,5.144,3.506,18.89,13.855,3.774,2.665,4.678,4.297,0.677,0.566,1.195,3.292,2.967,0.656,0.58,1.129,2.68,3.93,10.4,not present ,0,0,
25/04/2022,20:00:00,4.801,3.303,17.837,13.232,3.564,2.545,4.523,4.168,0.672,0.568,1.181,3.341,3.029,0.655,0.583,1.121,2.68,3.92,9.7,not present ,0,0,
25/04/2022,20:30:00,4.599,3.339,17.217,13.342,3.44,2.566,4.189,3.86,0.672,0.572,1.173,3.319,3.021,0.653,0.58,1.122,2.68,3.92,8.6,not present ,0,0,
25/04/2022,21:00:00,4.277,3.422,16.225,13.597,3.241,2.615,3.884,3.574,0.67,0.578,1.16,3.234,2.95,0.653,0.579,1.126,2.68,4,18.29,present ,25.29,101.4,
25/04/2022,21:30:01,4.18,3.381,15.926,13.472,3.182,2.591,3.901,3.596,0.666,0.576,1.156,3.235,2.951,0.652,0.579,1.124,2.68,4.11,26.3,present ,25.19,102.6,
25/04/2022,22:00:01,3.984,3.441,15.325,13.654,3.062,2.626,3.729,3.438,0.665,0.579,1.148,3.208,2.931,0.654,0.579,1.126,2.68,4.14,19.2,present ,25.34,30,
25/04/2022,22:30:01,3.788,3.34,14.721,13.345,2.941,2.567,3.552,3.274,0.665,0.583,1.14,3.16,2.894,0.653,0.58,1.122,2.68,4.15,13.8,present ,25.26,29.4,
25/04/2022,23:00:01,3.809,3.271,14.788,13.132,2.954,2.526,3.454,3.179,0.663,0.581,1.141,3.121,2.86,0.653,0.582,1.12,2.68,4.16,12,present ,25.15,29.4,
25/04/2022,23:30:01,3.625,3.292,14.22,13.196,2.841,2.538,3.332,3.066,0.667,0.588,1.134,3.103,2.853,0.654,0.582,1.121,2.68,4.16,11.3,present ,25.08,29.1,
26/04/2022,0:00:01,3.396,3.314,13.516,13.263,2.7,2.551,3.347,3.085,0.661,0.587,1.125,3.127,2.88,0.655,0.583,1.121,2.68,4.17,11,present ,25.01,28.8,
26/04/2022,0:30:00,3.223,3.197,12.984,12.904,2.594,2.482,3.468,3.2,0.662,0.592,1.118,3.197,2.945,0.654,0.584,1.117,2.68,4.18,11.1,present ,24.9,28.5,
26/04/2022,1:00:01,3.39,3.331,13.499,13.318,2.697,2.561,3.677,3.403,0.659,0.585,1.124,3.334,3.073,0.654,0.582,1.122,2.68,4.18,11.7,present ,24.87,29.1,
26/04/2022,1:30:00,3.502,3.376,13.841,13.454,2.765,2.587,3.753,3.475,0.663,0.587,1.129,3.444,3.176,0.654,0.58,1.124,2.68,4.18,11.5,present ,24.86,27.9,
26/04/2022,2:00:00,3.18,3.254,12.852,13.08,2.568,2.515,3.859,3.573,0.66,0.591,1.116,3.559,3.283,0.655,0.584,1.119,2.68,4.18,11.5,present ,24.85,27.3,
26/04/2022,2:30:00,3.164,3.226,12.802,12.993,2.558,2.499,3.886,3.601,0.661,0.592,1.116,3.642,3.365,0.653,0.583,1.118,2.68,4.18,11.4,present ,24.85,27.3,
26/04/2022,3:00:00,3.272,3.289,13.134,13.188,2.624,2.536,3.756,3.471,0.657,0.586,1.12,3.67,3.392,0.654,0.582,1.121,2.68,4.18,10.7,present ,24.85,27,
26/04/2022,3:30:00,3.464,3.307,13.725,13.243,2.742,2.547,3.531,3.254,0.662,0.587,1.127,3.61,3.336,0.652,0.58,1.121,2.68,4.18,9.6,present ,24.81,26.7,
26/04/2022,4:00:00,3.062,3.165,12.491,12.806,2.495,2.463,3.418,3.141,0.662,0.595,1.112,3.544,3.27,0.653,0.583,1.116,2.68,4.18,9,present ,24.82,27,
26/04/2022,4:30:00,3.286,3.145,13.179,12.745,2.633,2.451,3.356,3.076,0.662,0.591,1.12,3.502,3.228,0.652,0.584,1.115,2.68,4.18,8.8,present ,24.82,27,
26/04/2022,5:00:00,3.144,3.21,12.743,12.946,2.546,2.49,3.226,2.951,0.66,0.591,1.115,3.44,3.166,0.653,0.583,1.117,2.68,4.18,8.39,present ,24.81,26.7,
26/04/2022,5:30:00,3.069,3.224,12.51,12.989,2.499,2.498,3.082,2.805,0.66,0.593,1.112,3.352,3.081,0.654,0.584,1.118,2.68,4.18,7.7,present ,24.78,26.7,
26/04/2022,6:00:00,3.119,3.131,12.665,12.703,2.53,2.443,2.917,2.647,0.66,0.592,1.114,3.252,2.986,0.652,0.584,1.114,2.68,4.18,7.2,present ,24.77,26.1,
26/04/2022,6:30:01,3.021,3.32,12.365,13.285,2.47,2.555,2.848,2.576,0.662,0.596,1.11,3.163,2.896,0.654,0.582,1.122,2.68,4.18,7.1,present ,24.78,26.7,
26/04/2022,7:00:01,3.079,3.152,12.541,12.768,2.505,2.456,2.81,2.538,0.664,0.596,1.112,3.105,2.838,0.654,0.585,1.115,2.68,4.14,2.9,not present ,0,0,
26/04/2022,7:30:01,2.925,3.201,12.069,12.916,2.411,2.484,2.828,2.55,0.661,0.597,1.106,3.073,2.804,0.655,0.585,1.117,2.68,4.13,2.4,not present ,0,0,
26/04/2022,8:00:01,2.849,3.202,11.835,12.92,2.364,2.485,2.871,2.596,0.659,0.597,1.104,3.068,2.798,0.655,0.585,1.117,2.68,4.12,2.6,not present ,0,0,
26/04/2022,8:30:01,2.705,3.078,11.394,12.538,2.276,2.411,3.018,2.741,0.66,0.601,1.098,3.102,2.83,0.653,0.586,1.112,2.68,4.1,3.2,not present ,0,0,
26/04/2022,9:00:01,3.44,3.494,13.653,13.819,2.727,2.658,3.274,2.98,0.669,0.594,1.126,3.199,2.922,0.659,0.583,1.129,2.68,4.1,4.1,not present ,0,0,
26/04/2022,9:30:01,4.147,3.394,15.825,13.51,3.162,2.598,3.569,3.238,0.672,0.581,1.154,3.351,3.065,0.659,0.585,1.125,2.68,4.09,5.4,not present ,0,0,
26/04/2022,10:00:00,5.387,3.43,19.638,13.622,3.923,2.62,3.912,3.544,0.687,0.57,1.205,3.546,3.247,0.658,0.583,1.126,2.68,4.08,6.4,not present ,0,0,
26/04/2022,10:30:01,6.34,3.494,22.568,13.819,4.509,2.658,4.368,3.942,0.699,0.56,1.246,3.82,3.502,0.658,0.581,1.129,2.68,4.07,8,not present ,0,0,
26/04/2022,11:00:01,7.736,3.709,26.859,14.479,5.366,2.785,4.866,4.367,0.707,0.54,1.308,4.128,3.788,0.66,0.58,1.137,2.68,4.06,9,not present ,0,0,
26/04/2022,11:30:00,9.222,3.676,31.43,14.378,6.279,2.765,5.153,4.606,0.719,0.521,1.377,4.416,4.06,0.658,0.578,1.136,2.68,4.06,9.89,not present ,0,0,
26/04/2022,12:00:00,10.064,3.877,34.018,14.997,6.797,2.884,5.42,4.854,0.726,0.511,1.418,4.663,4.298,0.661,0.577,1.144,2.68,4.05,10.2,not present ,0,0,
26/04/2022,12:30:00,10.535,3.821,35.466,14.824,7.086,2.851,5.799,5.19,0.726,0.504,1.441,4.957,4.579,0.659,0.576,1.141,2.68,4.05,11,not present ,0,0,
26/04/2022,13:00:00,10.658,3.723,35.846,14.521,7.162,2.793,5.925,5.329,0.73,0.503,1.447,5.19,4.814,0.657,0.576,1.138,2.68,4.03,10.4,not present ,0,0,
26/04/2022,13:30:00,10.982,3.976,36.84,15.299,7.36,2.942,6.144,5.553,0.738,0.504,1.464,5.395,5.02,0.66,0.574,1.148,2.68,4.02,10.7,not present ,0,0,
26/04/2022,14:00:00,11.452,3.849,38.284,14.909,7.649,2.867,6.434,5.814,0.741,0.497,1.488,5.647,5.264,0.659,0.576,1.142,2.68,4,10.8,not present ,0,0,
26/04/2022,14:30:00,11.863,3.927,39.549,15.15,7.902,2.914,6.614,5.993,0.743,0.492,1.509,5.861,5.479,0.657,0.573,1.146,2.68,3.99,11.1,not present ,0,0,
26/04/2022,15:00:01,12.284,4.175,40.842,15.913,8.16,3.06,6.845,6.211,0.746,0.487,1.531,6.067,5.682,0.66,0.57,1.156,2.68,3.97,11.4,not present ,0,0,
26/04/2022,15:30:00,12.332,3.942,40.992,15.197,8.19,2.923,6.978,6.342,0.747,0.486,1.534,6.254,5.873,0.656,0.571,1.146,2.68,3.96,11.4,not present ,0,0,
26/04/2022,16:00:01,12.221,3.926,40.65,15.146,8.122,2.913,6.968,6.374,0.747,0.489,1.528,6.394,6.025,0.657,0.572,1.146,2.68,3.95,11.3,not present ,0,0,
26/04/2022,16:30:01,11.022,3.783,36.965,14.707,7.385,2.829,6.995,6.443,0.733,0.5,1.466,6.498,6.143,0.653,0.572,1.14,2.68,3.95,10.7,not present ,0,0,
26/04/2022,17:00:00,9.989,3.722,33.787,14.521,6.75,2.793,6.995,6.483,0.728,0.514,1.414,6.587,6.242,0.653,0.573,1.137,2.68,3.94,10.1,not present ,0,0,
26/04/2022,17:30:00,9.689,3.844,32.865,14.895,6.566,2.865,7.085,6.595,0.726,0.519,1.399,6.672,6.336,0.656,0.573,1.142,2.68,3.94,9.89,not present ,0,0,
26/04/2022,18:00:00,9.807,3.83,33.229,14.85,6.639,2.856,7.232,6.731,0.722,0.513,1.405,6.79,6.452,0.655,0.573,1.142,2.68,3.93,10.1,not present ,0,0,
26/04/2022,18:30:00,10.176,3.791,34.362,14.732,6.865,2.833,7.257,6.763,0.722,0.507,1.423,6.88,6.553,0.652,0.571,1.14,2.68,3.93,9.89,not present ,0,0,
26/04/2022,19:00:00,9.691,3.71,32.871,14.483,6.567,2.785,6.951,6.506,0.721,0.515,1.4,6.862,6.545,0.653,0.573,1.137,2.68,3.92,8.5,not present ,0,0,
26/04/2022,19:30:01,9.021,3.843,30.81,14.89,6.156,2.864,6.766,6.359,0.722,0.528,1.367,6.78,6.484,0.652,0.569,1.142,2.68,3.91,7.3,not present ,0,0,
26/04/2022,20:00:00,8.388,3.675,28.865,14.374,5.767,2.764,6.573,6.195,0.707,0.528,1.338,6.696,6.413,0.655,0.576,1.136,2.68,3.91,6.8,not present ,0,0,
26/04/2022,20:30:00,7.665,3.711,26.642,14.484,5.323,2.786,6.399,6.04,0.705,0.54,1.304,6.587,6.312,0.653,0.573,1.137,2.68,3.9,6.1,not present ,0,0,
26/04/2022,21:00:01,7.36,3.698,25.705,14.444,5.136,2.778,6.208,5.871,0.704,0.545,1.291,6.467,6.199,0.652,0.572,1.137,2.68,3.99,17.4,present ,25.36,101.4,
26/04/2022,21:30:01,6.78,3.694,23.92,14.433,4.779,2.776,6.043,5.718,0.694,0.548,1.265,6.342,6.08,0.652,0.572,1.136,2.68,4.08,24.8,present ,25.29,102,
26/04/2022,22:00:01,6.498,3.632,23.054,14.243,4.606,2.739,5.861,5.55,0.699,0.558,1.253,6.222,5.965,0.651,0.573,1.134,2.68,4.18,24.6,present ,25.3,80.1,
26/04/2022,22:30:00,6.134,3.442,21.934,13.657,4.382,2.627,5.768,5.464,0.69,0.557,1.237,6.114,5.862,0.65,0.576,1.126,2.68,4.18,15.3,present ,25.38,31.5,
26/04/2022,23:00:00,6.034,3.444,21.629,13.665,4.321,2.628,5.64,5.347,0.684,0.555,1.233,5.997,5.749,0.654,0.579,1.127,2.68,4.18,13.5,present ,25.39,28.5,
26/04/2022,23:30:00,5.702,3.521,20.607,13.901,4.117,2.673,5.522,5.234,0.689,0.565,1.218,5.898,5.652,0.651,0.575,1.13,2.68,4.18,11,present ,25.35,27,
27/04/2022,0:00:01,5.417,3.478,19.732,13.769,3.942,2.648,5.287,5.012,0.683,0.565,1.206,5.769,5.532,0.651,0.576,1.128,2.68,4.18,9.6,present ,25.35,27,
27/04/2022,0:30:01,5.259,3.658,19.244,14.322,3.845,2.755,5.189,4.919,0.685,0.57,1.2,5.654,5.418,0.655,0.576,1.135,2.68,4.18,8.89,present ,25.28,27,
27/04/2022,1:00:01,5.059,3.462,18.628,13.72,3.722,2.639,5.09,4.819,0.677,0.568,1.192,5.544,5.31,0.654,0.579,1.127,2.68,4.18,8.89,present ,25.28,27,
27/04/2022,1:30:00,4.935,3.27,18.247,13.129,3.645,2.525,4.832,4.565,0.683,0.575,1.186,5.388,5.159,0.65,0.579,1.12,2.68,4.18,8.1,present ,25.24,26.7,
27/04/2022,2:00:01,4.881,3.583,18.084,14.091,3.613,2.71,4.546,4.295,0.682,0.575,1.184,5.196,4.975,0.653,0.576,1.132,2.68,4.18,7.2,present ,25.2,26.4,
27/04/2022,2:30:01,4.734,3.449,17.631,13.679,3.522,2.631,4.218,3.981,0.679,0.576,1.178,4.988,4.774,0.65,0.576,1.127,2.68,4.18,6.5,present ,25.2,26.1,
27/04/2022,3:00:00,4.572,3.412,17.132,13.567,3.423,2.609,4.029,3.785,0.678,0.578,1.172,4.772,4.56,0.652,0.578,1.125,2.68,4.18,6,present ,25.17,26.4,
27/04/2022,3:30:00,4.357,3.318,16.472,13.276,3.291,2.553,3.789,3.552,0.682,0.586,1.163,4.574,4.362,0.651,0.579,1.122,2.68,4.18,5.7,present ,25.09,26.4,
27/04/2022,4:00:00,4.279,3.497,16.233,13.828,3.243,2.659,3.698,3.457,0.679,0.585,1.16,4.399,4.187,0.655,0.579,1.129,2.68,4.18,6.2,present ,25.06,26.7,
27/04/2022,4:30:00,4.574,3.332,17.139,13.321,3.424,2.562,3.628,3.381,0.676,0.577,1.172,4.278,4.063,0.654,0.581,1.122,2.68,4.18,6.6,present ,25.06,26.7,
27/04/2022,5:00:01,4.333,3.239,16.398,13.033,3.276,2.507,3.477,3.221,0.676,0.581,1.162,4.151,3.931,0.652,0.581,1.119,2.68,4.18,6.5,present ,24.99,26.7,
27/04/2022,5:30:00,4.502,3.378,16.918,13.463,3.38,2.589,3.382,3.131,0.687,0.587,1.169,4.029,3.813,0.656,0.582,1.124,2.68,4.18,6.4,present ,24.95,26.7,
27/04/2022,6:00:01,4.513,3.225,16.95,12.991,3.386,2.499,3.271,3.028,0.683,0.584,1.169,3.905,3.696,0.653,0.583,1.118,2.68,4.18,6.4,present ,24.92,26.4,
27/04/2022,6:30:00,4.405,3.325,16.62,13.299,3.32,2.558,3.209,2.956,0.677,0.58,1.165,3.805,3.589,0.654,0.582,1.122,2.68,4.15,2.8,not present ,0,0,
27/04/2022,7:00:00,4.318,3.286,16.351,13.179,3.267,2.535,3.179,2.924,0.672,0.578,1.161,3.722,3.506,0.655,0.583,1.12,2.68,4.13,1.8,not present ,0,0,
27/04/2022,7:30:00,4.502,3.104,16.917,12.618,3.38,2.427,3.154,2.899,0.678,0.58,1.169,3.656,3.442,0.652,0.584,1.113,2.68,4.12,1.8,not present ,0,0,
27/04/2022,8:00:01,4.865,3.407,18.035,13.551,3.603,2.606,3.124,2.856,0.689,0.581,1.184,3.598,3.381,0.658,0.584,1.125,2.68,4.11,2,not present ,0,0,
27/04/2022,8:30:01,5.677,3.536,20.529,13.947,4.101,2.682,3.174,2.887,0.697,0.572,1.217,3.575,3.356,0.658,0.581,1.13,2.68,4.1,2.2,not present ,0,0,
27/04/2022,9:00:01,7.972,3.719,27.585,14.511,5.511,2.791,3.402,3.055,0.718,0.544,1.318,3.613,3.382,0.66,0.579,1.137,2.68,4.09,3,not present ,0,0,
27/04/2022,9:30:01,9.876,3.975,33.439,15.296,6.681,2.942,3.506,3.094,0.734,0.52,1.409,3.684,3.436,0.663,0.576,1.148,2.68,4.08,3.3,not present ,0,0,
27/04/2022,10:00:01,11.271,3.997,37.731,15.365,7.538,2.955,3.625,3.189,0.75,0.507,1.479,3.702,3.463,0.665,0.578,1.148,2.68,4.07,3.4,not present ,0,0,
27/04/2022,10:30:00,12.965,4.279,42.937,16.233,8.579,3.122,3.937,3.435,0.775,0.494,1.568,3.812,3.56,0.668,0.575,1.16,2.68,4.06,4.5,not present ,0,0,
27/04/2022,11:00:01,15.22,4.295,49.871,16.282,9.964,3.131,4.254,3.655,0.78,0.46,1.696,3.984,3.709,0.667,0.573,1.16,2.68,4.06,5.5,not present ,0,0,
27/04/2022,11:30:01,17.484,4.679,56.83,17.46,11.355,3.358,4.562,3.889,0.793,0.432,1.835,4.152,3.859,0.67,0.569,1.176,2.68,4.05,6.1,not present ,0,0,
27/04/2022,12:00:01,18.987,4.587,61.451,17.178,12.278,3.304,4.771,4.042,0.789,0.408,1.933,4.329,4.02,0.669,0.569,1.172,2.68,4.05,6.7,not present ,0,0,
27/04/2022,12:30:01,19.685,5.137,63.597,18.871,12.707,3.629,5.026,4.259,0.813,0.41,1.98,4.506,4.187,0.674,0.563,1.195,2.68,4.04,7.3,not present ,0,0,
27/04/2022,13:00:01,20.76,4.935,66.903,18.248,13.367,3.51,5.273,4.485,0.81,0.393,2.056,4.686,4.372,0.673,0.566,1.186,2.68,4.02,7.7,not present ,0,0,
27/04/2022,13:30:01,21.14,5.083,68.072,18.705,13.601,3.598,5.405,4.616,0.804,0.385,2.083,4.851,4.536,0.672,0.562,1.193,2.68,4.01,7.8,not present ,0,0,
27/04/2022,14:00:00,21.33,4.752,68.657,17.685,13.718,3.401,5.61,4.811,0.811,0.386,2.097,5.027,4.711,0.667,0.564,1.179,2.68,3.99,8.2,not present ,0,0,
27/04/2022,14:30:00,21.842,5.117,70.23,18.809,14.032,3.618,5.899,5.068,0.806,0.377,2.134,5.229,4.904,0.669,0.559,1.194,2.68,3.98,9.1,not present ,0,0,
27/04/2022,15:00:01,22.172,4.944,71.246,18.277,14.235,3.515,6.145,5.299,0.81,0.374,2.159,5.428,5.107,0.67,0.563,1.187,2.68,3.97,9.6,not present ,0,0,
27/04/2022,15:30:00,22.734,4.942,72.974,18.271,14.58,3.514,6.158,5.36,0.806,0.366,2.202,5.597,5.287,0.667,0.561,1.187,2.68,3.96,8.5,not present ,0,0,
27/04/2022,16:00:00,22.756,5.053,73.04,18.612,14.593,3.58,6.456,5.618,0.807,0.366,2.203,5.768,5.453,0.673,0.564,1.191,2.68,3.95,9.1,not present ,0,0,
27/04/2022,16:30:00,22.834,5.244,73.279,19.198,14.641,3.692,6.726,5.851,0.81,0.366,2.209,5.984,5.65,0.67,0.558,1.199,2.68,3.94,11,not present ,0,0,
27/04/2022,17:00:00,22.904,5.278,73.495,19.303,14.684,3.713,6.765,5.946,0.815,0.367,2.215,6.166,5.85,0.67,0.557,1.201,2.68,3.94,10.4,not present ,0,0,
27/04/2022,17:30:01,23.64,5.115,75.757,18.802,15.136,3.616,6.915,6.08,0.795,0.349,2.272,6.317,6.005,0.669,0.56,1.194,2.68,3.93,9.6,not present ,0,0,
27/04/2022,18:00:01,22.436,5.045,72.056,18.588,14.397,3.575,6.722,5.972,0.811,0.371,2.179,6.377,6.084,0.667,0.559,1.191,2.68,3.92,8.1,not present ,0,0,
27/04/2022,18:30:01,21.499,4.86,69.174,18.019,13.821,3.465,6.501,5.806,0.81,0.383,2.109,6.36,6.085,0.665,0.561,1.183,2.68,3.92,6.7,not present ,0,0,
27/04/2022,19:00:01,19.764,4.711,63.841,17.56,12.755,3.377,6.371,5.725,0.804,0.404,1.986,6.298,6.034,0.664,0.563,1.177,2.68,3.91,5.8,not present ,0,0,
27/04/2022,19:30:00,18.175,4.544,58.956,17.046,11.779,3.278,6.259,5.653,0.801,0.426,1.879,6.241,5.982,0.663,0.565,1.17,2.68,3.91,5.6,not present ,0,0,
27/04/2022,20:00:01,16.789,4.495,54.693,16.894,10.928,3.249,5.968,5.428,0.798,0.445,1.791,6.135,5.888,0.663,0.566,1.168,2.68,3.9,4.9,not present ,0,0,
27/04/2022,20:30:01,15.296,4.283,50.104,16.243,10.011,3.124,5.716,5.233,0.779,0.458,1.7,5.988,5.752,0.66,0.568,1.16,2.68,3.89,3.9,not present ,0,0,
27/04/2022,21:00:00,13.828,4.07,45.591,15.588,9.109,2.998,5.426,4.993,0.766,0.474,1.616,5.814,5.59,0.658,0.57,1.151,2.68,3.93,6.4,present ,25.46,100.5,
27/04/2022,21:30:00,12.335,4.001,41,15.376,8.192,2.957,5.185,4.785,0.758,0.493,1.534,5.615,5.398,0.658,0.571,1.149,2.68,4.04,22,present ,25.33,101.7,
27/04/2022,22:00:00,11.371,4.052,38.037,15.534,7.6,2.988,4.895,4.537,0.749,0.504,1.484,5.423,5.213,0.658,0.571,1.151,2.68,4.16,22.4,present ,25.27,98.7,
27/04/2022,22:30:00,10.284,3.661,34.693,14.331,6.931,2.756,4.665,4.329,0.751,0.525,1.429,5.222,5.02,0.654,0.575,1.135,2.68,4.18,12.9,present ,25.41,34.8,
27/04/2022,23:00:01,9.621,3.837,32.656,14.872,6.524,2.86,4.454,4.139,0.74,0.53,1.396,5.045,4.846,0.654,0.571,1.142,2.68,4.18,10.9,present ,25.4,28.8,
27/04/2022,23:30:01,8.991,3.633,30.719,14.246,6.137,2.74,4.289,3.988,0.724,0.529,1.366,4.87,4.675,0.656,0.577,1.134,2.68,4.18,8.89,present ,25.35,27.6,
28/04/2022,0:00:01,8.468,3.66,29.11,14.329,5.816,2.756,4.119,3.828,0.722,0.538,1.341,4.713,4.519,0.658,0.578,1.135,2.68,4.18,7.9,present ,25.35,27.3,
28/04/2022,0:30:00,7.894,3.603,27.345,14.152,5.463,2.722,4.022,3.729,0.725,0.551,1.315,4.583,4.386,0.656,0.578,1.133,2.68,4.18,7.5,present ,25.31,27.3,
28/04/2022,1:00:00,7.555,3.76,26.303,14.636,5.255,2.815,3.85,3.569,0.724,0.557,1.299,4.441,4.244,0.658,0.577,1.139,2.68,4.18,7,present ,25.28,27,
28/04/2022,1:30:00,7.085,3.616,24.859,14.192,4.967,2.729,3.717,3.435,0.714,0.558,1.278,4.295,4.098,0.657,0.579,1.133,2.68,4.18,6.6,present ,25.28,27,
28/04/2022,2:00:01,6.95,3.655,24.445,14.314,4.884,2.753,3.444,3.175,0.708,0.556,1.272,4.142,3.945,0.656,0.577,1.135,2.68,4.18,6,present ,25.24,26.7,
28/04/2022,2:30:01,6.486,3.694,23.016,14.433,4.598,2.776,3.233,2.971,0.714,0.569,1.252,3.923,3.73,0.659,0.579,1.136,2.68,4.18,5.6,present ,25.2,26.7,
28/04/2022,3:00:00,5.912,3.375,21.253,13.453,4.246,2.587,3.09,2.825,0.706,0.575,1.227,3.767,3.575,0.655,0.582,1.124,2.68,4.18,5.4,present ,25.17,27,
28/04/2022,3:30:01,5.693,3.518,20.578,13.893,4.111,2.672,2.882,2.627,0.704,0.578,1.218,3.605,3.411,0.656,0.579,1.129,2.68,4.18,4.9,present ,25.13,26.7,
28/04/2022,4:00:00,5.555,3.438,20.153,13.645,4.026,2.624,2.689,2.438,0.701,0.578,1.212,3.431,3.237,0.656,0.581,1.126,2.68,4.18,4.69,present ,25.1,26.7,
28/04/2022,4:30:00,5.283,3.263,19.319,13.109,3.86,2.521,2.528,2.281,0.702,0.584,1.201,3.247,3.056,0.656,0.584,1.12,2.68,4.18,4.69,present ,25.06,27,
28/04/2022,5:00:01,5.165,3.506,18.954,13.855,3.787,2.665,2.412,2.166,0.702,0.587,1.196,3.103,2.909,0.659,0.583,1.129,2.68,4.18,4.6,present ,25.03,26.7,
28/04/2022,5:30:01,4.804,3.445,17.845,13.666,3.565,2.628,2.241,1.998,0.699,0.591,1.181,2.961,2.764,0.657,0.581,1.127,2.68,4.18,4.5,present ,24.99,26.7,
28/04/2022,6:00:01,4.421,3.398,16.67,13.523,3.33,2.601,2.028,1.788,0.7,0.6,1.165,2.796,2.6,0.658,0.584,1.125,2.68,4.18,4,present ,24.95,26.7,
28/04/2022,6:30:01,4,3.395,15.374,13.515,3.071,2.599,1.912,1.674,0.681,0.592,1.149,2.632,2.436,0.663,0.588,1.125,2.68,4.14,0.1,not present ,0,0,
28/04/2022,7:00:00,2.735,3.169,11.483,12.819,2.294,2.465,1.713,1.498,0.679,0.617,1.099,2.476,2.279,0.659,0.589,1.116,2.68,4.12,-0.9,not present ,0,0,
28/04/2022,7:30:01,0.423,3.038,4.375,12.417,0.874,2.388,1.628,1.443,0.652,0.642,1.014,2.354,2.152,0.658,0.591,1.111,2.68,4.11,-1.3,not present ,0,0,
28/04/2022,8:00:01,3.795,3.281,14.743,13.165,2.945,2.532,1.693,1.431,0.686,0.601,1.14,2.264,2.053,0.66,0.588,1.12,2.68,4.1,-1,not present ,0,0,
28/04/2022,8:30:00,6.662,3.613,23.558,14.185,4.707,2.728,1.792,1.48,0.72,0.571,1.26,2.241,2.028,0.664,0.585,1.133,2.68,4.09,0,not present ,0,0,
28/04/2022,9:00:00,7.165,3.632,25.106,14.241,5.016,2.739,2.102,1.784,0.715,0.557,1.282,2.296,2.08,0.663,0.583,1.134,2.68,4.08,1.3,not present ,0,0,
28/04/2022,9:30:00,8.302,3.888,28.599,15.029,5.714,2.89,2.417,2.053,0.729,0.546,1.334,2.438,2.209,0.665,0.58,1.144,2.68,4.07,2.5,not present ,0,0,
28/04/2022,10:00:00,10.636,4.006,35.775,15.391,7.148,2.96,2.7,2.267,0.745,0.515,1.446,2.594,2.353,0.668,0.58,1.149,2.68,4.07,3.5,not present ,0,0,
28/04/2022,10:30:00,12.26,4.198,40.77,15.982,8.146,3.074,3.048,2.538,0.767,0.501,1.53,2.773,2.514,0.669,0.577,1.156,2.68,4.06,4.19,not present ,0,0,
28/04/2022,11:00:01,14.821,4.578,48.644,17.152,9.719,3.299,3.422,2.818,0.784,0.468,1.673,2.995,2.711,0.672,0.572,1.172,2.68,4.05,5.2,not present ,0,0,
28/04/2022,11:30:01,16.355,4.644,53.359,17.354,10.661,3.338,3.653,2.985,0.807,0.457,1.764,3.19,2.893,0.67,0.569,1.175,2.68,4.05,5.8,not present ,0,0,
