Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
15/06/2020,13:30:01,7.31,-1.134,19.534,-0.316,0.195,-0.003,4.16,18.2,present ,24.94,29.4,,,,,,,,,,,,
15/06/2020,14:00:01,7.228,-1.174,19.34,-0.41,0.193,-0.004,4.17,17.29,present ,24.91,29.4,,,,,,,,,,,,
15/06/2020,14:30:01,7.332,-1.268,19.584,-0.632,0.195,-0.006,4.17,16.29,present ,24.94,29.1,,,,,,,,,,,,
15/06/2020,15:00:00,7.169,-1.292,19.201,-0.687,0.192,-0.006,4.18,16,present ,24.86,28.8,,,,,,,,,,,,
15/06/2020,15:30:00,7.23,-1.21,19.345,-0.495,0.193,-0.004,4.18,15.8,present ,24.82,27,,,,,,,,,,,,
15/06/2020,16:00:00,7.331,-1.237,19.582,-0.558,0.195,-0.005,4.18,16.29,present ,24.81,26.7,,,,,,,,,,,,
15/06/2020,16:30:00,7.504,-1.348,19.988,-0.819,0.199,-0.008,4.18,16,present ,24.78,27,,,,,,,,,,,,
15/06/2020,17:00:00,7.509,-1.184,20.001,-0.433,0.2,-0.004,4.18,16.79,present ,24.74,26.7,,,,,,,,,,,,
15/06/2020,17:30:00,7.83,-1.258,20.755,-0.608,0.207,-0.006,4.18,16.5,present ,24.71,26.7,,,,,,,,,,,,
15/06/2020,18:00:01,7.166,-1.192,19.195,-0.452,0.191,-0.004,4.18,15.9,present ,24.74,26.4,,,,,,,,,,,,
15/06/2020,18:30:01,6.615,-1.403,17.901,-0.949,0.179,-0.009,4.18,15.2,present ,24.74,26.7,,,,,,,,,,,,
15/06/2020,19:00:01,6.169,-1.364,16.852,-0.855,0.168,-0.008,4.18,15.2,present ,24.71,26.7,,,,,,,,,,,,
15/06/2020,19:30:01,5.688,-1.58,15.722,-1.365,0.157,-0.013,4.18,14.9,present ,24.67,27,,,,,,,,,,,,
15/06/2020,20:00:01,5.117,-1.421,14.379,-0.991,0.143,-0.009,4.18,14.8,present ,24.67,26.4,,,,,,,,,,,,
15/06/2020,20:30:01,4.588,-1.55,13.134,-1.293,0.131,-0.012,4.18,14.8,present ,24.64,27,,,,,,,,,,,,
15/06/2020,21:00:00,4.134,-1.582,12.067,-1.37,0.12,-0.013,4.18,14.3,present ,24.67,26.7,,,,,,,,,,,,
15/06/2020,21:30:01,3.523,-1.535,10.632,-1.259,0.106,-0.012,4.18,14.2,present ,24.63,26.4,,,,,,,,,,,,
15/06/2020,22:00:00,3.38,-1.688,10.295,-1.619,0.102,-0.016,4.18,13.7,present ,24.6,26.4,,,,,,,,,,,,
15/06/2020,22:30:01,3.054,-1.803,9.529,-1.887,0.095,-0.018,4.18,13.2,present ,24.6,26.4,,,,,,,,,,,,
15/06/2020,23:00:01,2.49,-1.721,8.205,-1.694,0.082,-0.016,4.18,12.6,present ,24.63,26.1,,,,,,,,,,,,
15/06/2020,23:30:00,2.048,-1.859,7.165,-2.02,0.071,-0.02,4.18,12.5,present ,24.56,26.7,,,,,,,,,,,,
16/06/2020,0:00:00,1.335,-1.957,5.488,-2.249,0.054,-0.022,4.18,12.1,present ,24.6,26.7,,,,,,,,,,,,
16/06/2020,0:30:00,0.962,-1.984,4.611,-2.312,0.046,-0.023,4.18,11.5,present ,24.53,26.7,,,,,,,,,,,,
16/06/2020,1:00:01,0.736,-2.101,4.082,-2.589,0.04,-0.025,4.18,10.9,present ,24.53,26.7,,,,,,,,,,,,
16/06/2020,1:30:01,0.443,-2.093,3.392,-2.57,0.033,-0.025,4.18,10.4,present ,24.53,26.4,,,,,,,,,,,,
16/06/2020,2:00:00,-0.166,-2.07,1.959,-2.515,0.019,-0.025,4.18,9.8,present ,24.49,26.1,,,,,,,,,,,,
16/06/2020,2:30:01,-0.413,-2.069,1.378,-2.513,0.013,-0.025,4.18,9.1,present ,24.46,26.7,,,,,,,,,,,,
16/06/2020,3:00:01,-0.382,-2.194,1.45,-2.808,0.014,-0.028,4.18,9.3,present ,24.42,26.4,,,,,,,,,,,,
16/06/2020,3:30:00,-0.527,-2.138,1.11,-2.676,0.011,-0.026,4.18,9.39,present ,24.42,26.7,,,,,,,,,,,,
16/06/2020,4:00:00,-0.526,-2.23,1.112,-2.892,0.011,-0.028,4.18,9.39,present ,24.39,26.7,,,,,,,,,,,,
16/06/2020,4:30:00,-0.897,-2.23,0.24,-2.893,0.002,-0.028,4.18,9.89,present ,24.39,26.4,,,,,,,,,,,,
16/06/2020,5:00:00,-0.976,-2.252,0.054,-2.944,0,-0.029,4.18,9.2,present ,24.35,26.4,,,,,,,,,,,,
16/06/2020,5:30:00,-1.133,-2.224,-0.314,-2.877,-0.003,-0.028,4.18,9.3,present ,24.32,26.7,,,,,,,,,,,,
16/06/2020,6:00:00,-1.103,-2.289,-0.243,-3.03,-0.002,-0.03,4.18,9.3,present ,24.32,26.7,,,,,,,,,,,,
16/06/2020,6:30:00,-1.289,-2.266,-0.681,-2.975,-0.006,-0.029,4.18,9.5,present ,24.35,26.7,,,,,,,,,,,,
16/06/2020,7:00:00,-1.212,-2.144,-0.498,-2.69,-0.004,-0.026,4.18,10,present ,24.28,27,,,,,,,,,,,,
16/06/2020,7:30:01,-1.076,-2.295,-0.179,-3.043,-0.001,-0.03,4.18,10.6,present ,24.32,26.7,,,,,,,,,,,,
16/06/2020,8:00:01,-1.155,-2.152,-0.364,-2.708,-0.003,-0.027,4.18,11.4,present ,24.29,27.3,,,,,,,,,,,,
16/06/2020,8:30:01,-0.767,-2.184,0.545,-2.784,0.005,-0.027,4.18,12.3,present ,24.28,26.7,,,,,,,,,,,,
16/06/2020,9:00:01,-0.398,-2.049,1.412,-2.466,0.014,-0.024,4.18,13.4,present ,24.25,27.3,,,,,,,,,,,,
16/06/2020,9:30:01,0.356,-2.101,3.189,-2.59,0.031,-0.025,4.18,14.9,present ,24.25,27.6,,,,,,,,,,,,
16/06/2020,10:00:00,1.383,-1.923,5.601,-2.17,0.056,-0.021,4.18,15.7,present ,24.25,27,,,,,,,,,,,,
16/06/2020,10:30:00,3.052,-1.779,9.524,-1.832,0.095,-0.018,4.18,16.9,present ,24.25,27.3,,,,,,,,,,,,
16/06/2020,11:00:01,4.813,-1.473,13.665,-1.113,0.136,-0.011,4.18,17.79,present ,24.25,27,,,,,,,,,,,,
16/06/2020,11:30:01,8.343,-1.079,21.962,-0.186,0.219,-0.001,4.18,19.29,present ,24.26,27.9,,,,,,,,,,,,
16/06/2020,12:00:00,10.027,-0.891,25.921,0.254,0.259,0.002,4.18,19.2,present ,24.29,27.3,,,,,,,,,,,,
16/06/2020,12:30:00,10.749,-0.761,27.617,0.559,0.276,0.005,4.18,19.1,present ,24.25,27,,,,,,,,,,,,
16/06/2020,13:00:00,11.533,-0.76,29.459,0.563,0.294,0.005,4.18,19.1,present ,24.25,27.3,,,,,,,,,,,,
16/06/2020,13:30:00,11.53,-0.665,29.452,0.785,0.294,0.007,4.18,18.79,present ,24.21,27,,,,,,,,,,,,
16/06/2020,14:00:01,11.267,-0.784,28.833,0.506,0.288,0.005,4.18,18.79,present ,24.25,27.3,,,,,,,,,,,,
16/06/2020,14:30:01,11.216,-0.73,28.714,0.632,0.287,0.006,4.18,18.6,present ,24.21,27,,,,,,,,,,,,
16/06/2020,15:00:01,10.758,-0.718,27.639,0.661,0.276,0.006,4.18,18.4,present ,24.22,27.6,,,,,,,,,,,,
16/06/2020,15:30:00,11.209,-0.718,28.697,0.661,0.286,0.006,4.18,19.2,present ,24.18,27.3,,,,,,,,,,,,
16/06/2020,16:00:00,11.035,-0.685,28.29,0.738,0.282,0.007,4.18,18.9,present ,24.18,27.3,,,,,,,,,,,,
16/06/2020,16:30:00,10.999,-0.627,28.205,0.875,0.282,0.008,4.18,19.29,present ,24.18,27.3,,,,,,,,,,,,
16/06/2020,17:00:01,10.686,-0.821,27.469,0.419,0.274,0.004,4.18,19.9,present ,24.14,27.3,,,,,,,,,,,,
16/06/2020,17:30:01,10.821,-0.786,27.785,0.501,0.277,0.005,4.18,20.6,present ,24.15,27.6,,,,,,,,,,,,
16/06/2020,18:00:00,10.886,-0.624,27.939,0.882,0.279,0.008,4.18,21.5,present ,24.18,27.6,,,,,,,,,,,,
16/06/2020,18:30:00,11.184,-0.648,28.639,0.825,0.286,0.008,4.18,22,present ,24.15,27.6,,,,,,,,,,,,
16/06/2020,19:00:00,11.437,-0.652,29.234,0.816,0.292,0.008,4.18,23.2,present ,24.15,27.6,,,,,,,,,,,,
16/06/2020,19:30:00,10.303,-0.797,26.569,0.475,0.265,0.004,4.18,20.29,present ,24.13,26.1,,,,,,,,,,,,
16/06/2020,20:00:00,8.802,-0.913,23.039,0.203,0.23,0.002,4.18,18.9,present ,24.13,26.1,,,,,,,,,,,,
16/06/2020,20:30:01,7.613,-1.002,20.246,-0.005,0.202,0,4.18,18.4,present ,24.1,26.1,,,,,,,,,,,,
16/06/2020,21:00:01,6.768,-1.335,18.26,-0.789,0.182,-0.007,4.18,17.5,present ,24.06,26.1,,,,,,,,,,,,
16/06/2020,21:30:00,5.277,-1.446,14.754,-1.05,0.147,-0.01,4.18,16.7,present ,24.06,26.1,,,,,,,,,,,,
16/06/2020,22:00:00,4.156,-1.467,12.12,-1.098,0.121,-0.01,4.18,15.6,present ,24,26.4,,,,,,,,,,,,
16/06/2020,22:30:01,3.644,-1.529,10.915,-1.243,0.109,-0.012,4.18,14.8,present ,24.03,26.1,,,,,,,,,,,,
16/06/2020,23:00:01,3.356,-1.707,10.239,-1.663,0.102,-0.016,4.18,14.1,present ,23.99,26.1,,,,,,,,,,,,
16/06/2020,23:30:01,2.296,-1.668,7.748,-1.571,0.077,-0.015,4.18,13.9,present ,23.96,26.1,,,,,,,,,,,,
17/06/2020,0:00:01,1.913,-1.808,6.848,-1.9,0.068,-0.019,4.18,13.3,present ,23.92,26.1,,,,,,,,,,,,
17/06/2020,0:30:01,1.677,-1.907,6.293,-2.133,0.062,-0.021,4.18,12.8,present ,23.96,26.1,,,,,,,,,,,,
17/06/2020,1:00:01,1.41,-1.914,5.664,-2.148,0.056,-0.021,4.18,12.3,present ,23.92,26.1,,,,,,,,,,,,
17/06/2020,1:30:00,1.08,-1.937,4.89,-2.202,0.048,-0.022,4.18,12.2,present ,23.89,26.1,,,,,,,,,,,,
17/06/2020,2:00:01,0.724,-1.965,4.053,-2.27,0.04,-0.022,4.18,12.4,present ,23.89,26.1,,,,,,,,,,,,
17/06/2020,2:30:01,1.004,-1.956,4.712,-2.247,0.047,-0.022,4.18,12.9,present ,23.85,26.4,,,,,,,,,,,,
17/06/2020,3:00:00,0.742,-2.04,4.094,-2.445,0.04,-0.024,4.18,13,present ,23.85,26.1,,,,,,,,,,,,
17/06/2020,3:30:00,0.337,-2.081,3.143,-2.541,0.031,-0.025,4.18,12.2,present ,23.82,26.1,,,,,,,,,,,,
17/06/2020,4:00:00,0.385,-1.96,3.256,-2.258,0.032,-0.022,4.18,11.8,present ,23.82,26.1,,,,,,,,,,,,
17/06/2020,4:30:00,0.02,-2.119,2.399,-2.632,0.023,-0.026,4.18,10.9,present ,23.75,26.4,,,,,,,,,,,,
17/06/2020,5:00:00,-0.295,-2.073,1.655,-2.522,0.016,-0.025,4.17,10.6,present ,23.74,26.1,,,,,,,,,,,,
17/06/2020,5:30:00,-0.371,-2.155,1.476,-2.716,0.014,-0.027,4.18,10.9,present ,23.71,26.4,,,,,,,,,,,,
17/06/2020,6:00:00,-0.522,-2.091,1.122,-2.566,0.011,-0.025,4.18,11.4,present ,23.67,26.1,,,,,,,,,,,,
17/06/2020,6:30:00,-0.415,-2.097,1.374,-2.578,0.013,-0.025,4.18,11.9,present ,23.67,26.1,,,,,,,,,,,,
17/06/2020,7:00:00,-0.495,-2.077,1.184,-2.533,0.011,-0.025,4.18,12.1,present ,23.68,26.4,,,,,,,,,,,,
17/06/2020,7:30:00,-0.776,-2.094,0.524,-2.573,0.005,-0.025,4.18,12.3,present ,23.64,26.4,,,,,,,,,,,,
17/06/2020,8:00:01,-1.181,-2.173,-0.426,-2.757,-0.004,-0.027,4.18,12,present ,23.64,26.4,,,,,,,,,,,,
17/06/2020,8:30:00,-1.364,-2.17,-0.857,-2.75,-0.008,-0.027,4.18,11.9,present ,23.61,26.7,,,,,,,,,,,,
17/06/2020,9:00:00,-1.471,-2.239,-1.107,-2.912,-0.011,-0.029,4.18,12.1,present ,23.61,26.4,,,,,,,,,,,,
17/06/2020,9:30:01,-1.371,-2.203,-0.873,-2.827,-0.008,-0.028,4.18,12.4,present ,23.6,26.1,,,,,,,,,,,,
17/06/2020,10:00:01,-1.433,-2.196,-1.02,-2.813,-0.01,-0.028,4.18,12.8,present ,23.57,26.7,,,,,,,,,,,,
17/06/2020,10:30:01,-1.544,-2.341,-1.28,-3.152,-0.012,-0.031,4.18,13.5,present ,23.57,26.7,,,,,,,,,,,,
17/06/2020,11:00:01,-0.821,-2.208,0.42,-2.84,0.004,-0.028,4.18,14.3,present ,23.57,26.7,,,,,,,,,,,,
17/06/2020,11:30:01,-0.187,-2.177,1.909,-2.767,0.019,-0.027,4.18,15.5,present ,23.53,26.4,,,,,,,,,,,,
17/06/2020,12:00:01,0.689,-2.073,3.971,-2.523,0.039,-0.025,4.18,17.1,present ,23.53,26.4,,,,,,,,,,,,
17/06/2020,12:30:01,2.247,-1.69,7.634,-1.624,0.076,-0.016,4.18,17.5,present ,23.54,26.7,,,,,,,,,,,,
17/06/2020,13:00:01,4.386,-1.601,12.66,-1.412,0.126,-0.014,4.18,19,present ,23.53,26.4,,,,,,,,,,,,
17/06/2020,13:30:00,6.787,-1.318,18.303,-0.748,0.183,-0.007,4.18,19,present ,23.5,26.7,,,,,,,,,,,,
17/06/2020,14:00:00,9.84,-0.861,25.48,0.324,0.254,0.003,4.18,20.29,present ,23.5,26.7,,,,,,,,,,,,
17/06/2020,14:30:00,10.897,-0.72,27.965,0.656,0.279,0.006,4.18,19.79,present ,23.5,27,,,,,,,,,,,,
17/06/2020,15:00:01,8.924,-0.956,23.326,0.101,0.233,0.001,4.18,18.9,present ,23.46,26.4,,,,,,,,,,,,
17/06/2020,15:30:01,9.617,-0.755,24.956,0.574,0.249,0.005,4.18,19.2,present ,23.47,26.7,,,,,,,,,,,,
17/06/2020,16:00:00,10.783,-0.717,27.696,0.663,0.276,0.006,4.18,20.29,present ,23.47,27,,,,,,,,,,,,
17/06/2020,16:30:00,8.804,-0.871,23.046,0.302,0.23,0.003,4.18,19.29,present ,23.46,26.4,,,,,,,,,,,,
17/06/2020,17:00:00,7.684,-1.139,20.413,-0.328,0.204,-0.003,4.18,19,present ,23.43,26.7,,,,,,,,,,,,
17/06/2020,17:30:01,7.383,-1.166,19.705,-0.39,0.197,-0.003,4.18,18.29,present ,23.39,26.4,,,,,,,,,,,,
17/06/2020,18:00:01,7.227,-1.197,19.339,-0.463,0.193,-0.004,4.18,18.2,present ,23.4,27,,,,,,,,,,,,
17/06/2020,18:30:01,5.738,-1.33,15.838,-0.777,0.158,-0.007,4.18,17.4,present ,23.36,27,,,,,,,,,,,,
17/06/2020,19:00:00,4.333,-1.509,12.537,-1.196,0.125,-0.011,4.18,16.4,present ,23.36,26.7,,,,,,,,,,,,
17/06/2020,19:30:00,3.418,-1.518,10.384,-1.217,0.103,-0.012,4.18,15.8,present ,23.32,26.7,,,,,,,,,,,,
17/06/2020,20:00:01,1.713,-1.808,6.377,-1.9,0.063,-0.019,4.18,15.3,present ,23.29,26.7,,,,,,,,,,,,
17/06/2020,20:30:00,0.551,-1.993,3.645,-2.335,0.036,-0.023,4.18,14.3,present ,23.29,26.7,,,,,,,,,,,,
17/06/2020,21:00:00,-0.177,-2.203,1.932,-2.829,0.019,-0.028,4.18,13.9,present ,23.25,26.7,,,,,,,,,,,,
17/06/2020,21:30:00,-0.537,-1.993,1.087,-2.334,0.01,-0.023,4.18,13.7,present ,23.25,26.7,,,,,,,,,,,,
17/06/2020,22:00:00,-0.996,-2.194,0.008,-2.807,0,-0.028,4.18,13.4,present ,23.22,26.4,,,,,,,,,,,,
17/06/2020,22:30:01,-1.254,-2.069,-0.598,-2.514,-0.005,-0.025,4.18,13.3,present ,23.18,26.7,,,,,,,,,,,,
17/06/2020,23:00:01,-1.474,-2.142,-1.115,-2.685,-0.011,-0.026,4.18,13.2,present ,23.15,27,,,,,,,,,,,,
17/06/2020,23:30:01,-1.542,-2.36,-1.276,-3.197,-0.012,-0.031,4.18,13.1,present ,23.15,26.7,,,,,,,,,,,,
18/06/2020,0:00:01,-1.852,-2.152,-2.003,-2.708,-0.02,-0.027,4.18,13.2,present ,23.11,26.4,,,,,,,,,,,,
18/06/2020,0:30:01,-1.841,-2.347,-1.978,-3.166,-0.019,-0.031,4.18,13,present ,23.08,26.7,,,,,,,,,,,,
18/06/2020,1:00:01,-1.835,-2.155,-1.964,-2.716,-0.019,-0.027,4.18,13,present ,23.07,26.4,,,,,,,,,,,,
18/06/2020,1:30:00,-2.094,-2.251,-2.572,-2.942,-0.025,-0.029,4.18,12.9,present ,23.04,27,,,,,,,,,,,,
18/06/2020,2:00:00,-2.069,-2.287,-2.514,-3.027,-0.025,-0.03,4.18,12.8,present ,23.04,27,,,,,,,,,,,,
18/06/2020,2:30:00,-1.977,-2.222,-2.297,-2.872,-0.022,-0.028,4.18,12.6,present ,23.01,27,,,,,,,,,,,,
18/06/2020,3:00:01,-2.112,-2.413,-2.615,-3.323,-0.026,-0.033,4.18,12.4,present ,23,26.4,,,,,,,,,,,,
18/06/2020,3:30:01,-2.185,-2.24,-2.787,-2.915,-0.027,-0.029,4.18,12.3,present ,22.97,26.7,,,,,,,,,,,,
18/06/2020,4:00:01,-2.292,-2.371,-3.037,-3.223,-0.03,-0.032,4.18,12.3,present ,22.97,26.7,,,,,,,,,,,,
18/06/2020,4:30:01,-2.244,-2.333,-2.925,-3.134,-0.029,-0.031,4.18,12.3,present ,22.93,26.7,,,,,,,,,,,,
18/06/2020,5:00:01,-2.235,-2.369,-2.904,-3.219,-0.029,-0.032,4.18,12.1,present ,22.94,27,,,,,,,,,,,,
18/06/2020,5:30:01,-2.173,-2.35,-2.758,-3.173,-0.027,-0.031,4.18,11.7,present ,22.93,26.7,,,,,,,,,,,,
18/06/2020,6:00:00,-2.098,-2.324,-2.581,-3.113,-0.025,-0.031,4.18,11.3,present ,22.83,27,,,,,,,,,,,,
18/06/2020,6:30:01,-2.295,-2.226,-3.046,-2.883,-0.03,-0.028,4.18,11.3,present ,22.83,26.7,,,,,,,,,,,,
18/06/2020,7:00:00,-2.373,-2.323,-3.228,-3.111,-0.032,-0.031,4.18,11.5,present ,22.79,26.7,,,,,,,,,,,,
18/06/2020,7:30:00,-2.262,-2.338,-2.966,-3.145,-0.029,-0.031,4.18,12.1,present ,22.8,27.3,,,,,,,,,,,,
18/06/2020,8:00:00,-2.395,-2.351,-3.28,-3.177,-0.032,-0.031,4.18,12,present ,22.76,27.3,,,,,,,,,,,,
18/06/2020,8:30:00,-2.282,-2.358,-3.014,-3.192,-0.03,-0.031,4.18,11.9,present ,22.73,27.3,,,,,,,,,,,,
18/06/2020,9:00:00,-2.064,-2.301,-2.502,-3.059,-0.025,-0.03,4.18,12.6,present ,22.72,26.7,,,,,,,,,,,,
18/06/2020,9:30:00,-1.026,-2.247,-0.063,-2.931,0,-0.029,4.18,14.5,present ,22.69,27,,,,,,,,,,,,
18/06/2020,10:00:00,-1.184,-2.162,-0.432,-2.733,-0.004,-0.027,4.18,15.8,present ,22.69,27,,,,,,,,,,,,
18/06/2020,10:30:00,-1.679,-2.024,-1.596,-2.407,-0.015,-0.024,4.18,17.79,present ,22.66,27.6,,,,,,,,,,,,
18/06/2020,11:00:01,1.01,-1.979,4.726,-2.301,0.047,-0.023,4.18,18.5,present ,22.66,27.3,,,,,,,,,,,,
18/06/2020,11:30:00,3.019,-1.763,9.447,-1.794,0.094,-0.017,4.18,18.79,present ,22.66,27.6,,,,,,,,,,,,
18/06/2020,12:00:01,6.609,-1.079,17.886,-0.187,0.178,-0.001,4.18,20.5,present ,22.66,27.6,,,,,,,,,,,,
18/06/2020,12:30:00,13.094,-0.917,33.129,0.194,0.331,0.001,4.18,22.1,present ,22.62,27.3,,,,,,,,,,,,
18/06/2020,13:00:01,14.424,-0.227,36.254,1.814,0.362,0.018,4.18,23.6,present ,22.58,27,,,,,,,,,,,,
18/06/2020,13:30:01,17.004,0.01,42.319,2.374,0.423,0.023,4.18,23.4,present ,22.59,27.6,,,,,,,,,,,,
18/06/2020,14:00:01,16.621,0.155,41.418,2.715,0.414,0.027,4.18,25.5,present ,22.55,27.6,,,,,,,,,,,,
18/06/2020,14:30:01,17.056,0.178,42.44,2.77,0.424,0.027,4.18,25.4,present ,22.51,27.3,,,,,,,,,,,,
18/06/2020,15:00:00,17.04,0.114,42.405,2.62,0.424,0.026,4.18,24.4,present ,22.48,27.6,,,,,,,,,,,,
18/06/2020,15:30:01,16.607,0.175,41.387,2.762,0.413,0.027,4.18,25,present ,22.48,27.9,,,,,,,,,,,,
18/06/2020,16:00:01,16.08,0.085,40.147,2.552,0.401,0.025,4.18,24.9,present ,22.45,27.9,,,,,,,,,,,,
18/06/2020,16:30:01,15.56,0.045,38.925,2.456,0.389,0.024,4.18,25.8,present ,22.41,27.9,,,,,,,,,,,,
18/06/2020,17:00:01,14.98,0.063,37.562,2.499,0.375,0.024,4.18,25.4,present ,22.45,27.6,,,,,,,,,,,,
18/06/2020,17:30:01,14.19,-0.213,35.705,1.848,0.357,0.018,4.18,24.4,present ,22.34,27.9,,,,,,,,,,,,
18/06/2020,18:00:00,13.347,-0.284,33.723,1.682,0.337,0.016,4.18,24.5,present ,22.27,27.6,,,,,,,,,,,,
18/06/2020,18:30:00,12.902,-0.289,32.678,1.669,0.326,0.016,4.18,24.7,present ,22.27,27.6,,,,,,,,,,,,
18/06/2020,19:00:00,11.236,-0.483,28.762,1.214,0.287,0.012,4.18,22,present ,22.16,27.9,,,,,,,,,,,,
18/06/2020,19:30:01,10.115,-0.72,26.126,0.657,0.261,0.006,4.18,20.9,present ,22.13,27.6,,,,,,,,,,,,
18/06/2020,20:00:00,8.396,-0.89,22.086,0.256,0.22,0.002,4.18,19.6,present ,22.06,27.6,,,,,,,,,,,,
18/06/2020,20:30:00,6.389,-1.167,17.368,-0.394,0.173,-0.003,4.18,18.6,present ,21.99,27.9,,,,,,,,,,,,
18/06/2020,21:00:00,4.835,-1.356,13.716,-0.838,0.137,-0.008,4.18,18.1,present ,21.91,27.3,,,,,,,,,,,,
18/06/2020,21:30:01,3.504,-1.41,10.588,-0.964,0.105,-0.009,4.18,17.2,present ,21.81,28.2,,,,,,,,,,,,
18/06/2020,22:00:00,2.611,-1.601,8.489,-1.414,0.084,-0.014,4.18,16.5,present ,21.74,27.9,,,,,,,,,,,,
18/06/2020,22:30:00,2.07,-1.723,7.216,-1.701,0.072,-0.017,4.18,16.1,present ,21.6,28.2,,,,,,,,,,,,
18/06/2020,23:00:00,1.295,-1.83,5.394,-1.952,0.053,-0.019,4.16,13.8,not present ,0,0,,,,,,,,,,,,
18/06/2020,23:30:00,0.837,-1.835,4.319,-1.963,0.043,-0.019,4.15,11.4,not present ,0,0,,,,,,,,,,,,
19/06/2020,0:00:00,0.733,-1.9,4.074,-2.117,0.04,-0.021,4.14,10.8,not present ,0,0,,,,,,,,,,,,
19/06/2020,0:30:00,0.313,-1.911,3.088,-2.141,0.03,-0.021,4.13,10.5,not present ,0,0,,,,,,,,,,,,
19/06/2020,1:00:01,0.028,-1.91,2.417,-2.139,0.024,-0.021,4.12,9.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,1:30:01,-0.383,-1.897,1.448,-2.11,0.014,-0.021,4.11,9.2,not present ,0,0,,,,,,,,,,,,
19/06/2020,2:00:01,-0.166,-2.096,1.958,-2.577,0.019,-0.025,4.1,8.8,not present ,0,0,,,,,,,,,,,,
19/06/2020,2:30:01,-0.589,-2.202,0.965,-2.826,0.009,-0.028,4.09,8.2,not present ,0,0,,,,,,,,,,,,
19/06/2020,3:00:01,-1.003,-2.018,-0.009,-2.395,0,-0.023,4.08,7.6,not present ,0,0,,,,,,,,,,,,
19/06/2020,3:30:01,-1.142,-2.141,-0.334,-2.682,-0.003,-0.026,4.07,7.5,not present ,0,0,,,,,,,,,,,,
19/06/2020,4:00:00,-1.19,-2.239,-0.447,-2.912,-0.004,-0.029,4.07,7.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,4:30:00,-1.244,-2.286,-0.574,-3.023,-0.005,-0.03,4.06,8,not present ,0,0,,,,,,,,,,,,
19/06/2020,5:00:01,-1.325,-2.114,-0.766,-2.619,-0.007,-0.026,4.05,8,not present ,0,0,,,,,,,,,,,,
19/06/2020,5:30:01,-1.23,-2.215,-0.541,-2.856,-0.005,-0.028,4.05,7.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,6:00:00,-1.237,-2.234,-0.558,-2.901,-0.005,-0.029,4.04,7.8,not present ,0,0,,,,,,,,,,,,
19/06/2020,6:30:00,-1.363,-2.217,-0.854,-2.861,-0.008,-0.028,4.04,7.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,7:00:00,-1.302,-2.16,-0.71,-2.727,-0.007,-0.027,4.03,7.8,not present ,0,0,,,,,,,,,,,,
19/06/2020,7:30:00,-1.437,-2.172,-1.027,-2.755,-0.01,-0.027,4.01,7.6,not present ,0,0,,,,,,,,,,,,
19/06/2020,8:00:00,-1.349,-2.237,-0.821,-2.909,-0.008,-0.029,3.99,7.6,not present ,0,0,,,,,,,,,,,,
19/06/2020,8:30:01,-0.929,-2.176,0.164,-2.764,0.001,-0.027,3.97,7.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,9:00:01,-0.083,-2.086,2.154,-2.554,0.021,-0.025,3.96,10,not present ,0,0,,,,,,,,,,,,
19/06/2020,9:30:00,0.628,-2.085,3.827,-2.551,0.038,-0.025,3.95,11.5,not present ,0,0,,,,,,,,,,,,
19/06/2020,10:00:01,1.635,-1.832,6.195,-1.956,0.061,-0.019,3.95,12.2,not present ,0,0,,,,,,,,,,,,
19/06/2020,10:30:00,3.169,-1.795,9.801,-1.87,0.098,-0.018,3.94,12.5,not present ,0,0,,,,,,,,,,,,
19/06/2020,11:00:00,1.574,-1.297,6.052,-0.698,0.06,-0.006,3.94,14.1,not present ,0,0,,,,,,,,,,,,
19/06/2020,11:30:00,10.974,-0.769,28.146,0.542,0.281,0.005,3.93,16.4,not present ,0,0,,,,,,,,,,,,
19/06/2020,12:00:00,14.15,-0.123,35.611,2.06,0.356,0.02,3.93,16.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,12:30:00,15.9,0.114,39.725,2.62,0.397,0.026,3.93,18.29,not present ,0,0,,,,,,,,,,,,
19/06/2020,13:00:00,13.884,-0.184,34.986,1.916,0.349,0.019,3.92,16.79,not present ,0,0,,,,,,,,,,,,
19/06/2020,13:30:00,15.186,0.075,38.045,2.528,0.38,0.025,3.92,17.5,not present ,0,0,,,,,,,,,,,,
19/06/2020,14:00:01,15.359,0.069,38.452,2.514,0.384,0.025,3.91,17.7,not present ,0,0,,,,,,,,,,,,
19/06/2020,14:30:01,16.203,0.108,40.437,2.605,0.404,0.026,3.91,17.79,not present ,0,0,,,,,,,,,,,,
19/06/2020,15:00:01,17.848,0.382,44.302,3.25,0.443,0.032,3.9,19.79,not present ,0,0,,,,,,,,,,,,
