Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
29/07/2020,21:30:00,-2.628,-4.787,-2.814,-6.545,-0.028,-0.065,31.075,31.501,1.341,1.556,0.864,32.755,34.367,1.298,1.702,0.766,2.68,4.19,35,present ,25.69,24.9,
29/07/2020,22:00:01,-2.593,-4.91,-2.754,-6.758,-0.027,-0.067,29.46,29.836,1.364,1.579,0.865,31.105,32.698,1.322,1.745,0.761,2.68,4.19,33,present ,25.65,24.9,
29/07/2020,22:30:01,-2.608,-4.96,-2.78,-6.844,-0.027,-0.068,27.945,28.326,1.39,1.611,0.865,29.548,31.134,1.35,1.788,0.759,2.68,4.19,31.3,present ,25.58,25.2,
29/07/2020,23:00:01,-2.637,-4.954,-2.83,-6.834,-0.028,-0.068,26.881,27.287,1.406,1.632,0.863,28.335,29.938,1.374,1.819,0.759,2.68,4.19,30.6,present ,25.55,25.2,
29/07/2020,23:30:01,-2.619,-5.097,-2.799,-7.082,-0.027,-0.07,25.993,26.4,1.42,1.647,0.864,27.299,28.92,1.388,1.852,0.753,2.68,4.19,29.8,present ,25.51,25.2,
30/07/2020,0:00:00,-2.595,-5.143,-2.758,-7.16,-0.027,-0.071,25.105,25.515,1.433,1.66,0.865,26.393,28.028,1.4,1.872,0.751,2.68,4.19,29.4,present ,25.47,25.2,
30/07/2020,0:30:00,-2.667,-5.092,-2.882,-7.073,-0.028,-0.07,24.184,24.591,1.442,1.677,0.862,25.445,27.08,1.416,1.89,0.753,2.68,4.19,28.6,present ,25.43,24.6,
30/07/2020,1:00:00,-2.66,-5.128,-2.869,-7.134,-0.028,-0.071,23.34,23.756,1.457,1.694,0.862,24.553,26.199,1.431,1.913,0.752,2.68,4.19,27.9,present ,25.4,25.2,
30/07/2020,1:30:00,-2.7,-5.189,-2.938,-7.241,-0.029,-0.072,22.828,23.287,1.461,1.702,0.86,23.87,25.545,1.441,1.933,0.749,2.68,4.19,27.1,present ,25.37,24.9,
30/07/2020,2:00:00,-2.699,-5.203,-2.937,-7.264,-0.029,-0.072,22.368,22.847,1.467,1.71,0.86,23.325,25.028,1.449,1.945,0.748,2.68,4.19,27,present ,25.34,25.5,
30/07/2020,2:30:00,-2.713,-5.218,-2.961,-7.291,-0.029,-0.072,21.784,22.278,1.472,1.717,0.86,22.769,24.491,1.457,1.957,0.748,2.68,4.19,26.3,present ,25.3,25.2,
30/07/2020,3:00:00,-2.73,-5.282,-2.99,-7.4,-0.029,-0.074,20.904,21.376,1.479,1.726,0.859,22.059,23.779,1.462,1.971,0.745,2.68,4.19,25.5,present ,25.26,25.2,
30/07/2020,3:30:00,-2.721,-5.256,-2.975,-7.357,-0.029,-0.073,20.243,20.726,1.493,1.742,0.859,21.293,23.019,1.478,1.991,0.746,2.68,4.19,24.8,present ,25.19,25.2,
30/07/2020,4:00:00,-2.765,-5.298,-3.05,-7.428,-0.03,-0.074,19.793,20.279,1.495,1.749,0.857,20.767,22.509,1.484,2.004,0.745,2.68,4.19,24.5,present ,25.16,25.2,
30/07/2020,4:30:01,-2.735,-5.292,-3,-7.418,-0.03,-0.074,19.214,19.709,1.507,1.759,0.858,20.207,21.962,1.492,2.014,0.745,2.68,4.19,23.9,present ,25.16,25.2,
30/07/2020,5:00:01,-2.833,-5.311,-3.168,-7.452,-0.031,-0.074,18.681,19.19,1.504,1.766,0.854,19.63,21.396,1.5,2.026,0.744,2.68,4.19,23.4,present ,25.09,25.5,
30/07/2020,5:30:01,-2.775,-5.357,-3.069,-7.531,-0.03,-0.075,17.933,18.436,1.518,1.776,0.857,18.943,20.71,1.509,2.044,0.742,2.68,4.19,22.5,present ,25.05,25.5,
30/07/2020,6:00:01,-2.799,-5.342,-3.109,-7.504,-0.031,-0.075,17.239,17.752,1.524,1.786,0.855,18.278,20.053,1.519,2.055,0.743,2.68,4.19,22.1,present ,25.02,25.5,
30/07/2020,6:30:01,-2.798,-5.367,-3.108,-7.548,-0.031,-0.075,16.733,17.26,1.533,1.796,0.855,17.688,19.477,1.527,2.07,0.742,2.68,4.19,21.5,present ,24.98,25.2,
30/07/2020,7:00:00,-2.789,-5.392,-3.092,-7.592,-0.03,-0.075,16.473,17.04,1.536,1.799,0.856,17.319,19.138,1.531,2.078,0.741,2.68,4.19,21.4,present ,24.94,25.2,
30/07/2020,7:30:01,-2.805,-5.417,-3.12,-7.635,-0.031,-0.076,16.327,16.923,1.539,1.804,0.855,17.051,18.899,1.534,2.085,0.74,2.68,4.19,21.2,present ,24.91,25.5,
30/07/2020,8:00:01,-2.819,-5.403,-3.144,-7.61,-0.031,-0.076,16.271,16.902,1.541,1.807,0.855,16.923,18.804,1.537,2.088,0.74,2.68,4.19,21.1,present ,24.87,25.5,
30/07/2020,8:30:01,-2.785,-5.403,-3.085,-7.609,-0.03,-0.076,16.444,17.118,1.541,1.804,0.856,16.929,18.848,1.538,2.089,0.74,2.68,4.19,21.3,present ,24.87,25.5,
30/07/2020,9:00:01,-2.772,-5.388,-3.063,-7.584,-0.03,-0.075,16.895,17.617,1.538,1.799,0.857,17.208,19.173,1.537,2.085,0.741,2.68,4.19,22,present ,24.87,25.5,
30/07/2020,9:30:00,-2.757,-5.319,-3.037,-7.466,-0.03,-0.074,17.556,18.329,1.53,1.788,0.857,17.707,19.723,1.533,2.073,0.744,2.68,4.19,22.6,present ,24.87,25.2,
30/07/2020,10:00:00,-2.699,-5.305,-2.937,-7.441,-0.029,-0.074,18.204,18.999,1.535,1.789,0.86,18.23,20.275,1.529,2.066,0.744,2.68,4.19,23.4,present ,24.87,25.2,
30/07/2020,10:30:00,-2.765,-5.272,-3.051,-7.383,-0.03,-0.073,19.282,20.132,1.51,1.766,0.857,19.076,21.17,1.517,2.045,0.746,2.68,4.19,24.8,present ,26.5,24.9,
30/07/2020,11:00:00,-2.771,-5.212,-3.062,-7.281,-0.03,-0.072,20.114,20.969,1.499,1.753,0.857,19.886,21.997,1.509,2.027,0.748,2.68,4.19,25.6,present ,26.96,24.3,
30/07/2020,11:30:00,-2.714,-5.229,-2.963,-7.309,-0.029,-0.073,20.852,21.705,1.497,1.745,0.859,20.598,22.712,1.496,2.012,0.747,2.68,4.19,26.4,present ,27.56,24,
30/07/2020,12:00:00,-2.706,-5.222,-2.95,-7.297,-0.029,-0.072,21.457,22.323,1.487,1.733,0.86,21.251,23.368,1.486,1.997,0.748,2.68,4.19,26.9,present ,27.81,24,
30/07/2020,12:30:01,-2.63,-5.112,-2.818,-7.107,-0.028,-0.071,22.216,23.107,1.48,1.718,0.864,21.91,24.037,1.483,1.981,0.752,2.68,4.19,28.1,present ,28.9,23.4,
30/07/2020,13:00:01,-2.701,-5.103,-2.94,-7.091,-0.029,-0.07,23.106,24.015,1.466,1.708,0.86,22.679,24.817,1.473,1.967,0.753,2.68,4.19,29,present ,28.93,23.4,
30/07/2020,13:30:01,-2.647,-5.086,-2.848,-7.062,-0.028,-0.07,24.047,24.99,1.461,1.697,0.863,23.594,25.765,1.457,1.943,0.753,2.68,4.19,29.6,present ,28.97,23.4,
30/07/2020,14:00:00,-2.611,-5.061,-2.784,-7.019,-0.027,-0.07,24.858,25.879,1.455,1.686,0.864,24.396,26.581,1.446,1.926,0.754,2.68,4.19,30.4,present ,28.94,23.7,
30/07/2020,14:30:01,-2.652,-4.974,-2.856,-6.869,-0.028,-0.068,26.599,27.791,1.439,1.672,0.862,25.626,27.892,1.436,1.903,0.758,2.68,4.19,31.9,present ,28.9,23.7,
30/07/2020,15:00:01,-2.182,-4.867,-2.042,-6.684,-0.02,-0.066,28.969,30.504,1.414,1.602,0.885,27.531,30.021,1.407,1.853,0.763,2.68,4.19,33,present ,28.94,23.7,
30/07/2020,15:30:01,-3.183,-4.894,-3.774,-6.731,-0.037,-0.067,30,31.254,1.45,1.732,0.837,28.727,31.159,1.395,1.839,0.761,2.68,4.19,33.5,present ,28.93,23.1,
30/07/2020,16:00:00,-2.438,-4.805,-2.485,-6.577,-0.024,-0.065,30.518,31.693,1.376,1.579,0.873,29.78,32.072,1.366,1.792,0.765,2.68,4.19,34.5,present ,28.94,23.7,
30/07/2020,16:30:01,-2.701,-4.833,-2.94,-6.626,-0.029,-0.066,31.339,32.453,1.345,1.565,0.86,30.534,32.749,1.352,1.776,0.764,2.68,4.19,36,present ,28.93,23.4,
30/07/2020,17:00:00,-2.553,-4.858,-2.684,-6.669,-0.026,-0.066,30.781,32.09,1.316,1.52,0.867,30.732,33.098,1.33,1.751,0.763,2.68,4.19,34.7,present ,26.43,24.6,
30/07/2020,17:30:00,-2.458,-4.878,-2.52,-6.704,-0.025,-0.067,29.342,30.406,1.381,1.588,0.872,29.85,32.026,1.355,1.785,0.762,2.68,4.19,32.8,present ,26.21,24.6,
30/07/2020,18:00:00,-2.533,-4.901,-2.65,-6.742,-0.026,-0.067,29.026,29.964,1.386,1.599,0.868,29.511,31.642,1.36,1.793,0.761,2.68,4.19,32.4,present ,26.04,24.6,
30/07/2020,18:30:00,-2.552,-4.855,-2.682,-6.663,-0.026,-0.066,29.752,30.899,1.404,1.622,0.867,29.555,31.68,1.377,1.812,0.763,2.68,4.19,33.4,present ,26.04,24.9,
30/07/2020,19:00:00,-2.697,-4.928,-2.933,-6.788,-0.029,-0.067,30.038,31.238,1.429,1.664,0.86,30.261,32.422,1.354,1.788,0.76,2.68,4.19,33.3,present ,26.08,24.9,
30/07/2020,19:30:00,-2.475,-4.906,-2.549,-6.752,-0.025,-0.067,28.655,29.725,1.334,1.535,0.871,29.53,31.584,1.363,1.798,0.761,2.68,4.19,30.3,present ,25.9,24.6,
30/07/2020,20:00:01,-2.584,-4.918,-2.737,-6.772,-0.027,-0.067,28.58,29.491,1.413,1.635,0.866,29.011,31.001,1.385,1.829,0.76,2.68,4.19,31.2,present ,25.9,24.6,
30/07/2020,20:30:00,-2.566,-4.913,-2.706,-6.764,-0.027,-0.067,29.12,29.92,1.387,1.603,0.867,29.554,31.548,1.37,1.809,0.761,2.68,4.19,32.09,present ,25.79,25.2,
30/07/2020,21:00:01,-2.681,-5.046,-2.906,-6.993,-0.029,-0.069,27.006,27.563,1.399,1.628,0.861,28.369,30.186,1.369,1.821,0.755,2.68,4.19,30.2,present ,25.72,24.9,
30/07/2020,21:30:01,-2.626,-5.144,-2.811,-7.162,-0.028,-0.071,25.444,25.925,1.433,1.662,0.864,26.759,28.499,1.398,1.869,0.751,2.68,4.19,29.1,present ,25.69,25.2,
30/07/2020,22:00:01,-2.748,-5.194,-3.022,-7.248,-0.03,-0.072,24.261,24.736,1.439,1.68,0.858,25.539,27.267,1.417,1.901,0.749,2.68,4.19,28.2,present ,25.62,25.2,
30/07/2020,22:30:00,-2.72,-5.151,-2.972,-7.175,-0.029,-0.071,23.2,23.68,1.459,1.702,0.859,24.437,26.163,1.437,1.923,0.751,2.68,4.19,27.4,present ,25.58,24.9,
30/07/2020,23:00:01,-2.72,-5.243,-2.974,-7.334,-0.029,-0.073,22.321,22.817,1.466,1.71,0.859,23.5,25.237,1.449,1.949,0.747,2.68,4.19,26.7,present ,25.54,24.9,
30/07/2020,23:30:01,-2.765,-5.241,-3.051,-7.33,-0.03,-0.073,21.608,22.11,1.476,1.726,0.857,22.693,24.444,1.461,1.966,0.747,2.68,4.19,26.1,present ,25.51,25.2,
31/07/2020,0:00:00,-2.765,-5.254,-3.051,-7.353,-0.03,-0.073,20.924,21.429,1.487,1.739,0.857,21.961,23.721,1.473,1.984,0.746,2.68,4.19,25.3,present ,25.44,24.9,
31/07/2020,0:30:00,-2.749,-5.266,-3.023,-7.374,-0.03,-0.073,20.385,20.906,1.494,1.746,0.858,21.335,23.114,1.481,1.995,0.746,2.68,4.19,24.9,present ,25.44,24.9,
31/07/2020,1:00:00,-2.74,-5.323,-3.008,-7.472,-0.03,-0.074,19.869,20.39,1.501,1.752,0.858,20.776,22.566,1.488,2.011,0.743,2.68,4.19,24.5,present ,25.37,24.9,
31/07/2020,1:30:01,-2.764,-5.281,-3.05,-7.4,-0.03,-0.074,19.214,19.751,1.507,1.762,0.857,20.169,21.971,1.5,2.023,0.745,2.68,4.19,23.9,present ,25.33,25.2,
31/07/2020,2:00:00,-2.778,-5.321,-3.073,-7.469,-0.03,-0.074,18.639,19.176,1.516,1.774,0.856,19.586,21.395,1.505,2.035,0.744,2.68,4.19,23.6,present ,25.3,25.2,
31/07/2020,2:30:00,-2.769,-5.354,-3.057,-7.525,-0.03,-0.075,18.179,18.724,1.517,1.774,0.857,19.072,20.892,1.51,2.045,0.742,2.68,4.19,23,present ,25.26,25.2,
31/07/2020,3:00:00,-2.755,-5.373,-3.034,-7.557,-0.03,-0.075,17.714,18.264,1.527,1.784,0.858,18.585,20.413,1.518,2.058,0.741,2.68,4.19,22.5,present ,25.23,25.2,
31/07/2020,3:30:01,-2.802,-5.372,-3.115,-7.557,-0.031,-0.075,17.304,17.854,1.527,1.789,0.855,18.138,19.976,1.523,2.065,0.741,2.68,4.19,22.1,present ,25.19,25.5,
31/07/2020,4:00:00,-2.77,-5.384,-3.059,-7.578,-0.03,-0.075,16.978,17.56,1.534,1.795,0.857,17.737,19.593,1.53,2.076,0.741,2.68,4.19,21.7,present ,25.15,24.9,
31/07/2020,4:30:00,-2.789,-5.365,-3.093,-7.545,-0.03,-0.075,16.669,17.263,1.539,1.802,0.856,17.418,19.29,1.534,2.079,0.742,2.68,4.19,21.7,present ,25.12,24.9,
31/07/2020,5:00:01,-2.822,-5.409,-3.149,-7.621,-0.031,-0.076,16.433,17.038,1.54,1.806,0.854,17.145,19.038,1.537,2.088,0.74,2.68,4.19,21.5,present ,25.08,24.9,
31/07/2020,5:30:01,-2.79,-5.422,-3.094,-7.643,-0.03,-0.076,16.211,16.858,1.543,1.807,0.856,16.877,18.788,1.541,2.095,0.739,2.68,4.19,21.3,present ,25.05,25.2,
31/07/2020,6:00:01,-2.772,-5.4,-3.064,-7.604,-0.03,-0.076,16.18,16.898,1.548,1.81,0.857,16.734,18.682,1.544,2.097,0.74,2.68,4.19,20.6,present ,25.01,25.2,
31/07/2020,6:30:01,-2.777,-5.389,-3.071,-7.585,-0.03,-0.075,16.277,17.023,1.546,1.809,0.857,16.739,18.719,1.545,2.096,0.741,2.68,4.19,20.6,present ,24.98,25.5,
31/07/2020,7:00:01,-2.799,-5.364,-3.11,-7.543,-0.031,-0.075,16.471,17.273,1.543,1.808,0.855,16.79,18.801,1.546,2.096,0.742,2.68,4.19,20.7,present ,24.98,25.5,
31/07/2020,7:30:00,-2.758,-5.365,-3.038,-7.544,-0.03,-0.075,16.658,17.491,1.539,1.799,0.857,16.943,18.986,1.544,2.092,0.742,2.68,4.19,20.9,present ,24.95,25.5,
31/07/2020,8:00:01,-2.766,-5.391,-3.052,-7.59,-0.03,-0.075,16.354,17.123,1.542,1.804,0.857,16.787,18.818,1.542,2.093,0.741,2.68,4.19,20.6,present ,24.95,25.5,
31/07/2020,8:30:00,-2.747,-5.38,-3.02,-7.57,-0.03,-0.075,16.236,16.98,1.549,1.81,0.858,16.644,18.669,1.547,2.098,0.741,2.68,4.19,20.9,present ,24.91,25.5,
31/07/2020,9:00:00,-2.785,-5.372,-3.085,-7.557,-0.03,-0.075,16.461,17.231,1.545,1.808,0.856,16.751,18.795,1.546,2.096,0.741,2.68,4.19,21.5,present ,24.91,25.5,
31/07/2020,9:30:00,-2.762,-5.379,-3.046,-7.568,-0.03,-0.075,16.928,17.729,1.54,1.8,0.857,17.082,19.153,1.543,2.092,0.741,2.68,4.19,21.8,present ,24.87,25.5,
31/07/2020,10:00:01,-2.787,-5.334,-3.09,-7.491,-0.03,-0.074,17.392,18.209,1.535,1.797,0.856,17.5,19.593,1.538,2.081,0.743,2.68,4.19,22.5,present ,24.87,25.5,
31/07/2020,10:30:01,-2.774,-5.307,-3.067,-7.444,-0.03,-0.074,18.107,18.951,1.527,1.786,0.857,18.061,20.18,1.532,2.07,0.744,2.68,4.19,23.6,present ,26.64,24.6,
31/07/2020,11:00:00,-2.719,-5.321,-2.971,-7.468,-0.029,-0.074,18.983,19.855,1.517,1.77,0.859,18.767,20.912,1.523,2.059,0.744,2.68,4.19,24.8,present ,27.03,24.3,
31/07/2020,11:30:00,-2.757,-5.231,-3.038,-7.313,-0.03,-0.073,19.723,20.604,1.513,1.768,0.857,19.503,21.655,1.515,2.038,0.747,2.68,4.19,25.4,present ,27.56,24,
31/07/2020,12:00:01,-2.722,-5.243,-2.976,-7.334,-0.029,-0.073,20.464,21.348,1.506,1.756,0.859,20.215,22.375,1.504,2.025,0.747,2.68,4.19,26.2,present ,27.27,24,
31/07/2020,12:30:00,-2.718,-5.181,-2.969,-7.226,-0.029,-0.072,21.221,22.125,1.49,1.737,0.859,20.927,23.1,1.498,2.008,0.749,2.68,4.19,27.1,present ,28.9,23.7,
31/07/2020,13:00:00,-2.694,-5.149,-2.927,-7.171,-0.029,-0.071,22.121,23.07,1.484,1.728,0.86,21.715,23.91,1.489,1.993,0.751,2.68,4.19,28.1,present ,28.93,23.4,
31/07/2020,13:30:01,-2.768,-5.144,-3.057,-7.162,-0.03,-0.071,22.942,23.878,1.473,1.722,0.857,22.558,24.761,1.473,1.971,0.751,2.68,4.19,28.9,present ,28.93,23.4,
31/07/2020,14:00:01,-2.764,-5.159,-3.049,-7.189,-0.03,-0.071,23.825,24.775,1.446,1.69,0.857,23.335,25.553,1.459,1.955,0.75,2.68,4.19,29.8,present ,28.93,23.4,
31/07/2020,14:30:01,-2.669,-5.07,-2.886,-7.035,-0.028,-0.07,24.557,25.494,1.457,1.694,0.862,24.095,26.288,1.451,1.934,0.754,2.68,4.19,30.7,present ,28.9,23.7,
31/07/2020,15:00:00,-2.611,-4.994,-2.785,-6.903,-0.027,-0.069,26.658,27.859,1.424,1.65,0.864,25.572,27.978,1.435,1.904,0.757,2.68,4.19,32.09,present ,28.93,23.4,
31/07/2020,15:30:01,-2.795,-4.917,-3.103,-6.77,-0.031,-0.067,29.091,30.211,1.536,1.797,0.856,26.932,29.33,1.451,1.915,0.76,2.68,4.19,32.9,present ,28.93,23.4,
31/07/2020,16:00:00,-2.534,-4.936,-2.652,-6.803,-0.026,-0.068,29.593,30.631,1.422,1.641,0.868,28.777,31.054,1.38,1.824,0.76,2.68,4.19,34.59,present ,28.94,23.7,
31/07/2020,16:30:01,-2.916,-4.916,-3.312,-6.768,-0.033,-0.067,31.072,32.053,1.37,1.613,0.85,30.225,32.47,1.351,1.783,0.76,2.68,4.19,36.9,present ,28.97,23.7,
31/07/2020,17:00:01,-2.713,-4.807,-2.961,-6.579,-0.029,-0.065,32.923,35.039,1.403,1.634,0.86,31.359,33.934,1.365,1.79,0.765,2.68,4.19,38.8,present ,27.7,24,
31/07/2020,17:30:00,-2.437,-4.326,-2.484,-5.749,-0.024,-0.057,38.67,40.394,1.15,1.318,0.873,36.366,39.255,1.258,1.606,0.786,2.68,4.19,40.4,present ,26.39,24.6,
31/07/2020,18:00:00,-2.234,-4.38,-2.132,-5.842,-0.021,-0.058,39.822,41.317,1.253,1.421,0.883,38.347,41.02,1.231,1.576,0.783,2.68,4.19,40.4,present ,26.46,24.6,
31/07/2020,18:30:00,-2.129,-4.413,-1.952,-5.899,-0.019,-0.058,41.082,42.741,1.231,1.388,0.888,40.532,43.152,1.178,1.51,0.782,2.68,4.19,41.3,present ,26.25,24.9,
31/07/2020,19:00:01,-2.281,-4.662,-2.214,-6.33,-0.022,-0.063,38.759,39.625,1.225,1.393,0.88,40.025,42.211,1.151,1.496,0.771,2.68,4.19,39.2,present ,26.11,25.2,
31/07/2020,19:30:01,-2.464,-4.809,-2.531,-6.584,-0.025,-0.065,36.044,36.803,1.292,1.484,0.872,37.297,39.192,1.215,1.592,0.765,2.68,4.19,37.2,present ,26.12,25.5,
31/07/2020,20:00:00,-2.222,-4.709,-2.113,-6.411,-0.021,-0.064,36.342,37.144,1.262,1.432,0.883,36.914,38.858,1.234,1.608,0.769,2.68,4.19,38,present ,26.04,25.2,
31/07/2020,20:30:00,-2.353,-4.84,-2.339,-6.637,-0.023,-0.066,34.12,34.761,1.294,1.479,0.877,35.324,37.103,1.26,1.654,0.764,2.68,4.19,36.2,present ,25.97,24.6,
31/07/2020,21:00:00,-2.551,-4.921,-2.682,-6.776,-0.026,-0.067,31.67,32.137,1.341,1.548,0.867,33.353,35.027,1.287,1.699,0.76,2.68,4.19,34.5,present ,25.9,24.9,
31/07/2020,21:30:01,-2.586,-5.075,-2.741,-7.044,-0.027,-0.07,29.266,29.653,1.384,1.601,0.866,31.18,32.784,1.321,1.759,0.754,2.68,4.19,32.3,present ,25.83,24.9,
31/07/2020,22:00:01,-2.504,-5.055,-2.599,-7.009,-0.025,-0.07,27.85,28.262,1.401,1.615,0.87,29.49,31.092,1.356,1.805,0.755,2.68,4.19,31.3,present ,25.79,24.9,
31/07/2020,22:30:00,-2.738,-5.131,-3.004,-7.14,-0.03,-0.071,26.744,27.153,1.41,1.646,0.858,28.195,29.81,1.378,1.841,0.751,2.68,4.19,30.6,present ,25.76,24.9,
31/07/2020,23:00:01,-2.606,-5.133,-2.777,-7.143,-0.027,-0.071,26.016,26.483,1.43,1.658,0.865,27.232,28.884,1.396,1.865,0.751,2.68,4.19,29.7,present ,25.72,24.6,
31/07/2020,23:30:01,-2.618,-5.12,-2.797,-7.12,-0.027,-0.071,25.316,25.803,1.44,1.669,0.864,26.456,28.133,1.407,1.88,0.752,2.68,4.19,29.3,present ,25.72,24.9,
01/08/2020,0:00:01,-2.626,-5.156,-2.811,-7.182,-0.028,-0.071,24.618,25.113,1.446,1.678,0.864,25.7,27.397,1.418,1.898,0.75,2.68,4.19,28.6,present ,25.65,25.2,
01/08/2020,0:30:00,-2.698,-5.166,-2.935,-7.2,-0.029,-0.072,23.791,24.254,1.454,1.694,0.86,24.907,26.607,1.431,1.917,0.75,2.68,4.19,28.2,present ,25.65,24.9,
01/08/2020,1:00:00,-2.689,-5.177,-2.919,-7.22,-0.029,-0.072,23.06,23.543,1.463,1.703,0.861,24.137,25.847,1.443,1.934,0.75,2.68,4.19,27.2,present ,25.62,25.2,
01/08/2020,1:30:01,-2.687,-5.197,-2.916,-7.255,-0.029,-0.072,22.35,22.834,1.475,1.717,0.861,23.41,25.13,1.455,1.953,0.749,2.68,4.19,26.8,present ,25.58,25.2,
01/08/2020,2:00:01,-2.78,-5.211,-3.077,-7.279,-0.03,-0.072,21.71,22.201,1.478,1.729,0.856,22.736,24.466,1.464,1.966,0.748,2.68,4.19,26.3,present ,25.55,25.2,
01/08/2020,2:30:00,-2.746,-5.231,-3.018,-7.312,-0.03,-0.073,21.181,21.688,1.488,1.738,0.858,22.145,23.894,1.473,1.981,0.747,2.68,4.19,25.7,present ,25.51,25.2,
01/08/2020,3:00:00,-2.695,-5.234,-2.93,-7.317,-0.029,-0.073,20.713,21.236,1.492,1.738,0.86,21.623,23.389,1.48,1.991,0.747,2.68,4.19,25.5,present ,25.51,25.2,
01/08/2020,3:30:00,-2.748,-5.247,-3.022,-7.341,-0.03,-0.073,20.241,20.774,1.498,1.749,0.858,21.12,22.901,1.488,2.003,0.747,2.68,4.19,25,present ,25.47,24.9,
01/08/2020,4:00:00,-2.751,-5.297,-3.027,-7.426,-0.03,-0.074,19.76,20.302,1.506,1.759,0.858,20.63,22.419,1.491,2.012,0.745,2.68,4.19,24.4,present ,25.44,25.2,
01/08/2020,4:30:00,-2.736,-5.315,-3.001,-7.458,-0.03,-0.074,19.406,19.965,1.511,1.764,0.858,20.211,22.02,1.498,2.024,0.744,2.68,4.19,23.9,present ,25.4,25.2,
01/08/2020,5:00:00,-2.742,-5.28,-3.011,-7.398,-0.03,-0.073,19.078,19.649,1.514,1.768,0.858,19.846,21.672,1.504,2.029,0.745,2.68,4.19,23.8,present ,25.4,24.9,
01/08/2020,5:30:00,-2.763,-5.297,-3.048,-7.427,-0.03,-0.074,18.638,19.222,1.517,1.773,0.857,19.44,21.278,1.509,2.037,0.745,2.68,4.19,23.5,present ,25.37,25.2,
01/08/2020,6:00:01,-2.706,-5.338,-2.949,-7.498,-0.029,-0.074,18.369,18.977,1.522,1.774,0.86,19.113,20.97,1.513,2.047,0.743,2.68,4.19,23.3,present ,25.37,25.2,
01/08/2020,6:30:01,-2.755,-5.327,-3.033,-7.48,-0.03,-0.074,18.164,18.801,1.525,1.782,0.858,18.838,20.714,1.52,2.055,0.743,2.68,4.19,23,present ,25.33,25.2,
01/08/2020,7:00:01,-2.75,-5.321,-3.025,-7.468,-0.03,-0.074,18.161,18.854,1.525,1.782,0.858,18.726,20.638,1.521,2.056,0.744,2.68,4.19,23,present ,25.33,24.9,
01/08/2020,7:30:00,-2.752,-5.342,-3.029,-7.505,-0.03,-0.075,18.18,18.898,1.526,1.783,0.858,18.663,20.601,1.521,2.059,0.743,2.68,4.19,23,present ,25.33,24.9,
01/08/2020,8:00:01,-2.763,-5.321,-3.048,-7.468,-0.03,-0.074,18.119,18.835,1.525,1.783,0.857,18.622,20.574,1.522,2.057,0.744,2.68,4.19,22.9,present ,25.33,24.9,
01/08/2020,8:30:01,-2.75,-5.271,-3.025,-7.381,-0.03,-0.073,18.438,19.202,1.528,1.785,0.858,18.713,20.699,1.527,2.058,0.746,2.68,4.19,23.4,present ,25.37,24.9,
01/08/2020,9:00:01,-2.719,-5.279,-2.971,-7.397,-0.029,-0.073,19.186,20.044,1.527,1.781,0.859,19.222,21.27,1.52,2.05,0.745,2.68,4.19,24.3,present ,25.51,24.6,
01/08/2020,9:30:01,-2.674,-5.221,-2.894,-7.296,-0.028,-0.072,20.211,21.166,1.503,1.748,0.861,20.107,22.238,1.507,2.026,0.748,2.68,4.19,25.3,present ,25.51,25.2,
01/08/2020,10:00:00,-2.662,-5.217,-2.873,-7.289,-0.028,-0.072,20.887,21.875,1.509,1.755,0.862,20.713,22.855,1.501,2.017,0.748,2.68,4.19,26.3,present ,25.93,24.9,
01/08/2020,10:30:00,-2.567,-5.175,-2.709,-7.217,-0.027,-0.072,22.073,23.211,1.497,1.731,0.867,21.664,23.87,1.49,1.997,0.75,2.68,4.19,27.1,present ,27.56,24.3,
01/08/2020,11:00:01,-2.518,-5.086,-2.624,-7.062,-0.026,-0.07,23.642,24.872,1.477,1.704,0.869,22.978,25.252,1.475,1.967,0.753,2.68,4.19,28.6,present ,26.43,24.6,
01/08/2020,11:30:00,-2.553,-5.048,-2.685,-6.997,-0.026,-0.069,24.377,25.55,1.462,1.689,0.867,23.92,26.186,1.457,1.939,0.755,2.68,4.19,28.9,present ,27.48,23.7,
01/08/2020,12:00:00,-2.598,-4.957,-2.762,-6.84,-0.027,-0.068,24.799,25.937,1.434,1.662,0.865,24.484,26.72,1.449,1.918,0.759,2.68,4.19,29.2,present ,27.63,23.7,
01/08/2020,12:30:00,-2.662,-5.118,-2.873,-7.117,-0.028,-0.071,24.721,25.704,1.447,1.682,0.862,24.626,26.802,1.439,1.922,0.752,2.68,4.19,29.7,present ,28.9,23.1,
01/08/2020,13:00:00,-2.581,-5.106,-2.733,-7.096,-0.027,-0.07,25.013,25.924,1.445,1.672,0.866,24.901,27.047,1.433,1.913,0.753,2.68,4.19,30.4,present ,28.93,23.4,
