z6B01547,Port1,,,Port2,,,Port3,,,Port7,
2022-05-26 20:45:00,0.108,3.9,#N/A,0.288,4.3,0.143,0.255,6.7,0.114,100,10400
2022-05-26 21:45:00,0.108,4,#N/A,0.287,4.5,0.144,0.255,6.8,0.114,100,10427
2022-05-26 22:45:00,0.108,4.1,#N/A,0.287,4.6,0.145,0.254,6.8,0.114,100,10439
2022-05-26 23:45:00,0.108,4.2,#N/A,0.287,4.7,0.143,0.254,6.7,0.113,100,10443
2022-05-27 00:45:00,0.107,4.3,#N/A,0.287,4.7,0.141,0.254,6.9,0.114,100,10449
2022-05-27 01:45:00,0.108,4.4,#N/A,0.287,4.8,0.14,0.253,6.9,0.111,100,10448
2022-05-27 02:45:00,0.107,4.4,#N/A,0.287,4.8,0.14,0.253,6.6,0.113,100,10444
2022-05-27 03:45:00,0.107,4.5,#N/A,0.287,4.8,0.14,0.254,6,0.115,100,10436
2022-05-27 04:45:00,0.108,4.5,#N/A,0.287,4.8,0.14,0.254,5.5,0.114,100,10419
2022-05-27 05:45:00,0.108,4.4,#N/A,0.287,4.6,0.14,0.254,5.2,0.114,100,10404
2022-05-27 06:45:00,0.108,4.4,#N/A,0.287,4.6,0.139,0.254,5.1,0.115,100,10389
2022-05-27 07:45:00,0.108,4.4,#N/A,0.287,4.5,0.139,0.254,5,0.115,100,10379
2022-05-27 08:45:00,0.107,4.3,#N/A,0.287,4.4,0.138,0.254,5,0.116,100,10372
2022-05-27 09:45:00,0.107,4.3,#N/A,0.287,4.4,0.139,0.254,5,0.116,100,10363
2022-05-27 10:45:00,0.107,4.3,#N/A,0.287,4.3,0.139,0.255,4.9,0.116,100,10355
2022-05-27 11:45:00,0.107,4.2,#N/A,0.287,4.3,0.139,0.255,4.5,0.115,100,10345
2022-05-27 12:45:00,0.107,4.2,#N/A,0.287,4.2,0.14,0.255,4.4,0.116,100,10337
2022-05-27 13:45:00,0.107,4.1,#N/A,0.287,4.1,0.14,0.255,4.6,0.115,100,10337
2022-05-27 14:45:00,0.107,4.1,#N/A,0.287,4.1,0.14,0.255,5.1,0.115,100,10340
2022-05-27 15:45:00,0.107,4.1,#N/A,0.287,4.2,0.14,0.254,6.4,0.112,100,10379
2022-05-27 16:45:00,0.107,4.1,#N/A,0.286,4.6,0.141,0.252,8.8,0.109,100,10419
2022-05-27 17:45:00,0.107,4.3,#N/A,0.286,5.2,0.14,0.25,10.4,0.108,100,10445
2022-05-27 18:45:00,0.107,4.6,#N/A,0.285,5.7,0.14,0.249,11.2,0.108,100,10450
2022-05-27 19:45:00,0.107,4.9,#N/A,0.285,6,0.142,0.249,10.2,0.109,100,10450
2022-05-27 20:45:00,0.107,5.1,#N/A,0.284,6.2,0.142,0.249,9.6,0.11,100,10450
2022-05-27 21:45:00,0.107,5.3,#N/A,0.284,6.2,0.142,0.249,9.3,0.11,100,10442
2022-05-27 22:45:00,0.107,5.4,#N/A,0.284,6.2,0.142,0.249,8.8,0.111,100,10442
2022-05-27 23:45:00,0.107,5.5,#N/A,0.284,6.1,0.141,0.249,8.7,0.11,100,10437
2022-05-28 00:45:00,0.107,5.5,#N/A,0.284,6.1,0.141,0.249,8.5,0.11,100,10436
2022-05-28 01:45:00,0.107,5.5,#N/A,0.284,6.1,0.14,0.25,8.1,0.114,100,10422
2022-05-28 02:45:00,0.107,5.6,#N/A,0.284,6,0.14,0.251,7.8,0.115,100,10409
2022-05-28 03:45:00,0.107,5.5,#N/A,0.284,5.9,0.14,0.251,7.3,0.113,100,10396
2022-05-28 04:45:00,0.107,5.5,#N/A,0.284,5.8,0.141,0.252,6.7,0.114,100,10382
2022-05-28 05:45:00,0.107,5.5,#N/A,0.284,5.6,0.139,0.252,6.2,0.115,100,10369
2022-05-28 06:45:00,0.107,5.4,#N/A,0.285,5.5,0.138,0.253,5.8,0.116,100,10355
2022-05-28 07:45:00,0.107,5.3,#N/A,0.285,5.3,0.139,0.253,5.5,0.115,100,10343
2022-05-28 08:45:00,0.107,5.2,#N/A,0.285,5.2,0.139,0.254,5.3,0.113,100,10334
2022-05-28 09:45:00,0.107,5.1,#N/A,0.285,5.1,0.14,0.254,4.9,0.116,100,10328
2022-05-28 10:45:00,0.107,5,#N/A,0.285,4.9,0.139,0.254,4.6,0.116,100,10316
2022-05-28 11:45:00,0.107,4.9,#N/A,0.285,4.8,0.138,0.255,4.2,0.118,100,10305
2022-05-28 12:45:00,0.107,4.8,#N/A,0.285,4.6,0.138,0.255,3.9,0.119,100,10295
2022-05-28 13:45:00,0.107,4.7,#N/A,0.285,4.4,0.14,0.255,3.7,0.117,100,10289
2022-05-28 14:45:00,0.107,4.6,#N/A,0.285,4.3,0.14,0.255,3.8,0.116,100,10299
2022-05-28 15:45:00,0.107,4.5,#N/A,0.285,4.4,0.139,0.253,5.8,0.113,100,10371
2022-05-28 16:45:00,0.107,4.5,#N/A,0.285,4.7,0.14,0.251,8,0.11,100,10398
2022-05-28 17:45:00,0.107,4.6,#N/A,0.284,5.3,0.141,0.21,10.2,0.097,100,10411
2022-05-28 18:45:00,0.107,4.9,#N/A,0.284,6,0.141,0.206,11.5,0.093,100,10417
2022-05-28 19:45:00,0.107,5.2,#N/A,0.283,6.4,0.139,0.206,10.1,0.098,100,10418
2022-05-28 20:45:00,0.107,5.4,#N/A,0.283,6.5,0.14,0.206,9.5,0.097,100,10416
2022-05-28 21:45:00,0.107,5.6,#N/A,0.283,6.5,0.139,0.206,9.5,0.097,100,10423
2022-05-28 22:45:00,0.107,5.7,#N/A,0.283,6.5,0.139,0.206,8.9,0.098,100,10427
2022-05-28 23:45:00,0.107,5.8,#N/A,0.282,6.4,0.14,0.206,8.4,0.098,100,10427
2022-05-29 00:45:00,0.107,5.8,#N/A,0.282,6.4,0.139,0.206,8,0.099,100,10426
2022-05-29 01:45:00,0.107,5.8,#N/A,0.282,6.2,0.14,0.206,7.4,0.099,100,10421
2022-05-29 02:45:00,0.107,5.8,#N/A,0.282,6.1,0.14,0.206,6.8,0.099,100,10414
2022-05-29 03:45:00,0.107,5.8,#N/A,0.282,5.9,0.139,0.207,6.2,0.099,100,10403
2022-05-29 04:45:00,0.107,5.7,#N/A,0.283,5.8,0.139,0.208,5.6,0.102,100,10382
2022-05-29 05:45:00,0.107,5.6,#N/A,0.283,5.5,0.139,0.208,5,0.103,100,10363
2022-05-29 06:45:00,0.107,5.4,#N/A,0.283,5.3,0.137,0.209,4.6,0.102,100,10341
2022-05-29 07:45:00,0.107,5.3,#N/A,0.283,5.2,0.137,0.209,4.5,0.101,100,10324
2022-05-29 08:45:00,0.107,5.2,#N/A,0.283,5,0.138,0.209,4.5,0.101,100,10309
2022-05-29 09:45:00,0.107,5.1,#N/A,0.283,4.9,0.138,0.209,4.4,0.102,100,10296
2022-05-29 10:45:00,0.107,5,#N/A,0.283,4.8,0.139,0.209,4.3,0.103,100,10286
2022-05-29 11:45:00,0.107,4.9,#N/A,0.283,4.7,0.137,0.209,4.2,0.103,100,10277
2022-05-29 12:45:00,0.107,4.8,#N/A,0.283,4.6,0.138,0.209,4.1,0.104,100,10272
2022-05-29 13:45:00,0.107,4.7,#N/A,0.284,4.5,0.137,0.209,4.3,0.102,100,10272
2022-05-29 14:45:00,0.107,4.6,#N/A,0.284,4.5,0.137,0.209,4.8,0.102,100,10291
2022-05-29 15:45:00,0.107,4.6,#N/A,0.283,4.5,0.137,0.209,5.2,0.1,100,10301
2022-05-29 16:45:00,0.107,4.6,#N/A,0.283,4.6,0.136,0.208,5.9,0.1,100,10322
2022-05-29 17:45:00,0.107,4.6,#N/A,0.283,4.8,0.135,0.207,6.8,0.098,100,10337
2022-05-29 18:45:00,0.107,4.7,#N/A,0.283,5,0.134,0.206,7.2,0.096,100,10355
2022-05-29 19:45:00,0.107,4.8,#N/A,0.282,5.2,0.134,0.206,7.9,0.098,100,10367
2022-05-29 20:45:00,0.107,4.9,#N/A,0.282,5.4,0.135,0.205,8.1,0.098,100,10382
2022-05-29 21:45:00,0.107,5,#N/A,0.282,5.6,0.134,0.205,8.3,0.097,100,10395
2022-05-29 22:45:00,0.107,5.1,#N/A,0.282,5.7,0.133,0.204,8.3,0.098,100,10407
2022-05-29 23:45:00,0.107,5.2,#N/A,0.281,5.8,0.132,0.204,8,0.099,100,10413
2022-05-30 00:45:00,0.107,5.3,#N/A,0.281,5.8,0.131,0.204,7.5,0.096,100,10398
2022-05-30 01:45:00,0.107,5.3,#N/A,0.281,5.8,0.132,0.205,7.1,0.097,100,10389
2022-05-30 02:45:00,0.107,5.4,#N/A,0.281,5.7,0.132,0.205,6.6,0.099,100,10379
2022-05-30 03:45:00,0.107,5.4,#N/A,0.281,5.6,0.132,0.205,6.3,0.1,100,10367
2022-05-30 04:45:00,0.107,5.3,#N/A,0.281,5.5,0.132,0.205,6,0.1,100,10356
2022-05-30 05:45:00,0.107,5.3,#N/A,0.281,5.4,0.133,0.206,5.8,0.1,100,10348
2022-05-30 06:45:00,0.107,5.2,#N/A,0.282,5.3,0.132,0.206,5.6,0.1,100,10339
2022-05-30 07:45:00,0.107,5.2,#N/A,0.282,5.2,0.132,0.206,5.4,0.1,100,10330
2022-05-30 08:45:00,0.107,5.1,#N/A,0.282,5.1,0.132,0.206,5.2,0.101,100,10326
2022-05-30 09:45:00,0.107,5.1,#N/A,0.282,5,0.132,0.207,5,0.102,100,10316
2022-05-30 10:45:00,0.107,5,#N/A,0.282,4.9,0.133,0.207,4.7,0.103,100,10310
2022-05-30 11:45:00,0.107,4.9,#N/A,0.282,4.8,0.134,0.207,4.6,0.103,100,10300
2022-05-30 12:45:00,0.107,4.9,#N/A,0.282,4.7,0.133,0.207,4.6,0.103,100,10296
2022-05-30 13:45:00,0.107,4.8,#N/A,0.282,4.6,0.134,0.207,4.8,0.102,100,10291
2022-05-30 14:45:00,0.107,4.7,#N/A,0.282,4.6,0.134,0.207,4.9,0.102,100,10292
2022-05-30 15:45:00,0.107,4.7,#N/A,0.282,4.6,0.133,0.207,5.1,0.101,100,10296
2022-05-30 16:45:00,0.107,4.7,#N/A,0.282,4.6,0.133,0.207,5.4,0.1,100,10301
2022-05-30 17:45:00,0.107,4.7,#N/A,0.282,4.7,0.133,0.207,5.9,0.099,100,10310
2022-05-30 18:45:00,0.107,4.7,#N/A,0.282,4.8,0.132,0.207,6,0.099,100,10314
2022-05-30 19:45:00,0.107,4.7,#N/A,0.282,4.8,0.132,0.21,6.2,0.101,100,10313
2022-05-30 20:45:00,0.107,4.7,#N/A,0.283,4.9,0.135,0.213,6.7,0.101,100,10313
2022-05-30 21:45:00,0.107,4.8,#N/A,0.284,5,0.135,0.215,7,0.103,100,10316
2022-05-30 22:45:00,0.107,4.8,#N/A,0.284,5.2,0.136,0.215,7,0.103,100,10322
2022-05-30 23:45:00,0.107,4.9,#N/A,0.284,5.2,0.135,0.215,7.1,0.102,100,10325
2022-05-31 00:45:00,0.107,5,#N/A,0.284,5.3,0.136,0.216,7,0.103,100,10328
2022-05-31 01:45:00,0.108,5,#N/A,0.285,5.3,0.138,0.216,6.8,0.104,100,10332
2022-05-31 02:45:00,0.108,5,#N/A,0.285,5.3,0.14,0.216,6.2,0.105,100,10325
2022-05-31 03:45:00,0.107,5.1,#N/A,0.285,5.2,0.14,0.216,5.4,0.106,100,10317
2022-05-31 04:45:00,0.107,5,#N/A,0.285,5.1,0.139,0.217,5,0.107,100,10309
2022-05-31 05:45:00,0.107,5,#N/A,0.285,4.9,0.139,0.217,4.8,0.108,100,10300
2022-05-31 06:45:00,0.107,4.9,#N/A,0.285,4.8,0.137,0.217,4.6,0.108,100,10290
2022-05-31 07:45:00,0.107,4.8,#N/A,0.285,4.7,0.138,0.217,4.3,0.106,100,10283
2022-05-31 08:45:00,0.107,4.8,#N/A,0.285,4.6,0.139,0.217,3.7,0.108,100,10268
2022-05-31 09:45:00,0.107,4.7,#N/A,0.285,4.4,0.14,0.217,3.3,0.107,100,10251
2022-05-31 10:45:00,0.107,4.6,#N/A,0.285,4.2,0.14,0.218,3,0.107,100,10241
2022-05-31 11:45:00,0.107,4.4,#N/A,0.285,4.1,0.14,0.218,3,0.109,100,10234
2022-05-31 12:45:00,0.107,4.4,#N/A,0.286,4,0.14,0.217,3,0.108,100,10232
2022-05-31 13:45:00,0.107,4.3,#N/A,0.286,3.9,0.141,0.217,3.3,0.106,100,10232
2022-05-31 14:45:00,0.108,4.2,#N/A,0.286,3.9,0.141,0.217,4,0.108,100,10243
2022-05-31 15:45:00,0.108,4.1,#N/A,0.285,4,0.142,0.216,5.1,0.105,100,10265
2022-05-31 16:45:00,0.107,4.2,#N/A,0.285,4.2,0.141,0.215,6.8,0.103,100,10303
2022-05-31 17:45:00,0.107,4.3,#N/A,0.285,4.7,0.14,0.214,8.6,0.101,100,10341
2022-05-31 18:45:00,0.107,4.5,#N/A,0.284,5.2,0.14,0.213,9.4,0.101,100,10369
2022-05-31 19:45:00,0.107,4.7,#N/A,0.284,5.6,0.14,0.212,8.8,0.101,100,10382
2022-05-31 20:45:00,0.107,4.9,#N/A,0.283,5.7,0.14,0.212,8.5,0.103,100,10392
2022-05-31 21:45:00,0.107,5.1,#N/A,0.283,5.8,0.141,0.211,8.8,0.101,100,10404
2022-05-31 22:45:00,0.107,5.2,#N/A,0.283,6,0.14,0.21,8.8,0.101,100,10416
2022-05-31 23:45:00,0.107,5.3,#N/A,0.282,6,0.14,0.21,8.5,0.102,100,10421
2022-06-01 00:45:00,0.107,5.4,#N/A,0.282,6.1,0.139,0.21,8.3,0.099,100,10422
2022-06-01 01:45:00,0.107,5.5,#N/A,0.282,6.1,0.138,0.209,7.9,0.101,100,10423
2022-06-01 02:45:00,0.107,5.5,#N/A,0.282,6,0.137,0.209,7.6,0.102,100,10421
2022-06-01 03:45:00,0.107,5.6,#N/A,0.282,6,0.136,0.209,7.2,0.104,100,10412
2022-06-01 04:45:00,0.107,5.6,#N/A,0.282,5.9,0.136,0.21,6.8,0.102,100,10399
2022-06-01 05:45:00,0.107,5.5,#N/A,0.282,5.8,0.136,0.21,6.4,0.103,100,10387
2022-06-01 06:45:00,0.107,5.5,#N/A,0.282,5.7,0.137,0.21,6.1,0.104,100,10377
2022-06-01 07:45:00,0.107,5.4,#N/A,0.282,5.6,0.138,0.21,6,0.104,100,10363
2022-06-01 08:45:00,0.107,5.4,#N/A,0.282,5.4,0.138,0.21,5.8,0.105,100,10356
2022-06-01 09:45:00,0.107,5.3,#N/A,0.283,5.4,0.138,0.211,5.6,0.105,100,10345
2022-06-01 10:45:00,0.107,5.3,#N/A,0.283,5.3,0.136,0.211,5.4,0.105,100,10338
2022-06-01 11:45:00,0.107,5.2,#N/A,0.283,5.2,0.136,0.211,5.2,0.105,100,10329
2022-06-01 12:45:00,0.107,5.2,#N/A,0.283,5.1,0.137,0.211,5.2,0.104,100,10324
2022-06-01 13:45:00,0.107,5.1,#N/A,0.283,5,0.137,0.211,5.2,0.104,100,10320
2022-06-01 14:45:00,0.107,5,#N/A,0.283,5,0.136,0.211,5.4,0.104,100,10315
2022-06-01 15:45:00,0.107,5,#N/A,0.283,5,0.136,0.211,6.3,0.103,100,10327
2022-06-01 16:45:00,0.107,5,#N/A,0.283,5.2,0.139,0.21,7.6,0.102,100,10349
2022-06-01 17:45:00,0.107,5.1,#N/A,0.282,5.5,0.138,0.209,8.5,0.1,100,10368
2022-06-01 18:45:00,0.107,5.2,#N/A,0.282,5.8,0.139,0.208,10,0.099,100,10392
2022-06-01 19:45:00,0.107,5.4,#N/A,0.282,6.1,0.139,0.208,9.1,0.101,100,10395
2022-06-01 20:45:00,0.107,5.6,#N/A,0.281,6.2,0.138,0.208,9.2,0.102,100,10404
2022-06-01 21:45:00,0.107,5.7,#N/A,0.281,6.4,0.14,0.207,9.1,0.101,100,10411
2022-06-01 22:45:00,0.107,5.8,#N/A,0.281,6.4,0.14,0.207,9,0.102,100,10421
2022-06-01 23:45:00,0.107,5.9,#N/A,0.28,6.5,0.141,0.207,8.7,0.102,100,10427
2022-06-02 00:45:00,0.107,5.9,#N/A,0.28,6.5,0.139,0.206,8.4,0.098,100,10429
2022-06-02 01:45:00,0.107,6,#N/A,0.28,6.4,0.137,0.206,8.2,0.101,100,10423
2022-06-02 02:45:00,0.107,6,#N/A,0.28,6.4,0.136,0.206,7.9,0.104,100,10422
2022-06-02 03:45:00,0.107,6,#N/A,0.28,6.4,0.138,0.206,7.5,0.103,100,10414
2022-06-02 04:45:00,0.107,6,#N/A,0.28,6.2,0.137,0.207,7,0.103,100,10404
2022-06-02 05:45:00,0.106,6,#N/A,0.281,6.1,0.136,0.207,6.4,0.104,100,10388
2022-06-02 06:45:00,0.107,5.9,#N/A,0.281,6,0.136,0.208,5.8,0.102,100,10370
2022-06-02 07:45:00,0.107,5.8,#N/A,0.281,5.8,0.137,0.208,5.4,0.105,100,10354
2022-06-02 08:45:00,0.107,5.7,#N/A,0.281,5.6,0.135,0.209,5.1,0.105,100,10337
2022-06-02 09:45:00,0.107,5.6,#N/A,0.281,5.4,0.136,0.209,4.9,0.104,100,10325
2022-06-02 10:45:00,0.106,5.5,#N/A,0.281,5.3,0.137,0.209,4.8,0.105,100,10312
2022-06-02 11:45:00,0.107,5.4,#N/A,0.281,5.2,0.137,0.209,4.6,0.104,100,10303
2022-06-02 12:45:00,0.107,5.3,#N/A,0.281,5,0.137,0.209,4.6,0.105,100,10294
2022-06-02 13:45:00,0.107,5.2,#N/A,0.281,5,0.137,0.209,5,0.104,100,10294
2022-06-02 14:45:00,0.106,5.1,#N/A,0.281,5,0.137,0.208,5.9,0.102,100,10314
2022-06-02 15:45:00,0.106,5.1,#N/A,0.281,5.2,0.137,0.207,7.6,0.1,100,10378
2022-06-02 16:45:00,0.106,5.2,#N/A,0.28,5.7,0.138,0.206,8.6,0.098,100,10395
2022-06-02 17:45:00,0.106,5.4,#N/A,0.28,6.1,0.136,0.204,10.9,0.098,100,10417
2022-06-02 18:45:00,0.106,5.6,#N/A,0.279,6.7,0.136,0.203,11.2,0.097,100,10424
2022-06-02 19:45:00,0.106,5.9,#N/A,0.279,7,0.136,0.203,10.7,0.098,100,10435
2022-06-02 20:45:00,0.106,6.1,#N/A,0.279,7.2,0.137,0.203,10.5,0.098,100,10441
2022-06-02 21:45:00,0.106,6.3,#N/A,0.278,7.2,0.137,0.202,10.7,0.098,100,10449
2022-06-02 22:45:00,0.106,6.4,#N/A,0.278,7.3,0.135,0.202,10.4,0.098,100,10462
2022-06-02 23:45:00,0.106,6.5,#N/A,0.278,7.3,0.135,0.202,10,0.099,100,10464
2022-06-03 00:45:00,0.106,6.6,#N/A,0.278,7.3,0.134,0.202,9.9,0.099,100,10467
2022-06-03 01:45:00,0.106,6.6,#N/A,0.277,7.3,0.137,0.202,9.6,0.098,100,10463
2022-06-03 02:45:00,0.106,6.7,#N/A,0.277,7.3,0.137,0.202,9.2,0.099,100,10460
2022-06-03 03:45:00,0.106,6.7,#N/A,0.277,7.2,0.136,0.202,8.6,0.1,100,10451
2022-06-03 04:45:00,0.106,6.7,#N/A,0.278,7.1,0.136,0.202,7.9,0.1,100,10442
2022-06-03 05:45:00,0.106,6.6,#N/A,0.278,6.9,0.136,0.203,7.1,0.103,100,10424
2022-06-03 06:45:00,0.106,6.5,#N/A,0.278,6.7,0.136,0.203,6.5,0.101,100,10401
2022-06-03 07:45:00,0.106,6.4,#N/A,0.278,6.4,0.136,0.204,6,0.104,100,10382
2022-06-03 08:45:00,0.106,6.3,#N/A,0.278,6.2,0.135,0.204,5.6,0.102,100,10364
2022-06-03 09:45:00,0.106,6.2,#N/A,0.278,6,0.136,0.205,5.2,0.104,100,10342
2022-06-03 10:45:00,0.106,6,#N/A,0.278,5.8,0.136,0.205,4.8,0.104,100,10324
2022-06-03 11:45:00,0.106,5.9,#N/A,0.279,5.6,0.136,0.205,4.5,0.103,100,10305
2022-06-03 12:45:00,0.106,5.8,#N/A,0.279,5.4,0.135,0.206,4.4,0.102,100,10289
2022-06-03 13:45:00,0.106,5.6,#N/A,0.279,5.3,0.137,0.206,4.5,0.102,100,10279
2022-06-03 14:45:00,0.106,5.5,#N/A,0.279,5.2,0.137,0.205,5,0.103,100,10289
2022-06-03 15:45:00,0.106,5.4,#N/A,0.278,5.3,0.136,0.204,6.9,0.1,100,10373
2022-06-03 16:45:00,0.106,5.5,#N/A,0.278,5.8,0.136,0.202,9.4,0.097,100,10419
2022-06-03 17:45:00,0.106,5.6,#N/A,0.277,6.6,0.136,0.2,11.7,0.095,100,10444
2022-06-03 18:45:00,0.106,6,#N/A,0.276,7.2,0.137,0.198,12.8,0.094,100,10468
2022-06-03 19:45:00,0.106,6.3,#N/A,0.276,7.7,0.137,0.198,12.2,0.097,100,10484
2022-06-03 20:45:00,0.106,6.6,#N/A,0.275,7.9,0.139,0.198,11.8,0.099,100,10491
2022-06-03 21:45:00,0.106,6.8,#N/A,0.275,8,0.138,0.198,11.3,0.097,100,10491
2022-06-03 22:45:00,0.106,7,#N/A,0.275,7.9,0.137,0.198,10.7,0.098,100,10484
2022-06-03 23:45:00,0.106,7.1,#N/A,0.275,7.9,0.138,0.197,10.8,0.1,100,10484
2022-06-04 00:45:00,0.106,7.1,#N/A,0.274,7.9,0.138,0.197,10.7,0.098,100,10479
2022-06-04 01:45:00,0.105,7.2,#N/A,0.274,7.9,0.136,0.197,10.3,0.095,100,10477
2022-06-04 02:45:00,0.105,7.2,#N/A,0.274,7.8,0.135,0.197,9.8,0.098,100,10471
2022-06-04 03:45:00,0.105,7.2,#N/A,0.274,7.8,0.137,0.198,9.2,0.101,100,10461
2022-06-04 04:45:00,0.105,7.2,#N/A,0.274,7.6,0.135,0.198,8.5,0.101,100,10450
2022-06-04 05:45:00,0.105,7.2,#N/A,0.275,7.4,0.136,0.198,8,0.101,100,10436
2022-06-04 06:45:00,0.105,7.1,#N/A,0.275,7.3,0.136,0.198,7.7,0.102,100,10420
2022-06-04 07:45:00,0.105,7,#N/A,0.275,7.1,0.134,0.199,7.4,0.1,100,10409
2022-06-04 08:45:00,0.105,6.9,#N/A,0.275,6.9,0.134,0.199,7.3,0.1,100,10398
2022-06-04 09:45:00,0.105,6.8,#N/A,0.275,6.8,0.134,0.199,7.2,0.1,100,10387
2022-06-04 10:45:00,0.105,6.7,#N/A,0.275,6.7,0.133,0.199,7,0.101,100,10380
2022-06-04 11:45:00,0.105,6.6,#N/A,0.275,6.6,0.133,0.199,6.8,0.101,100,10373
2022-06-04 12:45:00,0.105,6.6,#N/A,0.275,6.5,0.134,0.199,6.8,0.102,100,10370
2022-06-04 13:45:00,0.105,6.5,#N/A,0.275,6.5,0.134,0.199,7.2,0.101,100,10369
2022-06-04 14:45:00,0.105,6.5,#N/A,0.275,6.5,0.134,0.198,7.8,0.098,100,10374
2022-06-04 15:45:00,0.105,6.4,#N/A,0.274,6.6,0.135,0.198,8.7,0.098,100,10392
2022-06-04 16:45:00,0.105,6.5,#N/A,0.274,6.8,0.134,0.197,9.6,0.098,100,10413
2022-06-04 17:45:00,0.105,6.5,#N/A,0.274,7.1,0.134,0.196,11.1,0.095,100,10436
2022-06-04 18:45:00,0.105,6.7,#N/A,0.273,7.5,0.136,0.195,12.1,0.096,100,10455
2022-06-04 19:45:00,0.105,6.9,#N/A,0.272,7.9,0.135,0.194,12.2,0.095,100,10468
2022-06-04 20:45:00,0.105,7.1,#N/A,0.272,8.1,0.135,0.194,12,0.096,100,10474
2022-06-04 21:45:00,0.105,7.3,#N/A,0.272,8.2,0.135,0.194,11.7,0.097,100,10479
2022-06-04 22:45:00,0.105,7.4,#N/A,0.271,8.3,0.135,0.193,11.6,0.095,100,10480
2022-06-04 23:45:00,0.105,7.5,#N/A,0.271,8.4,0.134,0.193,11.6,0.095,100,10484
2022-06-05 00:45:00,0.105,7.6,#N/A,0.271,8.4,0.132,0.193,11.4,0.095,100,10487
2022-06-05 01:45:00,0.105,7.7,#N/A,0.271,8.4,0.133,0.194,11,0.1,100,10474
2022-06-05 02:45:00,0.105,7.7,#N/A,0.271,8.4,0.133,0.195,10.7,0.101,100,10465
2022-06-05 03:45:00,0.105,7.7,#N/A,0.271,8.3,0.133,0.195,10.1,0.101,100,10450
2022-06-05 04:45:00,0.105,7.7,#N/A,0.272,8.2,0.134,0.198,9.6,0.101,100,10439
2022-06-05 05:45:00,0.105,7.7,#N/A,0.279,8,0.137,0.236,9.2,0.111,100,10426
2022-06-05 06:45:00,0.106,7.6,#N/A,0.285,7.9,0.144,0.237,9,0.113,100,10414
2022-06-05 07:45:00,0.106,7.6,#N/A,0.286,7.8,0.146,0.235,8.7,0.114,100,10404
2022-06-05 08:45:00,0.107,7.5,#N/A,0.286,7.7,0.147,0.234,8.6,0.114,100,10392
