z6B01549,Port1,,,Port2,,,Port3,,,Port7,
2022-04-23 21:45,0.286,5,0.249,0.217,11,0.083,0.348,14.8,0.119,100,10382
2022-04-23 22:45,0.267,6,0.241,0.218,15.5,0.083,0.329,16.2,0.124,100,10392
2022-04-23 23:45,0.251,8.1,0.228,0.221,13.3,0.09,0.318,14.5,0.128,100,10408
2022-04-24 0:45,0.238,7.8,0.229,0.222,12,0.096,0.31,12.9,0.137,100,10417
2022-04-24 1:45,0.232,4.9,0.228,0.226,6.5,0.112,0.308,8.1,0.15,100,10412
2022-04-24 2:45,0.229,3.3,0.229,0.228,4.8,0.117,0.305,6.5,0.15,100,10400
2022-04-24 3:45,0.225,2.1,0.228,0.229,3.5,0.124,0.303,5.3,0.149,100,10380
2022-04-24 4:45,0.222,1,0.223,0.23,2.3,0.133,0.301,3.8,0.149,100,10362
2022-04-24 5:45,0.219,0.3,0.218,0.231,1.6,0.135,0.299,3,0.145,100,10341
2022-04-24 6:45,0.215,0,0.213,0.231,1.1,0.136,0.297,2.3,0.149,100,10320
2022-04-24 7:45,0.21,-0.2,0.208,0.231,0.7,0.139,0.295,1.7,0.148,100,10303
2022-04-24 8:45,0.203,-0.3,0.191,0.232,0.3,0.138,0.293,1.1,0.144,100,10287
2022-04-24 9:45,0.196,-0.4,0.183,0.232,0,0.137,0.291,0.7,0.146,100,10275
2022-04-24 10:45,0.189,-0.5,0.17,0.232,-0.2,0.137,0.288,0.4,0.148,100,10259
2022-04-24 11:45,0.182,-0.6,0.159,0.232,-0.4,0.136,0.286,0.1,0.144,100,10248
2022-04-24 12:45,0.172,-0.7,0.149,0.232,-0.5,0.135,0.284,-0.1,0.142,100,10242
2022-04-24 13:45,0.164,-0.6,0.136,0.232,-0.5,0.134,0.282,-0.2,0.139,100,10231
2022-04-24 14:45,0.161,-0.2,0.124,0.232,-0.1,0.134,0.28,0.1,0.137,100,10232
2022-04-24 15:45,0.162,0.6,0.132,0.232,0.6,0.129,0.279,0.7,0.133,100,10248
2022-04-24 16:45,0.166,1.5,0.144,0.231,1.8,0.125,0.278,1.5,0.13,100,10288
2022-04-24 17:45,0.172,1.8,0.153,0.231,2.5,0.124,0.279,2.7,0.126,100,10326
2022-04-24 18:45,0.183,3.5,0.165,0.231,3.6,0.121,0.279,3.9,0.124,100,10371
2022-04-24 19:45,0.196,9,0.172,0.23,4.6,0.118,0.278,5.3,0.122,100,10401
2022-04-24 20:45,0.193,8.6,0.185,0.229,5.7,0.112,0.274,13,0.105,100,10414
2022-04-24 21:45,0.191,7.6,0.182,0.226,12,0.096,0.27,17.2,0.101,100,10427
2022-04-24 22:45,0.189,7.7,0.183,0.224,16.8,0.097,0.266,19.1,0.102,100,10436
2022-04-24 23:45,0.186,10.4,0.177,0.223,17.4,0.098,0.263,18.8,0.107,100,10442
2022-04-25 0:45,0.183,11.8,0.175,0.223,16.8,0.099,0.262,17,0.111,100,10452
2022-04-25 1:45,0.181,12.7,0.177,0.224,14.2,0.103,0.262,12.3,0.124,100,10454
2022-04-25 2:45,0.181,6.8,0.183,0.227,8.6,0.122,0.263,9.1,0.128,100,10441
2022-04-25 3:45,0.18,4.3,0.183,0.228,6.1,0.132,0.263,7.4,0.131,100,10418
2022-04-25 4:45,0.18,3,0.182,0.228,5,0.131,0.263,6.5,0.128,100,10401
2022-04-25 5:45,0.18,2.2,0.18,0.229,4.2,0.133,0.263,5.5,0.129,100,10381
2022-04-25 6:45,0.18,1.6,0.182,0.23,3.6,0.136,0.263,4.8,0.132,100,10363
2022-04-25 7:45,0.18,1.4,0.182,0.23,3.2,0.136,0.264,4.2,0.13,100,10348
2022-04-25 8:45,0.18,1.2,0.182,0.23,3,0.136,0.263,3.8,0.129,100,10336
2022-04-25 9:45,0.179,1,0.181,0.231,2.6,0.135,0.263,3.3,0.129,100,10327
2022-04-25 10:45,0.179,0.8,0.177,0.231,2.4,0.135,0.263,3,0.13,100,10316
2022-04-25 11:45,0.178,0.6,0.179,0.231,2.1,0.135,0.263,2.6,0.13,100,10304
2022-04-25 12:45,0.178,0.5,0.174,0.231,2,0.134,0.263,2.5,0.129,100,10301
2022-04-25 13:45,0.178,0.9,0.173,0.231,2.2,0.134,0.263,2.6,0.126,100,10297
2022-04-25 14:45,0.177,2.8,0.173,0.231,3.6,0.127,0.262,3.8,0.122,100,10310
2022-04-25 15:45,0.177,4,0.17,0.23,4.5,0.124,0.261,4.6,0.119,100,10336
2022-04-25 16:45,0.176,4.9,0.169,0.229,5.2,0.122,0.26,5.4,0.117,100,10355
2022-04-25 17:45,0.176,5.6,0.166,0.229,5.7,0.122,0.259,6.1,0.116,100,10370
2022-04-25 18:45,0.174,6.6,0.165,0.229,6.3,0.118,0.258,6.8,0.114,100,10384
2022-04-25 19:45,0.169,12.2,0.161,0.228,7.5,0.112,0.256,8.7,0.108,100,10414
2022-04-25 20:45,0.165,10.6,0.163,0.227,8.6,0.106,0.253,13.9,0.098,100,10433
2022-04-25 21:45,0.163,10.2,0.16,0.224,13.5,0.096,0.249,18.3,0.09,100,10449
2022-04-25 22:45,0.161,9.8,0.159,0.224,13.8,0.099,0.248,16.5,0.096,100,10451
2022-04-25 23:45,0.159,11.7,0.16,0.223,15.8,0.099,0.246,18.2,0.095,100,10458
2022-04-26 0:45,0.158,10.9,0.16,0.223,13.2,0.104,0.246,15,0.103,100,10463
2022-04-26 1:45,0.157,9.4,0.16,0.224,10.7,0.108,0.247,12.2,0.108,100,10461
2022-04-26 2:45,0.157,7.6,0.161,0.225,8.9,0.114,0.247,10.4,0.112,100,10454
2022-04-26 3:45,0.156,6.3,0.165,0.226,7.5,0.118,0.247,9.3,0.111,100,10444
2022-04-26 4:45,0.157,5.4,0.162,0.226,6.6,0.121,0.247,8.4,0.113,100,10429
2022-04-26 5:45,0.157,5,0.16,0.226,6.2,0.121,0.247,7.9,0.113,100,10417
2022-04-26 6:45,0.158,5.2,0.158,0.227,6.2,0.12,0.247,7.6,0.112,100,10409
2022-04-26 7:45,0.157,4.9,0.16,0.227,5.8,0.122,0.247,7.2,0.109,100,10404
2022-04-26 8:45,0.157,4.4,0.159,0.227,5.4,0.124,0.247,6.6,0.108,100,10398
2022-04-26 9:45,0.156,3.4,0.162,0.227,4.6,0.128,0.247,5.7,0.108,100,10386
2022-04-26 10:45,0.155,2.9,0.162,0.228,4.1,0.132,0.247,5,0.107,100,10374
2022-04-26 11:45,0.156,2.2,0.16,0.228,3.5,0.133,0.247,4.4,0.105,100,10362
2022-04-26 12:45,0.155,2.1,0.163,0.228,3.4,0.131,0.247,4.2,0.103,100,10347
2022-04-26 13:45,0.155,2.5,0.163,0.228,3.7,0.129,0.247,4.5,0.102,100,10339
2022-04-26 14:45,0.155,3.2,0.16,0.228,4.2,0.127,0.247,5,0.101,100,10334
2022-04-26 15:45,0.156,4.4,0.162,0.227,5,0.123,0.246,5.8,0.1,100,10341
2022-04-26 16:45,0.157,5.7,0.156,0.227,5.9,0.12,0.246,6.7,0.099,100,10357
2022-04-26 17:45,0.157,6.9,0.159,0.226,6.8,0.115,0.245,7.8,0.097,100,10375
2022-04-26 18:45,0.154,7.8,0.158,0.225,7.5,0.111,0.244,8.7,0.097,100,10392
2022-04-26 19:45,0.153,8.1,0.157,0.225,7.8,0.11,0.243,9,0.096,100,10404
2022-04-26 20:45,0.151,8.3,0.154,0.225,8.2,0.111,0.242,9.4,0.093,100,10414
2022-04-26 21:45,0.15,8.8,0.157,0.224,8.6,0.109,0.242,10,0.093,100,10422
2022-04-26 22:45,0.15,8,#N/A,0.225,7.8,0.11,0.242,9.1,0.095,100,10427
2022-04-26 23:45,0.149,7.8,#N/A,0.224,8,0.11,0.241,9.2,0.095,100,10427
2022-04-27 0:45,0.148,7.7,#N/A,0.224,8.3,0.107,0.241,9.1,0.094,100,10424
2022-04-27 1:45,0.15,6.1,#N/A,0.225,6.5,0.116,0.241,7.6,0.095,100,10418
2022-04-27 2:45,0.149,5.1,#N/A,0.225,5.7,0.12,0.241,6.8,0.096,100,10406
2022-04-27 3:45,0.149,4.4,#N/A,0.226,5.2,0.121,0.241,6.2,0.094,100,10395
2022-04-27 4:45,0.148,4,#N/A,0.226,4.8,0.122,0.241,5.7,0.092,100,10382
2022-04-27 5:45,0.143,3.4,#N/A,0.226,4.3,0.122,0.241,5.2,0.095,100,10374
2022-04-27 6:45,0.143,2.8,#N/A,0.226,3.9,0.122,0.241,4.6,0.096,100,10366
2022-04-27 7:45,0.154,1.8,0.15,0.228,3.4,0.125,0.242,3.7,0.097,100,10350
2022-04-27 8:45,0.157,1.4,0.149,0.229,2.8,0.128,0.242,3.3,0.098,100,10337
2022-04-27 9:45,0.153,0.9,0.149,0.228,2.6,0.126,0.242,2.6,0.098,100,10324
2022-04-27 10:45,0.145,0.8,#N/A,0.227,2.5,0.126,0.242,2.3,0.098,100,10321
2022-04-27 11:45,0.142,0.6,#N/A,0.227,2.2,0.126,0.242,2.2,0.098,100,10319
2022-04-27 12:45,0.14,0.8,#N/A,0.227,2.1,0.128,0.242,2.2,0.093,100,10317
2022-04-27 13:45,0.14,1.1,#N/A,0.227,2.3,0.126,0.242,2.4,0.093,100,10314
2022-04-27 14:45,0.14,1.3,#N/A,0.227,2.5,0.125,0.241,2.6,0.092,100,10313
2022-04-27 15:45,0.138,1.4,#N/A,0.226,2.4,0.126,0.241,2.5,0.092,100,10315
2022-04-27 16:45,0.138,2,#N/A,0.226,2.7,0.124,0.241,2.9,0.091,100,10325
2022-04-27 17:45,0.138,3,#N/A,0.226,3.2,0.119,0.24,4.1,0.089,100,10336
2022-04-27 18:45,0.138,5.1,#N/A,0.226,3.8,0.117,0.239,4.8,0.09,100,10355
2022-04-27 19:45,0.137,8.2,#N/A,0.225,4.3,0.114,0.238,5.7,0.087,100,10366
2022-04-27 20:45,0.135,6.7,#N/A,0.224,5.2,0.108,0.235,11.5,0.075,100,10372
2022-04-27 21:45,0.134,6.6,#N/A,0.222,8.6,0.1,0.233,13.9,0.078,100,10379
2022-04-27 22:45,0.134,7.8,#N/A,0.22,14.9,0.089,0.23,18.6,0.07,100,10389
2022-04-27 23:45,0.132,10.1,#N/A,0.218,15.5,0.093,0.228,18.3,0.074,100,10398
2022-04-28 0:45,0.129,8.6,#N/A,0.219,11.5,0.101,0.229,13.4,0.083,100,10401
2022-04-28 1:45,0.129,8.4,#N/A,0.22,9.5,0.103,0.23,9.3,0.086,100,10395
2022-04-28 2:45,0.126,5.1,#N/A,0.221,6.5,0.112,0.23,7.9,0.086,100,10388
2022-04-28 3:45,0.125,3.5,#N/A,0.221,5.1,0.117,0.231,6.6,0.089,100,10378
2022-04-28 4:45,0.124,2.7,#N/A,0.222,4.2,0.117,0.231,5.6,0.09,100,10364
2022-04-28 5:45,0.125,2.1,#N/A,0.222,3.6,0.118,0.231,5,0.088,100,10355
2022-04-28 6:45,0.124,1.6,#N/A,0.223,3.1,0.119,0.231,4.4,0.087,100,10344
2022-04-28 7:45,0.123,1,#N/A,0.223,2.6,0.121,0.231,3.7,0.09,100,10335
2022-04-28 8:45,0.121,0.5,#N/A,0.223,2,0.124,0.231,3,0.093,100,10326
2022-04-28 9:45,0.121,0.1,#N/A,0.223,1.7,0.127,0.231,2.5,0.095,100,10316
2022-04-28 10:45,0.121,-0.1,#N/A,0.223,1.2,0.129,0.231,2,0.096,100,10305
2022-04-28 11:45,0.121,-0.4,#N/A,0.224,1,0.129,0.231,1.6,0.099,100,10294
2022-04-28 12:45,0.12,-0.6,#N/A,0.224,0.7,0.129,0.232,1.1,0.099,100,10284
2022-04-28 13:45,0.115,-0.6,#N/A,0.224,0.7,0.13,0.232,1,0.097,100,10275
2022-04-28 14:45,0.114,0,#N/A,0.223,1.2,0.127,0.231,1.6,0.094,100,10274
2022-04-28 15:45,0.116,0.4,#N/A,0.223,1.5,0.123,0.231,1.8,0.093,100,10282
2022-04-28 16:45,0.118,1,#N/A,0.222,1.9,0.121,0.231,2.2,0.089,100,10300
2022-04-28 17:45,0.119,1.9,#N/A,0.221,2.6,0.119,0.23,3.6,0.089,100,10319
2022-04-28 18:45,0.086,4.6,#N/A,0.221,3.3,0.115,0.229,4.5,0.087,100,10347
2022-04-28 19:45,0.076,9.9,#N/A,0.221,3.7,0.116,0.228,5.4,0.085,100,10366
2022-04-28 20:45,0.073,7.2,#N/A,0.22,4.6,0.11,0.223,14.2,0.065,100,10374
2022-04-28 21:45,0.073,6.3,#N/A,0.217,9.6,0.089,0.22,17.3,0.063,100,10382
2022-04-28 22:45,0.072,6.5,#N/A,0.215,14,0.086,0.218,18.2,0.064,100,10389
2022-04-28 23:45,0.07,10.5,#N/A,0.213,17.2,0.086,0.215,20.5,0.064,100,10398
2022-04-29 0:45,0.068,12.9,#N/A,0.212,16.7,0.088,0.214,17.6,0.071,100,10408
2022-04-29 1:45,0.067,13.6,#N/A,0.212,14.6,0.09,0.216,11.6,0.078,100,10411
2022-04-29 2:45,0.067,7.4,#N/A,0.213,9.7,0.102,0.216,9,0.082,100,10408
2022-04-29 3:45,0.068,3.3,#N/A,0.215,5.7,0.116,0.216,6.6,0.084,100,10391
2022-04-29 4:45,0.068,2.1,#N/A,0.216,4.3,0.117,0.217,5.4,0.089,100,10372
2022-04-29 5:45,0.068,1.2,#N/A,0.216,3.3,0.119,0.217,4.4,0.091,100,10357
2022-04-29 6:45,0.069,0.6,#N/A,0.217,2.9,0.122,0.217,3.8,0.093,100,10336
2022-04-29 7:45,0.069,0.1,#N/A,0.217,2.1,0.125,0.217,3,0.089,100,10321
2022-04-29 8:45,0.069,-0.3,#N/A,0.217,1.7,0.127,0.218,2.3,0.086,100,10307
2022-04-29 9:45,0.069,-0.7,#N/A,0.218,1.3,0.126,0.218,1.8,0.084,100,10296
2022-04-29 10:45,0.068,-0.8,#N/A,0.218,0.7,0.127,0.218,1.1,0.085,100,10284
2022-04-29 11:45,0.066,-1.1,#N/A,0.218,0.6,0.126,0.218,0.8,0.084,100,10272
2022-04-29 12:45,0.064,-1.5,#N/A,0.219,0.3,0.125,0.218,0.4,0.084,100,10262
2022-04-29 13:45,0.063,-1.4,#N/A,0.219,0.2,0.124,0.218,0.2,0.084,100,10253
2022-04-29 14:45,0.062,-1.1,#N/A,0.219,0.5,0.12,0.218,0.5,0.081,100,10249
2022-04-29 15:45,0.062,-0.2,#N/A,0.218,1.3,0.118,0.218,1.2,0.08,100,10251
2022-04-29 16:45,0.066,1.6,#N/A,0.218,2.5,0.11,0.218,2.4,0.077,100,10287
2022-04-29 17:45,0.07,3.3,#N/A,0.216,3.8,0.104,0.217,4.3,0.075,100,10325
2022-04-29 18:45,0.068,6.8,#N/A,0.215,4.7,0.102,0.216,5.5,0.076,100,10363
