z6B00122,Port1,,,Port2,,,Port3,,,Port7,
2022-04-05 13:00:00,0.266,4.1,0.125,0.124,4.6,#N/A,0.12,4,#N/A,100,10319
2022-04-05 14:00:00,0.266,8,0.123,0.123,10.2,#N/A,0.119,5.3,#N/A,100,10328
2022-04-05 15:00:00,0.264,10.6,0.117,0.121,12.4,#N/A,0.118,7.9,#N/A,100,10348
2022-04-05 16:00:00,0.262,14.6,0.112,0.12,16.6,#N/A,0.117,10.6,#N/A,100,10366
2022-04-05 17:00:00,0.258,11.5,0.101,0.117,13.2,#N/A,0.115,10.2,#N/A,100,10380
2022-04-05 18:00:00,0.256,11.7,0.106,0.116,13.4,#N/A,0.113,10.6,#N/A,100,10387
2022-04-05 19:00:00,0.255,11.3,0.11,0.117,9.1,#N/A,0.112,10.4,#N/A,100,10395
2022-04-05 20:00:00,0.255,7.5,0.115,0.117,5.4,#N/A,0.112,8.2,#N/A,100,10389
2022-04-05 21:00:00,0.257,5,0.129,0.118,3.5,#N/A,0.112,6.3,#N/A,100,10378
2022-04-05 22:00:00,0.259,3.6,0.133,0.118,2.6,#N/A,0.113,5.2,#N/A,100,10369
2022-04-05 23:00:00,0.259,2.6,0.135,0.118,2.1,#N/A,0.113,4.4,#N/A,100,10357
2022-04-06 00:00:00,0.26,1.8,0.133,0.118,1.5,#N/A,0.114,3.7,#N/A,100,10350
2022-04-06 01:00:00,0.26,1.2,0.133,0.117,0.7,#N/A,0.114,3,#N/A,100,10334
2022-04-06 02:00:00,0.26,0.7,0.133,0.117,0.4,#N/A,0.114,2.4,#N/A,100,10330
2022-04-06 03:00:00,0.26,0.6,0.131,0.117,0.6,#N/A,0.115,2,#N/A,100,10314
2022-04-06 04:00:00,0.26,0.4,0.132,0.116,0.7,#N/A,0.115,1.8,#N/A,100,10310
2022-04-06 05:00:00,0.26,-0.1,0.13,0.116,0.2,#N/A,0.116,1.4,#N/A,100,10302
2022-04-06 06:00:00,0.26,-0.5,0.129,0.116,-0.2,#N/A,0.116,0.9,#N/A,100,10294
2022-04-06 07:00:00,0.26,-0.8,0.13,0.116,-0.6,#N/A,0.116,0.5,#N/A,100,10285
2022-04-06 08:00:00,0.26,-0.8,0.13,0.116,-0.9,#N/A,0.117,0.1,#N/A,100,10272
2022-04-06 09:00:00,0.26,-0.6,0.127,0.115,-0.5,#N/A,0.117,0,#N/A,100,10268
2022-04-06 10:00:00,0.259,-0.2,0.123,0.115,0.3,#N/A,0.116,0.2,#N/A,100,10265
2022-04-06 11:00:00,0.259,0.4,0.121,0.114,1.1,#N/A,0.116,0.8,#N/A,100,10274
2022-04-06 12:00:00,0.258,1.4,0.116,0.113,2,#N/A,0.114,3,#N/A,100,10285
2022-04-06 13:00:00,0.256,3.8,0.112,0.112,4.5,#N/A,0.113,4.3,#N/A,100,10300
2022-04-06 14:00:00,0.254,9.7,0.107,0.111,14,#N/A,0.112,6.1,#N/A,100,10326
2022-04-06 15:00:00,0.252,13.9,0.104,0.109,17.6,#N/A,0.111,10.4,#N/A,100,10347
2022-04-06 16:00:00,0.252,18.7,0.11,0.109,22.6,#N/A,0.11,14.1,#N/A,100,10374
2022-04-06 17:00:00,0.249,20.6,0.098,0.108,24.4,#N/A,0.109,15.1,#N/A,100,10397
2022-04-06 18:00:00,0.248,18.1,0.103,0.107,21.4,#N/A,0.107,15.9,#N/A,100,10423
2022-04-06 19:00:00,0.248,19.1,0.106,0.107,12.8,#N/A,0.107,15.3,#N/A,100,10435
2022-04-06 20:00:00,0.246,14.9,0.1,0.107,8.4,#N/A,0.107,12.9,#N/A,100,10433
2022-04-06 21:00:00,0.248,8.7,0.116,0.107,4.9,#N/A,0.107,9.7,#N/A,100,10426
2022-04-06 22:00:00,0.25,6.3,0.125,0.107,3.3,#N/A,0.107,7.9,#N/A,100,10408
2022-04-06 23:00:00,0.251,4.8,0.127,0.108,2.6,#N/A,0.108,6.7,#N/A,100,10397
2022-04-07 00:00:00,0.251,3.6,0.128,0.108,2,#N/A,0.109,5.7,#N/A,100,10382
2022-04-07 01:00:00,0.252,2.6,0.128,0.108,1.4,#N/A,0.109,4.8,#N/A,100,10369
2022-04-07 02:00:00,0.252,1.9,0.128,0.108,1,#N/A,0.11,4,#N/A,100,10357
2022-04-07 03:00:00,0.253,1.5,0.127,0.107,0.9,#N/A,0.111,3.5,#N/A,100,10347
2022-04-07 04:00:00,0.253,1.3,0.125,0.107,1.2,#N/A,0.111,3.1,#N/A,100,10338
2022-04-07 05:00:00,0.253,1.4,0.125,0.107,1.5,#N/A,0.112,2.9,#N/A,100,10329
2022-04-07 06:00:00,0.253,1.3,0.124,0.107,1.5,#N/A,0.113,2.7,#N/A,100,10325
2022-04-07 07:00:00,0.254,1.2,0.124,0.107,1.5,#N/A,0.113,2.5,#N/A,100,10324
2022-04-07 08:00:00,0.254,1.6,0.121,0.107,2,#N/A,0.113,2.5,#N/A,100,10318
2022-04-07 09:00:00,0.253,2.9,0.118,0.106,3.1,#N/A,0.113,2.9,#N/A,100,10319
2022-04-07 10:00:00,0.253,2.8,0.113,0.106,3.1,#N/A,0.113,3.2,#N/A,100,10325
2022-04-07 11:00:00,0.252,3.2,0.108,0.105,3.9,#N/A,0.113,3.5,#N/A,100,10328
2022-04-07 12:00:00,0.25,5,0.103,0.104,5.5,#N/A,0.112,6,#N/A,100,10343
2022-04-07 13:00:00,0.249,8.8,0.101,0.103,9.2,#N/A,0.111,8,#N/A,100,10373
2022-04-07 14:00:00,0.247,13.9,0.096,0.102,15.6,#N/A,0.11,10.2,#N/A,100,10408
2022-04-07 15:00:00,0.247,15.2,0.1,0.101,16.5,#N/A,0.109,13,#N/A,100,10430
2022-04-07 16:00:00,0.247,15.3,0.104,0.101,15.1,#N/A,0.108,12.8,#N/A,100,10443
2022-04-07 17:00:00,0.245,15.2,0.099,0.1,14.4,#N/A,0.107,12.9,#N/A,100,10452
2022-04-07 18:00:00,0.247,18.5,0.114,0.1,19.6,#N/A,0.106,14.4,#N/A,100,10468
2022-04-07 19:00:00,0.262,20.1,0.145,0.101,15.8,#N/A,0.106,15.5,#N/A,100,10481
2022-04-07 20:00:00,0.295,14.9,0.184,0.102,11.4,#N/A,0.105,13.4,#N/A,100,10487
2022-04-07 21:00:00,0.397,10.8,0.248,0.104,8.7,#N/A,0.105,11.4,#N/A,100,10480
2022-04-07 22:00:00,0.417,8.6,0.251,0.104,6.9,#N/A,0.106,9.9,#N/A,100,10468
2022-04-07 23:00:00,0.417,7.3,0.246,0.104,6.1,#N/A,0.106,8.9,#N/A,100,10455
2022-04-08 00:00:00,0.463,6.4,0.253,0.106,5.8,#N/A,0.102,8.2,#N/A,100,10450
2022-04-08 01:00:00,0.468,5.7,0.237,0.213,5.4,0.136,0.1,7.6,#N/A,100,10441
2022-04-08 02:00:00,0.467,5.6,0.236,0.261,5.6,0.185,0.098,7.2,#N/A,100,10431
2022-04-08 03:00:00,0.468,5.7,0.236,0.275,6.2,0.201,0.096,7,#N/A,100,10424
2022-04-08 04:00:00,0.469,5.9,0.241,0.276,6.6,0.212,0.098,7,#N/A,100,10428
2022-04-08 05:00:00,0.459,5.5,0.246,0.274,6.2,0.218,0.1,6.8,#N/A,100,10423
2022-04-08 06:00:00,0.45,4.9,0.247,0.266,5.5,0.221,0.101,6.5,#N/A,100,10420
2022-04-08 07:00:00,0.446,4.2,0.246,0.261,4.8,0.218,0.104,5.9,#N/A,100,10413
2022-04-08 08:00:00,0.443,4,0.248,0.257,4.5,0.211,0.106,5.6,#N/A,100,10402
2022-04-08 09:00:00,0.441,5.2,0.251,0.253,6.3,0.204,0.109,5.7,#N/A,100,10402
2022-04-08 10:00:00,0.443,6.8,0.253,0.254,8.4,0.203,0.11,6.6,#N/A,100,10417
2022-04-08 11:00:00,0.445,8.4,0.256,0.253,9.7,0.204,0.111,7.6,#N/A,100,10427
2022-04-08 12:00:00,0.467,9.4,0.254,0.255,9.7,0.203,0.111,8.5,#N/A,100,10435
2022-04-08 13:00:00,0.465,10.9,0.243,0.269,10.9,0.214,0.196,9.5,0.2,100,10437
2022-04-08 14:00:00,0.456,13.7,0.24,0.288,14.6,0.219,0.254,10.8,0.293,100,10442
2022-04-08 15:00:00,0.447,15,0.2,0.29,15.5,0.194,0.249,12.2,0.251,100,10449
2022-04-08 16:00:00,0.436,17.2,0.211,0.265,17.7,0.211,0.229,13.8,0.239,100,10461
2022-04-08 17:00:00,0.431,15.3,0.215,0.258,15.1,0.2,0.223,13.6,0.255,100,10465
2022-04-08 18:00:00,0.424,10.7,0.219,0.254,10.4,0.2,0.219,11.7,0.256,100,10462
2022-04-08 19:00:00,0.421,6.5,0.228,0.252,6.9,0.204,0.217,8.1,0.266,100,10451
2022-04-08 20:00:00,0.418,6.3,0.235,0.251,5.6,0.203,0.215,7.2,0.269,100,10443
2022-04-08 21:00:00,0.416,5,0.244,0.25,4.3,0.205,0.215,6.5,0.28,100,10427
2022-04-08 22:00:00,0.414,3.7,0.247,0.249,3.2,0.204,0.214,5.4,0.285,100,10414
2022-04-08 23:00:00,0.413,3.1,0.249,0.249,2.8,0.203,0.214,4.6,0.287,100,10404
2022-04-09 00:00:00,0.412,2.6,0.248,0.248,2.5,0.203,0.214,4,0.289,100,10392
2022-04-09 01:00:00,0.411,2.1,0.247,0.248,2,0.201,0.213,3.5,0.292,100,10381
2022-04-09 02:00:00,0.41,2,0.246,0.247,1.8,0.198,0.213,3.2,0.292,100,10373
2022-04-09 03:00:00,0.409,2.2,0.246,0.246,2.2,0.194,0.213,2.9,0.294,100,10363
2022-04-09 04:00:00,0.408,2.3,0.245,0.245,2.5,0.193,0.212,2.7,0.291,100,10353
2022-04-09 05:00:00,0.407,2.1,0.245,0.245,2.1,0.192,0.212,2.5,0.289,100,10348
2022-04-09 06:00:00,0.406,1.8,0.245,0.244,1.9,0.189,0.212,2.4,0.29,100,10338
2022-04-09 07:00:00,0.405,1.8,0.242,0.244,2,0.189,0.212,2.2,0.289,100,10333
2022-04-09 08:00:00,0.404,1.8,0.238,0.243,1.9,0.186,0.211,2.1,0.286,100,10325
2022-04-09 09:00:00,0.403,2,0.234,0.242,2.2,0.181,0.21,2,0.282,100,10320
2022-04-09 10:00:00,0.402,3,0.228,0.24,3.2,0.178,0.21,2.3,0.275,100,10318
2022-04-09 11:00:00,0.4,4.2,0.223,0.239,4.1,0.175,0.209,3.2,0.27,100,10321
2022-04-09 12:00:00,0.397,4.8,0.217,0.238,4.5,0.172,0.207,4.4,0.262,100,10322
2022-04-09 13:00:00,0.395,5.9,0.214,0.236,5.7,0.167,0.206,5.4,0.256,100,10329
2022-04-09 14:00:00,0.393,8.5,0.214,0.234,9.4,0.168,0.205,6.4,0.252,100,10332
2022-04-09 15:00:00,0.391,13,0.216,0.234,15.4,0.168,0.204,10.6,0.255,100,10351
2022-04-09 16:00:00,0.389,12.1,0.214,0.233,12.7,0.164,0.203,11.1,0.251,100,10360
2022-04-09 17:00:00,0.387,9.6,0.214,0.232,9.4,0.164,0.202,9.2,0.252,100,10360
2022-04-09 18:00:00,0.385,11.5,0.213,0.231,12.4,0.164,0.201,9.9,0.251,100,10367
2022-04-09 19:00:00,0.384,12.4,0.214,0.231,8.2,0.166,0.201,9.7,0.253,100,10376
2022-04-09 20:00:00,0.383,9.5,0.215,0.231,5.1,0.164,0.2,7.9,0.254,100,10375
2022-04-09 21:00:00,0.382,5.8,0.22,0.231,3.3,0.165,0.2,6.1,0.261,100,10366
2022-04-09 22:00:00,0.381,3.9,0.222,0.231,2.1,0.165,0.2,4.8,0.264,100,10356
2022-04-09 23:00:00,0.38,2.8,0.22,0.231,1.5,0.165,0.2,3.9,0.265,100,10342
2022-04-10 00:00:00,0.38,2,0.221,0.231,0.9,0.166,0.201,3.2,0.265,100,10332
2022-04-10 01:00:00,0.379,1.5,0.22,0.231,0.1,0.164,0.201,2.5,0.268,100,10320
2022-04-10 02:00:00,0.379,1.2,0.22,0.231,0,0.163,0.201,2,0.267,100,10307
2022-04-10 03:00:00,0.379,0.6,0.22,0.231,-0.5,0.165,0.201,1.7,0.268,100,10299
2022-04-10 04:00:00,0.378,0,0.22,0.231,-1.2,0.165,0.201,1.6,0.266,100,10284
2022-04-10 05:00:00,0.378,-0.2,0.219,0.231,-1.5,0.169,0.201,1.3,0.265,100,10272
2022-04-10 06:00:00,0.378,-0.3,0.217,0.231,-1.4,0.168,0.201,1,0.264,100,10262
2022-04-10 07:00:00,0.377,-0.2,0.219,0.231,-1.2,0.169,0.201,0.8,0.266,100,10253
2022-04-10 08:00:00,0.377,-0.6,0.215,0.23,-1.2,0.166,0.201,0.6,0.263,100,10244
2022-04-10 09:00:00,0.376,-0.5,0.211,0.23,-1.3,0.165,0.201,0.4,0.261,100,10233
2022-04-10 10:00:00,0.376,-0.3,0.207,0.229,-0.7,0.159,0.2,0.4,0.256,100,10227
2022-04-10 11:00:00,0.375,0.9,0.2,0.228,0.8,0.156,0.2,0.5,0.248,100,10231
2022-04-10 12:00:00,0.374,1.3,0.192,0.226,0.1,0.151,0.198,0.6,0.231,100,10232
2022-04-10 13:00:00,0.372,1.2,0.19,0.225,1.1,0.151,0.197,0.6,0.228,100,10234
2022-04-10 14:00:00,0.37,1.4,0.185,0.223,1,0.149,0.196,0.7,0.231,100,10229
2022-04-10 15:00:00,0.368,1.6,0.181,0.22,0.8,0.144,0.194,0.7,0.221,100,10231
2022-04-10 16:00:00,0.366,2.4,0.169,0.217,3.5,0.134,0.192,1,0.21,100,10234
2022-04-10 17:00:00,0.363,3,0.165,0.213,3,0.126,0.19,1.6,0.2,100,10240
2022-04-10 18:00:00,0.36,2.9,0.181,0.214,2.4,0.143,0.188,1.7,0.206,100,10240
2022-04-10 19:00:00,0.359,2.3,0.19,0.216,1.6,0.15,0.188,1.5,0.217,100,10244
2022-04-10 20:00:00,0.357,1.2,0.197,0.217,0.4,0.152,0.188,1.2,0.228,100,10242
2022-04-10 21:00:00,0.356,0.6,0.188,0.217,0.2,0.152,0.188,1,0.232,100,10240
2022-04-10 22:00:00,0.355,0.1,0.208,0.218,-0.7,0.153,0.188,0.8,0.242,100,10240
2022-04-10 23:00:00,0.354,-0.3,0.209,0.219,-1.1,0.156,0.189,0.7,0.249,100,10233
2022-04-11 00:00:00,0.354,-0.6,0.206,0.219,-1.4,0.155,0.189,0.5,0.25,100,10225
2022-04-11 01:00:00,0.353,-1,0.205,0.219,-1.9,0.157,0.19,0.1,0.256,100,10215
2022-04-11 02:00:00,0.353,-1.1,0.205,0.219,-1.8,0.157,0.19,-0.1,0.252,100,10212
2022-04-11 03:00:00,0.353,-1.2,0.206,0.22,-2.1,0.158,0.191,-0.3,0.253,100,10206
2022-04-11 04:00:00,0.352,-1.2,0.206,0.22,-2,0.158,0.191,-0.5,0.253,100,10199
2022-04-11 05:00:00,0.352,-1.2,0.204,0.22,-2,0.158,0.191,-0.6,0.25,100,10192
