,Corrected Water Potential (MPa)
2022-07-29 11:00:00,-1.5803000312499067
2022-07-29 11:30:00,-1.691351341091844
2022-07-29 12:00:00,-1.7366710366975804
2022-07-29 12:30:00,-1.7350920927346216
2022-07-29 13:00:00,-1.7149271474180992
2022-07-29 13:30:00,-1.6993878290440572
2022-07-29 14:00:00,-1.6952459058825877
2022-07-29 14:30:00,-1.6902157086904934
2022-07-29 15:00:00,-1.6634148598216791
2022-07-29 15:30:00,-1.6046909320994442
2022-07-29 16:00:00,-1.5253315679418311
2022-07-29 16:30:00,-1.4470438076928398
2022-07-29 17:00:00,-1.380521929798917
2022-07-29 17:30:00,-1.31704486913847
2022-07-29 18:00:00,-1.2399117246802236
2022-07-29 18:30:00,-1.1410321155481342
2022-07-29 19:00:00,-1.0260626191999898
2022-07-29 19:30:00,-0.906797569774785
2022-07-29 20:00:00,-0.7925021111447924
2022-07-29 20:30:00,-0.6885959994014346
2022-07-29 21:00:00,-0.5997356981194272
2022-07-29 21:30:00,-0.530761018213727
2022-07-29 22:00:00,-0.48449859520552296
2022-07-29 22:30:00,-0.4595484235852025
2022-07-29 23:00:00,-0.4505199004550152
2022-07-29 23:30:00,-0.4505120598279713
2022-07-30 00:00:00,-0.45392760188471554
2022-07-30 00:30:00,-0.45778442540762765
2022-07-30 01:00:00,-0.461242364552995
2022-07-30 01:30:00,-0.46437617722158087
2022-07-30 02:00:00,-0.46728405763042025
2022-07-30 02:30:00,-0.4699672793271743
2022-07-30 03:00:00,-0.47266112550678907
2022-07-30 03:30:00,-0.47588880950299906
2022-07-30 04:00:00,-0.4799527228246665
2022-07-30 04:30:00,-0.4844356291987702
2022-07-30 05:00:00,-0.48825782924938566
2022-07-30 05:30:00,-0.4903125030539785
2022-07-30 06:00:00,-0.49059248967567337
2022-07-30 06:30:00,-0.4913585176935737
2022-07-30 07:00:00,-0.4973684313236861
2022-07-30 07:30:00,-0.5147418397566609
2022-07-30 08:00:00,-0.5493192520541462
2022-07-30 08:30:00,-0.6057866456617025
2022-07-30 09:00:00,-0.687872403919948
2022-07-30 09:30:00,-0.7986228433897252
2022-07-30 10:00:00,-0.9389363997058326
2022-07-30 10:30:00,-1.1034306395269917
2022-07-30 11:00:00,-1.2760236049423235
2022-07-30 11:30:00,-1.4308596747419766
2022-07-30 12:00:00,-1.5417848598979145
2022-07-30 12:30:00,-1.5948566551146934
2022-07-30 13:00:00,-1.5929530364624898
2022-07-30 13:30:00,-1.5495828653739976
2022-07-30 14:00:00,-1.4818533926910056
2022-07-30 14:30:00,-1.4107232807058854
2022-07-30 15:00:00,-1.3615989019267256
2022-07-30 15:30:00,-1.354618482515813
2022-07-30 16:00:00,-1.3896475128515464
2022-07-30 16:30:00,-1.4429584451765376
2022-07-30 17:00:00,-1.4820367400308958
2022-07-30 17:30:00,-1.4852808580520191
2022-07-30 18:00:00,-1.449764881205067
2022-07-30 18:30:00,-1.3852789632214126
2022-07-30 19:00:00,-1.3050340061907002
2022-07-30 19:30:00,-1.2202595071293227
2022-07-30 20:00:00,-1.1382029756377574
2022-07-30 20:30:00,-1.0618864501005394
2022-07-30 21:00:00,-0.9915356708531387
2022-07-30 21:30:00,-0.9268590482205501
2022-07-30 22:00:00,-0.8684182558207991
2022-07-30 22:30:00,-0.8174768086400348
2022-07-30 23:00:00,-0.774923578679598
2022-07-30 23:30:00,-0.7402902905697837
2022-07-31 00:00:00,-0.711797768219285
2022-07-31 00:30:00,-0.6874876829701954
2022-07-31 01:00:00,-0.6662116501669314
2022-07-31 01:30:00,-0.6475133126396152
2022-07-31 02:00:00,-0.6312433433180017
2022-07-31 02:30:00,-0.6180089961757534
2022-07-31 03:00:00,-0.6097190628393973
2022-07-31 03:30:00,-0.6086752894583534
2022-07-31 04:00:00,-0.6153415586310381
2022-07-31 04:30:00,-0.6269477052959068
2022-07-31 05:00:00,-0.6388303376107529
2022-07-31 05:30:00,-0.6476435482710133
2022-07-31 06:00:00,-0.6535614933074466
2022-07-31 06:30:00,-0.6600675014563936
2022-07-31 07:00:00,-0.672933871971021
2022-07-31 07:30:00,-0.7004252723980059
2022-07-31 08:00:00,-0.7539349609249612
2022-07-31 08:30:00,-0.846095053974285
2022-07-31 09:00:00,-0.9848919695784805
2022-07-31 09:30:00,-1.166530845346228
2022-07-31 10:00:00,-1.372467098137866
2022-07-31 10:30:00,-1.5737374542151323
2022-07-31 11:00:00,-1.7404789145664439
2022-07-31 11:30:00,-1.8514918575624468
2022-07-31 12:00:00,-1.900342958382845
2022-07-31 12:30:00,-1.8970533363564868
2022-07-31 13:00:00,-1.8649896202241014
2022-07-31 13:30:00,-1.8322199107945123
2022-07-31 14:00:00,-1.8189452103763806
2022-07-31 14:30:00,-1.8280044289479214
2022-07-31 15:00:00,-1.8460540712640476
2022-07-31 15:30:00,-1.8536218973115774
2022-07-31 16:00:00,-1.8341059205083865
2022-07-31 16:30:00,-1.7781806730036782
2022-07-31 17:00:00,-1.687942672294272
2022-07-31 17:30:00,-1.5787121293921582
2022-07-31 18:00:00,-1.4715259158443057
2022-07-31 18:30:00,-1.3804258743632942
2022-07-31 19:00:00,-1.306492682979859
2022-07-31 19:30:00,-1.2421204722196397
2022-07-31 20:00:00,-1.1790245813132036
2022-07-31 20:30:00,-1.1133740765488915
2022-07-31 21:00:00,-1.0464833487580223
2022-07-31 21:30:00,-0.9826772506640852
2022-07-31 22:00:00,-0.9265378422297313
2022-07-31 22:30:00,-0.8809758011290704
2022-07-31 23:00:00,-0.8464338822161576
2022-07-31 23:30:00,-0.8210678197604439
2022-08-01 00:00:00,-0.8015480930176218
2022-08-01 00:30:00,-0.7841584369468791
